# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
1.0800000000001801e+02  0.0000000000000000e+00  nan  nan  nan  nan  5.0922561916436422e+01  3.1999808383663684e+01  3.1999870092139375e+01  3.1999921910424437e+01  3.0290228236703815e+01
1.0880000000001900e+02  0.0000000000000000e+00  nan  nan  nan  nan  5.0315172214530008e+01  3.1999807589724909e+01  3.1999879885221468e+01  3.1999927008968218e+01  3.0307222009219686e+01
1.0960000000001899e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.9777871469453743e+01  3.1999813519759655e+01  3.1999886732981523e+01  3.1999930736767961e+01  3.0296044517292469e+01
1.1040000000002000e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.9255929420719518e+01  3.1999825467557489e+01  3.1999892183656122e+01  3.1999933899723839e+01  3.0247503258912744e+01
1.1120000000002000e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.8759750047338997e+01  3.1999827533031404e+01  3.1999891657419152e+01  3.1999934024359298e+01  3.0174905726778150e+01
1.1200000000001999e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.8257978717369227e+01  3.1999831372135773e+01  3.1999883785611708e+01  3.1999930472724561e+01  3.0101600501319023e+01
1.1280000000002100e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.7654539824161859e+01  3.1999839295989513e+01  3.1999869317868690e+01  3.1999923532073041e+01  3.0041242968738445e+01
1.1360000000002100e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.7012901875876906e+01  3.1999840007542002e+01  3.1999853869689268e+01  3.1999915155330367e+01  2.9997237526681900e+01
1.1440000000002200e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.6376455200343948e+01  3.1999839877156791e+01  3.1999840690734985e+01  3.1999907752515202e+01  2.9965460287893233e+01
1.1520000000002200e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.5709007643438639e+01  3.1999838606835283e+01  3.1999828576775560e+01  3.1999902096155818e+01  2.9927547943033353e+01
1.1600000000002200e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.5079941906522095e+01  3.1999818497182389e+01  3.1999818039644353e+01  3.1999896070903677e+01  2.9884107671010092e+01
1.1680000000002300e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.4491056485996985e+01  3.1999803553158408e+01  3.1999812869026979e+01  3.1999892593571502e+01  2.9851027798898922e+01
1.1760000000002300e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.3851439926389602e+01  3.1999784256385489e+01  3.1999808298799859e+01  3.1999889554718752e+01  2.9814427399205201e+01
1.1840000000002399e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.3343996463008445e+01  3.1999744415713575e+01  3.1999799971114093e+01  3.1999884637922278e+01  2.9768228729976169e+01
1.1920000000002400e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.2977686241934123e+01  3.1999711233183412e+01  3.1999791490397278e+01  3.1999881670207987e+01  2.9700929551513589e+01
1.2000000000002400e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.2652713720150260e+01  3.1999677611093631e+01  3.1999773567981354e+01  3.1999874506584810e+01  2.9602526874145685e+01
1.2080000000002499e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.2435043122240856e+01  3.1999640269707907e+01  3.1999750210433724e+01  3.1999864598052667e+01  2.9514981230563105e+01
1.2160000000002501e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.2240280434135684e+01  3.1999603863286502e+01  3.1999734163972672e+01  3.1999859418484618e+01  2.9448463426680789e+01
1.2240000000002600e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.1967232341952794e+01  3.1999578575915457e+01  3.1999723285642478e+01  3.1999855858214929e+01  2.9385922371789999e+01
1.2320000000002599e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.1727974150779779e+01  3.1999569268664303e+01  3.1999721229630637e+01  3.1999855046754348e+01  2.9336588951595715e+01
1.2400000000002700e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.1514102529066434e+01  3.1999581373563498e+01  3.1999725414625615e+01  3.1999858377052885e+01  2.9296709107885452e+01
1.2480000000002700e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.1224789507970172e+01  3.1999601665607923e+01  3.1999729583715791e+01  3.1999859848437644e+01  2.9251865850162268e+01
1.2560000000002699e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.0919794038429202e+01  3.1999615084226434e+01  3.1999731760800604e+01  3.1999859169164644e+01  2.9226294650528313e+01
1.2640000000002800e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.0611506292357085e+01  3.1999640302026034e+01  3.1999732167106213e+01  3.1999859707248149e+01  2.9224880159891690e+01
1.2720000000002800e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.0268509756150308e+01  3.1999670166936898e+01  3.1999728260539229e+01  3.1999856722767145e+01  2.9210084000922034e+01
1.2800000000002899e+02  0.0000000000000000e+00  nan  nan  nan  nan  4.0054608584752565e+01  3.1999681945632449e+01  3.1999722781614260e+01  3.1999852685159365e+01  2.9160901603847382e+01
1.2880000000002801e+02  0.0000000000000000e+00  nan  nan  nan  nan  3.9987650419545474e+01  3.1999695069346362e+01  3.1999723166769172e+01  3.1999853023324196e+01  2.9087543215709278e+01
1.2960000000002699e+02  0.0000000000000000e+00  nan  nan  nan  nan  3.9882577130582121e+01  3.1999706328101759e+01  3.1999728182141759e+01  3.1999854130846973e+01  2.9005304738420143e+01
1.3040000000002601e+02  0.0000000000000000e+00  nan  nan  nan  nan  3.9731801336801951e+01  3.1999718981536997e+01  3.1999740253309476e+01  3.1999858612285848e+01  2.8943538462599165e+01
1.3120000000002599e+02  0.0000000000000000e+00  nan  nan  nan  nan  3.9581738421424092e+01  3.1999737967600609e+01  3.1999758402904813e+01  3.1999866274613005e+01  2.8906490826551014e+01
