# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0061828425761830e+00  1.0052460422811895e+00  1.0111744712984392e+00  1.0034391879184048e+00  1.0029630265970146e+00  1.0063022650896607e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0028059326653389e+00  1.0026201333204545e+00  1.0033197376776457e+00  1.0017675382651667e+00  1.0016765220004473e+00  1.0020189463280271e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  1.0061829688641928e+00  1.0052461296289750e+00  1.0111751403275986e+00  1.0034392407647064e+00  1.0029629337164239e+00  1.0063045626749476e+00  -2.4380172849203098e-08  -2.6109409820187003e-05  3.9314846113930266e-05  1.0028059328017007e+00  1.0026201374029367e+00  1.0033197006277781e+00  1.0017675359621026e+00  1.0016765155736609e+00  1.0020189816747880e+00  1.1716760601817343e-09  -1.1307416584070814e-07  4.7442378638072497e-08
1.6000000000000001e+00  1.0061826171857255e+00  1.0052462529101953e+00  1.0111802584592953e+00  1.0034402457506291e+00  1.0029626757408439e+00  1.0062947406922707e+00  -1.0590389313610921e-06  -1.4464962577296388e-05  3.3237023452600153e-05  1.0028059342032161e+00  1.0026201466033229e+00  1.0033196353161840e+00  1.0017675296900606e+00  1.0016764958958198e+00  1.0020191013471584e+00  4.1386037536515360e-09  -1.1869481686985399e-07  7.8383807931676470e-08
2.3999999999999901e+00  1.0061812341223721e+00  1.0052468014559639e+00  1.0111890802328491e+00  1.0034436907803284e+00  1.0029614721589886e+00  1.0062591165399291e+00  -3.4445754793121042e-06  -1.6212976618596310e-05  4.0242111605446873e-06  1.0028059352302865e+00  1.0026201612954784e+00  1.0033193422780424e+00  1.0017675217595261e+00  1.0016764603371402e+00  1.0020196634414045e+00  2.4920692919265558e-10  -4.5549621645041878e-07  1.5166759673843498e-07
3.1999999999999802e+00  1.0061789990650420e+00  1.0052381081332378e+00  1.0111719470591052e+00  1.0034502288301554e+00  1.0029777678220988e+00  1.0062815586464242e+00  -3.2617045013253819e-06  -2.0042214136150613e-05  8.3298766489636834e-06  1.0028059514361320e+00  1.0026201810698270e+00  1.0033199428914581e+00  1.0017674896393869e+00  1.0016764093452237e+00  1.0020185524614649e+00  4.4057256936605686e-08  -1.4062906025913126e-06  1.3022654859787113e-06
3.9999999999999600e+00  1.0061794588017863e+00  1.0052371736007000e+00  1.0111892352075440e+00  1.0034526068529797e+00  1.0029868442864200e+00  1.0062449298700491e+00  4.5552200518595376e-07  -8.9838575560149097e-06  3.0696033014078083e-05  1.0028058727877640e+00  1.0026202065334293e+00  1.0033145492187869e+00  1.0017676032898950e+00  1.0016763419404244e+00  1.0020286649974723e+00  -3.0902741835121285e-07  -8.3605025168312689e-06  1.4289874025571751e-06
4.7999999999999403e+00  1.0061818329222434e+00  1.0052422114516109e+00  1.0112018517028705e+00  1.0034491785277988e+00  1.0029812534570988e+00  1.0061844492063541e+00  3.5795551680649560e-06  -8.7428626351510165e-06  3.5411813217804352e-05  1.0028053711226534e+00  1.0026202380579483e+00  1.0033138722424189e+00  1.0017686123104130e+00  1.0016762573874800e+00  1.0020335604911785e+00  -8.8359795720901999e-07  -8.9224547201726861e-06  1.2928106934172881e-06
5.5999999999999304e+00  1.0061840856614601e+00  1.0052437041804001e+00  1.0111668954461819e+00  1.0034429071393611e+00  1.0029781877389923e+00  1.0061930843886122e+00  4.1681199081581637e-06  -2.3547137991572752e-05  1.7074794201921384e-05  1.0028048582975202e+00  1.0026202714261943e+00  1.0033160447866791e+00  1.0017699614254540e+00  1.0016761623060233e+00  1.0020312141239507e+00  -7.3949742910940422e-07  -7.9057725354678457e-06  2.3171361546143372e-06
6.3999999999999098e+00  1.0061851924250902e+00  1.0052448894462089e+00  1.0111365906914163e+00  1.0034369632935416e+00  1.0029751024021474e+00  1.0062188265247300e+00  3.1833102845083740e-06  -2.4942442626774113e-05  1.4558279397859178e-05  1.0028044171159836e+00  1.0026203147287682e+00  1.0033165720712958e+00  1.0017712736339617e+00  1.0016760252092176e+00  1.0020303001113096e+00  -9.4760081110299944e-07  -6.7610751506572021e-06  1.7386300460310280e-06
7.1999999999998900e+00  1.0061847287768662e+00  1.0052456617662209e+00  1.0111225928833816e+00  1.0034334705946191e+00  1.0029727830289998e+00  1.0062197166279789e+00  1.6485849108990953e-06  -1.4491265563425480e-05  1.2729548710003813e-05  1.0028038148350371e+00  1.0026205591647674e+00  1.0033169183126951e+00  1.0017729449582873e+00  1.0016756536919438e+00  1.0020294526086477e+00  -1.2595893983165930e-06  -5.9113144848691347e-06  1.9956148472218593e-06
