# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
0.0000000000000000e+00  nan  nan  nan  nan  3.2000000000000000e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4433636860592151e-02  nan  nan  nan  0.0000000000000000e+00  nan  nan  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  nan  nan  nan  nan  3.2000000000000007e+01  3.2000000000000007e+01  3.2000000000000000e+01  2.4486434962167476e-02  nan  nan  nan  -2.7105054312137611e-20  nan  nan  8.9151004443075444e-07  1.0533855857207862e-05
1.6000000000000001e+00  nan  nan  nan  nan  3.2000000000000000e+01  3.1999999999999993e+01  3.2000000000000000e+01  2.4391614721856813e-02  nan  nan  nan  -8.1315162936412833e-20  nan  nan  -1.1511218916961086e-06  1.5524325943712015e-05
2.3999999999999901e+00  nan  nan  nan  nan  3.2000000000000000e+01  3.1999999999999993e+01  3.2000000000000000e+01  2.4271636054939372e-02  nan  nan  nan  -1.3552527156068805e-19  nan  nan  -7.5429546600378834e-06  4.7722508817326049e-05
3.1999999999999802e+00  nan  nan  nan  nan  3.2000000000000000e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4291091817714109e-02  nan  nan  nan  -1.3552527156068805e-19  nan  nan  3.9109324959562468e-05  8.0364161443079328e-05
3.9999999999999600e+00  nan  nan  nan  nan  3.2000000000000000e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4326062284073680e-02  nan  nan  nan  0.0000000000000000e+00  nan  nan  1.1365994410776468e-04  1.4458387821191589e-04
4.7999999999999403e+00  nan  nan  nan  nan  3.2000000000000000e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4342392976868035e-02  nan  nan  nan  1.3552527156068805e-19  nan  nan  -1.1922982414565547e-04  1.2054988066276312e-04
5.5999999999999304e+00  nan  nan  nan  nan  3.2000000000000007e+01  3.2000000000000007e+01  3.2000000000000000e+01  2.4363680509354394e-02  nan  nan  nan  5.1499603193061461e-19  nan  nan  1.3692639247972076e-04  1.4184143132684826e-04
6.3999999999999098e+00  nan  nan  nan  nan  3.2000000000000000e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4378022350512424e-02  nan  nan  nan  1.4365678785432934e-18  nan  nan  1.5649218060009189e-04  1.6409544519833561e-04
7.1999999999998900e+00  nan  nan  nan  nan  3.2000000000000014e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4374582499011914e-02  nan  nan  nan  6.6136332521615770e-18  nan  nan  1.9632245275909974e-04  2.0284119956110990e-04
