# downsampled to dt=0.5 from the every-step stream
# time max_abs_ricci_scalar max_ricci_tensor_sq max_Kij_sq L2_ricci_scalar
   0.0100000    6.6756083684e-03    1.4859494541e-05    3.7178750876e-10    1.3377910149e-01
   0.5100000    6.6136385636e-03    1.4584994320e-05    1.3888462354e-07    8.2766583400e-02
   1.0100000    6.5357462103e-03    1.4243717435e-05    1.4598197072e-07    7.6207077589e-02
   1.5100000    6.4965857470e-03    1.4073651236e-05    1.2971676250e-08    7.4397521436e-02
   2.0100000    6.3933110897e-03    1.3629860318e-05    1.2506127980e-07    7.3413706684e-02
   2.5100000    6.4914753932e-03    1.4051317309e-05    1.0633321985e-07    7.2705213362e-02
   3.0100000    6.4791356227e-03    1.3998358800e-05    6.6549788172e-08    7.2291813241e-02
   3.5100000    6.5788897870e-03    1.4432441397e-05    4.4216273504e-08    7.2093834311e-02
   4.0100000    6.4924429960e-03    1.4055732563e-05    3.0430465799e-08    7.1996561422e-02
   4.5100000    6.4561269192e-03    1.3899063491e-05    1.9060947721e-08    7.1944044503e-02
   5.0100000    6.4285522535e-03    1.3780631902e-05    1.2843534661e-08    7.1902050518e-02
   5.5100000    6.3643610921e-03    1.3506902192e-05    1.1628491294e-08    7.1857657317e-02
   6.0100000    6.3655552045e-03    1.3511968222e-05    1.1309513882e-08    7.1819145003e-02
   6.5100000    6.3740555557e-03    1.3548024059e-05    1.0064809751e-08    7.1782130717e-02
   7.0100000    6.3902465295e-03    1.3616978677e-05    9.3678151424e-09    7.1746937184e-02
   7.5100000    6.4014935931e-03    1.3664945266e-05    8.8576459731e-09    7.1721422625e-02
   8.0100000    6.3921195075e-03    1.3624887344e-05    8.0723173247e-09    7.1703833076e-02
   8.5100000    6.3682688100e-03    1.3523461335e-05    7.6300417660e-09    7.1690480194e-02
   9.0100000    6.3385397098e-03    1.3397629439e-05    6.9598397323e-09    7.1681273984e-02
   9.5100000    6.3133747010e-03    1.3291517604e-05    6.5379165379e-09    7.1675835377e-02
  10.0100000    6.3051992544e-03    1.3257119726e-05    6.0464382554e-09    7.1672570192e-02
  10.5100000    6.3163456897e-03    1.3304036761e-05    5.6163391952e-09    7.1670018152e-02
