# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  4.9108159796543735e-07  7.4508002217289152e-08  3.1646731318536497e-01  2.2658692527414601e+00  7.6466135948236968e-01
2.0000000000000001e-01  1.3201425316011710e-08  8.2617132160013451e-09  7.1106077669869672e-01  3.8442431067947869e+00  9.6850851301895108e-02
4.0000000000000002e-01  1.3955007757443467e-08  8.6729887985332871e-09  6.7575799439609185e-01  3.7030319775843674e+00  1.3719402633953795e-01
5.9999999999999998e-01  1.3932838648941203e-08  8.3621859339395535e-09  5.6564108153005610e-01  3.2625643261202244e+00  8.8777494243647573e-02
8.0000000000000104e-01  1.2602959682252121e-08  8.0093703443062285e-09  7.1089400364560940e-01  3.8435760145824376e+00  1.0454601191009057e-01
1.0000000000000000e+00  1.3279363732711444e-08  8.3916302012659945e-09  7.0133586037415330e-01  3.8053434414966132e+00  1.2888845651145658e-01
1.2000000000000000e+00  1.2835185120737626e-08  7.9533757687510215e-09  6.4839636845049875e-01  3.5935854738019950e+00  1.0693111974108895e-01
1.3999999999999899e+00  1.2574806664114307e-08  7.9595328714878798e-09  6.8099032747287325e-01  3.7239613098914930e+00  1.0962445439611299e-01
1.5999999999999901e+00  1.2601741023406569e-08  8.0489384229735089e-09  6.9922282949163317e-01  3.7968913179665327e+00  1.1969683558947797e-01
1.7999999999999801e+00  1.2617023137370421e-08  8.0200591370709369e-09  6.9513889523805261e-01  3.7805555809522104e+00  1.1075779233147957e-01
1.9999999999999800e+00  1.2929550132376353e-08  8.1913416742593885e-09  6.7424358356184755e-01  3.6969743342473902e+00  1.1262394818537673e-01
2.1999999999999802e+00  1.2373312519844683e-08  7.8487253547053216e-09  6.7385923732890562e-01  3.6954369493156225e+00  1.0236677467626434e-01
2.3999999999999702e+00  1.2046084284812927e-08  7.7112537710854635e-09  6.8802472376419188e-01  3.7520988950567675e+00  9.8614990170587030e-02
2.5999999999999699e+00  1.2413314885837824e-08  8.0615678307710270e-09  6.9725996647238841e-01  3.7890398658895537e+00  1.1198514542184976e-01
2.7999999999999599e+00  1.2567979011043429e-08  8.1532648339291971e-09  6.9428490560177758e-01  3.7771396224071103e+00  1.1276707258323838e-01
2.9999999999999600e+00  1.2468069111924259e-08  7.9912663642342381e-09  6.8436574604400313e-01  3.7374629841760125e+00  1.0608082725444180e-01
3.1999999999999500e+00  1.2540890557371887e-08  8.1477355791682616e-09  6.9096646520296301e-01  3.7638658608118520e+00  1.0560012473306100e-01
3.3999999999999502e+00  1.2749534241561222e-08  8.4624725650250253e-09  7.0290347884023219e-01  3.8116139153609288e+00  1.0996368978671550e-01
3.5999999999999499e+00  1.2535051299866989e-08  8.2655659167433565e-09  6.9678737119059675e-01  3.7871494847623870e+00  1.0856892114421846e-01
3.7999999999999399e+00  1.2369669187227749e-08  8.1373719261059853e-09  6.9452065001992347e-01  3.7780826000796939e+00  1.0301861670587763e-01
3.9999999999999400e+00  1.2986975824695948e-08  8.7438016012434874e-09  7.1089219941265758e-01  3.8435687976506303e+00  1.0980965017231359e-01
4.1999999999999300e+00  1.3455860931026571e-08  9.1553938401199419e-09  7.1785942610381293e-01  3.8714377044152517e+00  1.1656474660292340e-01
