time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  1.8928805720542941e-04
2.0000000000000001e-01  -1.4062397148395123e-16  1.9038919744323896e-06
4.0000000000000002e-01  -2.7449397812437993e-16  3.5675984378495360e-06
5.9999999999999998e-01  -3.9510051281836755e-16  1.2276631968620930e-06
8.0000000000000104e-01  -4.9644187750597315e-16  3.3118169469914288e-07
1.0000000000000000e+00  -5.7405750153755041e-16  1.9398405439882828e-07
1.2000000000000000e+00  -6.2494629365878668e-16  1.9221885736259002e-07
1.3999999999999899e+00  -6.4559899424625274e-16  1.9255367150957496e-07
1.5999999999999901e+00  -6.3199024974631071e-16  1.9244070891283973e-07
1.7999999999999801e+00  -5.8280842346560360e-16  1.9197578624033016e-07
1.9999999999999800e+00  -5.0187995080313928e-16  1.9280433615137163e-07
2.1999999999999802e+00  -3.9678838141686250e-16  1.9340187605519378e-07
2.3999999999999702e+00  -2.7560824955308227e-16  1.9243409569989466e-07
2.5999999999999699e+00  -1.4492062642623654e-16  1.9306189269609468e-07
2.7999999999999599e+00  -9.7428342717679520e-18  1.9445599679254834e-07
2.9999999999999600e+00  1.2564387842643455e-16  1.9513793910962817e-07
3.1999999999999500e+00  2.5678264519356893e-16  1.9614269484720631e-07
3.3999999999999502e+00  3.7854904120519791e-16  1.9706046925539857e-07
3.5999999999999499e+00  4.8535150334007722e-16  1.9606079362564145e-07
3.7999999999999399e+00  5.7177391248294148e-16  1.9658032718930964e-07
3.9999999999999400e+00  6.3317878540670946e-16  1.9850397140688587e-07
4.1999999999999300e+00  6.6608974008519598e-16  1.9947340553625385e-07
4.3999999999999302e+00  6.6843548052000705e-16  1.9871619147758584e-07
4.5999999999999197e+00  6.3970126836307821e-16  1.9704705998899231e-07
4.7999999999999199e+00  5.8096087798522471e-16  1.9757074864972515e-07
4.9999999999999201e+00  4.9479682193444210e-16  1.9840493932614456e-07
5.1999999999999096e+00  3.8515859426919609e-16  1.9855823577560989e-07
5.3999999999999098e+00  2.5719236477432752e-16  1.9771553753822179e-07
5.5999999999999002e+00  1.1703530833753291e-16  1.9654169812277910e-07
5.7999999999999003e+00  -2.8453485233386385e-17  1.9751048994553727e-07
5.9999999999998899e+00  -1.7204099891927634e-16  1.9950593613198361e-07
6.1999999999998900e+00  -3.0652751300457627e-16  1.9880941835355563e-07
6.3999999999998902e+00  -4.2516360233425690e-16  1.9698418468370302e-07
6.5999999999998797e+00  -5.2202385247937646e-16  1.9639908629578910e-07
6.7999999999998799e+00  -5.9230470268640026e-16  1.9717334778666171e-07
