time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  3.9585674116747765e-08
8.0000000000000104e-01  0.0000000000000000e+00  6.1401493573095898e-08
1.6000000000000001e+00  0.0000000000000000e+00  7.4865854420582725e-08
2.3999999999999999e+00  0.0000000000000000e+00  6.8295215596080032e-07
3.2000000000000202e+00  0.0000000000000000e+00  9.3066295960189244e-07
4.0000000000000400e+00  0.0000000000000000e+00  8.3927672579778721e-07
4.8000000000000602e+00  0.0000000000000000e+00  7.2419507639101785e-07
5.6000000000000796e+00  0.0000000000000000e+00  6.6317495817980748e-07
6.4000000000000901e+00  0.0000000000000000e+00  6.1465374462119114e-07
7.2000000000001103e+00  0.0000000000000000e+00  5.6047646104477948e-07
8.0000000000001297e+00  0.0000000000000000e+00  5.1134325763493853e-07
8.8000000000000398e+00  0.0000000000000000e+00  4.7786401216685269e-07
9.5999999999999499e+00  0.0000000000000000e+00  4.5488053768694414e-07
1.0399999999999901e+01  0.0000000000000000e+00  4.3515262809231635e-07
1.1199999999999800e+01  0.0000000000000000e+00  4.1622916707116412e-07
1.1999999999999700e+01  0.0000000000000000e+00  4.0012596983156503e-07
1.2799999999999599e+01  0.0000000000000000e+00  3.8682970194125642e-07
1.3599999999999500e+01  0.0000000000000000e+00  3.7487679011321456e-07
1.4399999999999400e+01  0.0000000000000000e+00  3.6269684742628927e-07
1.5199999999999299e+01  0.0000000000000000e+00  3.4970976329998705e-07
1.5999999999999201e+01  0.0000000000000000e+00  3.3562499080354885e-07
1.6799999999999400e+01  0.0000000000000000e+00  3.2234283542459880e-07
1.7599999999999500e+01  0.0000000000000000e+00  3.1051174998515420e-07
1.8399999999999601e+01  0.0000000000000000e+00  2.9895520356169485e-07
1.9199999999999701e+01  0.0000000000000000e+00  2.8780220648326224e-07
1.9999999999999901e+01  0.0000000000000000e+00  2.7842435572686168e-07
2.0800000000000001e+01  0.0000000000000000e+00  2.6558741294541261e-07
2.1600000000000101e+01  0.0000000000000000e+00  2.5764931840358033e-07
2.2400000000000201e+01  0.0000000000000000e+00  2.5064074256180881e-07
2.3200000000000401e+01  0.0000000000000000e+00  2.4319713441296545e-07
2.4000000000000501e+01  0.0000000000000000e+00  2.3735468375771093e-07
2.4800000000000601e+01  0.0000000000000000e+00  2.5973171322933558e-07
2.5600000000000701e+01  0.0000000000000000e+00  4.0445478970673206e-07
2.6400000000000901e+01  0.0000000000000000e+00  7.3394439904698406e-07
2.7200000000001001e+01  0.0000000000000000e+00  1.1730393457942765e-06
2.8000000000001101e+01  0.0000000000000000e+00  1.4596463424673713e-06
2.8800000000001202e+01  0.0000000000000000e+00  1.2186380603379910e-06
2.9600000000001401e+01  0.0000000000000000e+00  4.7785840213628315e-07
3.0400000000001501e+01  0.0000000000000000e+00  3.9794815719292708e-07
3.1200000000001602e+01  0.0000000000000000e+00  5.8556402992556043e-07
3.2000000000001698e+01  0.0000000000000000e+00  4.2876697871129612e-07
3.2800000000001901e+01  0.0000000000000000e+00  2.8438231983335940e-07
3.3600000000001998e+01  0.0000000000000000e+00  2.2386823962789332e-07
3.4400000000002102e+01  0.0000000000000000e+00  2.0221931622225043e-07
3.5200000000002198e+01  0.0000000000000000e+00  2.2061412395788821e-07
