# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  1.0021910513546399e-03  1.5637964879550030e-05  -4.1840224262553761e-07  5.5004058483176205e-05  -8.2310430732796403e-04  1.7084674919571199e-06  -1.5993546661468860e-05  3.6570856621498328e-05  1.0072814219504503e-03  1.7839726622835190e-05  2.2514528366425756e-04  -2.5801309196477022e-07  -3.9534183807058825e-05  -1.4003782467619965e-05  3.3320988066644629e-04  -1.7890311881867177e-08  -3.9327797390397002e-05  1.3942666496003359e-05  2.1353542392823287e-04  3.0012670629312898e-07
2.6666666666666600e-01  9.8559601839536578e-04  1.0492906903383277e-05  7.3667333131613083e-06  5.0753458936342115e-05  -7.9942440873922147e-04  -2.2704467076112729e-07  5.3918125790170827e-06  -1.5288016623127804e-06  9.8776967928539822e-04  -9.4944182296685428e-07  9.2386615949612366e-05  -6.1683649615179175e-09  1.4057321592191624e-06  1.0235987579047153e-06  -3.9456296840355312e-05  -1.3059997941831735e-09  1.4015195302623870e-06  -1.2002796948295803e-06  9.1357520045140943e-05  2.3199439298439869e-08
5.3333333333333299e-01  9.6598524909158497e-04  6.1786060988836370e-06  4.7775698678776420e-06  3.6893158188649544e-05  -7.7337528529674627e-04  7.1328246892910297e-07  -4.0850572663091271e-06  1.2240430739713291e-05  9.5770632495528285e-04  -6.4985034012119654e-06  8.0416106171669083e-05  2.7215691315215742e-08  4.1026147703114480e-07  -1.4466308373577486e-07  -6.6238106337326733e-05  1.2682641801400883e-09  3.9174935379080053e-07  -3.8353229491698268e-08  8.0733589099006299e-05  -2.7096406284133387e-08
8.0000000000000104e-01  9.3605202967847706e-04  2.6563475469572135e-06  1.1825162473985979e-06  2.4329737662990340e-05  -7.5239748948838486e-04  -7.5349367774300809e-07  -5.0879211699048684e-06  2.3072514468648589e-05  9.3543293336142465e-04  -2.5559443724739437e-06  8.0541143201331937e-05  7.9121127844572047e-09  -8.4312354910519239e-08  -3.6262943043079281e-07  -6.1849456893907145e-05  9.9796748394132864e-11  -1.0512461353921142e-07  1.8676184556490711e-07  8.0932255798372803e-05  -3.3804107393053605e-09
1.0666666666666700e+00  9.0983736004775261e-04  2.1692467804602356e-06  5.1842284589301912e-06  2.9333441866605647e-05  -7.3852880702446962e-04  -9.2171947262000981e-08  -5.4700566641996828e-07  2.1221653049895165e-05  9.0778198035271576e-04  -2.7319101647091979e-06  8.1543196358925595e-05  6.9009500559361341e-09  3.7058251170045705e-07  1.6513866251927289e-07  -6.5008845688606869e-05  1.5755067691112432e-09  3.5926568646994572e-07  -3.4413030108520318e-07  8.1227532898951055e-05  -3.3894029608669414e-09
1.3333333333333299e+00  8.6367847506119990e-04  5.6777462394488787e-06  1.5971654369978193e-06  2.0981324191357900e-05  -7.0283088613406976e-04  1.9254324586372492e-06  -5.8551737491360909e-06  2.2448951407121626e-05  8.6026227849138217e-04  -2.3529412883779853e-06  8.2377514448983590e-05  1.3709608273924379e-08  4.6996429702069585e-08  -5.0504449348077503e-08  -6.4794232160875529e-05  -9.7363940857352374e-10  2.0688663335009064e-08  -1.3769725137881572e-07  8.2183715554570467e-05  -1.5189377030961614e-08
1.6000000000000001e+00  7.7589101191938487e-04  3.3606131844956892e-06  3.8013728665835390e-06  2.3489704198778457e-05  -6.2256308141623727e-04  -1.9438678817320194e-06  -6.0492996831000884e-06  1.7352212276860206e-05  7.7257619208700892e-04  -4.4741014040479527e-06  8.0391612631167445e-05  3.4308084446707512e-09  2.3004929393245871e-07  -1.2016414354059642e-07  -6.5764474039468882e-05  -1.6246588534117590e-08  2.1739371507686405e-07  -3.1297125857147780e-08  8.0778497178514956e-05  -1.5325010650278331e-08
1.8666666666666600e+00  6.5442635328570879e-04  1.7546568976017355e-06  4.8922626035672467e-06  2.5327239108416460e-05  -5.2661611872165841e-04  -9.7221516877114806e-07  -6.2568215074158883e-07  2.0907710884068460e-05  6.5419684226566965e-04  -3.3927641422814899e-06  8.0514437205968649e-05  5.8786441268593373e-08  -2.1363115854152188e-07  -2.9740618247628354e-07  -6.5089060490571699e-05  6.9703791559400738e-08  -2.4139932903116105e-07  5.7482179653096574e-08  8.0638087648208457e-05  1.1657518449357867e-09
2.1333333333333302e+00  4.6718927373651898e-04  2.8946406327700895e-06  2.9678865946366489e-07  1.9349157059656009e-05  -3.8330346357810839e-04  1.8487307209000092e-06  -3.4843933221390923e-06  2.4747174277180681e-05  4.6911508284483628e-04  -1.2746097736129395e-06  8.1595001845275201e-05  -4.1386089575889577e-08  -2.8613377339387425e-09  -7.8029393178901008e-08  -6.4285653999527302e-05  -6.5107607289797943e-08  -3.4981727032391603e-08  -1.5877812203008255e-07  8.1265891653116741e-05  -1.3460125659753019e-08
2.3999999999999999e+00  2.2828779375283286e-04  4.5108109324296163e-06  2.2366889186710135e-06  1.7803926190801922e-05  -1.8420222061788915e-04  3.6632169154132225e-07  -6.7129131902010080e-06  2.0066436209857515e-05  2.2712353916861137e-04  -3.3157828416110966e-06  8.1228850632433810e-05  -9.3668143541869441e-08  2.8103994814335371e-07  2.3926585667147838e-07  -6.7098003564112628e-05  -1.8390019396768616e-07  3.3361030146763595e-07  -8.7954365570567159e-08  8.1444129424720508e-05  -6.1338852525109377e-08
2.6666666666666701e+00  -1.2237981142361159e-04  4.0487287873171073e-06  4.2610129171463517e-06  1.7592914307026418e-05  1.0235557475584813e-04  -1.0202075954629769e-06  -5.2649356118583034e-06  1.8767539477575945e-05  -1.2062425444262753e-04  -4.2978258843175163e-06  8.2054271176560750e-05  2.3774557693089097e-07  -3.1149727505712921e-07  -4.4556295723487462e-07  -6.6873298810167617e-05  3.9773732141322305e-07  -3.7762524086692188e-07  1.0340232844167695e-07  8.2321875564869129e-05  1.0840540715159648e-07
2.9333333333333500e+00  -7.9790277760267514e-04  2.5682104605691537e-06  2.4236214499553153e-06  1.5007844093610310e-05  6.4521245063355027e-04  -5.0324459703623649e-07  -3.9956285420507143e-06  2.2434968872344762e-05  -7.8825357725265457e-04  -3.0157418779471577e-06  8.2009929742705480e-05  6.8746614257508514e-08  -2.0374584731796434e-07  -6.0444925945576233e-07  -6.4587321835604563e-05  2.2492625364853239e-08  -2.5624720740519601e-07  -1.3230722044203465e-08  8.1641020819976331e-05  -3.5736185436637695e-08
3.2000000000000202e+00  -1.6211519661708442e-03  2.6552854131254135e-06  1.7274285199983575e-07  1.4773481422055340e-05  1.3261331823900397e-03  1.7162923131012298e-07  -5.5571384420976477e-06  2.2703661701543574e-05  -1.6134678212745114e-03  -2.5910036975070674e-06  7.9324714486636523e-05  -2.4469408896527415e-07  2.5603584009480756e-07  2.0938516555597806e-07  -6.4509885266971710e-05  -4.7420915764597011e-07  1.1387985301712122e-07  -2.1031457280924919e-07  7.9684969825950387e-05  -2.1030593842699862e-07
