# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  -7.3401021670793480e-05  1.8767908519624971e-07  1.5350402858300356e-07  1.5060449793094407e-07  6.0601299293592871e-05  -1.9744417409836546e-17  1.5350403011193191e-07  -1.5060449944887690e-07  -7.3401021670794768e-05  -1.8767908522872337e-07  -4.7782681409241753e-06  1.5064416997125985e-09  6.0624833345227420e-09  4.6217629580407048e-09  3.9279468424874035e-06  1.8749282736988301e-17  6.0624864834121927e-09  -4.6217660620506333e-09  -4.7782681408976445e-06  -1.5064416637723489e-09
8.0000000000000004e-01  -7.3364966082298914e-05  1.9218590316539352e-07  1.7071079496373026e-07  1.5334822351296489e-07  6.0611893013153896e-05  6.3395042736725236e-17  1.7071079506066471e-07  -1.5334822364375001e-07  -7.3364966081823301e-05  -1.9218590301485981e-07  -4.7783793624137707e-06  1.5091653088715861e-09  6.0787252376536679e-09  4.5861456044539083e-09  3.9281048355668230e-06  -5.9872039562421570e-17  6.0787250775611586e-09  -4.5861454701763336e-09  -4.7783793623888510e-06  -1.5091655041352486e-09
1.6000000000000001e+00  -7.3422924340788592e-05  1.9030053737408246e-07  2.4933928370167593e-08  1.5400855966844627e-07  6.0403320338434934e-05  -8.0975476254784256e-17  2.4933928457791457e-08  -1.5400855942338370e-07  -7.3422924340699864e-05  -1.9030053720641147e-07  -4.7783338167703573e-06  1.4984962485594377e-09  6.0045393244559458e-09  4.6154838627258956e-09  3.9279813331997984e-06  -2.0240118213208442e-17  6.0045392954788427e-09  -4.6154838838601618e-09  -4.7783338172938330e-06  -1.4984963407157893e-09
2.3999999999999901e+00  -7.3568154787850869e-05  1.8404967419025061e-07  1.5929954707553888e-07  1.4710174241533229e-07  6.0815904890649668e-05  1.3962067586066260e-17  1.5929954706562859e-07  -1.4710174261642837e-07  -7.3568154788164570e-05  -1.8404967417085686e-07  -4.7797374720876414e-06  1.5264734548672096e-09  5.5716252150611175e-09  4.6335369196095009e-09  3.9283162066480690e-06  -1.8239666729120762e-16  5.5716253975758594e-09  -4.6335364418351622e-09  -4.7797374719083262e-06  -1.5264737261929001e-09
3.1999999999999802e+00  -7.3188903170714830e-05  1.8343803414819039e-07  1.4500763050926102e-07  1.4869350854424552e-07  6.0355936256972924e-05  -1.1399282053875688e-16  1.4500763072403808e-07  -1.4869350881348765e-07  -7.3188903170572054e-05  -1.8343803418347575e-07  -4.7748050909481975e-06  1.3562974097494699e-09  8.0831927957523967e-09  4.4842646035297102e-09  3.9286094198787411e-06  -1.1243347217394081e-16  8.0831920933260789e-09  -4.4842645855743041e-09  -4.7748050918136297e-06  -1.3562971833494051e-09
3.9999999999999600e+00  -7.3294728706323602e-05  1.8878015492474497e-07  1.4690655639286985e-07  1.5094008122205083e-07  6.0498394998166183e-05  -1.2136004841617877e-16  1.4690655609786522e-07  -1.5094008140104911e-07  -7.3294728706483901e-05  -1.8878015485127203e-07  -4.7732432199656613e-06  1.9013486767672481e-09  3.5784188274474427e-09  4.9255583060526745e-09  3.9194437183119373e-06  -2.5381039185498670e-16  3.5784250992587491e-09  -4.9255579202567998e-09  -4.7732432201499655e-06  -1.9013474935105529e-09
4.7999999999999403e+00  -7.3212936152501997e-05  1.8847416275412651e-07  1.7545584824226517e-07  1.5163511578083162e-07  6.0494399328924576e-05  3.5786930263257376e-17  1.7545584849808267e-07  -1.5163511542739701e-07  -7.3212936152373153e-05  -1.8847416270424794e-07  -4.7922855158458496e-06  9.0454280127504858e-10  5.1929793625778154e-09  4.1860662096924216e-09  3.9377031872258548e-06  8.2816913433046886e-15  5.1930737273680887e-09  -4.1860616032911275e-09  -4.7922855148724384e-06  -9.0456296086018200e-10
5.5999999999999304e+00  -7.3354802846427322e-05  1.8338349239812704e-07  9.9490827769111351e-08  1.4675022450820810e-07  6.0479948003101030e-05  2.6936388876515598e-17  9.9490827834868213e-08  -1.4675022446012940e-07  -7.3354802846659599e-05  -1.8338349232705322e-07  -4.7700975537868726e-06  2.0786760278855948e-09  7.0603063532085137e-09  6.2948897295982245e-09  3.9255231892606652e-06  -3.3948069670711968e-14  7.0595672098739882e-09  -6.2949197911217302e-09  -4.7700975545469975e-06  -2.0786120541620808e-09
6.3999999999999098e+00  -7.3869859846161781e-05  1.8674178680920097e-07  1.7354562901657764e-07  1.4995057983069275e-07  6.1023212401693607e-05  -1.0473070054898832e-16  1.7354562914072557e-07  -1.4995058017111307e-07  -7.3869859845637867e-05  -1.8674178678723960e-07  -4.7215026410780585e-06  1.2979096911378742e-09  5.3120490758412197e-09  9.1617763217224311e-10  3.8780967419500238e-06  5.3920300788413396e-14  5.3143279283322933e-09  -9.1615649183118860e-10  -4.7215026438465654e-06  -1.2979650519934007e-09
7.1999999999998900e+00  -7.4164996227666770e-05  1.8668766505315347e-07  1.4031894403378334e-07  1.5138360405804666e-07  6.1189886540932774e-05  5.9267080607840607e-17  1.4031894430711748e-07  -1.5138360398852039e-07  -7.4164996226993630e-05  -1.8668766498279217e-07  -4.9074242976027378e-06  1.3332442005279436e-09  9.9787887784643975e-09  9.0704651755654376e-09  4.0363247888194683e-06  -1.2400926849179179e-13  9.9724441263162243e-09  -9.0702552364844054e-09  -4.9074242996571908e-06  -1.3331187323144718e-09
