# downsampled to dt=0.5 from the every-step stream
# time max_abs_ricci_scalar max_ricci_tensor_sq max_Kij_sq L2_ricci_scalar
   0.0100000    7.0762747585e-03    1.6843044864e-05    4.3946580687e-12    2.1708414626e-01
   0.5100000    6.2991863448e-03    1.3226650935e-05    2.8893718241e-10    1.1698982310e-01
   1.0100000    6.3197087837e-03    1.3312984605e-05    6.3850877131e-10    7.5637794407e-02
   1.5100000    6.3064884717e-03    1.3257344014e-05    3.5721956788e-10    6.1507471783e-02
   2.0100000    6.3066466645e-03    1.3258022146e-05    2.9836339645e-10    5.1940939030e-02
   2.5100000    6.3248010297e-03    1.3334464547e-05    5.7611420752e-10    4.3668922051e-02
   3.0100000    6.3113420713e-03    1.3277762611e-05    4.5301906467e-10    3.8305078012e-02
   3.5100000    6.3213742818e-03    1.3320017219e-05    1.8350704175e-09    3.5761578108e-02
   4.0100000    6.3253978672e-03    1.3336976568e-05    1.4989539567e-09    3.4676943931e-02
   4.5100000    6.2989144689e-03    1.3225521719e-05    4.6374568380e-09    3.4030381883e-02
   5.0100000    6.3127543923e-03    1.3283712164e-05    5.0982828133e-10    3.3466243249e-02
   5.5100000    6.3042877755e-03    1.3248100659e-05    1.7730406781e-10    3.2963879751e-02
   6.0100000    6.3033359236e-03    1.3244100706e-05    2.6084657348e-10    3.2569431583e-02
   6.5100000    6.3038045496e-03    1.3246065592e-05    1.5792938775e-10    3.2301601122e-02
   7.0100000    6.3005338968e-03    1.3232325296e-05    1.0292833242e-10    3.2146706808e-02
   7.5100000    6.3035898701e-03    1.3245166119e-05    1.1803443296e-10    3.2073938612e-02
   8.0100000    6.3087711811e-03    1.3266946722e-05    1.5312135342e-10    3.2051917311e-02
   8.5100000    6.3119853522e-03    1.3280467093e-05    1.7031042554e-10    3.2057049011e-02
   9.0100000    6.3135809073e-03    1.3287182328e-05    1.6131652430e-10    3.2074605181e-02
   9.5100000    6.3143305775e-03    1.3290337692e-05    1.3594936132e-10    3.2097715486e-02
  10.0100000    6.3147149383e-03    1.3291954492e-05    1.0799288803e-10    3.2124897820e-02
