# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0001774706051920e+00  9.9347516142724857e-01  1.0084227797100589e+00  1.0001025121836757e+00  9.9644421869413391e-01  1.0049804635300847e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0000775245848974e+00  9.9883425919615421e-01  1.0013516279316501e+00  1.0000489168402378e+00  9.9939609683269492e-01  1.0007165581206432e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  1.0001787735084884e+00  9.9343929562069377e-01  1.0084179232279664e+00  1.0001041427155766e+00  9.9637431828193590e-01  1.0047659432693270e+00  -1.6023470153054188e-06  -2.0303534323126758e-04  1.4046719528851479e-04  1.0000775819806886e+00  9.9884106199208700e-01  1.0013440726167779e+00  1.0000489554383394e+00  9.9939957676366309e-01  1.0007127121172934e+00  4.6327427118689568e-08  -8.9320378204368680e-06  1.1935624549146109e-05
1.6000000000000001e+00  1.0001794624726856e+00  9.9343321918409588e-01  1.0084105930299661e+00  1.0000990450907099e+00  9.9618638089428402e-01  1.0044784913349136e+00  1.7400253917019379e-06  -1.1418808671928796e-04  1.1780482450155755e-04  1.0000776043370008e+00  9.9883900259563518e-01  1.0013465777921275e+00  1.0000489770161631e+00  9.9939940631206048e-01  1.0007125152644516e+00  4.0885018241259472e-08  -3.4331758628924999e-06  6.9255427448570585e-06
2.3999999999999901e+00  1.0001799757530461e+00  9.9337639447588189e-01  1.0083294245658769e+00  1.0000904112598530e+00  9.9612192041694936e-01  1.0043892810736317e+00  -4.0082626898780510e-07  -1.8636482960455365e-04  1.1278763214762043e-04  1.0000776280759904e+00  9.9883713072432789e-01  1.0013473859175146e+00  1.0000490045615715e+00  9.9940048940573534e-01  1.0007136978389852e+00  5.3558042515261553e-08  -4.0061485071188535e-06  3.5120871346219381e-06
3.1999999999999802e+00  1.0001774001236088e+00  9.9324938590920553e-01  1.0081708856513831e+00  1.0000875540996328e+00  9.9625129923357314e-01  1.0045747178297115e+00  -3.5335886614568004e-06  -3.2179512069797038e-04  1.1623109366561912e-04  1.0000776773107756e+00  9.9883599433119330e-01  1.0013482160153353e+00  1.0000489842317966e+00  9.9940260739760634e-01  1.0007138122281929e+00  5.6015042319209180e-08  -4.8514783526198887e-06  5.4320293107857845e-06
3.9999999999999600e+00  1.0001739931357783e+00  9.9319348578522371e-01  1.0081678557482430e+00  1.0000885374331228e+00  9.9634554070616099e-01  1.0045648540295720e+00  -6.1975645462854803e-06  -2.4015864414891907e-04  1.4347919415063100e-04  1.0000776020707554e+00  9.9883510955070731e-01  1.0013454703720062e+00  1.0000491824712310e+00  9.9940362275381478e-01  1.0007215342531319e+00  -1.5246354948011557e-07  -6.7632149850940557e-06  4.0109164312086378e-06
4.7999999999999403e+00  1.0001705065916395e+00  9.9320059110597203e-01  1.0081996218873706e+00  1.0000915402577897e+00  9.9630517525846740e-01  1.0044283756123029e+00  -5.6567966442186132e-06  -1.4665445868353321e-04  1.0838168512316133e-04  1.0000775833331941e+00  9.9883539384163667e-01  1.0013494024819052e+00  1.0000493779369513e+00  9.9940279449044755e-01  1.0007168265307367e+00  7.1811489486839883e-08  -7.8866671677799406e-06  6.8311708652281225e-06
5.5999999999999304e+00  1.0001663884127434e+00  9.9318741744047823e-01  1.0081375330193156e+00  1.0000964059701731e+00  9.9626832901697049e-01  1.0044355147756634e+00  -8.7550769876274074e-06  -1.1259585990201055e-04  8.3792320154737194e-05  1.0000774184014789e+00  9.9882709482521537e-01  1.0013448381613410e+00  1.0000497911080442e+00  9.9941811921110624e-01  1.0007280903740798e+00  -6.6896791311512558e-07  -1.9035698302928349e-05  5.8088396407168253e-06
6.3999999999999098e+00  1.0001616146109988e+00  9.9316169653333730e-01  1.0081022246763907e+00  1.0001041325237627e+00  9.9624747294895388e-01  1.0044407772307595e+00  -6.6265801150305010e-06  -1.0927517183776265e-04  9.3564460114406225e-05  1.0000768334802088e+00  9.9882765870094636e-01  1.0013586963562582e+00  1.0000512484941073e+00  9.9942427822876001e-01  1.0007056529379310e+00  -4.4834865082042996e-07  -1.9323422282491626e-05  3.9209921507247357e-05
7.1999999999998900e+00  1.0001619312026835e+00  9.9314643735370056e-01  1.0080805067355572e+00  1.0001026580964014e+00  9.9622333540008279e-01  1.0044209982098100e+00  5.4088420020300653e-07  -9.5269763435685653e-05  8.2380855581503439e-05  1.0000778259259091e+00  9.9884710693792667e-01  1.0013795568301713e+00  1.0000499271068735e+00  9.9938597906521631e-01  1.0006584056770749e+00  2.2758924397371532e-06  -1.8709855506080440e-05  5.7427002199923922e-05
7.9999999999998703e+00  1.0001630150878023e+00  9.9311899009218307e-01  1.0080437683065946e+00  1.0000968120111318e+00  9.9622788126203632e-01  1.0044382511424743e+00  -8.8223113650141266e-07  -1.0611824634103298e-04  9.0171528355105856e-05  1.0000795709939445e+00  9.9884401380039611e-01  1.0013704983677487e+00  1.0000460620496270e+00  9.9937819288559504e-01  1.0006604517932591e+00  1.9808930591604199e-06  -2.7650204614482219e-05  5.4479921478297819e-05
8.7999999999998604e+00  1.0001635370168276e+00  9.9308888563203568e-01  1.0080148931329429e+00  1.0000916722744360e+00  9.9624988816644433e-01  1.0044524317644448e+00  2.0527727531312514e-06  -8.0347987355189329e-05  7.0359929446967343e-05  1.0000797920001068e+00  9.9881912613643453e-01  1.0013505959764171e+00  1.0000445382869765e+00  9.9942782853776768e-01  1.0007023093206247e+00  2.4086855569349675e-07  -5.1596847249331367e-05  4.6981672691506126e-05
9.5999999999998398e+00  1.0001660420077081e+00  9.9308118691941583e-01  1.0080097328502962e+00  1.0000819877934903e+00  9.9623007687890164e-01  1.0044181752137111e+00  1.8433597338060511e-06  -3.9456548681952272e-05  4.9621949933413822e-05  1.0000790958522083e+00  9.9881187684606421e-01  1.0013603339687103e+00  1.0000453716958768e+00  9.9945700877510768e-01  1.0006966581462675e+00  -1.1432520558013766e-06  -5.6062562588608640e-05  4.3036963494812829e-05
1.0399999999999800e+01  1.0001637849245020e+00  9.9308220132611291e-01  1.0080010672210737e+00  1.0000803743371107e+00  9.9617937210887708e-01  1.0043751303546793e+00  -5.4549793542019383e-06  -5.8212083047691964e-05  2.8523707440750130e-05  1.0000779811510498e+00  9.9882160556069888e-01  1.0013763267106253e+00  1.0000478362387200e+00  9.9944753844735290e-01  1.0006624729732938e+00  -1.5369780675313902e-06  -5.4215761596701274e-05  4.0449708469220476e-05
1.1199999999999800e+01  1.0001594047638147e+00  9.9306608166335153e-01  1.0079722962424669e+00  1.0000858866989049e+00  9.9615870141828633e-01  1.0043754556029261e+00  -5.6772573986941440e-06  -6.5937497857844701e-05  1.8048971574110109e-05  1.0000770451346797e+00  9.9882425696369881e-01  1.0013711351612486e+00  1.0000504652937590e+00  9.9944038624606235e-01  1.0006648653917189e+00  -1.6113807432427720e-06  -6.2550982641874651e-05  4.5715730348465908e-05
1.1999999999999799e+01  1.0001574562244011e+00  9.9304725341282651e-01  1.0079526114919131e+00  1.0000887011016677e+00  9.9615791106331086e-01  1.0043738955749393e+00  -3.5024861139447156e-06  -5.3944111206982944e-05  2.1664477021160705e-05  1.0000765454565488e+00  9.9882606424058185e-01  1.0013707705597004e+00  1.0000524726556459e+00  9.9943579522315795e-01  1.0006671329197954e+00  -3.2324692090561908e-07  -6.6659475273785741e-05  5.2397181807682387e-05
1.2799999999999800e+01  1.0001562322273672e+00  9.9303302607642374e-01  1.0079400694700216e+00  1.0000897287967574e+00  9.9615313582823362e-01  1.0043599451271208e+00  -2.8275694131868518e-06  -4.8181284678758253e-05  2.1165766210162125e-05  1.0000773707636377e+00  9.9883241800418165e-01  1.0013714889793381e+00  1.0000515731473625e+00  9.9942106992728819e-01  1.0006665076783936e+00  1.1660800420816203e-06  -4.0039450809345861e-05  5.1063803639512442e-05
1.3599999999999801e+01  1.0001553552092504e+00  9.9301658496851652e-01  1.0079243388332508e+00  1.0000897057455131e+00  9.9615030411955896e-01  1.0043498857408883e+00  -1.9248804666688761e-06  -4.5309867295364090e-05  1.8721240270353525e-05  1.0000777663776295e+00  9.9882701346972458e-01  1.0013637413398129e+00  1.0000505729294979e+00  9.9942679317338956e-01  1.0006829965471535e+00  2.8312679019523545e-07  -3.2766484264690168e-05  5.1250517503525844e-05
1.4399999999999700e+01  1.0001547380740796e+00  9.9300228071299579e-01  1.0079065188699936e+00  1.0000887853945504e+00  9.9614349015587678e-01  1.0043455673638637e+00  -1.5424290319609877e-06  -4.0179534118420732e-05  1.7292538576868487e-05  1.0000785772887422e+00  9.9881776837638736e-01  1.0013578892940540e+00  1.0000489308090605e+00  9.9944757353351754e-01  1.0007018613737748e+00  2.4765291778819699e-06  -2.4538335065144275e-05  4.0572792849486067e-05
1.5199999999999701e+01  1.0001540315234418e+00  9.9299036072057645e-01  1.0078911197257405e+00  1.0000878019350103e+00  9.9613536351718968e-01  1.0043410237340513e+00  -1.5034647241455991e-06  -3.9001590275163697e-05  1.7839179930190471e-05  1.0000806656161454e+00  9.9882347324329357e-01  1.0013670969436568e+00  1.0000441407421894e+00  9.9944344640117677e-01  1.0006914284440998e+00  2.6180445647741238e-06  -1.9315399910562897e-05  3.4094048014919964e-05
1.5999999999999700e+01  1.0001532830802609e+00  9.9298105296365657e-01  1.0078797300483997e+00  1.0000869622271202e+00  9.9612626530881121e-01  1.0043314224495188e+00  -1.4670818982736123e-06  -3.6247990036957981e-05  1.6089156348518724e-05  1.0000804512158110e+00  9.9883636153584743e-01  1.0013757736817106e+00  1.0000429719890609e+00  9.9941654878362973e-01  1.0006720964551534e+00  -9.0127842455460915e-07  -1.5028811020611569e-05  2.4131765903157698e-05
1.6799999999999802e+01  1.0001525940237423e+00  9.9297229714417579e-01  1.0078686679917597e+00  1.0000861857876540e+00  9.9611563834351236e-01  1.0043207328596018e+00  -1.3341469342286162e-06  -3.3484747547332873e-05  1.4460186940889542e-05  1.0000790994573470e+00  9.9883701188082763e-01  1.0013718699585434e+00  1.0000453172151960e+00  9.9940684166195093e-01  1.0006755780360985e+00  -1.2609161475976409e-06  -1.0596833020329458e-05  4.7461777935891078e-06
1.7600000000000001e+01  1.0001520270000470e+00  9.9296214378557390e-01  1.0078556014582751e+00  1.0000852893482775e+00  9.9610410362274437e-01  1.0043129581292498e+00  -1.1195313458794588e-06  -3.2089475995566981e-05  1.4978609460358863e-05  1.0000787887975973e+00  9.9883231578993503e-01  1.0013692809476520e+00  1.0000465886781167e+00  9.9941336871368724e-01  1.0006830166144998e+00  -2.8367624745898323e-07  -6.5219673319156805e-06  3.8001473511839283e-06
1.8400000000000102e+01  1.0001515083259305e+00  9.9295029577193827e-01  1.0078420468485225e+00  1.0000842959717116e+00  9.9609473143055693e-01  1.0043070010124884e+00  -1.0195986520432833e-06  -3.3449617011226404e-05  1.6180641208530856e-05  1.0000788742486355e+00  9.9883116314903098e-01  1.0013709902747205e+00  1.0000468758015049e+00  9.9941692703098550e-01  1.0006829869921348e+00  4.3797495089812472e-08  -3.4986889967995194e-06  3.3364661686413291e-06
1.9200000000000198e+01  1.0001509389290688e+00  9.9293899732712587e-01  1.0078306554548415e+00  1.0000834115894497e+00  9.9608864116864926e-01  1.0042990842832933e+00  -1.0255437831549290e-06  -3.3622743055083586e-05  1.6069286619003879e-05  1.0000790942608337e+00  9.9883046772620920e-01  1.0013720916835112e+00  1.0000466354462327e+00  9.9941953455732047e-01  1.0006823273042744e+00  4.0347331312921652e-07  -1.5714198591012279e-06  1.7254199025623462e-06
2.0000000000000298e+01  1.0001503594499723e+00  9.9293044866030533e-01  1.0078210057751800e+00  1.0000826735001858e+00  9.9608192578018862e-01  1.0042892575002864e+00  -9.8077321855427680e-07  -3.1282488415100230e-05  1.4576978901611628e-05  1.0000794280393781e+00  9.9883084637532404e-01  1.0013716139022131e+00  1.0000459489532809e+00  9.9941982462064971e-01  1.0006844934035521e+00  5.4616117500717822e-07  -1.5211352575407169e-06  2.1773970246120168e-06
2.0800000000000502e+01  1.0001498752511271e+00  9.9292252524576852e-01  1.0078107534803002e+00  1.0000819192840005e+00  9.9607337202637114e-01  1.0042806598937912e+00  -8.1001523046863014e-07  -2.9838268685857500e-05  1.3008405932054284e-05  1.0000797160018828e+00  9.9883161972745405e-01  1.0013714110655980e+00  1.0000451991348263e+00  9.9941844519767120e-01  1.0006869878381870e+00  5.3012801291985998e-07  -5.0765409109039127e-07  1.9236528791536130e-06
2.1600000000000598e+01  1.0001495433809495e+00  9.9291218844289664e-01  1.0077993987336531e+00  1.0000809558924415e+00  9.9606582535183463e-01  1.0042738391045347e+00  -5.4594305480588032e-07  -3.0441474750484837e-05  1.3150325093163650e-05  1.0000799889663523e+00  9.9883194685905152e-01  1.0013725957890034e+00  1.0000444410272904e+00  9.9941739124581941e-01  1.0006867193696902e+00  5.5799446230691203e-07  -4.1226399851905063e-07  2.7934971043932720e-06
