# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
0.0000000000000000e+00  3.6999728869552449e+01  3.1999531291807163e+01  3.1999531291807163e+01  2.4516866971321463e-02  2.7000708766864676e+01  3.2000474288878209e+01  3.2000474288878209e+01  2.4433722338314940e-02  9.9990201026877727e+00  9.4992530408946685e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  3.6999755970413709e+01  3.1999460459429486e+01  3.1999460459448663e+01  2.4584947686503010e-02  2.7000910966250537e+01  3.2000553171443343e+01  3.2000553171439876e+01  2.4497415030925278e-02  9.9988450041631722e+00  9.4993457405244666e+00  -2.1364547525231614e-07  3.7671825584879212e-06  -3.9808280337402369e-06  -2.8375603548648744e-05  3.6005604138783161e-05  7.5406714873517685e-05
1.6000000000000001e+00  3.6999754710675134e+01  3.1999204387447669e+01  3.1999204387559764e+01  2.4524712294768450e-02  2.7001473560229694e+01  3.2000811346572817e+01  3.2000811346553604e+01  2.4431568198550271e-02  9.9982811504454396e+00  1.0001904636687334e+01  6.8526755082054504e-08  7.0688711989251947e-06  -7.0003444438431401e-06  -1.6596602621378475e-04  1.1160787319341576e-04  3.1440503220992990e-04
2.3999999999999901e+00  3.6999744478390916e+01  3.1998861685784760e+01  3.1998861686002968e+01  2.4458062896242055e-02  2.7002187845794730e+01  3.2001147534036029e+01  3.2001147534054617e+01  2.4302840381224083e-02  9.9975566325961864e+00  1.0498777988404809e+01  8.5005191287732387e-07  9.9346437748339110e-06  -9.0845918619565867e-06  -4.9767845776689962e-05  1.9835403872779406e-05  1.2217169506639094e-04
3.1999999999999802e+00  3.6999861069177818e+01  3.1998581081836679e+01  3.1998581082146025e+01  2.4558833167958032e-02  2.7002915615034784e+01  3.2001422656364625e+01  3.2001422656504005e+01  2.4373007904487907e-02  9.9969454541430345e+00  9.4987406441689970e+00  1.6615444510800413e-06  1.2800907479219241e-05  -1.1139363028139199e-05  4.0717915568131716e-05  -5.9834484683757935e-05  1.5105898140372394e-04
3.9999999999999600e+00  3.6999973351408393e+01  3.1998198549325579e+01  3.1998198549789013e+01  2.4582974067170731e-02  2.7003886954053012e+01  3.2001798113856147e+01  3.2001798114186670e+01  2.4424602898372547e-02  9.9960863973553806e+00  9.4986424045998117e+00  2.2108071571614120e-06  1.5920853154797534e-05  -1.3710045997636122e-05  1.9073094842199715e-05  6.8303286248445919e-06  1.2583781987699478e-04
4.7999999999999403e+00  3.7000068442559225e+01  3.1997732729789629e+01  3.1997732730381156e+01  2.4517676629250050e-02  2.7005038648228730e+01  3.2002270351740485e+01  3.2002270352424041e+01  2.4421309659504484e-02  9.9950297943304953e+00  9.4985348031143797e+00  2.7388201603647296e-06  1.8976977828010476e-05  -1.6238157667645747e-05  2.4408827101336829e-05  -5.8832296016034669e-06  9.3987805891585093e-05
5.5999999999999304e+00  3.7000247615070165e+01  3.1997351782009474e+01  3.1997351782558702e+01  2.4476204515130922e-02  2.7006061862103177e+01  3.2002653428380697e+01  3.2002653429520578e+01  2.4434131426158173e-02  9.9941857529669882e+00  1.0001008904602772e+01  3.4184622525123548e-06  2.1780537813443423e-05  -1.8362075560931069e-05  9.7907316936524998e-06  1.2748515590837694e-05  6.8086141433656763e-05
6.3999999999999098e+00  3.7000498612571761e+01  3.1997036024354902e+01  3.1997036024798536e+01  2.4494889783215210e-02  2.7007000302577435e+01  3.2002955013129657e+01  3.2002955014686243e+01  2.4438191696839907e-02  9.9934983099943260e+00  1.0000895933946333e+01  4.2040543768984163e-06  2.4480804436316563e-05  -2.0276750059418147e-05  -9.9903713124997505e-06  2.8591402656661863e-05  5.5555502402977801e-05
7.1999999999998900e+00  3.7000771751560741e+01  3.1996646860946509e+01  3.1996646861306832e+01  2.4532304545844878e-02  2.7008133346094681e+01  3.2003323912355249e+01  3.2003323914259873e+01  2.4416615389312332e-02  9.9926384054660602e+00  1.0000733387176087e+01  5.0122732319465325e-06  2.7183611185716658e-05  -2.2171337953770127e-05  -1.3963252792988072e-05  1.9776122720509795e-05  4.6031994031562710e-05
7.9999999999998703e+00  3.7001052032990174e+01  3.1996103734710712e+01  3.1996103735004901e+01  2.4546530050264470e-02  2.7009617465976696e+01  3.2003859889191602e+01  3.2003859891394008e+01  2.4401570910904214e-02  9.9914345670134779e+00  1.0000615580544604e+01  5.7890539739792141e-06  2.9898187155922657e-05  -2.4109133181943442e-05  6.0148447149082774e-06  6.7197712134744800e-06  4.4897040513970793e-05
8.7999999999998604e+00  3.7001363814724442e+01  3.1995487709756272e+01  3.1995487709965651e+01  2.4521630212099216e-02  2.7011308801196044e+01  3.2004486367599988e+01  3.2004486370099251e+01  2.4406027164486178e-02  9.9900550135283979e+00  1.0000576388687339e+01  6.5666556916919849e-06  3.2571080489495457e-05  -2.6004424797803471e-05  1.2870584340520961e-05  2.1196397633544819e-05  4.1781362758676707e-05
9.5999999999998398e+00  3.7001735945682668e+01  3.1994921372393602e+01  3.1994921372484306e+01  2.4493380370160397e-02  2.7012976777734746e+01  3.2005060790466246e+01  3.2005060793322230e+01  2.4417844194965569e-02  9.9887591679479222e+00  1.0000534324913986e+01  7.4331431193652070e-06  3.5164187023247730e-05  -2.7731043903882523e-05  -4.6393685516142632e-06  2.9641410175218484e-05  4.0262244958039484e-05
1.0399999999999800e+01  3.7002178457185586e+01  3.1994394476005329e+01  3.1994394475935522e+01  2.4503952677028328e-02  2.7014622552171840e+01  3.2005577234857967e+01  3.2005577238136084e+01  2.4420033188952698e-02  9.9875559050137461e+00  1.0000477858102220e+01  8.4315462105650313e-06  3.7702386891991195e-05  -2.9270840681426162e-05  -1.1619466186334541e-05  2.7446189107779327e-05  3.7923697627248459e-05
1.1199999999999800e+01  3.7002669887304904e+01  3.1993787406695063e+01  3.1993787406400092e+01  2.4543581015140502e-02  2.7016475013674402e+01  3.2006164918698566e+01  3.2006164922442061e+01  2.4412144038906548e-02  9.9861948736305024e+00  1.0000425577300506e+01  9.5197226980953476e-06  4.0220596221947686e-05  -3.0700873523852340e-05  -1.1386747450221258e-05  3.1317430401828264e-05  3.8570161391940399e-05
1.1999999999999799e+01  3.7003189262179525e+01  3.1993052773359068e+01  3.1993052772778853e+01  2.4562188599961694e-02  2.7018648063809707e+01  3.2006891832020436e+01  3.2006891836259626e+01  2.4407836708134199e-02  9.9845411983698185e+00  1.0000370150568513e+01  1.0643854629199310e-05  4.2700875410277038e-05  -3.2057020781077727e-05  -1.2258308326867073e-05  3.7625804689335456e-05  4.5778766560931533e-05
1.2799999999999800e+01  3.7003759878086285e+01  3.1992284364670375e+01  3.1992284363757001e+01  2.4537765368263208e-02  2.7020973242943377e+01  3.2007667832230439e+01  3.2007667836998998e+01  2.4415288665423546e-02  9.9827866351429080e+00  1.0000314722685863e+01  1.1785714201176267e-05  4.5125244817322474e-05  -3.3339530616146210e-05  -1.3797361463849212e-05  4.1531430625916876e-05  4.8539158843788177e-05
1.3599999999999801e+01  3.7004415387673177e+01  3.1991573719361551e+01  3.1991573718060735e+01  2.4506331917829950e-02  2.7023586930413828e+01  3.2008479479516893e+01  3.2008479484868928e+01  2.4426722351625019e-02  9.9808284572593493e+00  1.0000263402459744e+01  1.2945654979396161e-05  4.7525545802433851e-05  -3.4579890823037686e-05  -1.7366029311919204e-05  4.1695460127960405e-05  4.7604583626498096e-05
1.4399999999999700e+01  3.7005150455178175e+01  3.1990877782914399e+01  3.1990877781154790e+01  2.4512040784498049e-02  2.7025970491279374e+01  3.2009234317279358e+01  3.2009234323277681e+01  2.4429298846733002e-02  9.9791799638988010e+00  1.0000220197818409e+01  1.4129170621828638e-05  4.9935630773878160e-05  -3.5806460152049523e-05  -1.8429871720726334e-05  4.3825254413161553e-05  5.0041548682898504e-05
1.5199999999999701e+01  3.7005932474512818e+01  3.1990091903928665e+01  3.1990091901629928e+01  2.4547358787556879e-02  2.7028994991270320e+01  3.2010037056861563e+01  3.2010037063546264e+01  2.4421947555483978e-02  9.9769374832424980e+00  1.0000182106727813e+01  1.5340489433446034e-05  5.2341556990080637e-05  -3.7001067556634603e-05  -1.7945591574401883e-05  4.9596367239187510e-05  5.7022369147910248e-05
1.5999999999999700e+01  3.7006753396414780e+01  3.1989211249801777e+01  3.1989211246889884e+01  2.4565109841022639e-02  2.7031974279172395e+01  3.2011052280731732e+01  3.2011052288121974e+01  2.4416227916841404e-02  9.9747791172423845e+00  1.0000143513863163e+01  1.6580967325856139e-05  5.4708372867110111e-05  -3.8127405541253976e-05  -1.8888292593997224e-05  5.5248522247470492e-05  6.3552333128915638e-05
1.6799999999999802e+01  3.7007643867178551e+01  3.1988336805286078e+01  3.1988336801693922e+01  2.4543860755419155e-02  2.7034889264479105e+01  3.2011934276519746e+01  3.2011934284632595e+01  2.4420921637003622e-02  9.9727546026994460e+00  1.0000104027135656e+01  1.7850538430197573e-05  5.7037062813959115e-05  -3.9186524383761539e-05  -2.2920841119509445e-05  5.7536285234080630e-05  6.5657770526222943e-05
1.7600000000000001e+01  3.7008628239338648e+01  3.1987522040152026e+01  3.1987522035806251e+01  2.4516007503949364e-02  2.7037870581816325e+01  3.2012775373446161e+01  3.2012775382313329e+01  2.4431070338052755e-02  9.9707576575223236e+00  1.0000067911077160e+01  1.9149268959899172e-05  5.9362465111481656e-05  -4.0213196151582488e-05  -2.7129542132766096e-05  5.8383974549311313e-05  6.5756761145622047e-05
1.8400000000000102e+01  3.7009691019320194e+01  3.1986697977278475e+01  3.1986697972093555e+01  2.4521301560355067e-02  2.7040876048791628e+01  3.2013602543130887e+01  3.2013602552781272e+01  2.4435182068171201e-02  9.9688149705285660e+00  1.0000037863752013e+01  2.0478217837906323e-05  6.1699707433530220e-05  -4.1221489595623894e-05  -2.8546063580891522e-05  6.1689195115694352e-05  6.8655757659520774e-05
1.9200000000000198e+01  3.7010803929105982e+01  3.1985784529664166e+01  3.1985784523552219e+01  2.4552735628571888e-02  2.7044144064966918e+01  3.2014473556611314e+01  3.2014473567046018e+01  2.4430374859009719e-02  9.9666598641390642e+00  1.0000009584998409e+01  2.1836649148672671e-05  6.4022934479696848e-05  -4.2186285331024181e-05  -2.8733197320615174e-05  6.7642568005202132e-05  7.5272597682549537e-05
2.0000000000000298e+01  3.7011971376547898e+01  3.1984813493436373e+01  3.1984813486317680e+01  2.4568459691816986e-02  2.7047544564736778e+01  3.2015519179468889e+01  3.2015519190670766e+01  2.4425649716365783e-02  9.9644268118111192e+00  9.9999772149965356e+00  2.3219755908338967e-05  6.6307372220088099e-05  -4.3087616311749129e-05  -3.0451969400281182e-05  7.2535967209946258e-05  8.1318904927456885e-05
2.0800000000000502e+01  3.7013224860189595e+01  3.1983877930056661e+01  3.1983877921855690e+01  2.4550114321842564e-02  2.7051023092405529e+01  3.2016441016971882e+01  3.2016441028933230e+01  2.4429612921296136e-02  9.9622017677840660e+00  9.9999416647193886e+00  2.4620202527329483e-05  6.8568593203710150e-05  -4.3948390676380671e-05  -3.4070132154536315e-05  7.4552470269943403e-05  8.3356268281342162e-05
2.1600000000000598e+01  3.7014575192067184e+01  3.1982991159315599e+01  3.1982991149949843e+01  2.4526253033159504e-02  2.7054451483655356e+01  3.2017356740519965e+01  3.2017356753239518e+01  2.4439200763223531e-02  9.9601237084118281e+00  9.9999084286296895e+00  2.6033179262777758e-05  7.0839261001169317e-05  -4.4806081738391559e-05  -3.7373108015137182e-05  7.6066424109898269e-05  8.3818683185558232e-05
2.2400000000000698e+01  3.7015997564282628e+01  3.1982072508060153e+01  3.1982072497439628e+01  2.4530942875810698e-02  2.7058059754958883e+01  3.2018271290963504e+01  3.2018271304424175e+01  2.4444036341312328e-02  9.9579378093237452e+00  9.9998800371409509e+00  2.7459975845766589e-05  7.3121206640600214e-05  -4.5661230794833625e-05  -3.8345564565320010e-05  7.9820872993989901e-05  8.7128796812311075e-05
2.3200000000000799e+01  3.7017471607100461e+01  3.1981074412595067e+01  3.1981074400632391e+01  2.4557821664961021e-02  2.7061842668149268e+01  3.2019254274703272e+01  3.2019254288867565e+01  2.4440267770261145e-02  9.9556289389511932e+00  9.9998537203463176e+00  2.8904302483137875e-05  7.5385788545253695e-05  -4.6481486062115820e-05  -3.8298837027152178e-05  8.5143099123436341e-05  9.3356403944349831e-05
2.4000000000000998e+01  3.7019127435331463e+01  3.1979939547169234e+01  3.1979939533783888e+01  2.4571473337018701e-02  2.7065823395700850e+01  3.2020202393923284e+01  3.2020202408744538e+01  2.4435483374657889e-02  9.9533040396306127e+00  9.9998256442332032e+00  3.0366225357878534e-05  7.7620425624939744e-05  -4.7254200267061213e-05  -4.0157110034804336e-05  8.9248780093916476e-05  9.8551393414477183e-05
2.4800000000001098e+01  3.7020763590443934e+01  3.1978968692985884e+01  3.1978968678099765e+01  2.4556734043500110e-02  2.7069939367597186e+01  3.2021235373280717e+01  3.2021235388722026e+01  2.4438378150959682e-02  9.9508242228467481e+00  9.9997956051718671e+00  3.1842390075904762e-05  7.9849574626657632e-05  -4.8007184550752870e-05  -4.4209048794375424e-05  9.1252215056299428e-05  1.0027413642275780e-04
2.5600000000001199e+01  3.7022603535301769e+01  3.1977914223413915e+01  3.1977914206942916e+01  2.4537392256883835e-02  2.7074023077101231e+01  3.2022183174274652e+01  3.2022183190311161e+01  2.4447190736526174e-02  9.9485804582005386e+00  9.9997672055894498e+00  3.3331371633762036e-05  8.2098738426459897e-05  -4.8767366792697861e-05  -4.7585582326779820e-05  9.2957514889042221e-05  1.0071176537359679e-04
2.6400000000001299e+01  3.7024507624163363e+01  3.1976870896636072e+01  3.1976870878492374e+01  2.4541506606033891e-02  2.7078226149949206e+01  3.2023198866707730e+01  3.2023198883288231e+01  2.4452286379591431e-02  9.9462814742141568e+00  9.9997437775302167e+00  3.4835326426701574e-05  8.4357139276627197e-05  -4.9521812849925623e-05  -4.8554875033477483e-05  9.6404444574853948e-05  1.0386290952632820e-04
2.7200000000001499e+01  3.7026459209923985e+01  3.1975657377131689e+01  3.1975657357234638e+01  2.4563986821783814e-02  2.7082747441246358e+01  3.2024283080611973e+01  3.2024283097676147e+01  2.4449186930435289e-02  9.9437117686776268e+00  9.9997237847570073e+00  3.6355587358190236e-05  8.6594565832874931e-05  -5.0238978474684695e-05  -4.8980826074694016e-05  1.0132277948389796e-04  1.0989846784931963e-04
2.8000000000001599e+01  3.7028481612884264e+01  3.1974516861600442e+01  3.1974516839872532e+01  2.4576080998623517e-02  2.7087440559801941e+01  3.2025300378952529e+01  3.2025300396441231e+01  2.4444463861419363e-02  9.9410410530823228e+00  9.9997027911353573e+00  3.7889621150427808e-05  8.8804889495434488e-05  -5.0915268345006680e-05  -5.1141132741281627e-05  1.0543654074413934e-04  1.1500031925888286e-04
