time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  1.2415803781600722e-05
8.0000000000000004e-01  -6.3648255774184483e-17  4.6994185433756089e-08
1.6000000000000001e+00  -4.2500126294669701e-17  1.8573033101213824e-08
2.3999999999999901e+00  3.4242570571007040e-17  2.3548571482538888e-08
3.1999999999999802e+00  7.0625807968550940e-17  2.4639479241911128e-08
3.9999999999999600e+00  2.3967414532403584e-17  2.4402737232935026e-08
4.7999999999999403e+00  -4.6733249051680961e-17  2.3606155108099463e-08
5.5999999999999304e+00  -5.2098980433963764e-17  2.2342280521609572e-08
6.3999999999999098e+00  1.6503799089967049e-17  2.0626037968696281e-08
7.1999999999998900e+00  7.3404470248087218e-17  1.9215600293211006e-08
7.9999999999998703e+00  4.5755432627278528e-17  1.8228394444382901e-08
8.7999999999998604e+00  -3.2394650878152252e-17  1.7750117856724663e-08
9.5999999999998398e+00  -6.1288274288626556e-17  1.7529244393313925e-08
1.0399999999999800e+01  -2.8538103732865074e-18  1.7583521574312409e-08
1.1199999999999800e+01  6.9516879814680698e-17  1.7455586864900642e-08
1.1999999999999799e+01  5.7917168696271181e-17  1.9968638684083941e-08
1.2799999999999800e+01  -8.9601621108770807e-18  2.2878507376552167e-08
1.3599999999999801e+01  -4.7074005541641413e-17  2.9412139357205980e-08
1.4399999999999700e+01  9.1914089903089130e-17  3.9609032884045261e-08
1.5199999999999701e+01  5.9185420261839883e-16  4.3333854605868852e-08
1.5999999999999700e+01  3.0940531543725291e-15  5.4043844924697194e-08
1.6799999999999802e+01  1.3484596018184243e-14  5.5644912208211066e-08
1.7600000000000001e+01  8.4699803223127804e-14  5.1381880564454753e-08
1.8400000000000102e+01  1.6649926062227959e-13  5.9751574013982735e-08
1.9200000000000198e+01  7.7077461049383053e-13  8.1774186054544820e-08
2.0000000000000298e+01  2.8024664834870668e-12  7.2810677947682215e-08
2.0800000000000502e+01  4.0429727434718196e-12  8.0170801164884654e-08
2.1600000000000598e+01  1.9112768643122183e-11  9.9121017959618899e-08
2.2400000000000698e+01  2.5612603011053427e-11  8.4669690744036405e-08
2.3200000000000799e+01  7.6240090511690153e-11  9.5999347114275650e-08
2.4000000000000998e+01  1.0210076710866077e-10  1.1406996610637810e-07
2.4800000000001098e+01  2.3487343689551119e-10  1.0854585211424842e-07
2.5600000000001199e+01  2.4535732306890772e-10  1.1045370278139354e-07
2.6400000000001299e+01  4.9654743246392768e-10  1.2259832074842875e-07
