# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  -6.9873012765825774e-06  4.2787523671693061e-05  5.4624824103581001e-05  6.0328507961674932e-06  1.4016343315388474e-05  5.3937380328655275e-07  -9.1369978886651749e-06  -6.2240557208982985e-06  -8.4186945609283974e-06  -4.3495770547875082e-05  3.9367810899803107e-06  1.6998252525916698e-06  -4.5138864152940293e-06  -4.0010028046358240e-08  1.9833364379060208e-06  -3.0700236192909781e-08  4.1463999222933243e-06  5.1144015246637299e-08  3.7315754149328331e-06  -1.6174970486488739e-06
8.0000000000000004e-01  -1.2717797981212098e-05  3.8117015527382705e-05  3.9485217334380655e-05  -4.0196430288947768e-07  6.1066523882082583e-06  -3.3366333559524940e-07  -2.7987645903098735e-05  6.4571188331556321e-07  -1.1930556403525871e-05  -3.7860674337632500e-05  1.2082841437322552e-06  4.6001290007492386e-07  8.0481395772427842e-07  1.5290861493072152e-08  -1.2975550717868901e-06  -2.0290578151851220e-08  -3.9709646593886251e-07  -1.2578087537686000e-10  1.1877838373729774e-06  -4.7430726361047114e-07
1.6000000000000001e+00  -1.0069696498124532e-05  3.6549572423331973e-05  4.0601942350660666e-05  2.0047574315717307e-07  7.5706454011685933e-06  -5.2650042257613784e-07  -2.5341216255625454e-05  -4.4322595789868648e-07  -1.0911554897590589e-05  -3.6606470436840208e-05  1.1408239584937953e-06  6.6470993339254725e-07  7.4150544875059304e-07  4.4416306107843712e-09  -1.0899268321616451e-06  6.9521886043165450e-09  -5.1496684412399180e-07  2.1158021810494593e-08  1.1986054923838375e-06  -6.5178730879172272e-07
2.3999999999999901e+00  -1.1010945693085869e-05  3.4942535399100588e-05  3.9604686469510002e-05  -9.8122354855336647e-08  7.7475422095452665e-06  -2.9479060695105551e-07  -2.4151762050948040e-05  -1.6458680550782939e-07  -1.1099711009313024e-05  -3.4930467424203292e-05  1.1803151604711641e-06  6.4147328127152507e-07  7.5682079990584230e-07  9.4978642156635177e-08  -9.1549596288249094e-07  -3.3554831031247437e-10  -2.9209409493332368e-07  -5.9911029892186393e-08  1.1255438224462017e-06  -6.4153174512464734e-07
3.1999999999999802e+00  -1.0537550457969109e-05  3.4267266546790088e-05  3.9203063313371904e-05  -1.1071589525889645e-07  7.8588310157620378e-06  -7.5872106658323979e-09  -2.2958139112737612e-05  -1.4836534016370469e-07  -1.0577388695063073e-05  -3.4026307991424779e-05  1.1600711046167288e-06  6.6775318540168356e-07  8.0287036955247041e-07  7.6458112178029853e-09  -9.4361247804003788e-07  -1.7887874735026380e-08  -3.1058052060842684e-07  -6.0371915525702425e-08  1.2348646083648414e-06  -6.8743434460477564e-07
3.9999999999999600e+00  -1.0243870706797139e-05  3.3338232851300394e-05  3.8649013870666607e-05  -2.3953073011618606e-07  7.7489922377992276e-06  -1.7647244450226631e-07  -2.1836393049673496e-05  -7.9063394881000925e-08  -1.0303478687225947e-05  -3.3257786287539727e-05  1.0083122414626221e-06  8.0541590825306682e-07  9.4697977532423617e-07  4.5409271752617345e-08  -7.7982236516656316e-07  2.6702075269077172e-08  -4.1281547298764963e-07  4.6322158280846870e-08  1.0231827992570901e-06  -7.8704358835205080e-07
4.7999999999999403e+00  -9.3702294179684178e-06  3.2194025177494099e-05  3.7249878102731555e-05  -1.0762742972934607e-07  7.2226495273290925e-06  -2.0510533127152014e-07  -2.0992278659873556e-05  -2.4289225188974182e-07  -9.6294747810714800e-06  -3.2141492104729697e-05  1.0552881840346002e-06  6.9331228243563452e-07  8.0949311721603994e-07  7.3387929124209443e-08  -8.1960280509811677e-07  -3.7222890485339886e-08  -3.9308391783404422e-07  -6.7567580253268594e-08  9.9248657265843388e-07  -7.2467499028961564e-07
5.5999999999999304e+00  -9.1006450997169083e-06  3.1402655465517910e-05  3.6520552120776842e-05  -8.8095614739489885e-08  6.9368820487879767e-06  -1.1144864163731993e-07  -2.0132073636976741e-05  -1.9887936521625986e-07  -9.2481599715009984e-06  -3.1318022822121160e-05  1.2557283925567463e-06  5.4756310346638306e-07  7.5417581064085797e-07  6.7190985410280586e-08  -9.9284652265758750e-07  -3.3790402507340458e-08  -2.2351998845027397e-07  -7.4705225522937563e-08  1.1739300588180357e-06  -5.6848439858701912e-07
6.3999999999999098e+00  -8.9143729504028108e-06  3.0651992179885182e-05  3.5689070831753186e-05  -2.2783579867090580e-07  6.8829947621016485e-06  -9.7626915709808568e-08  -1.9379705165008883e-05  -9.8592208481336320e-08  -9.0174269352152694e-06  -3.0545046140530009e-05  8.2370459549873659e-07  7.9087777799860429e-07  9.6527560123671416e-07  -7.3227154059476034e-08  -8.2684410011509087e-07  6.0433936576602621e-08  -3.5749841412593171e-07  1.6423392927483053e-07  1.1326481494800560e-06  -7.4532911246926877e-07
7.1999999999998900e+00  -8.0629119567297994e-06  2.9797852773135408e-05  3.4749426507586887e-05  1.3484235372068588e-08  6.3853714050703497e-06  -1.5607233133044807e-07  -1.8673587826756972e-05  -2.9038205000102455e-07  -8.4330965388283539e-06  -2.9767697543796136e-05  9.1449094833237676e-07  7.5183895526491179e-07  8.6664081157495094e-07  1.6437265774917598e-07  -6.6549233093996299e-07  -2.3991437347911653e-09  -5.2441139693920522e-07  4.0834640808472830e-11  8.0858959342263346e-07  -7.4878231468696314e-07
