# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  9.9994492265774793e-01  9.8868206196411068e-01  1.0110751109436393e+00  9.9996409516029860e-01  9.9125478174964832e-01  1.0083774845457234e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0000030564712621e+00  9.9766223021102118e-01  1.0024517232520744e+00  9.9999861416184799e-01  9.9878055085151218e-01  1.0012668260019404e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  9.9994776122783002e-01  9.8865574525451949e-01  1.0110551624562651e+00  9.9996739803970036e-01  9.9133492937256995e-01  1.0084462875692877e+00  1.3037833121193238e-06  -5.9736607035002702e-04  4.9099385193131890e-04  1.0000029428615369e+00  9.9764655293751825e-01  1.0024376483635453e+00  9.9999855238049751e-01  9.9877430558956792e-01  1.0012580484656239e+00  -2.6969347790947133e-07  -1.9043939718219791e-05  1.7620280206936739e-05
1.6000000000000001e+00  9.9994826824172434e-01  9.8865199637327095e-01  1.0110462253886714e+00  9.9996999031776546e-01  9.9121748815593436e-01  1.0087837787576910e+00  7.4404441768336211e-07  -1.8850649220656778e-04  2.9198603824737358e-04  1.0000028368062281e+00  9.9764687242274253e-01  1.0024337817263771e+00  9.9999857197355557e-01  9.9877350596170000e-01  1.0012634960358602e+00  -2.2399752775869522e-07  -2.3118732098084976e-05  9.4796988887032104e-06
2.3999999999999901e+00  9.9994943865670038e-01  9.8875662140935217e-01  1.0110919673343273e+00  9.9997038396564397e-01  9.9134694755088237e-01  1.0084360198138496e+00  1.8666027273167176e-06  -4.2843415496355929e-04  5.0928011851138699e-04  1.0000026813483047e+00  9.9764682882136391e-01  1.0024279137145067e+00  9.9999883758386621e-01  9.9876632159773249e-01  1.0012829685300511e+00  -2.5766071547964066e-07  -1.2239833738762453e-05  7.8813609846231896e-06
3.1999999999999802e+00  9.9995058673797566e-01  9.8867035907575074e-01  1.0111320316695267e+00  9.9996964731752391e-01  9.9144349667348530e-01  1.0083155750535728e+00  1.9015965313519555e-06  -3.0470974078768132e-04  3.3926992195125775e-04  1.0000026217189557e+00  9.9763402529452883e-01  1.0024318650174173e+00  9.9999904741605294e-01  9.9878943905192985e-01  1.0012834265472352e+00  -2.3814461035068525e-07  -1.9178942427179012e-05  8.6005233647800323e-06
3.9999999999999600e+00  9.9995135262197521e-01  9.8863392675851580e-01  1.0111633683123531e+00  9.9996919650385152e-01  9.9156811978683823e-01  1.0081979760703677e+00  1.4257938647369307e-06  -1.7532327202897504e-04  2.2975271107573961e-04  1.0000023188351159e+00  9.9763156264717745e-01  1.0024388594230704e+00  9.9999972290916639e-01  9.9880534723105330e-01  1.0012754490637767e+00  -5.6101339563342288e-07  -3.0958865204144078e-05  2.9467295638686235e-05
4.7999999999999403e+00  9.9995176430813637e-01  9.8873860434387928e-01  1.0110550291457414e+00  9.9996966367223328e-01  9.9140401380672905e-01  1.0084047627664763e+00  1.1976307446506085e-06  -1.1236172156155344e-04  1.4446601435862534e-04  1.0000024419105111e+00  9.9765418227460401e-01  1.0024699888071908e+00  9.9999982101756246e-01  9.9876781855882546e-01  1.0012128401849683e+00  7.2837607188371339e-07  -2.6938028743971943e-05  7.2741993495306246e-05
5.5999999999999304e+00  9.9995273014733743e-01  9.8872065192246339e-01  1.0110852084092001e+00  9.9996939878713864e-01  9.9147285699836274e-01  1.0083893857998918e+00  1.6597134588342964e-06  -1.0183607553685252e-04  1.2011441181651853e-04  1.0000035586002101e+00  9.9766739298469753e-01  1.0024740840204569e+00  9.9999770366309182e-01  9.9872474678231149e-01  1.0011862811811743e+00  1.5997679754159375e-06  -2.4416845048908610e-05  7.2052928577984870e-05
6.3999999999999098e+00  9.9995263446072502e-01  9.8873436635135736e-01  1.0110938746804177e+00  9.9997077929530642e-01  9.9147969357676646e-01  1.0084068727894466e+00  -1.2491882088661025e-06  -1.0152197879998642e-04  1.0477609566313036e-04  1.0000040925729805e+00  9.9763562308034714e-01  1.0024440216856079e+00  9.9999601016550976e-01  9.9877535979935950e-01  1.0012366213319523e+00  3.3775379034721511e-07  -6.1763684000748197e-05  6.3369551769790078e-05
7.1999999999998900e+00  9.9995034229826874e-01  9.8873903139026076e-01  1.0111088622712960e+00  9.9997712222130564e-01  9.9148208780484182e-01  1.0083886701871529e+00  -3.0840163522255806e-06  -9.0880744741619716e-05  1.0006870247640461e-04  1.0000033354153648e+00  9.9761199040378257e-01  1.0024440920258104e+00  9.9999694106386861e-01  9.9883807808221792e-01  1.0012537714224985e+00  -1.1327816361923187e-06  -7.2820498684910245e-05  5.5608154138725926e-05
