# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  4.3366842474426955e-08  3.1167160024897060e-08  5.7262158574114641e-01  3.2904863429645856e+00  6.1301551250595288e-01
8.0000000000000004e-01  4.3861753280436823e-08  3.2470872130098813e-08  7.3973019399208251e-01  3.9589207759683300e+00  7.5671610906744569e-01
1.6000000000000001e+00  4.4160858109316949e-08  3.2708060126256240e-08  7.4363528709394189e-01  3.9745411483757676e+00  7.5769848973243781e-01
2.3999999999999901e+00  4.4155381500349833e-08  3.2711085957245365e-08  7.4419811186902862e-01  3.9767924474761145e+00  7.5801367749889870e-01
3.1999999999999802e+00  4.5060205416649925e-08  3.3384634072946537e-08  7.4381366714078123e-01  3.9752546685631249e+00  7.6033926079564251e-01
3.9999999999999600e+00  4.5483878273876278e-08  3.3678407510715438e-08  7.4358235660157623e-01  3.9743294264063049e+00  7.6031454223515416e-01
4.7999999999999403e+00  4.5807926695480739e-08  3.3956562068509636e-08  7.4437343657266020e-01  3.9774937462906408e+00  7.6373979347484755e-01
5.5999999999999304e+00  4.5828853752397406e-08  3.3971167169272577e-08  7.4414017548993150e-01  3.9765607019597260e+00  7.6133471466271418e-01
6.3999999999999098e+00  4.6340917746842351e-08  3.4360904142048691e-08  7.4420406608274026e-01  3.9768162643309610e+00  7.6315981807367739e-01
7.1999999999998900e+00  4.6778758031327190e-08  3.4663388665157512e-08  7.4406582319910974e-01  3.9762632927964390e+00  7.6271378000865264e-01
7.9999999999998703e+00  4.6810064821853531e-08  3.4730695720805577e-08  7.4468143793926522e-01  3.9787257517570609e+00  7.6604229407799507e-01
8.7999999999998604e+00  4.7130242026664323e-08  3.4947322056095199e-08  7.4398519943765340e-01  3.9759407977506136e+00  7.6105620179832389e-01
9.5999999999998398e+00  4.7329039407386646e-08  3.5110523090245179e-08  7.4424718026327030e-01  3.9769887210530812e+00  7.6736496454795333e-01
1.0399999999999800e+01  4.7310475719320682e-08  3.5105136414674945e-08  7.4596932941589222e-01  3.9838773176635689e+00  7.7552782448811464e-01
1.1199999999999800e+01  4.7520448504246021e-08  3.5259922429874893e-08  7.4403311805731220e-01  3.9761324722292488e+00  7.6734266716025257e-01
1.1999999999999799e+01  4.7589786005999147e-08  3.5316367102416161e-08  7.4381389497480677e-01  3.9752555798992271e+00  7.5835050078344224e-01
1.2799999999999800e+01  4.7691420180193979e-08  3.5395701617349245e-08  7.4461954199272584e-01  3.9784781679709034e+00  7.6148920895097338e-01
1.3599999999999801e+01  4.8487723943356076e-08  3.5993051133995679e-08  7.4612417632296646e-01  3.9844967052918658e+00  7.7697954831382710e-01
1.4399999999999700e+01  4.8696552002415379e-08  3.6155626667843474e-08  7.4470359663340657e-01  3.9788143865336263e+00  7.7073781992405199e-01
1.5199999999999701e+01  4.8492788931550995e-08  3.6004492450707244e-08  7.4417036228749645e-01  3.9766814491499858e+00  7.5612405148243367e-01
1.5999999999999700e+01  4.8381144691226796e-08  3.5923412795781944e-08  7.4497449385718195e-01  3.9798979754287278e+00  7.6936484379255177e-01
1.6799999999999802e+01  4.8387849167809229e-08  3.5931862015806432e-08  7.4469997610352112e-01  3.9787999044140845e+00  7.7264234590110847e-01
1.7600000000000001e+01  4.8583025554257846e-08  3.6078887068277501e-08  7.4466576042796051e-01  3.9786630417118420e+00  7.6602407767522929e-01
1.8400000000000102e+01  4.8794728111137910e-08  3.6239715822628430e-08  7.4544104387010801e-01  3.9817641754804320e+00  7.7068734073145384e-01
1.9200000000000198e+01  4.8922215244883709e-08  3.6337174621563708e-08  7.4543597254421257e-01  3.9817438901768503e+00  7.7525937956031199e-01
2.0000000000000298e+01  4.9024385869444496e-08  3.6415020696935697e-08  7.4451756845936834e-01  3.9780702738374734e+00  7.8222552576937554e-01
2.0800000000000502e+01  4.9107651917912085e-08  3.6478805157923079e-08  7.4430624352709351e-01  3.9772249741083741e+00  7.7565346463632689e-01
2.1600000000000598e+01  4.9189730104840695e-08  3.6543028670668234e-08  7.4533596873958530e-01  3.9813438749583412e+00  7.5811734035554035e-01
2.2400000000000698e+01  4.9248741099933827e-08  3.6587671803808261e-08  7.4539709117738440e-01  3.9815883647095376e+00  7.5651638835197954e-01
2.3200000000000799e+01  4.9276317917667100e-08  3.6609581398431147e-08  7.4493644062580255e-01  3.9797457625032102e+00  7.6913782736503999e-01
2.4000000000000998e+01  4.9318520694907437e-08  3.6643322295131818e-08  7.4512338455128069e-01  3.9804935382051227e+00  7.7688913244787372e-01
2.4800000000001098e+01  4.9381171817434740e-08  3.6690866166790195e-08  7.4504560059939229e-01  3.9801824023975692e+00  7.7888153995004927e-01
2.5600000000001199e+01  4.9458058407071313e-08  3.6749268011705949e-08  7.4494192071031784e-01  3.9797676828412714e+00  7.7643736106755679e-01
2.6400000000001299e+01  4.9534522532194136e-08  3.6807507384437344e-08  7.4514415245883558e-01  3.9805766098353423e+00  7.7237697041473863e-01
2.7200000000001499e+01  4.9594367794669074e-08  3.6853462986876552e-08  7.4513370484194330e-01  3.9805348193677732e+00  7.7068469768099956e-01
2.8000000000001599e+01  4.9642484179140140e-08  3.6890399780831505e-08  7.4509642759023564e-01  3.9803857103609426e+00  7.7035016897697128e-01
2.8800000000001699e+01  4.9688026330726175e-08  3.6925182232811532e-08  7.4514191540257735e-01  3.9805676616103094e+00  7.7088109297638874e-01
