# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  9.9709730417311149e-01  9.9166514060804378e-01  9.9829619784917056e-01  9.9828152764415290e-01  9.9528520486112459e-01  9.9890222570886145e-01  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  9.9870081470252803e-01  9.9785088306460357e-01  9.9909711140105328e-01  9.9911364682464043e-01  9.9866672454482641e-01  9.9932582015888982e-01  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  9.9709803060853308e-01  9.9162976864049757e-01  9.9830263392829321e-01  9.9828322956183091e-01  9.9521409744570966e-01  9.9890550333513917e-01  -2.0436037078302263e-06  -2.0632800312061819e-04  1.1243329505328989e-04  9.9870170803174729e-01  9.9786046538474760e-01  9.9908757624745670e-01  9.9911413801731552e-01  9.9867160352543205e-01  9.9932079591508138e-01  -7.1736496165317808e-07  -1.4771300480269353e-05  1.2783415870170678e-05
1.6000000000000001e+00  9.9709747376252911e-01  9.9162416888512761e-01  9.9830043003263891e-01  9.9828268209333360e-01  9.9502283508825962e-01  9.9890594690523749e-01  -1.1652341330003281e-06  -1.2490276560984191e-04  6.4082713312072536e-05  9.9870143666922273e-01  9.9785749469264062e-01  9.9908751770220083e-01  9.9911437622705757e-01  9.9867152892354494e-01  9.9932085787917524e-01  -4.7747202859338591e-07  -4.5458012814745439e-06  6.0500809183132458e-06
2.3999999999999901e+00  9.9709715046264380e-01  9.9156686851746756e-01  9.9829998423238342e-01  9.9828004475321408e-01  9.9495775605034631e-01  9.9890554072286530e-01  -1.2280333045609430e-06  -1.3480516120352280e-04  1.0226469344682407e-04  9.9870117757611176e-01  9.9785495846583627e-01  9.9908752911580756e-01  9.9911481784537703e-01  9.9867298835460450e-01  9.9932083382544956e-01  -5.3683908148395109e-07  -5.4156594726298241e-06  2.0848125858778829e-06
3.1999999999999802e+00  9.9709550670100633e-01  9.9143862157565721e-01  9.9829791771288423e-01  9.9827920556595440e-01  9.9508758925351803e-01  9.9890736446767414e-01  -3.6759360062748158e-06  -2.9929055147612384e-04  1.0464878951042593e-04  9.9870089531665518e-01  9.9785335503197281e-01  9.9908753798695227e-01  9.9911543173949546e-01  9.9867575654968277e-01  9.9932080485163977e-01  -6.0585903845056526e-07  -4.8448632953366248e-06  1.2768577640720644e-06
3.9999999999999600e+00  9.9709152060178174e-01  9.9137627373182668e-01  9.9829623212172236e-01  9.9828363772995909e-01  9.9519464299875604e-01  9.9891038836970925e-01  -7.1589164520026429e-06  -2.4768444175556455e-04  1.1586897287257896e-04  9.9870050845321412e-01  9.9785175798997050e-01  9.9908759600982988e-01  9.9911633327809812e-01  9.9867793257504789e-01  9.9932069237249410e-01  -7.5391771016092257e-07  -4.9024978051782780e-06  1.7321376048711579e-06
4.7999999999999403e+00  9.9708690674940359e-01  9.9138522095100823e-01  9.9829639833063866e-01  9.9829141909318642e-01  9.9515672058850591e-01  9.9891162144691392e-01  -8.3011317771981375e-06  -1.4942370811740432e-04  9.7082254970177895e-05  9.9870021428368239e-01  9.9785144213072208e-01  9.9908749516575113e-01  9.9911718253086867e-01  9.9867848360530465e-01  9.9932083844217789e-01  -5.7564887116711862e-07  -4.1252705838864207e-06  6.8653468000030193e-06
5.5999999999999304e+00  9.9708162285723723e-01  9.9137691361102365e-01  9.9829834526212680e-01  9.9830199538113140e-01  9.9511648242831807e-01  9.9890774080112832e-01  -9.9527608245214928e-06  -8.9821972468540501e-05  8.0923194755238721e-05  9.9869974840604669e-01  9.9784318010856277e-01  9.9908745025820056e-01  9.9911832116962662e-01  9.9869399795367253e-01  9.9932098204920916e-01  -1.2208775769170576e-06  -1.9757133482364075e-05  4.7598097985215706e-06
6.3999999999999098e+00  9.9707711147149369e-01  9.9135529675281486e-01  9.9829897247516264e-01  9.9831242475197013e-01  9.9508604655980504e-01  9.9890926665867397e-01  -7.6724292505504795e-06  -7.6677470821490096e-05  7.7015768149873604e-05  9.9869881432710306e-01  9.9784320803622850e-01  9.9908715836880868e-01  9.9912055300476443e-01  9.9870138743427261e-01  9.9932157855740267e-01  -1.5062774757021158e-06  -1.9639694871365220e-05  1.2573607642566399e-05
7.1999999999998900e+00  9.9707522428006590e-01  9.9132635692665394e-01  9.9830127278358893e-01  9.9831761249537121e-01  9.9508619658841324e-01  9.9890385709989959e-01  -4.4825433616227572e-06  -8.3895075498491311e-05  7.1303829555880699e-05  9.9869850282048622e-01  9.9786242878104880e-01  9.9908680437422237e-01  9.9912192468229233e-01  9.9866382318145464e-01  9.9932267825138854e-01  -2.3660393661789865e-07  -1.9806345077327030e-05  4.2468132646024705e-05
