# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -9.4485998680114613e-05  5.1348889761213250e-07  -1.3454212306972160e-05  -1.2643954012137122e-06
4.0000000000000002e-01  -8.9621585289120055e-05  -1.1480839355688260e-06  -1.0371984214469225e-05  -2.5502798410800313e-07
8.0000000000000004e-01  -8.5939621447196808e-05  9.3597320208129145e-07  -1.0434413071339214e-05  -1.1274519259381523e-07
1.2000000000000000e+00  -8.6226353058489763e-05  -7.3720604217161206e-07  -9.8101694903130581e-06  -1.5605283316583018e-07
1.6000000000000001e+00  -8.3673757631213771e-05  -9.3514519847829135e-08  -9.7337741332091011e-06  -1.1063140310312238e-07
2.0000000000000000e+00  -8.6746589768307012e-05  3.7796493434035127e-07  -1.0255836248602553e-05  2.1231522721409518e-08
2.3999999999999901e+00  -8.3601658113134668e-05  -1.2135342615180191e-06  -1.0460212345851492e-05  2.0007055644082466e-07
2.7999999999999798e+00  -7.6249350341399969e-05  1.1448624622479852e-09  -8.9464639328771651e-06  -4.1968961533596313e-07
3.1999999999999802e+00  -7.2929406475570494e-05  2.1512318608779084e-07  -8.3972263274314847e-06  -2.9157627385734536e-07
3.5999999999999699e+00  -6.8540484199591871e-05  1.2204122780426308e-07  -1.0359989026560975e-05  3.2325093585089371e-07
3.9999999999999600e+00  -5.8551866597281811e-05  6.5495870010453348e-07  -1.0844446472704375e-05  2.5915017699901537e-08
4.3999999999999497e+00  -4.9140535606968933e-05  2.0267148756259568e-07  -8.9930898327164102e-06  8.3677283527048685e-08
4.7999999999999403e+00  -4.3586108575004536e-05  -4.6553000173619097e-07  -8.2003404959762454e-06  -9.2172663208980481e-08
5.1999999999999300e+00  -3.8805026479649858e-05  -4.5298261446825191e-07  -9.2365958147514868e-06  -3.3673822881965638e-07
5.5999999999999304e+00  -3.2406935331208726e-05  -1.4181271790609831e-07  -9.8573255567713764e-06  -9.3693947669652083e-08
5.9999999999999201e+00  -2.3348784856819287e-05  -7.9633148355143355e-08  -9.9819314272981436e-06  1.1675881697934822e-07
6.3999999999999098e+00  -1.3482108511886667e-05  -2.4128524479597970e-07  -1.0056731437794379e-05  -1.6022095633364666e-07
6.7999999999999003e+00  -5.2055466347510480e-06  1.1836501904252979e-07  -7.7834183560633131e-06  -1.3114571502271721e-07
7.1999999999998900e+00  3.7172718050936929e-06  6.1696778114508350e-07  -4.2795487054795098e-06  4.3806173448477542e-07
7.5999999999998797e+00  1.3872378853381138e-05  1.5099275827060416e-07  -3.6733469606989967e-06  1.6485489176586131e-07
7.9999999999998703e+00  2.2388639414087619e-05  -4.1102842624979992e-07  -5.2012668229317343e-06  -3.2752713732732679e-07
8.3999999999998707e+00  3.1398982854853920e-05  -3.2346771882968969e-07  -6.6304395355278896e-06  -2.9255101401739089e-07
8.7999999999998604e+00  4.4183721748376946e-05  -7.5047486352940854e-08  -7.3930980412583505e-06  -2.7896962809266947e-07
9.1999999999998501e+00  5.8726073162568404e-05  2.9270183396036712e-07  -5.2840284701054783e-06  9.2277853870758205e-08
9.5999999999998398e+00  7.3342787806441356e-05  1.9392140226892638e-07  -5.8216014791225393e-07  4.3260796348116562e-07
9.9999999999998295e+00  8.8431316161588941e-05  -4.1294059952476819e-07  2.2763647108159011e-06  -1.5581997154215188e-07
1.0399999999999800e+01  1.0356997684521408e-04  -3.6070990737039452e-07  2.7460520227063904e-06  -6.9200522170139081e-07
1.0799999999999800e+01  1.1997778545360865e-04  3.9852170223363713e-08  5.0830785448927378e-06  -1.7318724211760288e-07
1.1199999999999800e+01  1.3994855020808548e-04  -8.2394073044382981e-09  1.1348292184083356e-05  5.3006124595661353e-07
1.1599999999999801e+01  1.6248943387818884e-04  -2.4310113139390147e-08  1.9607995122212284e-05  3.3316744810515535e-07
1.1999999999999799e+01  1.8608436483712106e-04  1.4685929565255986e-07  2.6927928202581069e-05  -2.7850664469590308e-07
1.2399999999999800e+01  2.1233656392318078e-04  2.3529770132481164e-07  3.2736899728549429e-05  -1.8933484243087396e-07
1.2799999999999800e+01  2.4136123729967096e-04  2.5376469739196911e-07  3.8951100189543497e-05  2.8863570092557152e-07
1.3199999999999800e+01  2.7001197912801842e-04  -5.6640440197629904e-09  4.5628210326267806e-05  1.3745969496941392e-07
1.3599999999999801e+01  2.9766577421194544e-04  -3.5929052920547245e-07  5.1189759092990113e-05  -3.5988435989077346e-07
1.3999999999999700e+01  3.2656508922907504e-04  -2.4560557133542241e-07  5.6920728980642883e-05  -4.3310543326886821e-07
1.4399999999999700e+01  3.5705838071616784e-04  5.7080994759868001e-08  6.4453385146859393e-05  -8.4112767242412685e-08
1.4799999999999701e+01  3.8815461150300821e-04  3.1750501150159745e-08  7.2094085717675421e-05  2.9198496858080898e-07
1.5199999999999701e+01  4.2007467760675997e-04  -9.9175936378996416e-08  7.8415732752011683e-05  2.4060268655797986e-07
1.5599999999999699e+01  4.5349239648819286e-04  -3.0204966688126874e-08  8.4122414772640691e-05  -1.2817597222668693e-07
1.5999999999999700e+01  4.8891327083299893e-04  1.1960408434685573e-07  8.9809471626332355e-05  -1.3911217591155688e-07
1.6399999999999800e+01  5.2719237123780038e-04  1.7165322932022064e-07  9.6459056882575004e-05  1.4681166662606340e-07
1.6799999999999802e+01  5.6886825750941368e-04  1.0609970321161817e-07  1.0536010046441758e-04  1.7166968908651895e-07
1.7199999999999900e+01  6.1339470055852413e-04  -1.3026251928112064e-08  1.1556028143672093e-04  -2.5436169982610015e-08
1.7600000000000001e+01  6.5987145529073786e-04  -1.1003451958825175e-07  1.2524206173124719e-04  -1.9498825401031156e-07
1.8000000000000000e+01  7.0807706763677475e-04  -1.3649468030909710e-07  1.3476350547397679e-04  -2.5003466585238864e-07
1.8400000000000102e+01  7.5846470248718749e-04  -8.5139898692336707e-08  1.4500429205796799e-04  -1.5748755064157748e-07
1.8800000000000100e+01  8.1148447013028476e-04  1.0666831083615408e-08  1.5556592211585669e-04  -8.0014919308960630e-08
1.9200000000000198e+01  8.6715243372192377e-04  8.9159692401243458e-08  1.6671751330070409e-04  -5.7677239399262388e-08
1.9600000000000300e+01  9.2520690438598627e-04  1.0049919846988823e-07  1.7961550694159777e-04  1.2038427972981495e-07
2.0000000000000298e+01  9.8553337227953036e-04  4.8434711523574206e-08  1.9394421358533736e-04  3.3570116982281260e-07
2.0400000000000400e+01  1.0483514829536570e-03  -1.4397507915173127e-08  2.0826978285276983e-04  2.6488800819272298e-07
2.0800000000000502e+01  1.1140172294286251e-03  -3.7753063406139564e-08  2.2207011277555630e-04  -5.3024044332578950e-09
2.1200000000000500e+01  1.1827424613871994e-03  -1.7325347229854850e-08  2.3544259539730637e-04  -1.7308562892600277e-07
2.1600000000000598e+01  1.2545333675800857e-03  1.4197018834070581e-08  2.4810869984393614e-04  -1.7253435519680572e-07
2.2000000000000600e+01  1.3293097402164731e-03  2.8797863319409795e-08  2.5996849701047354e-04  -1.0626842272631448e-07
2.2400000000000698e+01  1.4070068606767397e-03  2.6088121294089261e-08  2.7156287215106799e-04  -5.1336524250289367e-08
2.2800000000000800e+01  1.4875968982838703e-03  2.1658248317277890e-08  2.8332755196714462e-04  -2.7084067808432211e-08
2.3200000000000799e+01  1.5710869833743598e-03  2.6077477619090226e-08  2.9507649101661476e-04  -9.5086019598445054e-09
2.3600000000000900e+01  1.6575242510298743e-03  3.7980138621960462e-08  3.0659461116417513e-04  2.8526260846628479e-08
2.4000000000000998e+01  1.7469999271558299e-03  5.0330742710610343e-08  3.1839293260280707e-04  7.1458959459640326e-08
2.4400000000001000e+01  1.8396528161881136e-03  5.7715752942305584e-08  3.3154365463800489e-04  7.7588484144524125e-08
2.4800000000001098e+01  1.9356711758135420e-03  5.8630100204395702e-08  3.4673789199842148e-04  3.1372107480792328e-08
2.5200000000001101e+01  2.0352786256729255e-03  5.4561224702632067e-08  3.6363326314939716e-04  -3.9645128280268720e-08
2.5600000000001199e+01  2.1386975169950572e-03  4.8634161322976613e-08  3.8120456816794705e-04  -9.2743871188891558e-08
2.6000000000001300e+01  2.2461043084425728e-03  4.4285987071778243e-08  3.9865795504312343e-04  -1.0209225884943934e-07
2.6400000000001299e+01  2.3576021620578917e-03  4.3811981112098093e-08  4.1592844538087897e-04  -6.8362559035176117e-08
2.6800000000001400e+01  2.4732283900454170e-03  4.7450713417530714e-08  4.3340646924052318e-04  -1.2893171514606734e-08
2.7200000000001499e+01  2.5929938380139027e-03  5.3688376783949095e-08  4.5139384089226068e-04  3.3395663294290280e-08
2.7600000000001501e+01  2.7169317112778319e-03  6.0418495315240412e-08  4.6988494743973371e-04  4.6649848332715007e-08
2.8000000000001599e+01  2.8451283037858478e-03  6.5919345384485040e-08  4.8874968390736468e-04  2.5740239848150645e-08
2.8400000000001601e+01  2.9777205603780830e-03  6.9073231517523462e-08  5.0799317019572696e-04  -8.0317634822585155e-09
2.8800000000001699e+01  3.1148673650950717e-03  6.9153447805589231e-08  5.2780721765178888e-04  -2.9383503691496116e-08
2.9200000000001801e+01  3.2567184820861445e-03  6.5791564305978547e-08  5.4840360230137863e-04  -2.8337165574977440e-08
2.9600000000001799e+01  3.4034038822639253e-03  5.9277630073652444e-08  5.6981982011354863e-04  -1.2880215875824741e-08
3.0000000000001901e+01  3.5550454367501618e-03  5.0803280580255730e-08  5.9187318003738314e-04  3.6112884063846276e-09
3.0400000000001999e+01  3.7117715843589085e-03  4.2240493721417565e-08  6.1427519257619063e-04  1.4541653350144135e-08
3.0800000000002001e+01  3.8737152746637043e-03  3.5485925730983501e-08  6.3678568178270284e-04  2.1332097145407423e-08
3.1200000000002099e+01  4.0409943744033738e-03  3.1773404727125202e-08  6.5929461349069850e-04  2.7382941960606141e-08
3.1600000000002101e+01  4.2136893224596524e-03  3.1290689864957457e-08  6.8181391926041635e-04  3.3743747103088115e-08
3.2000000000002203e+01  4.3918326202885966e-03  3.3141475827139897e-08  7.0442908156683360e-04  3.9466564540114369e-08
3.2400000000002102e+01  4.5754167414477119e-03  3.5579571107473907e-08  7.2726181894089566e-04  4.3452531242485579e-08
3.2800000000002001e+01  4.7644198021380615e-03  3.6489412518372850e-08  7.5046003753539612e-04  4.5154050803185735e-08
3.3200000000001999e+01  4.9588411841946980e-03  3.4035522523202843e-08  7.7419547597895036e-04  4.4675094032078135e-08
3.3600000000001899e+01  5.1587323750430618e-03  2.7258157543632818e-08  7.9863688221516803e-04  4.3135110829536579e-08
3.4000000000001798e+01  5.3642078426226342e-03  1.6376648940912529e-08  8.2388959483379416e-04  4.2601835789336567e-08
3.4400000000001697e+01  5.5754315633312380e-03  2.7057574614360375e-09  8.4993706278466228e-04  4.4967351445142321e-08
3.4800000000001603e+01  5.7925897341681272e-03  -1.1768392344774751e-08  8.7663979451597734e-04  5.0653763922809030e-08
3.5200000000001602e+01  6.0158629250524507e-03  -2.5021763474081837e-08  9.0380886186019051e-04  5.8384263320316444e-08
3.5600000000001501e+01  6.2453981312309281e-03  -3.5614682724473874e-08  9.3130671782595841e-04  6.6039684652349352e-08
3.6000000000001400e+01  6.4812747230757707e-03  -4.3047052706424901e-08  9.5910651630052017e-04  7.1708398044279134e-08
3.6400000000001299e+01  6.7234740157831215e-03  -4.7727005573289692e-08  9.8728172406736922e-04  7.4310740855261203e-08
3.6800000000001198e+01  6.9718794014509596e-03  -5.0700499611166890e-08  1.0159514161730758e-03  7.3754774993164119e-08
3.7200000000001197e+01  7.2263217754267306e-03  -5.3378742544601059e-08  1.0452237710606824e-03  7.0758135871804734e-08
3.7600000000001103e+01  7.4866515921932445e-03  -5.7270205674790159e-08  1.0751632189544922e-03  6.6498506660575585e-08
