# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  9.9086394207714401e-01  9.8940316083566426e-01  9.9300592208104521e-01  9.9224251853091561e-01  9.8426565206747918e-01  9.9472470476387143e-01  1.0964207339779595e-02  1.1929210110943937e-04  7.9165756429872905e-02  9.9493116500748757e-01  9.9283462360880925e-01  9.9620012540136860e-01  9.9603936146854499e-01  9.9457456157090163e-01  9.9685716762509169e-01  1.1131422824403815e-05  7.3141283870039713e-08  1.6341576389888030e-04
8.0000000000000004e-01  9.9656177547602365e-01  9.9213356102984551e-01  1.0270641074200635e+00  9.7518575201962709e-01  8.7129737046251454e-01  9.9446867535854222e-01  1.1392538057043395e-02  2.1753941113601607e-04  7.2999903483278353e-02  9.9494579520455728e-01  9.9298677377773492e-01  9.9615663594683512e-01  9.9600886339200612e-01  9.9423133387305229e-01  9.9682684745014660e-01  2.8330864923067088e-05  -1.2285113195806242e-05  2.9385050273058574e-04
1.6000000000000001e+00  1.0026704784025156e+00  9.9308609498597467e-01  1.0504670438170247e+00  9.5750237869594135e-01  7.9105225310227822e-01  9.9388351480514725e-01  1.2663077711378732e-02  5.1526579348744079e-04  4.5681301782128786e-02  9.9497393131593692e-01  9.9326897949845971e-01  9.9615910969112553e-01  9.9593354760016406e-01  9.9346988958042826e-01  9.9681927532344183e-01  6.5122786760026137e-05  3.1455900970871559e-06  7.0209452119524799e-04
2.3999999999999901e+00  1.0095385172367537e+00  9.9387341076690161e-01  1.0571486662507714e+00  9.3806462463022866e-01  7.5255689319878372e-01  9.9259766871393929e-01  1.3856403879104591e-02  1.1970001511439493e-03  2.2794558054263236e-02  9.9503833420994514e-01  9.9379223081702783e-01  9.9616430435303183e-01  9.9577608034228327e-01  9.9176629937817207e-01  9.9680506087238141e-01  1.3618357369638316e-04  1.1216672236396827e-05  1.4708399973616980e-03
3.1999999999999802e+00  1.0163743221618398e+00  9.9520409780377583e-01  1.0558360962006499e+00  9.1812017894217512e-01  7.4170019823560007e-01  9.8958348426311138e-01  1.3272301438808209e-02  1.5101057098235854e-03  1.9122846409009946e-02  9.9517682338256908e-01  9.9437283945101262e-01  9.9617278483710958e-01  9.9545183436907003e-01  9.8840588596493351e-01  9.9678272387307376e-01  2.8659254246920357e-04  1.6909142699527745e-05  3.0803285161820886e-03
4.7999999999999403e+00  1.0254618388880599e+00  1.0051955112043018e+00  1.0405420433383685e+00  8.8724099188192262e-01  7.6705449240595058e-01  9.6710229310481688e-01  7.0897446999259690e-03  -1.9988040440018544e-02  1.5065126481854155e-02  9.9608285957063103e-01  9.9535744213366850e-01  1.0044158047814995e+00  9.9338708517035046e-01  9.6764553868533354e-01  9.9669500616300544e-01  1.2386704283878166e-03  3.8319990731036527e-05  1.1336203630049608e-02
6.3999999999999098e+00  1.0255063489777119e+00  1.0094687305542409e+00  1.0309844112780686e+00  8.7904608466008538e-01  8.3339403058559403e-01  9.2966594608879261e-01  -1.6496452979337670e-03  -3.8060849761468264e-02  9.3388079869231276e-03  9.9930394925459987e-01  9.9611760920433301e-01  1.0167356839271882e+00  9.8585930687372614e-01  9.3280511278710754e-01  9.9644960027609697e-01  3.7769584238494707e-03  1.4637764326704160e-04  1.2299968791464068e-02
7.1999999999998900e+00  1.0223606063997854e+00  9.8531927955237242e-01  1.0270304100362297e+00  8.8421488204231535e-01  8.6118708881440753e-01  9.1815414979877363e-01  -6.0181321511355067e-03  -4.6629022180862630e-02  6.4855344901839319e-03  1.0020970918498024e+00  9.9641409559661087e-01  1.0198757257731828e+00  9.7891051302339982e-01  9.2140944393625557e-01  9.9612984229188151e-01  5.1957282755610897e-03  2.7085313177412508e-04  1.1331811369775870e-02
7.9999999999998703e+00  1.0171194529533736e+00  9.6838380056251683e-01  1.0240908325863123e+00  8.9583230419902071e-01  8.8199343949329023e-01  9.6117199046297808e-01  -1.0181335030123247e-02  -3.8876574650596518e-02  3.4433773337006115e-03  1.0055017965585329e+00  9.9673800248752009e-01  1.0216827645948663e+00  9.6999904441647411e-01  9.1340319992463648e-01  9.9548633611145154e-01  6.2784877863387503e-03  5.8114979069888667e-04  1.0484115221598079e-02
8.7999999999998604e+00  1.0104467227536267e+00  9.6425624261793208e-01  1.0223388404815679e+00  9.1284690918922140e-01  8.9689258305978048e-01  9.8838513535786798e-01  -1.2816603762682212e-02  -3.2253683806470347e-02  2.3876457634750700e-04  1.0090428219173231e+00  9.9734364812350240e-01  1.0219849415525879e+00  9.6008573255225338e-01  9.0962759043443675e-01  9.9411396184105150e-01  6.4913624938133206e-03  1.0515898907632810e-03  9.8164481083238015e-03
