# time  Re(R=16)  Im(R=16)  Re(R=24)  Im(R=24)  Re(R=32)  Im(R=32)  Re(R=40)  Im(R=40)
7.9999999999998703e+00  1.8602152196413351e-07  4.4690215994577984e-17  6.5634443609062481e-09  1.0610400012251321e-17  -2.7455729627774039e-10  -5.7073191862172605e-17  -3.0884929103586801e-10  -2.6117100432153237e-16
8.7999999999998604e+00  2.5822508449856122e-07  1.0645540686774711e-16  4.3410802313105495e-09  2.6533532929237337e-16  2.7209753668298657e-11  -2.5627830467713245e-16  -2.5041018482934278e-10  7.1923634977020412e-16
9.5999999999998398e+00  5.0642475859904675e-07  1.4585230387105738e-16  6.1946395332577977e-09  -8.0118100887385447e-18  3.8179500223062841e-10  1.1939701039908480e-16  -1.8046801028567936e-10  -2.1761261168635459e-16
1.0399999999999800e+01  6.0728975543635844e-07  1.0572740355627797e-16  3.2461173662800695e-08  1.9868667651301223e-16  8.5092971206891585e-10  1.4930365332612986e-16  -1.1514416157803414e-10  8.0137368253528454e-16
1.1199999999999800e+01  9.4604332417198957e-07  -9.0423811144050756e-17  7.0733817387129203e-09  6.5207970711246162e-17  1.2182329287078769e-09  -5.7032541932125064e-17  -2.2865749509321740e-11  -3.6292649911651168e-15
1.1999999999999799e+01  1.4993779964900681e-06  2.5873316040161026e-16  3.9346387627306388e-08  -8.4920079842223670e-17  2.2912804020530678e-09  -3.8175936103723793e-17  7.6464662326131120e-11  1.4608160987489572e-14
1.2799999999999800e+01  1.9310767700615067e-06  1.2095247005859429e-16  3.8338000840262933e-08  -7.2819997004086407e-17  2.5816582651887092e-09  3.4644498300545834e-16  1.9494832579544574e-10  -4.4474236662833175e-14
1.3599999999999801e+01  2.3679727934310541e-06  1.8383442093315901e-16  8.8784842496564668e-08  -4.6728665431480208e-17  3.4765352462028983e-09  4.5846401039554987e-16  3.3059993915979932e-10  8.3364476180998152e-14
1.4399999999999700e+01  2.3571251200889413e-06  -2.0640822120876176e-16  4.8348673539102639e-08  -2.5791757593066704e-17  8.1104862439789141e-09  -5.9486020773114249e-16  5.0049960620306511e-10  -6.3238205195860107e-15
1.5199999999999701e+01  2.1620704048522539e-06  -8.5197078537732339e-17  1.6267749382606479e-07  -3.7616264589746467e-17  -4.0626957146937522e-09  1.1433881519116933e-15  6.8622000890116591e-10  -2.7637010318509411e-13
1.5999999999999700e+01  1.5210833671427996e-06  1.8481258020547644e-16  1.5367723028356690e-07  -4.1630424967714852e-17  2.8969441855916680e-08  -1.5223073181604747e-15  9.0130666292068445e-10  3.1131760210262179e-13
1.6799999999999802e+01  7.4718612380241070e-07  3.4212076976885427e-16  2.9240957412138220e-07  8.1887991507665245e-17  -8.8675208845485555e-09  1.5943588617130118e-15  1.3221057184465927e-09  1.8046775358371219e-13
1.7600000000000001e+01  1.5510529593385970e-07  -1.3921146630291016e-16  4.6095474452668224e-07  -1.9029171260345227e-16  2.9046867404468492e-08  4.1538443651733077e-15  1.0871946791765477e-09  -3.4828008701749224e-13
1.8400000000000102e+01  -9.6577090263199912e-08  -3.2063628198756138e-17  5.6181379872211183e-07  3.2667691544208374e-16  5.2025668398049696e-09  -2.6970392470570363e-14  3.2277972134593063e-09  -1.2900702798811117e-13
1.9200000000000198e+01  -2.6148810810836390e-07  7.3503765539829571e-18  8.7784516472544234e-07  1.6949681417617429e-16  4.4268683622163301e-08  6.6322023353223979e-14  -7.0438494131949823e-10  3.3707989649365727e-13
2.0000000000000298e+01  -6.6012224217880896e-08  -1.9815480496260977e-17  1.3099543613548658e-06  1.0918057494127308e-16  2.0680575592350974e-08  -2.6025655722076367e-14  1.1005330012757700e-08  7.7662342039036916e-14
2.0800000000000502e+01  2.2267807941215061e-07  1.7506897823347546e-16  1.8262445633568088e-06  7.5499953838437729e-16  6.1335827376068754e-08  -1.5714389621740495e-13  -1.4811085288850170e-08  -4.9763372349974145e-13
2.1600000000000598e+01  4.4631471528412114e-07  -1.9868317650504536e-16  2.0338858722055153e-06  -2.3060544228232185e-15  5.4221038724948843e-08  2.2681695219658609e-13  3.4887986181538202e-08  -1.3821769077844278e-13
2.2400000000000698e+01  5.1924090792378545e-07  1.5368572577863048e-16  2.0778339449464714e-06  5.7018426663658518e-15  7.4406515555047826e-08  -2.5252611109118026e-14  -2.4419024303885421e-08  8.2124498061031927e-13
2.3200000000000799e+01  4.6246436523280661e-07  -1.0273699013194361e-17  1.7281185860897892e-06  -7.5462318951737648e-15  1.5376088116709659e-07  -1.8521149882329017e-13  2.9956179693284590e-08  -1.3065614252130455e-14
2.4000000000000998e+01  5.0854724536201335e-07  8.3270591434708588e-17  1.0863264749213556e-06  -5.3077120585396008e-15  1.5546239107398656e-07  4.2826581596775818e-13  -1.1375611706809138e-08  -3.3765047871631302e-13
2.4800000000001098e+01  6.3741837429040967e-07  -1.9690816106143110e-16  1.9857633393484118e-07  4.4328814742528439e-14  2.9086730616839214e-07  -2.6338022364990852e-13  3.3277867550756528e-08  -8.7577257699657599e-14
2.5600000000001199e+01  7.3403204729379187e-07  5.7124352941699979e-16  -3.9200503124812290e-07  -6.0366816722479804e-14  4.1603465407171171e-07  -7.8375737142155647e-13  4.1855307234424941e-09  -1.4291229147150955e-12
2.6400000000001299e+01  8.4624407023171415e-07  -1.9694370335799128e-16  -6.8050337963589618e-07  -1.9081190467586617e-14  5.7916337388593030e-07  8.9401663717714949e-13  2.3288251164354700e-08  -3.0479594591084815e-14
2.7200000000001499e+01  9.6897783387563631e-07  -5.9742211662765963e-16  -8.0361904314278028e-07  5.1678942523415586e-14  8.0120327881381240e-07  8.2631862668562170e-13  2.1502912890345278e-08  6.4847357015447372e-13
2.8000000000001599e+01  1.0750350779369618e-06  4.7813126994364124e-15  -6.5465084070424832e-07  4.8362371957259501e-14  1.3157727293235008e-06  -1.4025029700846192e-12  2.6123649324399769e-08  -1.0677191360361308e-12
2.8800000000001699e+01  1.1852485908924656e-06  -1.2855753851757614e-14  -3.5882494110704052e-07  8.3717215211517008e-14  1.7359865612323810e-06  -3.6208655725815137e-13  7.5780025973315745e-08  4.5929495256670406e-13
2.9600000000001799e+01  1.2958472531502536e-06  1.5639608541098948e-14  -1.3423187599463458e-07  -2.1132584770766896e-13  1.9523031242433367e-06  1.0783535991674336e-12  4.7825967411080435e-08  1.1361329371724522e-12
3.0400000000001999e+01  1.4001472032299243e-06  9.5878908862207058e-15  -7.9167218489183795e-08  -1.8965218658843056e-13  1.8674098359479886e-06  4.1803926928378462e-15  7.8829599751373546e-08  1.1240200638876233e-12
3.1200000000002099e+01  1.5059195337927702e-06  -6.1787384744426300e-14  -1.4578069234188870e-07  2.1597583700978974e-13  1.5530449122321426e-06  7.5536300523269067e-14  1.1896418939247118e-07  1.7605701323488157e-12
3.2000000000002203e+01  1.6099939040397599e-06  5.9325470372418967e-14  -1.2934125387554610e-07  4.5315602939512502e-13  8.6082907188840053e-07  7.4413549942151795e-14  1.8153838584228976e-07  -7.1780034390015714e-13
3.2800000000002001e+01  1.6999627499054766e-06  2.8142919623344185e-14  -1.9113018916934390e-08  -2.2479250711170887e-13  -3.9058380309346306e-08  -9.0955262388629440e-13  2.5307294642436443e-07  -1.0783392991078005e-12
3.3600000000001899e+01  1.7671246143362517e-06  -8.0425680440007238e-14  6.9364314389214325e-08  -9.0275589873254861e-13  -6.4490528102280917e-07  -1.5188234227889270e-13  4.4065279089900506e-07  7.1032828723689607e-13
3.4400000000001697e+01  1.8131598443323091e-06  8.8780091855605547e-14  1.6114115643147801e-07  5.9472780590117452e-13  -9.2415638433031601e-07  9.3977972978940816e-13  5.5222655825654783e-07  4.3188761779550762e-12
3.5200000000001602e+01  1.8454084405611973e-06  2.5976053313188739e-14  2.6393569396746538e-07  1.2989937304577292e-12  -1.0316823308551946e-06  -4.0771484142974248e-13  7.8573704313737018e-07  7.4545211653363986e-12
3.6000000000001400e+01  1.8655064717440596e-06  -2.8792258597550424e-13  3.3998839631048879e-07  -1.1011309380286511e-12  -8.7004418129395421e-07  -6.5085835859666048e-13  1.2551940048502766e-06  2.3595110295705704e-12
3.6800000000001198e+01  1.8710042566800782e-06  5.6902414576544101e-14  4.0994370938827909e-07  -1.2079188444160467e-12  -5.4403329346202298e-07  2.4828009828204753e-13  1.7311059379039767e-06  -5.3073739784159127e-12
3.7600000000001103e+01  1.8664642315971949e-06  5.7757999102259432e-13  4.8970624447225172e-07  1.0500095982534773e-12  -3.1812870186999940e-07  -1.4013691606570590e-13  1.9040991173801316e-06  -5.7165376494582004e-12
3.8400000000000901e+01  1.8628716507066464e-06  -1.5715476190802415e-13  5.6814500695560744e-07  8.6020377913070377e-13  -2.8865153255219860e-07  -8.7376560613110966e-14  1.7770844878701934e-06  -3.1751571115746688e-13
3.9200000000000799e+01  1.8671765507502979e-06  -4.0246739458761762e-13  6.4009212194154480e-07  3.9278874026788453e-14  -3.4948351575058525e-07  -3.1195039756448132e-13  1.4279437937903038e-06  2.2332566078485750e-13
4.0000000000000597e+01  1.8780583262178087e-06  4.2972900613505386e-13  6.9971777715786656e-07  -7.4413820042434998e-13  -3.2020808649756285e-07  -1.1067914388568731e-14  7.1925502285482135e-07  -5.6296522237456513e-12
4.0800000000000502e+01  1.8936044508739284e-06  2.2691610621026098e-13  7.4080491269827987e-07  -1.3109242938644527e-12  -2.0862969667544625e-07  1.2384624466753508e-12  -1.8342140044034025e-07  -8.1420580423325796e-12
4.1600000000000300e+01  1.9197214990580088e-06  -3.4859318025512735e-13  7.6438940198257138e-07  3.7832615322789893e-13  -1.2028806678978959e-07  1.6015373821252621e-12  -7.9185916996721507e-07  -3.0013480603615847e-12
4.2400000000000098e+01  1.9653143547177082e-06  5.2188976572699977e-14  7.7257801875702088e-07  1.3761625370430775e-12  -3.7286044993307419e-08  -1.6424552712860656e-12  -1.0502713332569494e-06  3.1318837456331293e-12
4.3200000000000003e+01  2.0294319169543907e-06  5.7133739883244182e-13  7.6264476445422277e-07  -9.7214584575752683e-13  6.0087161910224969e-08  -1.3179643752173484e-12  -1.1350723197677113e-06  8.7106123051958925e-12
4.3999999999999801e+01  2.1037173533680464e-06  7.0086537724051015e-14  7.3233536602255684e-07  -1.9068710672025890e-12  1.4016958367077062e-07  2.0449867516183497e-12  -9.7806398417295397e-07  7.9100243679328600e-12
4.4799999999999699e+01  2.1861998127925934e-06  -5.4697815861918594e-13  6.8710292395792086e-07  3.0782779906835215e-13  2.0809308324190257e-07  1.7900834518480079e-12  -6.4541677413236855e-07  -3.0023776795646729e-12
4.5599999999999497e+01  2.2807632130375825e-06  -2.8277015007336957e-13  6.3894230161614411e-07  3.5631936302174445e-14  2.7614570681237753e-07  -3.9835235527332200e-13  -4.0618566701857497e-07  -7.4786560357544257e-12
4.6399999999999302e+01  2.3884906681120372e-06  -1.2841015176389030e-13  5.9782816739737843e-07  -1.8942774876464809e-12  3.4024217798262692e-07  -3.4734631043621767e-12  -3.7320235051996148e-07  2.3262979671707997e-12
4.7199999999999200e+01  2.5011963899898023e-06  -1.1387116232068120e-12  5.6351416750380357e-07  -1.0100966361565193e-12  4.0266553677336109e-07  -4.6408194479830389e-12  -4.3288484185842870e-07  7.5239122861943589e-12
4.7999999999998998e+01  2.6098086810780274e-06  -3.1250416290292318e-12  5.2997051221504184e-07  -2.0858674062866260e-13  4.5870412546607377e-07  -6.4392669403753248e-13  -4.1314298199453751e-07  -2.9219136359475190e-12
4.8799999999998903e+01  2.7129478313805404e-06  -3.9942966415237003e-12  5.0003068850995324e-07  -8.9746308419758426e-13  4.9287613201696438e-07  6.1493018129365655e-12  -3.0178891259393170e-07  -1.8121981796450954e-11
4.9599999999998701e+01  2.8137941316765837e-06  -3.9578208192767598e-12  4.8724403134562240e-07  -3.9041988761199917e-13  4.9981856135258186e-07  7.6600603179762521e-12  -1.9672068080613683e-07  -1.6012527545659342e-11
5.0399999999998499e+01  2.9115504306749558e-06  -4.2769614345206194e-12  4.9865557390843551e-07  -7.0121710200649748e-13  4.8866694624585865e-07  -9.2085113610728544e-14  -1.0997058421432772e-07  9.1789325273862587e-12
5.1199999999998397e+01  2.9989362139185684e-06  -5.4843608768993888e-12  5.2567785476631645e-07  -2.8002916173188159e-12  4.6723142552506526e-07  -5.9692598579343850e-12  -2.0922196325449811e-08  2.4992620060490958e-11
5.1999999999998202e+01  3.0710763090847368e-06  -6.0826190613482504e-12  5.5713958156012535e-07  -1.5434265864343762e-12  4.3179688062910032e-07  -3.9771294905192526e-12  5.4274548524726193e-08  1.1096505013304183e-11
5.2799999999998100e+01  3.1320926200607178e-06  -6.7417043959587663e-12  5.9432864880092568e-07  3.9744086597547574e-13  3.7813241673244002e-07  -3.7428863693236358e-12  1.2112220468045700e-07  -1.7423483394373289e-11
5.3599999999997898e+01  3.1884583157661368e-06  -7.4957977223223355e-12  6.4656480240654891e-07  2.3435235979568834e-13  3.1566229235755374e-07  -5.3470472592572169e-12  1.9249273349659759e-07  -3.2905244162406005e-11
5.4399999999997704e+01  3.2400023082978860e-06  -7.6331831419909669e-13  7.1393113128522692e-07  1.4230885705168137e-12  2.6083978648368950e-07  -1.2840203378540517e-12  2.5821951295267264e-07  -1.3981237344143993e-11
5.5199999999997601e+01  3.2830833598452684e-06  -2.7867902004507999e-12  7.8275115023641259e-07  -2.1008984186557658e-12  2.1917843777411884e-07  7.5176865029591700e-12  3.1218691982168383e-07  2.3946693401381588e-11
5.5999999999997399e+01  3.3193893204742742e-06  -1.5498059373132174e-11  8.4083743051509757e-07  -9.9060522401755002e-12  1.8313485078396800e-07  5.3123223973053318e-12  3.5658454184619797e-07  3.0533585138247618e-11
5.6799999999997297e+01  3.3562877643423390e-06  -5.4338640982951731e-12  8.9001809737737642e-07  -7.8118702506483437e-12  1.4901291966178518e-07  -8.4900141734506330e-12  3.8672898605993780e-07  3.1718164347434490e-12
5.7599999999997102e+01  3.3994093722840835e-06  1.1108466349140329e-11  9.3861007081813060e-07  2.2314324075162167e-12  1.2694745924800304e-07  -5.9813583654801219e-12  3.9546684616736225e-07  -8.0697202084725697e-12
5.8399999999997000e+01  3.4479071842217713e-06  7.2614689077766229e-13  9.8529858598718214e-07  8.1304653205762816e-12  1.2843191039775316e-07  9.1144402305897390e-12  3.8201108987045552e-07  5.6514161033747429e-12
5.9199999999996798e+01  3.5003607621660466e-06  -9.3618886995777779e-12  1.0187898344306151e-06  1.0084234933720216e-11  1.5042188097596003e-07  1.3600428730985916e-12  3.5030519667375823e-07  7.9611384319871797e-12
5.9999999999996597e+01  3.5592328794051711e-06  3.4984728152767962e-12  1.0326551027626666e-06  9.2525291941589868e-12  1.8003083736753635e-07  -2.2067532968157578e-11  3.0416563762849787e-07  -5.6487738775607300e-12
6.0799999999996501e+01  3.6281026305579216e-06  1.1224833735434423e-11  1.0334380618008629e-06  -8.0307384431899530e-12  2.1238993016696197e-07  -2.6460732971862322e-11  2.4766724154530683e-07  -1.3448000508222067e-11
6.1599999999996299e+01  3.7107086283883081e-06  -1.6667029703131816e-13  1.0312315019641325e-06  -3.4874949123107260e-11  2.5481079052852955e-07  -3.6257070763460836e-12  1.8764925253290676e-07  -2.0644125189248083e-11
6.2399999999996197e+01  3.8012485539129389e-06  -1.2339328871438297e-11  1.0266725917210030e-06  -2.1398380098583250e-11  3.1124338648136059e-07  2.6375102223899639e-11  1.3171125360906963e-07  -3.2731320931084100e-11
6.3199999999996002e+01  3.8964658918312188e-06  -8.3078032769004677e-12  1.0132962282238378e-06  2.6596559317708572e-11  3.7178905878536174e-07  4.0680551488297973e-11  8.3050956747849683e-08  -2.0036549942756932e-11
6.3999999999995801e+01  4.0006617648982161e-06  7.2343003093786915e-12  9.9062153654606337e-07  3.8013344332019568e-11  4.2277419633887040e-07  3.0464643683784448e-11  4.0853011273688418e-08  2.5256070483434017e-11
6.4799999999996203e+01  4.1073212459057920e-06  1.8144871307320166e-11  9.6768413735407631e-07  1.0943547386167229e-11  4.6221258555611357e-07  -1.5233379899626927e-12  7.0979372828487632e-09  2.9686782185597971e-11
6.5599999999996697e+01  4.2212762629409793e-06  1.8728846668202976e-11  9.5353594011789215e-07  -1.1571206565127032e-11  4.9728949959894463e-07  -3.9799198719708419e-11  -1.0864188553580046e-08  -6.4778264457003059e-11
6.6399999999997107e+01  4.3360073248912535e-06  6.3211689195222864e-12  9.4765373209518737e-07  -2.8488847049443361e-11  5.2928210264856099e-07  -5.7259805402245448e-11  -8.4523696515183443e-09  -1.6257176528103874e-10
6.7199999999997502e+01  4.4437114832249336e-06  -1.7580320413241685e-11  9.4559365719537859e-07  -3.5247922060427596e-11  5.4987197549357203e-07  -3.2655561471150273e-11  8.9290310048874017e-09  -1.1865145726493102e-10
6.7999999999997897e+01  4.5508795344187269e-06  -3.1629339962914370e-11  9.4682158568267238e-07  -2.0534310336426969e-11  5.5276700432014709e-07  1.0469384292442646e-11  3.3167165051502050e-08  2.7063503732280372e-11
6.8799999999998306e+01  4.6570209937312315e-06  -1.4643923714298154e-11  9.5717995500448858e-07  2.6075414991210920e-12  5.4183027805552860e-07  -1.0021262841777920e-12  6.5027797994156135e-08  8.8629254988692775e-11
6.9599999999998701e+01  4.7532589323844094e-06  2.0536785553735859e-11  9.8337127230045715e-07  3.5392509144788545e-11  5.2565963817893764e-07  -7.5950654901909256e-11  1.1021471620883146e-07  2.2325562539067633e-11
7.0399999999999096e+01  4.8479207430609552e-06  3.5097011300403332e-11  1.0152895843242939e-06  7.9563680584485032e-11  5.0660939795768186e-07  -8.4198109244670401e-11  1.6662066050521860e-07  -3.0477427588977388e-12
7.1199999999999505e+01  4.9311282688695095e-06  6.9997144737958246e-12  1.0556285947952194e-06  7.9671845299626473e-11  4.8079953832649047e-07  5.5919759232646172e-11  2.2209838033964709e-07  9.0127457136296568e-11
7.1999999999999901e+01  5.0092204986732013e-06  -4.7075284717528360e-11  1.1000607126242049e-06  -2.4024242357731153e-11  4.4735148487691259e-07  2.0527321902637360e-10  2.6670228469923231e-07  1.0596349479216955e-10
7.2800000000000296e+01  5.0885239617572446e-06  -7.0325309114461070e-11  1.1441094007254375e-06  -1.6833787782068279e-10  4.1406154525396338e-07  1.5070213928608184e-10  3.0297077039623614e-07  -9.4280032556818932e-11
7.3600000000000705e+01  5.1618223378653512e-06  -2.8613636385162872e-11  1.1961473269014555e-06  -1.6220354682000631e-10  3.8780530665138691e-07  -1.2767442318187356e-10  3.3764056539222155e-07  -2.9264598529142464e-10
7.4400000000001199e+01  5.2324568164728141e-06  3.5907357950974732e-11  1.2465911417009121e-06  3.5895555204510273e-11  3.6935026289318016e-07  -3.5490309979742703e-10  3.6697464171685813e-07  -2.2784376532734730e-10
7.5200000000001594e+01  5.3022479983957343e-06  7.5516060677952669e-11  1.2875839464810403e-06  1.7584222648222160e-10  3.5929158842534186e-07  -2.2289816903873304e-10  3.8029909958440434e-07  3.6445622522928365e-11
7.6000000000002004e+01  5.3756170009677043e-06  4.6406713130481234e-11  1.3304359078432009e-06  6.2411213092317121e-11  3.4956708104647005e-07  1.3788442768739453e-10  3.7485371039919219e-07  2.4930538696399350e-10
7.6800000000002399e+01  5.4544472251763247e-06  -1.9177413175559784e-11  1.3650785490118020e-06  -1.3398048782701131e-10  3.5397591268260590e-07  2.3166320242479579e-10  3.5891036194315643e-07  2.0209325159068168e-10
7.7600000000002794e+01  5.5373086970597607e-06  6.5027898037664424e-12  1.3924337041610219e-06  -1.2369341004652261e-10  3.7117996974728456e-07  -6.5410559123983985e-11  3.4003497095102047e-07  -1.6202841907520954e-10
7.8400000000003203e+01  5.6236273249908636e-06  4.8911691486467829e-11  1.4172700546943944e-06  3.9491939518209679e-11  3.9126760337504011e-07  -2.8010197906779601e-10  3.1834593006879072e-07  -5.5994497764970979e-10
7.9200000000003598e+01  5.7166050478594681e-06  -1.0822184890075848e-10  1.4311477909225888e-06  3.9788791047553223e-11  4.2085214987464127e-07  -9.8867788970533578e-11  2.8693129358489268e-07  -4.7412070750760459e-10
8.0000000000003993e+01  5.8193154137163360e-06  -3.9889161919744686e-10  1.4385029445412409e-06  -2.2131676757664215e-10  4.5351278803188496e-07  1.4384774189342939e-10  2.4590448352109738e-07  1.5519661961717345e-10
8.0800000000004403e+01  5.9285484792105337e-06  -5.5935923575939236e-10  1.4417273222372456e-06  -4.2913973484552339e-10  4.8699802201274380e-07  1.3912459367961018e-11  2.1154464344712427e-07  5.7021122866976830e-10
8.1600000000004798e+01  6.0405896463871323e-06  -4.6903534729022211e-10  1.4426721880060320e-06  -2.2938034454322308e-10  5.2955676248001711e-07  -4.1363317448104314e-10  1.8006999091680865e-07  8.1039223486033191e-11
8.2400000000005207e+01  6.1557763537361721e-06  -1.3638793501822960e-10  1.4425791014976783e-06  2.4636611513826966e-10  5.6651065202435801e-07  -6.9997833173805753e-10  1.6134741105096918e-07  -8.5130199475286805e-10
8.3200000000005701e+01  6.2743756659065444e-06  3.2084495594589276e-10  1.4421864571226206e-06  4.5083077446575715e-10  5.9637235474815773e-07  -5.5996465431057179e-10  1.5026416062549166e-07  -1.0594242394905586e-09
8.4000000000006096e+01  6.3962921762555037e-06  5.8572821372195572e-10  1.4431877214947950e-06  6.4285048302618834e-11  6.2543869236881650e-07  -9.5933847367903935e-11  1.3558588729180157e-07  -2.1713239500773318e-10
8.4800000000006506e+01  6.5225892493513919e-06  4.2639019745390693e-10  1.4476727127707134e-06  -5.1621776051255549e-10  6.4600563053919103e-07  3.2337110079252198e-10  1.3709886993081126e-07  6.3820897827505433e-10
8.5600000000006901e+01  6.6511846627245219e-06  4.5058742671715230e-11  1.4571407439381814e-06  -6.8378312281123073e-10  6.5893303413222600e-07  3.9445674529326942e-10  1.5165149704364873e-07  4.2155103431507927e-10
8.6400000000007296e+01  6.7754347719338009e-06  -1.3658980021901569e-10  1.4718593234396687e-06  -6.1906549911881465e-10  6.6361245057479999e-07  2.0135468802111694e-10  1.7144734278759721e-07  -5.4337565753611241e-10
8.7200000000007705e+01  6.8924312760486271e-06  -2.3365077019208854e-11  1.4931406268376812e-06  -8.5940070320264250e-10  6.6223695924878577e-07  -5.9352958667527176e-11  2.0023438453687458e-07  -9.6688863508473801e-10
8.8000000000008100e+01  7.0063953460762959e-06  7.5706424777504585e-11  1.5211904777417279e-06  -9.6604984770201630e-10  6.5720734810483018e-07  -4.5142485494513486e-10  2.2842017305904732e-07  -3.3143745241317496e-10
8.8800000000008495e+01  7.1189891013118827e-06  3.7960312546532257e-11  1.5526663626893083e-06  -1.6563706742258972e-10  6.4788041086666501e-07  -9.6288446105640012e-10  2.5905772911296498e-07  5.1519532718817479e-10
8.9600000000008905e+01  7.2242630348734570e-06  7.9442165058958450e-11  1.5860819063985408e-06  8.1714932150384836e-10  6.3412853070618126e-07  -1.2629014957734234e-09  2.9639127417127995e-07  5.6277990685620620e-10
9.0400000000009300e+01  7.3185059213022248e-06  7.5507484775548413e-11  1.6254612262676409e-06  4.6917644862591200e-10  6.1855087191088311e-07  -1.0459275259698415e-09  3.2820444066648253e-07  -1.9223088397471799e-10
9.1200000000009794e+01  7.4096980453751288e-06  -5.3211484832971868e-10  1.6729268153652496e-06  -1.0764249769809580e-09  6.0500278320647356e-07  -3.8742597908893733e-10  3.5492067525024404e-07  -9.7354396271548877e-10
9.2000000000010203e+01  7.5107749182737272e-06  -1.7544922173333035e-09  1.7217712536733061e-06  -2.0716180119315440e-09  5.9436339520275308e-07  2.4172504702140887e-10  3.7731910029377438e-07  -1.1067913070425134e-09
9.2800000000010598e+01  7.6225702238216988e-06  -2.6707268185496974e-09  1.7641075711191308e-06  -1.5567687691571322e-09  5.8506316126968640e-07  4.0016567964160949e-10  3.9426568144525536e-07  -5.5431612682788139e-10
9.3600000000010994e+01  7.7300684044418116e-06  -2.6799597534934876e-09  1.8007638518174241e-06  -2.8598900182351754e-10  5.7776962398511459e-07  1.6049232516877767e-10  4.0380343866785385e-07  1.0773958878689488e-10
9.4400000000011403e+01  7.8219197680714237e-06  -2.4423686487603513e-09  1.8377758392401537e-06  7.3801680421880446e-10  5.7729094262829572e-07  -1.1500719049661204e-10  4.0350967735626035e-07  2.2795672241264413e-10
9.5200000000011798e+01  7.9072299928376383e-06  -2.7082570167097889e-09  1.8769129649715476e-06  1.2169649074477670e-09  5.8717864659176380e-07  -3.8677426690731200e-10  3.9516883383012878e-07  -2.6622575374416972e-10
9.6000000000012193e+01  8.0081441993728050e-06  -2.9904454390128837e-09  1.9123445770822258e-06  9.9087311707741803e-10  6.0545354019888311e-07  -9.1124268567359149e-10  3.8415925324847151e-07  -7.6322248433154582e-10
9.6800000000012602e+01  8.1393882622815151e-06  -2.5021090669598436e-09  1.9359749259370270e-06  -1.1119574897539958e-10  6.2809311218720357e-07  -1.7190419505630421e-09  3.7301697756307127e-07  -7.7228052556423593e-10
9.7600000000012997e+01  8.2924095469421405e-06  -1.7433271434777060e-09  1.9461975174633409e-06  -1.7011673471401928e-09  6.5194319436211214e-07  -2.2963180038530139e-09  3.5827227061985026e-07  -6.0460932412393894e-10
9.8400000000013407e+01  8.4377807097234866e-06  -1.8859163550871146e-09  1.9505096731933539e-06  -2.8673401337751701e-09  6.7507909262797897e-07  -1.8543103390341757e-09  3.3718969567640814e-07  -6.2108367745773529e-10
9.9200000000013802e+01  8.5538916864551566e-06  -3.0461939879933562e-09  1.9577375525074928e-06  -2.8491118442447739e-09  6.9792971198683723e-07  -2.2442382444941630e-10  3.1356319393588654e-07  -4.1507262395463732e-10
