# time  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16  chi_mean_R24  chi_min_R24  chi_max_R24  lapse_mean_R24  lapse_min_R24  lapse_max_R24  K_mean_R24  K_min_R24  K_max_R24  chi_mean_R32  chi_min_R32  chi_max_R32  lapse_mean_R32  lapse_min_R32  lapse_max_R32  K_mean_R32  K_min_R32  K_max_R32  chi_mean_R40  chi_min_R40  chi_max_R40  lapse_mean_R40  lapse_min_R40  lapse_max_R40  K_mean_R40  K_min_R40  K_max_R40
7.9999999999998703e+00  1.0000025125018481e+00  9.9870079009702273e-01  1.0013076094428568e+00  9.9999825650655483e-01  9.9934457987999437e-01  1.0006531146662430e+00  -2.0400171114458348e-07  -5.3565548005794163e-06  4.4616873589661835e-06  1.0000019027866101e+00  9.9946286858984046e-01  1.0005417155216356e+00  9.9999809328039990e-01  9.9973219124335522e-01  1.0002639522153569e+00  -1.2897685703137613e-08  -3.9156721853481589e-07  5.0038934860160569e-07  1.0000013765179463e+00  9.9970746818274503e-01  1.0002955539117220e+00  9.9999848434363103e-01  9.9985275743944624e-01  1.0001441733249763e+00  -3.7347469267407106e-09  -1.0970244290634790e-08  1.7084542520607333e-09  1.0000010377538842e+00  9.9981710068809360e-01  1.0001850982459632e+00  9.9999875060086785e-01  9.9990663394429957e-01  1.0000908362585335e+00  -1.4421289735996446e-09  -3.2267014896705400e-09  -8.6138904689905518e-11
8.7999999999998604e+00  1.0000024397864178e+00  9.9870328979710832e-01  1.0013059811819258e+00  9.9999851616449542e-01  9.9933870951931292e-01  1.0006573301931820e+00  -1.0667661714910910e-07  -6.5348308730921912e-06  5.7865838085283524e-06  1.0000018957442456e+00  9.9946271722364366e-01  1.0005417523965465e+00  9.9999811426265262e-01  9.9973263639779808e-01  1.0002636731546932e+00  -1.5767191318071214e-08  -1.1569002883230574e-06  7.1044837871566677e-07  1.0000013742917315e+00  9.9970746895718809e-01  1.0002955477416267e+00  9.9999849078768710e-01  9.9985275551227004e-01  1.0001441908486883e+00  -4.3370509618608203e-09  -1.2019411789295195e-08  1.5674706889366545e-09  1.0000010369126722e+00  9.9981710047830630e-01  1.0001850964826930e+00  9.9999875306580133e-01  9.9990663454510009e-01  1.0000908412681220e+00  -1.6462297447528020e-09  -3.5566812092601097e-09  -1.0748412916782815e-10
9.5999999999998398e+00  1.0000024547915940e+00  9.9870239325042087e-01  1.0013081999898656e+00  9.9999858634383820e-01  9.9933853816329110e-01  1.0006543177905662e+00  2.9207829390655345e-08  -5.0591531000418878e-06  3.9768992958712103e-06  1.0000018774645369e+00  9.9946466877079010e-01  1.0005393343970086e+00  9.9999815683798032e-01  9.9972893746483160e-01  1.0002684008845100e+00  -4.0629036277203838e-08  -3.9859516277891539e-06  3.3650682753917015e-06  1.0000013716960869e+00  9.9970746983425718e-01  1.0002955405865255e+00  9.9999849826377019e-01  9.9985275351319913e-01  1.0001442109377319e+00  -5.0260695251869503e-09  -1.3644087458022330e-08  1.6779385541872983e-09  1.0000010359488078e+00  9.9981710041151728e-01  1.0001850944577395e+00  9.9999875587635301e-01  9.9990663494004461e-01  1.0000908470237089e+00  -1.8677552684000639e-09  -3.9977795421334368e-09  -2.1560211594314104e-10
1.0399999999999800e+01  1.0000025419989726e+00  9.9870139178416839e-01  1.0013095032632677e+00  9.9999845165798340e-01  9.9934033206852313e-01  1.0006507996060401e+00  1.0949323289919099e-07  -5.3656387958245173e-06  6.1528466686563549e-06  1.0000018378597708e+00  9.9946567955114873e-01  1.0005384421163936e+00  9.9999824870681020e-01  9.9972558607583795e-01  1.0002718397116184e+00  -7.2564506236861113e-08  -4.7419926220155289e-06  3.9190971336756824e-06  1.0000013686778728e+00  9.9970746933482735e-01  1.0002955336547799e+00  9.9999850691993986e-01  9.9985275415795338e-01  1.0001442313068387e+00  -5.8181620327982009e-09  -1.5507281080957266e-08  2.2868308658631701e-10  1.0000010348625006e+00  9.9981710018944658e-01  1.0001850921438094e+00  9.9999875904483226e-01  9.9990663566965632e-01  1.0000908535864457e+00  -2.0973984714682764e-09  -4.3830237622866484e-09  -3.2869284177674277e-10
1.1199999999999800e+01  1.0000026324190554e+00  9.9870231825016054e-01  1.0013070195402498e+00  9.9999824752367827e-01  9.9933885490113450e-01  1.0006547054074697e+00  1.5408115839283221e-07  -5.0156782429870811e-06  3.7903531227081133e-06  1.0000017967847583e+00  9.9946469050577125e-01  1.0005394948528570e+00  9.9999836153873978e-01  9.9972657331218095e-01  1.0002707325334586e+00  -6.0104270679940286e-08  -4.6361649913351882e-06  3.9688640686406355e-06  1.0000013651533366e+00  9.9970747337949228e-01  1.0002955200688206e+00  9.9999851696782827e-01  9.9985274667017265e-01  1.0001442656113340e+00  -6.7735360838354807e-09  -2.4030199876892643e-08  6.7392019103686807e-09  1.0000010336361571e+00  9.9981709981797018e-01  1.0001850897496336e+00  9.9999876260945264e-01  9.9990663672982094e-01  1.0000908605575884e+00  -2.3699689513973288e-09  -4.8010125279730481e-09  -7.6005195779765284e-10
1.1999999999999799e+01  1.0000027273986740e+00  9.9870365996114263e-01  1.0013041373865550e+00  9.9999799927682587e-01  9.9933542893917848e-01  1.0006619386638811e+00  1.4903643146427415e-07  -9.5976315529599191e-06  7.2220096925771713e-06  1.0000017607790215e+00  9.9946441350123516e-01  1.0005395062981548e+00  9.9999846688513916e-01  9.9972728262396582e-01  1.0002705628398816e+00  -8.6110146541414707e-08  -4.1912489790183142e-06  3.4892326824099641e-06  1.0000013610560212e+00  9.9970745720983933e-01  1.0002955288589586e+00  9.9999852861986527e-01  9.9985277553110663e-01  1.0001442593751673e+00  -7.8042434554358395e-09  -3.2944967797673301e-08  1.7034919894765240e-08  1.0000010322373272e+00  9.9981709947356878e-01  1.0001850868780369e+00  9.9999876664938236e-01  9.9990663797719781e-01  1.0000908686410162e+00  -2.6802039433513666e-09  -5.4315946628443994e-09  -1.4280809582642732e-10
1.2799999999999800e+01  1.0000027981948434e+00  9.9870318161738292e-01  1.0013041529033440e+00  9.9999777990909455e-01  9.9933509198347981e-01  1.0006642966539152e+00  1.0033959847164069e-07  -8.0658516687387251e-06  5.4132151917982750e-06  1.0000016911826217e+00  9.9946435264672351e-01  1.0005394645840324e+00  9.9999864097381830e-01  9.9972760952105277e-01  1.0002705930458879e+00  -1.2675361610177793e-07  -4.1156920893588750e-06  3.6353120780903722e-06  1.0000013561767431e+00  9.9970750653829954e-01  1.0002954509921194e+00  9.9999854230064389e-01  9.9985269677236488e-01  1.0001444042095313e+00  -9.5202443020408270e-09  -1.4949311780996512e-07  1.0797627482737202e-07  1.0000010306690703e+00  9.9981709951525721e-01  1.0001850838725477e+00  9.9999877118278868e-01  9.9990663820590198e-01  1.0000908773345831e+00  -3.0040497054133074e-09  -5.9449315212519757e-09  2.0128376956799167e-11
1.3599999999999801e+01  1.0000027781626470e+00  9.9870264926293795e-01  1.0013046855471335e+00  9.9999774267372543e-01  9.9933579097214564e-01  1.0006642467341551e+00  -4.0285030008155507e-08  -6.4477158614587903e-06  4.3030537376330713e-06  1.0000016082143004e+00  9.9946524219795985e-01  1.0005386021476201e+00  9.9999886268966742e-01  9.9972608263337359e-01  1.0002722213845987e+00  -1.3871624839122584e-07  -2.7252497855823765e-06  2.1536240993895982e-06  1.0000013503932206e+00  9.9970741738922664e-01  1.0002955731535150e+00  9.9999855860030362e-01  9.9985280841148616e-01  1.0001442534728351e+00  -1.0170751881723852e-08  -3.3219227121109728e-07  3.8940295015540592e-07  1.0000010288492363e+00  9.9981709448708811e-01  1.0001850803251984e+00  9.9999877636949264e-01  9.9990664823133635e-01  1.0000908873488283e+00  -3.4997525324517736e-09  -8.5144496081971369e-09  -1.5547860501354797e-09
1.4399999999999700e+01  1.0000027082243066e+00  9.9870279765630232e-01  1.0013051794785810e+00  9.9999786049193162e-01  9.9933524510644967e-01  1.0006636260102069e+00  -1.1794266098851957e-07  -7.0379976300515990e-06  5.5947007545591510e-06  1.0000015600061993e+00  9.9946650816369764e-01  1.0005378989089710e+00  9.9999903543211044e-01  9.9972296654648751e-01  1.0002742985852484e+00  -7.2085125066065079e-08  -4.0879081060564910e-06  3.6845022478067869e-06  1.0000013447802352e+00  9.9970733930819144e-01  1.0002955575631420e+00  9.9999857513682122e-01  9.9985309051606186e-01  1.0001441173009935e+00  -1.2449349408558433e-08  -7.5430507231837724e-07  5.1910249929959650e-07  1.0000010268386668e+00  9.9981710356481057e-01  1.0001850771259704e+00  9.9999878218846450e-01  9.9990663630502286e-01  1.0000908970835132e+00  -3.6560190804165024e-09  -1.0435989351693218e-08  2.7760831852717589e-08
1.5199999999999701e+01  1.0000025460806752e+00  9.9870181840229610e-01  1.0013067562992444e+00  9.9999819821992708e-01  9.9933665259145443e-01  1.0006604806723485e+00  -3.2341157112815862e-07  -5.6700028985485157e-06  4.5270045797495206e-06  1.0000015629695178e+00  9.9946615804975625e-01  1.0005390222056236e+00  9.9999909235580597e-01  9.9972266527504605e-01  1.0002727375391101e+00  6.9836087268132755e-09  -3.5560275249837553e-06  2.7202504686047116e-06  1.0000013309516658e+00  9.9970856191211965e-01  1.0002940343686433e+00  9.9999860738193225e-01  9.9985078428706076e-01  1.0001470896513920e+00  -3.0386422130440262e-08  -2.5558805354714536e-06  2.1238166677054475e-06  1.0000010248141298e+00  9.9981710814916647e-01  1.0001850721021894e+00  9.9999878818704613e-01  9.9990661619703192e-01  1.0000909101782032e+00  -4.2280008419407579e-09  -4.6456158266116669e-08  2.9309659269610855e-08
1.5999999999999700e+01  1.0000022538363795e+00  9.9870100723033539e-01  1.0013076002842187e+00  9.9999887485912242e-01  9.9933851433413967e-01  1.0006578571076925e+00  -4.8662718964275971e-07  -7.3323083316506805e-06  4.6159306465974392e-06  1.0000016129425160e+00  9.9946549831588871e-01  1.0005398547333333e+00  9.9999901964607751e-01  9.9972382913245239e-01  1.0002705886538465e+00  7.1024885110811056e-08  -3.5048206373516882e-06  3.9464540653172731e-06  1.0000013007372539e+00  9.9970938810625021e-01  1.0002932442375800e+00  9.9999867706355250e-01  9.9984831099153493e-01  1.0001497059246256e+00  -5.5197746378059512e-08  -3.2583771579998153e-06  2.6718444463138160e-06  1.0000010207610122e+00  9.9981694789312836e-01  1.0001850639499690e+00  9.9999879805211811e-01  9.9990691491116002e-01  1.0000909305109447e+00  -8.9395455000779122e-09  -3.3628365675948729e-07  3.2288859267345611e-08
1.6799999999999802e+01  1.0000019833630271e+00  9.9870193462465828e-01  1.0013068128843061e+00  9.9999962397773867e-01  9.9933692190079437e-01  1.0006587808234166e+00  -4.3112057586241843e-07  -5.7582539571875773e-06  4.3740007730581379e-06  1.0000016770933173e+00  9.9946569651154216e-01  1.0005387841540454e+00  9.9999887747652472e-01  9.9972377867081219e-01  1.0002719900676980e+00  1.1120936879795386e-07  -2.5448858743848378e-06  2.8567894622534467e-06  1.0000012697647125e+00  9.9970879516176425e-01  1.0002938939863784e+00  9.9999876212661121e-01  9.9984873685815234e-01  1.0001492009624957e+00  -4.5114392548323723e-08  -3.3318272122952630e-06  2.8078648867138854e-06  1.0000010124226533e+00  9.9981667640247396e-01  1.0001850677825372e+00  9.9999881771183663e-01  9.9990755197519354e-01  1.0000909328868266e+00  -1.5195443273095953e-08  -4.2181516411579076e-07  1.0985384090072000e-07
1.7600000000000001e+01  1.0000017915989954e+00  9.9870207904239683e-01  1.0013071642141453e+00  1.0000002454876304e+00  9.9933564132652575e-01  1.0006585873003848e+00  -3.3641161098821041e-07  -5.1021891607985578e-06  3.8257385545372437e-06  1.0000017524682181e+00  9.9946645699019399e-01  1.0005370689524653e+00  9.9999868402639447e-01  9.9972222162917412e-01  1.0002758586519558e+00  1.1796224369466062e-07  -5.5675977047373837e-06  4.2514176887531532e-06  1.0000012433284704e+00  9.9970847334025981e-01  1.0002940661193047e+00  9.9999883993549976e-01  9.9984942642927066e-01  1.0001488098945299e+00  -6.3638765269176416e-08  -3.0505625124277606e-06  2.5424350507607714e-06  1.0000010026861239e+00  9.9981659434707326e-01  1.0001850987160248e+00  9.9999884349311463e-01  9.9990793175104331e-01  1.0000908687141861e+00  -1.6011444128356930e-08  -4.3863199801120577e-07  1.3075703707177957e-07
1.8400000000000102e+01  1.0000016989209959e+00  9.9869997405928090e-01  1.0013091184908658e+00  1.0000006447207781e+00  9.9933898659128739e-01  1.0006547111879855e+00  -1.5217021656702520e-07  -3.6694475890436147e-06  2.8965115136901284e-06  1.0000018001588908e+00  9.9946646227449809e-01  1.0005367790036772e+00  9.9999852554902013e-01  9.9972169657269994e-01  1.0002776652301681e+00  7.1379521670959061e-08  -4.9488376150808770e-06  3.2291808575367235e-06  1.0000011891396960e+00  9.9970849614767077e-01  1.0002939274243792e+00  9.9999897354392153e-01  9.9984957977487854e-01  1.0001489731371462e+00  -9.9081999918978162e-08  -3.0355278604810692e-06  2.6056218183847472e-06  1.0000009948098163e+00  9.9981676885085979e-01  1.0001850554215614e+00  9.9999886759331136e-01  9.9990771834209935e-01  1.0000909353168366e+00  -1.4299446918932035e-08  -4.2362034895530819e-07  2.2397614927405418e-07
1.9200000000000198e+01  1.0000017173238058e+00  9.9869850899559698e-01  1.0013097909523361e+00  1.0000007457278306e+00  9.9934252070370111e-01  1.0006522200437389e+00  1.2167795216242281e-08  -1.7516630979062996e-06  1.1072897420875388e-06  1.0000017918540474e+00  9.9946618800767417e-01  1.0005370787658869e+00  9.9999848499353861e-01  9.9972209121672073e-01  1.0002777017145310e+00  -2.1976638798297228e-08  -4.1570011967848250e-06  2.8278543137208418e-06  1.0000011260604182e+00  9.9970914021922652e-01  1.0002932802932036e+00  9.9999914254801847e-01  9.9984842839548482e-01  1.0001502558494639e+00  -1.0386878800712625e-07  -1.6241697447158921e-06  1.2925371627287857e-06  1.0000009876623754e+00  9.9981675545342008e-01  1.0001851898251211e+00  9.9999889000582942e-01  9.9990766521267249e-01  1.0000907160182040e+00  -1.3788542014653215e-08  -3.2444765257951853e-07  3.3566899121899723e-07
2.0000000000000298e+01  1.0000017762238549e+00  9.9869854833787453e-01  1.0013091315990110e+00  1.0000006638099004e+00  9.9934305991053540e-01  1.0006528466733964e+00  7.4187603059481080e-08  -7.2794507448923562e-07  6.8731481688835739e-07  1.0000017313380976e+00  9.9946623836022064e-01  1.0005373904989414e+00  9.9999858550066401e-01  9.9972201009275896e-01  1.0002772771403574e+00  -1.0647733736835139e-07  -4.4796499749037643e-06  3.5047980961327485e-06  1.0000010894586575e+00  9.9970999649657377e-01  1.0002928202729535e+00  9.9999927324545801e-01  9.9984631837692373e-01  1.0001516541425763e+00  -5.5219270240921488e-08  -3.0415479003983775e-06  2.8030898218995106e-06  1.0000009796193843e+00  9.9981667642121785e-01  1.0001851960500532e+00  9.9999891347868441e-01  9.9990787114976398e-01  1.0000905540758946e+00  -1.7046997346094687e-08  -7.3655413163711724e-07  4.1715891330367866e-07
2.0800000000000502e+01  1.0000018233821666e+00  9.9869843725818230e-01  1.0013089851647470e+00  1.0000005388074913e+00  9.9934308537159711e-01  1.0006533443890775e+00  8.0544870373232643e-08  -3.1496764682470739e-07  7.7021702407918644e-07  1.0000016088905364e+00  9.9946564988801601e-01  1.0005384062600555e+00  9.9999885066155358e-01  9.9972310705067347e-01  1.0002751870479480e+00  -2.3080727013905378e-07  -3.5017050778077691e-06  2.5641774541058013e-06  1.0000010895160565e+00  9.9970986191689681e-01  1.0002935227396663e+00  9.9999931994300373e-01  9.9984588964057641e-01  1.0001507266387741e+00  -6.5924799304307269e-10  -2.6343621810639337e-06  2.0345921308029377e-06  1.0000009645773660e+00  9.9981750455200136e-01  1.0001841326157010e+00  9.9999895061538679e-01  9.9990631644959727e-01  1.0000925960150957e+00  -3.1442343381170879e-08  -1.8284712963002609e-06  1.5103441980765646e-06
2.1600000000000598e+01  1.0000018661025667e+00  9.9869837885439516e-01  1.0013093026654194e+00  1.0000004009687049e+00  9.9934276417966550e-01  1.0006529132339914e+00  9.4101394711292638e-08  -2.0112239694970133e-07  6.0147107848881847e-07  1.0000014227854206e+00  9.9946518300861209e-01  1.0005389700544434e+00  9.9999930223497346e-01  9.9972444709656005e-01  1.0002733488134872e+00  -3.1423318805464495e-07  -4.8392795650836444e-06  3.0601781421221193e-06  1.0000011220192904e+00  9.9970919519317403e-01  1.0002941868090591e+00  9.9999927655358511e-01  9.9984703182657342e-01  1.0001491090292458e+00  4.8101978988914720e-08  -2.5832954835097496e-06  2.8373817889328583e-06  1.0000009360892790e+00  9.9981818367632702e-01  1.0001834419737485e+00  9.9999901857752937e-01  9.9990440599745256e-01  1.0000946841772693e+00  -5.2051847931387935e-08  -2.4605144185118379e-06  1.9413112266712675e-06
2.2400000000000698e+01  1.0000019157622799e+00  9.9869859558832752e-01  1.0013095357319852e+00  1.0000002387455014e+00  9.9934161995320725e-01  1.0006523768268820e+00  1.0589831590119953e-07  -3.4421304826180383e-07  8.5010698458229306e-07  1.0000012533133118e+00  9.9946590706040295e-01  1.0005383609459284e+00  9.9999978642156440e-01  9.9972342434381523e-01  1.0002739914651093e+00  -2.7826283116969326e-07  -3.8807998544672503e-06  3.0314497941239928e-06  1.0000011652561651e+00  9.9970891265495976e-01  1.0002936171425376e+00  9.9999918159743184e-01  9.9984794485076089e-01  1.0001496894355260e+00  7.1060056085125733e-08  -2.1278385193474511e-06  2.3142874531461205e-06  1.0000009076845737e+00  9.9981779333316934e-01  1.0001838848288558e+00  9.9999909800216735e-01  9.9990458219254386e-01  1.0000944526302615e+00  -4.2141516604699586e-08  -2.5724538536353240e-06  2.2414582611005387e-06
