# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  9.9685012108377546e-01  9.9280687488143948e-01  9.9797994543416113e-01  9.9825271151355466e-01  9.9614252126422476e-01  9.9881385345710971e-01  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  9.9858534549233036e-01  9.9791809678813759e-01  9.9894322330827923e-01  9.9910976902571669e-01  9.9878001934684246e-01  9.9928780212336266e-01  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  9.9685018083822563e-01  9.9280267450764015e-01  9.9797996090942442e-01  9.9825259836884750e-01  9.9615073503145579e-01  9.9881383547576952e-01  3.6829795489546166e-07  -3.1568876438528645e-05  2.1200212607312656e-05  9.9858534608615201e-01  9.9791812032761296e-01  9.9894322461806118e-01  9.9910976837511600e-01  9.9877999584255972e-01  9.9928780065462242e-01  1.8211545232195120e-09  -2.9516007321440818e-08  7.3237056580936793e-08
1.6000000000000001e+00  9.9685074416478481e-01  9.9279710410152877e-01  9.9797999385267755e-01  9.9825100026104274e-01  9.9617068905700557e-01  9.9881377457944520e-01  1.2017919936360512e-06  -5.2811359356230831e-06  1.6080995550887431e-05  9.9858534736904603e-01  9.9791817528576798e-01  9.9894322749202236e-01  9.9910976596006051e-01  9.9877989683177659e-01  9.9928779536948165e-01  3.0357062996492118e-09  -4.8557217289639034e-08  1.3220104083760740e-07
2.3999999999999901e+00  9.9685177671876291e-01  9.9280406325429071e-01  9.9798003056752471e-01  9.9824802179590455e-01  9.9616467154748767e-01  9.9881368316288266e-01  2.3487675359420145e-06  -2.7585911097739268e-06  1.0933539478138897e-05  9.9858534917246455e-01  9.9791822385340911e-01  9.9894323165580678e-01  9.9910976180631561e-01  9.9877977927378214e-01  9.9928778614006597e-01  3.7533938443802784e-09  -6.6203142252130249e-08  1.8549957078585543e-07
3.1999999999999802e+00  9.9685270183551156e-01  9.9280557308533024e-01  9.9798019794493120e-01  9.9824459154773204e-01  9.9616239592141864e-01  9.9881335589524245e-01  1.5884993162521390e-06  -2.2983725244002952e-06  9.7105325034965302e-06  9.9858535316596497e-01  9.9791840088419514e-01  9.9894323730383427e-01  9.9910975328507690e-01  9.9877933091205195e-01  9.9928777267947499e-01  8.8713969486672007e-09  -3.2061323535850812e-07  3.3619477506246731e-07
3.9999999999999600e+00  9.9685314846998041e-01  9.9280763021591911e-01  9.9797978727863101e-01  9.9824208014286109e-01  9.9615470613170531e-01  9.9881401577464524e-01  1.4181675871874718e-06  -2.0677791908930112e-06  8.0163407824725103e-06  9.9858534880530470e-01  9.9791823051498263e-01  9.9894324416261937e-01  9.9910975731888541e-01  9.9877981669148352e-01  9.9928775535317316e-01  -9.1246699861239506e-09  -1.0652157500543238e-06  1.8657698929370787e-06
4.7999999999999403e+00  9.9685340803333222e-01  9.9280522974551622e-01  9.9798248443418691e-01  9.9824011882086994e-01  9.9615417268695505e-01  9.9880930263019363e-01  8.4228958236013625e-07  -5.9334464409284173e-06  6.2931172612209686e-06  9.9858540406443663e-01  9.9792223748140252e-01  9.9894325244465199e-01  9.9910966379777766e-01  9.9877197127711270e-01  9.9928773381657876e-01  1.9004240175040285e-07  -1.0379415012015559e-06  6.2932689501519897e-06
5.5999999999999304e+00  9.9685345233990985e-01  9.9280162258423121e-01  9.9798491244783871e-01  9.9823889401283239e-01  9.9616127822083744e-01  9.9880245428046932e-01  6.6923664670876904e-07  -5.2306058673694171e-06  5.0288575111048593e-06  9.9858570073152553e-01  9.9792290139667750e-01  9.9894326210546380e-01  9.9910905666625527e-01  9.9876797933847805e-01  9.9928770827789148e-01  5.2227054156733169e-07  -9.4594542356629599e-07  6.6918798624881979e-06
6.3999999999999098e+00  9.9685386588599911e-01  9.9281444166082655e-01  9.9798332106122534e-01  9.9823726753744435e-01  9.9613746542053494e-01  9.9880371770399312e-01  1.2607223195216569e-06  -3.7529110745753203e-06  1.7525108914760111e-05  9.9858599748029486e-01  9.9792140019934739e-01  9.9894327265014116e-01  9.9910826966112021e-01  9.9876962855616291e-01  9.9928767974008903e-01  4.5828448576345892e-07  -1.3827947715836113e-06  5.9488192628051077e-06
7.1999999999998900e+00  9.9685469697931484e-01  9.9281723885623352e-01  9.9798298147730036e-01  9.9823470453603591e-01  9.9612215366560120e-01  9.9880425870959400e-01  1.6552838354641336e-06  -4.1213099067642507e-06  1.7035837355129512e-05  9.9858636824125169e-01  9.9792121635967712e-01  9.9894328628424212e-01  9.9910730449403640e-01  9.9876990232528629e-01  9.9928764166746664e-01  8.4494579295117082e-07  -1.1805734678687602e-06  5.2449770813530450e-06
7.9999999999998703e+00  9.9685525620618742e-01  9.9281375282263851e-01  9.9798304089793455e-01  9.9823233243048959e-01  9.9612330418989015e-01  9.9880406012131151e-01  1.1202904026685339e-06  -3.8957327700563149e-06  1.2807565377632597e-05  9.9858704884356975e-01  9.9792122271794714e-01  9.9894329645920743e-01  9.9910561151836608e-01  9.9876982854083396e-01  9.9928762027677687e-01  1.1441068400545532e-06  -1.1598141420801113e-06  4.9178563322006972e-06
8.7999999999998604e+00  9.9685559837914250e-01  9.9281287363207993e-01  9.9798381211008402e-01  9.9823043808718470e-01  9.9612380214295759e-01  9.9880255894416303e-01  1.2731445276940946e-06  -3.3473766102609831e-06  9.9409267105455914e-06  9.9858752186908495e-01  9.9792240654756714e-01  9.9894335016032432e-01  9.9910408547326002e-01  9.9876767361010987e-01  9.9928747432999288e-01  7.5855183084439962e-07  -1.1122864066005694e-06  4.7981205485501422e-06
9.5999999999998398e+00  9.9685648917758252e-01  9.9281208166317525e-01  9.9798540473277064e-01  9.9822759563841856e-01  9.9612396577946472e-01  9.9879869510795272e-01  2.1492401456243742e-06  -2.4759784080248643e-06  9.2768428063407244e-06  9.9858785437023667e-01  9.9792421269115139e-01  9.9894311888795861e-01  9.9910291107646376e-01  9.9876291574032483e-01  9.9928794054750114e-01  7.2884874183330170e-07  -1.4116488283068712e-06  4.3515523451354078e-06
