# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  2.3882106160701588e-03  1.9552313117209160e-03  1  1.0345362888811591e+00  0.0000000000000000e+00  0.0000000000000000e+00  nan  1  5  5  1.4524147900214202e-04  0.0000000000000000e+00  0
4.0000000000000002e-01  2.3437253275140112e-03  1.9660211025916848e-03  1  1.0344326770770178e+00  0.0000000000000000e+00  1.4972129969551907e-05  nan  1  5  5  1.4803459875186275e-04  0.0000000000000000e+00  0
8.0000000000000004e-01  2.3022409220750115e-03  1.9857967707972678e-03  1  1.0341185684147443e+00  0.0000000000000000e+00  6.8604420869270094e-05  nan  1  5  5  1.5376479756729677e-04  0.0000000000000000e+00  0
1.2000000000000000e+00  2.2516132891146397e-03  2.0100553551654567e-03  1  1.0335945681157521e+00  0.0000000000000000e+00  1.0585919235820315e-04  nan  1  5  5  1.5736355948448095e-04  0.0000000000000000e+00  0
1.6000000000000001e+00  2.1894173982351301e-03  2.0395138391883349e-03  1  1.0328661709966147e+00  0.0000000000000000e+00  1.5597440711715883e-04  nan  1  5  5  1.5202368745546996e-04  0.0000000000000000e+00  0
2.0000000000000000e+00  2.1086249854813193e-03  2.0727083272221846e-03  1  1.0319379707088090e+00  0.0000000000000000e+00  2.5152617045936729e-04  nan  1  5  5  1.5057511888020829e-04  0.0000000000000000e+00  0
2.3999999999999901e+00  2.0023944138271048e-03  2.0992360250054400e-03  1  1.0308963976532737e+00  0.0000000000000000e+00  3.5510571108503616e-04  nan  1  5  5  1.5383269655790902e-04  0.0000000000000000e+00  0
2.7999999999999798e+00  1.8797208538731481e-03  2.0971973154272471e-03  1  1.0299447262622987e+00  0.0000000000000000e+00  4.5167877009676951e-04  nan  1  5  5  1.5199737411950273e-04  0.0000000000000000e+00  0
3.1999999999999802e+00  1.7606162352233820e-03  2.0760156554718483e-03  1  1.0290413557184201e+00  0.0000000000000000e+00  5.6707301276996496e-04  nan  1  5  5  1.4688147011394798e-04  0.0000000000000000e+00  0
3.5999999999999699e+00  1.6634508338112036e-03  1.9878513624978682e-03  1  1.0271947990627637e+00  0.0000000000000000e+00  5.9260750192108161e-04  nan  1  5  5  1.3614901204384272e-04  0.0000000000000000e+00  0
3.9999999999999600e+00  1.6008218097617393e-03  1.8631909078286536e-03  1  1.0242899122101301e+00  0.0000000000000000e+00  6.8629862868661135e-04  nan  1  5  5  1.1680368703866829e-04  0.0000000000000000e+00  0
4.3999999999999497e+00  1.5762085020519200e-03  1.7597823250365466e-03  1  1.0221458935011203e+00  0.0000000000000000e+00  8.4020507329183442e-04  nan  1  5  5  1.0388715401140643e-04  0.0000000000000000e+00  0
4.7999999999999403e+00  1.5858205008039187e-03  1.6744476283012428e-03  1  1.0208183784778437e+00  0.0000000000000000e+00  1.0146495216173264e-03  nan  1  5  5  1.0118279866859069e-04  0.0000000000000000e+00  0
5.1999999999999300e+00  1.6269449394810452e-03  1.6392905583216696e-03  1  1.0201038885513369e+00  0.0000000000000000e+00  1.2053148989355968e-03  nan  1  5  5  1.0038799400310397e-04  0.0000000000000000e+00  0
5.5999999999999304e+00  1.6979013724505545e-03  1.6807446218675751e-03  1  1.0198522880487970e+00  0.0000000000000000e+00  1.4371552396634946e-03  nan  1  5  5  1.0248153558711193e-04  0.0000000000000000e+00  0
5.9999999999999201e+00  1.7944768397783982e-03  1.8008973695924108e-03  1  1.0198777125488991e+00  0.0000000000000000e+00  1.7196201711202766e-03  nan  1  5  5  1.0697862146140974e-04  0.0000000000000000e+00  0
6.3999999999999098e+00  1.9135442902979169e-03  1.9835859813831388e-03  1  1.0202335240292335e+00  0.0000000000000000e+00  2.0258314766315034e-03  nan  1  5  5  1.0886534454397035e-04  0.0000000000000000e+00  0
6.7999999999999003e+00  2.0563368756780589e-03  2.2123295675740497e-03  1  1.0208399080668271e+00  0.0000000000000000e+00  2.3362518647860706e-03  nan  1  5  5  1.1032161562348710e-04  0.0000000000000000e+00  0
