# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0020509430108027e+00  9.7709054342421842e-01  1.0276772659530808e+00  1.0012054716173957e+00  9.8214564784660430e-01  1.0206705374049667e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0013240133233698e+00  9.9057770121950306e-01  1.0146605744748625e+00  1.0008241132224791e+00  9.9515045332511010e-01  1.0078006278019300e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
4.0000000000000002e-01  1.0020558746304171e+00  9.7704924003212734e-01  1.0277205412476198e+00  1.0012052342523012e+00  9.8227432730236486e-01  1.0205467885056736e+00  1.2977797894615492e-05  -7.4580431618201186e-04  5.9598517998607232e-04  1.0013236102058745e+00  9.9053407483400402e-01  1.0146698122723772e+00  1.0008240500536847e+00  9.9510538914146807e-01  1.0077762132152710e+00  -1.2249376925250476e-06  -2.5540483743954825e-04  2.1035148408858842e-04
8.0000000000000004e-01  1.0020604862127569e+00  9.7692442253763068e-01  1.0278502142240453e+00  1.0011971103263528e+00  9.8266061706263175e-01  1.0201723441472974e+00  1.3857850137375376e-05  -1.1525637018434626e-03  9.5338799331395278e-04  1.0013233073342858e+00  9.9050700045174589e-01  1.0146501139355419e+00  1.0008241149001271e+00  9.9511388034335235e-01  1.0077031790718873e+00  -1.1228014237526170e-06  -1.5734039832414267e-04  1.4493976614586909e-04
1.2000000000000000e+00  1.0020657202076950e+00  9.7671717386539070e-01  1.0280653865095664e+00  1.0011839309981774e+00  9.8330060604749758e-01  1.0195480651430822e+00  1.7002809109802017e-05  -1.5440791688932250e-03  1.3588947395503518e-03  1.0013230497621066e+00  9.9047942247688814e-01  1.0146385662286381e+00  1.0008243687008103e+00  9.9516210284171691e-01  1.0076417759296366e+00  -8.3151235056122594e-07  -1.1446000999829691e-04  1.1444949713988431e-04
1.6000000000000001e+00  1.0020728836215942e+00  9.7643224886090663e-01  1.0283638838165805e+00  1.0011657913260521e+00  9.8418596154923832e-01  1.0186795538656990e+00  2.3246764325437801e-05  -1.9117697149229850e-03  1.7089852590154531e-03  1.0013230241685105e+00  9.9043478041181054e-01  1.0146639706209866e+00  1.0008243728780641e+00  9.9526544348111379e-01  1.0075259764246094e+00  2.1947431062939594e-07  -2.0212872803534134e-04  2.2901350047622985e-04
2.0000000000000000e+00  1.0020824573425668e+00  9.7609362988190751e-01  1.0287404548141632e+00  1.0011418833405203e+00  9.8527559592446490e-01  1.0175778986911901e+00  3.0356832696537129e-05  -2.2499959491280742e-03  2.0676800595671938e-03  1.0013234675184397e+00  9.9035299935354426e-01  1.0147609738384304e+00  1.0008234110883953e+00  9.9546598538037112e-01  1.0072592594581711e+00  2.1743995470895933e-06  -3.3801524826547696e-04  4.6912048282732273e-04
2.3999999999999901e+00  1.0020943714253179e+00  9.7566600483552335e-01  1.0291502650027093e+00  1.0011121090583854e+00  9.8652307424393304e-01  1.0163174726701945e+00  3.8489946036250826e-05  -2.6138408796199035e-03  2.4106780722404682e-03  1.0013245697885889e+00  9.9024853811357316e-01  1.0149104028864615e+00  1.0008207844867034e+00  9.9575240331805237e-01  1.0068274637743451e+00  4.8197703437296669e-06  -4.4487572990914215e-04  6.6005690866171175e-04
2.7999999999999798e+00  1.0021093909354943e+00  9.7485335794555339e-01  1.0296864353949782e+00  1.0010749852820804e+00  9.8766218010660534e-01  1.0151566050333611e+00  4.9545080557969117e-05  -2.8803119387240438e-03  2.7594766759296736e-03  1.0013263815719529e+00  9.9014547374236483e-01  1.0150687280679989e+00  1.0008160818414904e+00  9.9610203920444518e-01  1.0063326015032028e+00  7.8476793002647826e-06  -5.1567253742591129e-04  7.6325494215125967e-04
3.1999999999999802e+00  1.0021284746856911e+00  9.7408770119998378e-01  1.0305562464560869e+00  1.0010282959046779e+00  9.8947611267843838e-01  1.0140077644540961e+00  6.3322111523101559e-05  -3.0663532756994506e-03  2.9357584304862236e-03  1.0013289783012240e+00  9.9005256345554804e-01  1.0152151247604631e+00  1.0008089677951784e+00  9.9648185658834187e-01  1.0057781255544740e+00  1.1351855056967219e-05  -5.7907899914305943e-04  8.3604176124660811e-04
3.5999999999999699e+00  1.0021521788143413e+00  9.7338115771724676e-01  1.0314479607886222e+00  1.0009702098449187e+00  9.9242691423468932e-01  1.0114528265776266e+00  7.8829027072390161e-05  -4.0125950741674802e-03  4.2012632720219399e-03  1.0013324458915998e+00  9.8996380319573263e-01  1.0153565118712176e+00  1.0007991335623680e+00  9.9685756293015737e-01  1.0052105223308814e+00  1.5078111614864429e-05  -6.4563441315658541e-04  9.0503175777530153e-04
