# downsampled to dt=0.5 from the every-step stream
# time matter_min_NEC matter_min_WEC matter_min_SEC matter_min_DEC matter_integral_NEC_violation
   0.0050000   -4.2991778129e-04   -7.7027177153e-03   -1.5143456697e-03   -2.5367489165e-02    2.3626087012e-01
   0.5050000   -1.0809207337e-02   -6.4966745720e-02   -6.9356965048e-02   -2.6512081203e-02    7.3326150390e-01
   1.0050000   -8.5747901610e-03   -5.1658365896e-02   -5.4465238298e-02   -2.1087397400e-02    7.7910087761e-01
   1.5050000   -7.7948162925e-03   -4.6836030444e-02   -4.7806075553e-02   -1.9371549298e-02    8.9101970126e-01
   2.0050000   -6.4959935451e-03   -3.9044593752e-02   -3.9453492626e-02   -1.6294739030e-02    9.1809914874e-01
   2.5050000   -5.1898508839e-03   -3.1199925552e-02   -3.1385812672e-02   -1.3042682828e-02    9.3790424622e-01
   3.0050000   -4.2650303259e-03   -2.5678024618e-02   -2.5681002685e-02   -1.0827942021e-02    9.5116185477e-01
   3.5050000   -3.6115892121e-03   -2.1767776959e-02   -2.1625554127e-02   -9.2162653054e-03    9.4854182422e-01
   4.0050000   -3.0011140087e-03   -1.8096357727e-02   -1.7957233107e-02   -7.6633116800e-03    9.4192704904e-01
   4.5050000   -2.4261135037e-03   -1.4611585991e-02   -1.4582580748e-02   -6.1602756365e-03    9.4705284195e-01
   5.0050000   -1.9533673108e-03   -1.1759428256e-02   -1.1813218627e-02   -4.9087442379e-03    9.4900221398e-01
   5.5050000   -1.6630287732e-03   -1.0017112431e-02   -1.0115994844e-02   -4.1815417362e-03    9.2710451963e-01
   6.0050000   -1.4335383094e-03   -8.6418152371e-03   -8.7300217497e-03   -3.5884121092e-03    8.9730238815e-01
   6.5050000   -1.2399584300e-03   -7.4814854189e-03   -7.5695316186e-03   -3.1053424871e-03    8.7873970785e-01
   7.0050000   -1.1035777474e-03   -6.6618517640e-03   -6.7442736774e-03   -2.7591654275e-03    8.5684407927e-01
   7.5050000   -9.8035409311e-04   -5.9192260541e-03   -5.9983262632e-03   -2.4498384716e-03    8.3774608753e-01
   8.0050000   -8.6941670746e-04   -5.2470339314e-03   -5.3200720208e-03   -2.1701162677e-03    8.1535865544e-01
   8.5050000   -7.6486666224e-04   -4.6147074331e-03   -4.6738033850e-03   -1.9088971591e-03    7.9367964370e-01
   9.0050000   -6.7820256721e-04   -4.0952072848e-03   -4.1020592819e-03   -1.7008762212e-03    7.7420362576e-01
   9.5050000   -6.2783717697e-04   -3.7985031937e-03   -3.7580835848e-03   -1.5777551007e-03    7.4720274078e-01
  10.0050000   -5.7518455874e-04   -3.4872467289e-03   -3.4186657789e-03   -1.4570205517e-03    7.1418070214e-01
  10.5050000   -5.0626434723e-04   -3.0753209003e-03   -2.9982430481e-03   -1.2946987929e-03    6.7931596407e-01
  11.0050000   -4.4507518093e-04   -2.7049668819e-03   -2.6320059141e-03   -1.1266918367e-03    6.5266452216e-01
  11.5050000   -3.7562358121e-04   -2.2884464017e-03   -2.2170668536e-03   -9.6186313451e-04    6.3698383169e-01
