time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  3.8041044655626801e-04
2.0000000000000001e-01  0.0000000000000000e+00  4.3087372765480058e-06
4.0000000000000002e-01  0.0000000000000000e+00  6.8851238250837951e-06
5.9999999999999998e-01  0.0000000000000000e+00  2.4294613430309140e-06
8.0000000000000104e-01  0.0000000000000000e+00  5.6306689422925490e-07
1.0000000000000000e+00  0.0000000000000000e+00  1.4210039044118012e-07
1.2000000000000000e+00  0.0000000000000000e+00  1.2478608011192708e-07
1.3999999999999899e+00  0.0000000000000000e+00  1.3091526392585622e-07
1.5999999999999901e+00  0.0000000000000000e+00  1.4345654214471867e-07
1.7999999999999801e+00  0.0000000000000000e+00  1.3048193002512432e-07
1.9999999999999800e+00  0.0000000000000000e+00  1.4975317357192932e-07
2.1999999999999802e+00  0.0000000000000000e+00  1.6361134732874610e-07
2.3999999999999702e+00  0.0000000000000000e+00  1.7996507505353499e-07
2.5999999999999699e+00  0.0000000000000000e+00  2.1547714979056822e-07
2.7999999999999599e+00  0.0000000000000000e+00  2.3832075096058565e-07
2.9999999999999600e+00  0.0000000000000000e+00  2.6554986429429776e-07
3.1999999999999500e+00  0.0000000000000000e+00  2.7566824974198856e-07
3.3999999999999502e+00  0.0000000000000000e+00  3.0085887035440450e-07
3.5999999999999499e+00  0.0000000000000000e+00  3.1147168931789894e-07
3.7999999999999399e+00  0.0000000000000000e+00  3.3263375062987274e-07
3.9999999999999400e+00  0.0000000000000000e+00  3.4386172463856783e-07
4.1999999999999300e+00  0.0000000000000000e+00  3.4955281276089138e-07
4.3999999999999302e+00  0.0000000000000000e+00  3.4678873793587503e-07
4.5999999999999197e+00  0.0000000000000000e+00  3.3565233275264151e-07
4.7999999999999199e+00  0.0000000000000000e+00  3.4170016557661213e-07
4.9999999999999201e+00  0.0000000000000000e+00  3.3148464705575099e-07
5.1999999999999096e+00  0.0000000000000000e+00  3.2533730282840794e-07
5.3999999999999098e+00  0.0000000000000000e+00  3.3112510936063790e-07
5.5999999999999002e+00  0.0000000000000000e+00  3.2376386948348798e-07
5.7999999999999003e+00  0.0000000000000000e+00  3.1816438103245989e-07
5.9999999999998899e+00  0.0000000000000000e+00  3.1240438480669627e-07
6.1999999999998900e+00  0.0000000000000000e+00  3.0346183448283602e-07
6.3999999999998902e+00  0.0000000000000000e+00  3.1667426639179859e-07
6.5999999999998797e+00  0.0000000000000000e+00  3.0236113122367534e-07
6.7999999999998799e+00  0.0000000000000000e+00  2.8913936443010785e-07
6.9999999999998703e+00  0.0000000000000000e+00  2.8941554864237158e-07
7.1999999999998696e+00  0.0000000000000000e+00  2.8595037589164975e-07
7.3999999999998600e+00  0.0000000000000000e+00  2.9296464070111082e-07
7.5999999999998602e+00  0.0000000000000000e+00  2.7961171149440864e-07
7.7999999999998604e+00  0.0000000000000000e+00  2.8066478496994962e-07
7.9999999999998499e+00  0.0000000000000000e+00  2.7267144569510056e-07
8.1999999999998803e+00  0.0000000000000000e+00  2.6900786409715397e-07
8.3999999999999098e+00  0.0000000000000000e+00  2.8326687871857312e-07
8.5999999999999392e+00  0.0000000000000000e+00  2.7000879167641656e-07
8.7999999999999794e+00  0.0000000000000000e+00  2.5635205575275959e-07
9.0000000000000107e+00  0.0000000000000000e+00  2.5453985582283153e-07
