# time  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16  chi_mean_R24  chi_min_R24  chi_max_R24  lapse_mean_R24  lapse_min_R24  lapse_max_R24  K_mean_R24  K_min_R24  K_max_R24  chi_mean_R32  chi_min_R32  chi_max_R32  lapse_mean_R32  lapse_min_R32  lapse_max_R32  K_mean_R32  K_min_R32  K_max_R32  chi_mean_R40  chi_min_R40  chi_max_R40  lapse_mean_R40  lapse_min_R40  lapse_max_R40  K_mean_R40  K_min_R40  K_max_R40
2.4800000000001098e+01  1.0015401113169831e+00  9.9273070568803068e-01  1.0172940516879041e+00  9.9964515169710155e-01  9.8899272687988293e-01  1.0161098218567710e+00  1.9929613005776116e-05  -7.3661502315861243e-04  3.9841378905081288e-04  1.0010049627119155e+00  9.9702797173179802e-01  1.0050815894202751e+00  9.9966004281347076e-01  9.9851946116290247e-01  1.0007321337188642e+00  1.6551549644699825e-05  -1.1448344868594328e-04  2.3277995559708469e-04  1.0006185506418124e+00  9.9745498823605250e-01  1.0039305952615083e+00  9.9995502224501964e-01  9.9754533322111449e-01  1.0023993601080203e+00  2.4369683230815589e-05  -1.7571600357682164e-04  2.0302190767740143e-04  1.0003464226722585e+00  9.9841261918521285e-01  1.0024231701617579e+00  1.0001940958013962e+00  9.9843583791660795e-01  1.0016863447781164e+00  2.1086129132058807e-05  -1.9820481254214609e-04  2.2721692143680934e-04
2.5200000000001101e+01  1.0015371789311105e+00  9.9269454533691215e-01  1.0175304481977887e+00  9.9964895159541078e-01  9.8859711363477309e-01  1.0167142682624875e+00  1.8525413835137067e-05  -7.6852334247196855e-04  4.0141462953790092e-04  1.0010066959941510e+00  9.9713922623359652e-01  1.0049736453172300e+00  9.9964760043543432e-01  9.9861639039540662e-01  1.0005477808547449e+00  1.5777651066510974e-05  -1.0313939086905068e-04  2.2419058134417645e-04  1.0006247714284420e+00  9.9749252078964434e-01  1.0038978364854383e+00  9.9993557528898491e-01  9.9759989168679153e-01  1.0023253215534302e+00  2.4024383079901384e-05  -1.8291089105662510e-04  2.1880879782187068e-04  1.0003525309904870e+00  9.9837210492768924e-01  1.0024606714590145e+00  1.0001770411104562e+00  9.9830971408211078e-01  1.0018203127805674e+00  2.1627890193388775e-05  -1.9649050128592850e-04  2.2525661582490180e-04
2.5600000000001199e+01  1.0015339555566014e+00  9.9265315772080820e-01  1.0177786018669415e+00  9.9965431309731190e-01  9.8819756828846650e-01  1.0173258618975316e+00  1.7032389076801825e-05  -7.9959507679294435e-04  4.0391294581296818e-04  1.0010083142202921e+00  9.9724336668819025e-01  1.0048703507994772e+00  9.9963560717709776e-01  9.9870580076635085e-01  1.0003787804391513e+00  1.5508801997978243e-05  -8.9595003472790549e-05  2.0467488545639691e-04  1.0006310285933566e+00  9.9753273286778477e-01  1.0038601035772636e+00  9.9991628323067672e-01  9.9767572249922243e-01  1.0022351556684792e+00  2.3909957179780929e-05  -1.8084128218418119e-04  2.2868839242213586e-04  1.0003585337384551e+00  9.9834193050215825e-01  1.0024950080490669e+00  1.0001597946859710e+00  9.9819366699032619e-01  1.0019322749926143e+00  2.1666500888219260e-05  -1.9302688186056318e-04  2.2124592027489902e-04
2.6000000000001300e+01  1.0015304533115428e+00  9.9260702667866629e-01  1.0180389247796735e+00  9.9966129595297792e-01  9.8779387525981344e-01  1.0179434113027710e+00  1.5463513479024868e-05  -8.3000479149223229e-04  4.0599092718509498e-04  1.0010099058565414e+00  9.9733724291011649e-01  1.0047733844152993e+00  9.9962375339653819e-01  9.9878158825880159e-01  1.0002289526029802e+00  1.5474377844872135e-05  -6.8745369823238636e-05  1.6991856312663890e-04  1.0006372870766094e+00  9.9757529287414670e-01  1.0038205303559584e+00  9.9989711360657973e-01  9.9776442122564923e-01  1.0021325349519672e+00  2.3657352200633638e-05  -1.7889819727678018e-04  2.2867814278104879e-04  1.0003644128478910e+00  9.9832543750923730e-01  1.0025239135021442e+00  1.0001425650010884e+00  9.9809137732146325e-01  1.0020131025182955e+00  2.1696726320506333e-05  -1.9436314124496507e-04  2.1889905651818945e-04
2.6400000000001299e+01  1.0015266793536755e+00  9.9255683927165972e-01  1.0183115731916932e+00  9.9966995669198200e-01  9.8738506724942898e-01  1.0185660888038564e+00  1.3816213702518000e-05  -8.6045977760187975e-04  4.0777123987078607e-04  1.0010114143121376e+00  9.9741682879376747e-01  1.0046857663790485e+00  9.9961199437510795e-01  9.9883435244790997e-01  1.0001099291561615e+00  1.5329674790387841e-05  -3.8625512286166521e-05  1.1764834971732576e-04  1.0006433917055229e+00  9.9762087811509237e-01  1.0037806996014582e+00  9.9987829859871713e-01  9.9786052994728525e-01  1.0020191530772788e+00  2.3016514400226480e-05  -1.7739988270861097e-04  2.2492579579555229e-04  1.0003703190538662e+00  9.9832251952094908e-01  1.0025437596342086e+00  1.0001251998483078e+00  9.9801009695786858e-01  1.0020610630851936e+00  2.2046812641162772e-05  -1.9276613327976372e-04  2.1617574369232298e-04
2.6800000000001400e+01  1.0015226366246730e+00  9.9250283258540695e-01  1.0185963729029608e+00  9.9968035399730437e-01  9.8697064149196534e-01  1.0191937548965082e+00  1.2089239054885319e-05  -8.9184233264843408e-04  4.0943493327924601e-04  1.0010127084322795e+00  9.9748110799425338e-01  1.0046064062310012e+00  9.9960048870255991e-01  9.9886152364411340e-01  1.0000357195576883e+00  1.4954138736245263e-05  -8.5160699115013600e-06  6.5373171924733401e-05  1.0006491833487217e+00  9.9767030455288597e-01  1.0037405806993367e+00  9.9986016011776757e-01  9.9796187143776416e-01  1.0018981438796488e+00  2.2019380367717677e-05  -1.7360887286443187e-04  2.1360359919884409e-04  1.0003764015373287e+00  9.9832896117475489e-01  1.0025523573104997e+00  1.0001074407357415e+00  9.9795594746263883e-01  1.0020797098677037e+00  2.2647397048979668e-05  -1.8963645495968508e-04  2.1214207376471272e-04
2.7200000000001499e+01  1.0015183284059743e+00  9.9244468791079465e-01  1.0188929537274949e+00  9.9969254434940713e-01  9.8655107594848879e-01  1.0198268583745549e+00  1.0287121045437848e-05  -9.2463444214331266e-04  4.1161772567219950e-04  1.0010137177386893e+00  9.9753345731658438e-01  1.0045304790797376e+00  9.9958936498328765e-01  9.9887604333783619e-01  9.9999613871568926e-01  1.4531685135412434e-05  -1.5212565261448822e-05  2.8327497605186977e-05  1.0006546023976322e+00  9.9772340503128143e-01  1.0036995443607786e+00  9.9984289598912435e-01  9.9806720470928545e-01  1.0017681166130157e+00  2.0914150907790499e-05  -1.6438818713833696e-04  2.0763536442546971e-04  1.0003826859722995e+00  9.9833826414354099e-01  1.0025512418785123e+00  1.0000891854400906e+00  9.9792849673516260e-01  1.0020996766490453e+00  2.3227023895248179e-05  -1.7897801463723345e-04  2.0218683701043625e-04
2.7600000000001501e+01  1.0015137599854089e+00  9.9238188709136044e-01  1.0192010219827174e+00  9.9970658000732759e-01  9.8612748067295564e-01  1.0204659438540986e+00  8.4119702616986011e-06  -9.5864767266570739e-04  4.1431466267245276e-04  1.0010144944887549e+00  9.9757922261300791e-01  1.0044539209766474e+00  9.9957855576155308e-01  9.9888721287663540e-01  9.9999024781739210e-01  1.4319447471170394e-05  -3.1606409997417834e-05  2.8787993013050603e-05  1.0006597091513112e+00  9.9777919765639944e-01  1.0036573967596736e+00  9.9982648201847713e-01  9.9817621521677158e-01  1.0016264728929871e+00  1.9966301186953939e-05  -1.5747668142062284e-04  2.0614294882694183e-04  1.0003890921933158e+00  9.9834477084988993e-01  1.0025455007660165e+00  1.0000705322910852e+00  9.9791960118940748e-01  1.0021150412448179e+00  2.3586371489361700e-05  -1.6596533467057087e-04  1.8752383275384200e-04
2.8000000000001599e+01  1.0015089369543575e+00  9.9231409608288768e-01  1.0195204968455516e+00  9.9972251308907367e-01  9.8570096657967055e-01  1.0211112529597415e+00  6.4601188391466337e-06  -9.9336875080174576e-04  4.1681113945397967e-04  1.0010151489709966e+00  9.9762468483138078e-01  1.0043722546165399e+00  9.9956785271082360e-01  9.9889909561456947e-01  9.9998787769544029e-01  1.4383281978305192e-05  -3.3401365935948712e-05  2.8392191182845619e-05  1.0006646209859658e+00  9.9783653982117904e-01  1.0036147845367935e+00  9.9981073673622611e-01  9.9828823411846457e-01  1.0014761583979086e+00  1.9276449566839488e-05  -1.4895615302334814e-04  2.0448983656732035e-04  1.0003955054701288e+00  9.9834624393488869e-01  1.0025406904748391e+00  1.0000516884151702e+00  9.9791783612394447e-01  1.0021311991042956e+00  2.3647042445535170e-05  -1.2669055317576636e-04  1.6929128940789418e-04
2.8400000000001601e+01  1.0015038650721362e+00  9.9224130249932319e-01  1.0198513842826373e+00  9.9974039784930557e-01  9.8527225107423355e-01  1.0217627722113756e+00  4.4298973872797128e-06  -1.0286461839994622e-03  4.1900357442577879e-04  1.0010157415934358e+00  9.9767332223614547e-01  1.0042901398330466e+00  9.9955708999218529e-01  9.9891103437914819e-01  9.9998980804763171e-01  1.4565410852375554e-05  -2.8986030933991981e-05  3.1487386152418037e-05  1.0006694170487724e+00  9.9789449704514277e-01  1.0035730966836713e+00  9.9979548745129132e-01  9.9840159575993592e-01  1.0013204293618867e+00  1.8723504339739279e-05  -1.4167529253393936e-04  2.0303025064062825e-04  1.0004018135706763e+00  9.9834420102674137e-01  1.0025396221320524e+00  1.0000328988860829e+00  9.9791481458043108e-01  1.0021121099421331e+00  2.3388015120546668e-05  -7.4450456070670779e-05  1.4678166708476456e-04
2.8800000000001699e+01  1.0014985530366003e+00  9.9216373410483494e-01  1.0201935772093071e+00  9.9976028647683335e-01  9.8484159553702599e-01  1.0224205189161735e+00  2.3269867975709419e-06  -1.0646391455385864e-03  4.2165373642631215e-04  1.0010162371856850e+00  9.9772701695818755e-01  1.0042097154344787e+00  9.9954626455998019e-01  9.9892215863228795e-01  9.9999295417985568e-01  1.4648347389996043e-05  -2.3787853569810967e-05  3.7303405450936983e-05  1.0006740765441799e+00  9.9795222917989357e-01  1.0035340456282307e+00  9.9978071737629115e-01  9.9851344911297157e-01  1.0011617536904927e+00  1.8065192789795281e-05  -1.3753062211334366e-04  2.0185259077820745e-04  1.0004079199815090e+00  9.9834265608905071e-01  1.0025414143307794e+00  1.0000144106479110e+00  9.9790871883516996e-01  1.0020888167584170e+00  2.2832427134748836e-05  -6.5126863835512086e-05  1.0465211856930357e-04
2.9200000000001801e+01  1.0014930134163780e+00  9.9208170160412978e-01  1.0205468183423840e+00  9.9978222541630912e-01  9.8440893834713605e-01  1.0230846467636570e+00  1.5665538915219952e-07  -1.1014417808497402e-03  4.2391910130642438e-04  1.0010165394433892e+00  9.9778556467174817e-01  1.0041273428218285e+00  9.9953551684141528e-01  9.9893169402729765e-01  9.9999436391684227e-01  1.4507404938945326e-05  -1.9103965400506735e-05  4.2785012615870504e-05  1.0006784924650125e+00  9.9800884685199265e-01  1.0034988887836134e+00  9.9976659038654891e-01  9.9862013760999380e-01  1.0010021894258549e+00  1.7122209749475292e-05  -1.2878806567684467e-04  1.9939985220116476e-04  1.0004137574432694e+00  9.9834599094092114e-01  1.0025426861757247e+00  9.9999643635452040e-01  9.9790363623366118e-01  1.0020764521122583e+00  2.2047840810971602e-05  -8.3936444673520557e-05  1.1086829650489999e-04
2.9600000000001799e+01  1.0014872583986325e+00  9.9199546412458639e-01  1.0209108168486749e+00  9.9980626042215004e-01  9.8397409759976984e-01  1.0237553044324961e+00  -2.0878105666449556e-06  -1.1389230510473354e-03  4.2638199297731125e-04  1.0010165498856127e+00  9.9784829442043566e-01  1.0040433036538563e+00  9.9952503796953196e-01  9.9893977865481143e-01  9.9999147695668211e-01  1.4136431017913213e-05  -1.6021388727017285e-05  4.6246252892359571e-05  1.0006825480161745e+00  9.9806367887218239e-01  1.0034675826975816e+00  9.9975334126240267e-01  9.9871852013927298e-01  1.0008439343994229e+00  1.5909128375881411e-05  -1.1722536719598825e-04  1.9602046337630628e-04  1.0004192968599712e+00  9.9835711351158951e-01  1.0025395079266584e+00  9.9997912292097080e-01  9.9790669618226802e-01  1.0020568242661256e+00  2.1137966788891749e-05  -1.2475499558779545e-04  1.2713206601537309e-04
3.0000000000001901e+01  1.0014812941647639e+00  9.9190516613190660e-01  1.0212853323042668e+00  9.9983244687039063e-01  9.8353694600831532e-01  1.0244325306497633e+00  -4.4240974299166874e-06  -1.1769542604252545e-03  4.2876048559519836e-04  1.0010162011739274e+00  9.9791420503948203e-01  1.0039596233404973e+00  9.9951499505655317e-01  9.9894639256905937e-01  9.9998464566632406e-01  1.3591368011499051e-05  -1.3544985987723345e-05  4.8153186042763875e-05  1.0006862012788174e+00  9.9811668331475090e-01  1.0034387577033939e+00  9.9974111184846404e-01  9.9880766499374052e-01  1.0006887595665983e+00  1.4635010814907432e-05  -1.0624754926476658e-04  1.9163907977457736e-04  1.0004245581217128e+00  9.9837654382149421e-01  1.0025289967712563e+00  9.9996251552531290e-01  9.9792447269070328e-01  1.0020297479869793e+00  2.0260960414010337e-05  -1.3611596528829425e-04  1.5289904933257745e-04
3.0400000000001999e+01  1.0014751205765977e+00  9.9181087546879210e-01  1.0216701357611269e+00  9.9986085348082887e-01  9.8309744905309782e-01  1.0251163652271782e+00  -6.8660399590279417e-06  -1.2156376355545867e-03  4.3015036225934337e-04  1.0010154592509612e+00  9.9798112858643262e-01  1.0038781324554145e+00  9.9950550446606823e-01  9.9895341295533557e-01  9.9997594104835286e-01  1.2937305188612373e-05  -1.2686715105941578e-05  4.9866840355126062e-05  1.0006895273700411e+00  9.9816814239209073e-01  1.0034108891368776e+00  9.9972983279615646e-01  9.9888915541141721e-01  1.0005371117439923e+00  1.3595824094919134e-05  -9.8107459436794952e-05  1.8765045090541219e-04  1.0004296218618609e+00  9.9840263662604289e-01  1.0025102776781283e+00  9.9994651783520738e-01  9.9795022298850145e-01  1.0019870100273409e+00  1.9601235551509014e-05  -1.4129951077685154e-04  1.7265173491238945e-04
3.0800000000002001e+01  1.0014687376937534e+00  9.9171270266148170e-01  1.0220649501698105e+00  9.9989155335095337e-01  9.8265552624913710e-01  1.0258070124963392e+00  -9.4095718214240508e-06  -1.2551825554795648e-03  4.3038810441491733e-04  1.0010143122762645e+00  9.9804227587485939e-01  1.0037991205093779e+00  9.9949663522794419e-01  9.9896214971172648e-01  9.9996716837729993e-01  1.2225431950836213e-05  -1.4473670100997877e-05  5.2419802561315915e-05  1.0006926936206832e+00  9.9821753449629846e-01  1.0033841084119566e+00  9.9971921877003422e-01  9.9896389770361171e-01  1.0003910104087206e+00  1.3005498739090101e-05  -9.1163724364561180e-05  1.8237711792380701e-04  1.0004346037534404e+00  9.9843277102472971e-01  1.0024846805638270e+00  9.9993091933502276e-01  9.9799268086916992e-01  1.0019272857991954e+00  1.9234894240219291e-05  -1.5202047077998238e-04  1.8739975464398875e-04
3.1200000000002099e+01  1.0014621542349518e+00  9.9161090542761121e-01  1.0224695026537998e+00  9.9992460804742045e-01  9.8221086180216544e-01  1.0265047867225885e+00  -1.2031238093421171e-05  -1.2955489752751563e-03  4.3069594405925973e-04  1.0010127580218589e+00  9.9810472878594592e-01  1.0037179034919996e+00  9.9948842457880682e-01  9.9897137200348363e-01  9.9995885029202902e-01  1.1482867422410094e-05  -1.6749511288464781e-05  5.6077035549629469e-05  1.0006958702873605e+00  9.9826218468652361e-01  1.0033607295320479e+00  9.9970890205959151e-01  9.9903232884769633e-01  1.0002556510412186e+00  1.2836306165545267e-05  -8.0901516922691016e-05  1.7060442966331280e-04  1.0004395801617600e+00  9.9846487184815436e-01  1.0024549721380545e+00  9.9991552992405475e-01  9.9805415803208319e-01  1.0018538639326171e+00  1.9030901463003564e-05  -1.5412165608467800e-04  1.9182343559805086e-04
3.1600000000002101e+01  1.0014553926095129e+00  9.9150587052104089e-01  1.0228836751874575e+00  9.9996005468990812e-01  9.8176288243349097e-01  1.0272098090101052e+00  -1.4696690038136066e-05  -1.3362614858990836e-03  4.3028677625149927e-04  1.0010107922689517e+00  9.9816905676405188e-01  1.0036349611091213e+00  9.9948089931925577e-01  9.9897994230064235e-01  9.9995085935371630e-01  1.0709238171487929e-05  -1.8439173468319313e-05  6.0479570750479459e-05  1.0006991244735191e+00  9.9829741854090359e-01  1.0033435895761018e+00  9.9969864408114995e-01  9.9909118873394043e-01  1.0001343353604977e+00  1.2808965118657193e-05  -6.4732493463801589e-05  1.4535793972642090e-04  1.0004445294412911e+00  9.9849834111992497e-01  1.0024237958309157e+00  9.9990032114449523e-01  9.9812849220241684e-01  1.0017699470477512e+00  1.8744267107008534e-05  -1.5211210938674503e-04  1.9031194738160858e-04
3.2000000000002203e+01  1.0014484894619544e+00  9.9139796392592783e-01  1.0233076072574012e+00  9.9999790054672633e-01  9.8131099498761631e-01  1.0279217099435773e+00  -1.7369584672833744e-05  -1.3766174221681868e-03  4.2992015626291681e-04  1.0010084017242376e+00  9.9823534986739337e-01  1.0035614291924606e+00  9.9947409427662970e-01  9.9898706527129821e-01  9.9994200061812089e-01  9.8882888306837497e-06  -1.8768955055436212e-05  6.4969415873486955e-05  1.0007023845078344e+00  9.9831894008966549e-01  1.0033335204239697e+00  9.9968846359101327e-01  9.9912255602065336e-01  1.0000362417523876e+00  1.2606838899016271e-05  -4.2050153719669710e-05  1.0557976888736900e-04  1.0004493528104157e+00  9.9853377090044304e-01  1.0023925318705489e+00  9.9988543703325661e-01  9.9820869950464908e-01  1.0016773214537333e+00  1.8218114654745317e-05  -1.4833392828325466e-04  1.8574575062762274e-04
3.2400000000002102e+01  1.0014414937206042e+00  9.9128736726439348e-01  1.0237416260212955e+00  1.0000381236358138e+00  9.8085492864627510e-01  1.0286396206639588e+00  -2.0016978731791501e-05  -1.4161311586075530e-03  4.2910051835170322e-04  1.0010055654441659e+00  9.9830320968805930e-01  1.0034902856651902e+00  9.9946805671772609e-01  9.9899182366400496e-01  9.9993186925633526e-01  9.0086819641132755e-06  -1.8822133761739393e-05  6.9000156773205064e-05  1.0007055190064089e+00  9.9832595148671421e-01  1.0033281551288131e+00  9.9967855449922283e-01  9.9913677665738709e-01  9.9997314327772113e-01  1.2142537612316566e-05  -2.0011271636576221e-05  6.3500044364393058e-05  1.0004539544584907e+00  9.9857213718454163e-01  1.0023612217497311e+00  9.9987107062284475e-01  9.9829341715929387e-01  1.0015785876510843e+00  1.7488461119488976e-05  -1.4499083040038973e-04  1.7879507283341970e-04
3.2800000000002001e+01  1.0014344632281116e+00  9.9117404289454936e-01  1.0241860217666396e+00  1.0000806776701823e+00  9.8039490313264777e-01  1.0293625037275467e+00  -2.2614767672362223e-05  -1.4548587599732597e-03  4.2831080040214240e-04  1.0010022620446843e+00  9.9836926539151916e-01  1.0034171321895555e+00  9.9946283708361183e-01  9.9899685518027215e-01  9.9992098189592693e-01  8.0743572548728686e-06  -1.9836004361545570e-05  7.2450600872508270e-05  1.0007084613980153e+00  9.9832245405606324e-01  1.0033234412960135e+00  9.9966906508491782e-01  9.9914273062818748e-01  9.9996164500473672e-01  1.1602433062710196e-05  -6.1313323728234797e-06  2.6077649586646739e-05  1.0004583074449527e+00  9.9861364264505748e-01  1.0023293373186575e+00  9.9985732423339391e-01  9.9838136594677618e-01  1.0014723330859296e+00  1.6723725920264159e-05  -1.4021440292004810e-04  1.8058516662651451e-04
3.3200000000001999e+01  1.0014274590596417e+00  9.9105786021140063e-01  1.0246408126374642e+00  1.0001255025396265e+00  9.7993147797634905e-01  1.0300896107434863e+00  -2.5155855143657694e-05  -1.4933636805255603e-03  4.2702608604647946e-04  1.0009984750569529e+00  9.9843051540761030e-01  1.0033422441794571e+00  9.9945847854169290e-01  9.9900225351031091e-01  9.9991178573489425e-01  7.0979003001256811e-06  -2.2246620703946110e-05  7.5578911194019828e-05  1.0007112608418187e+00  9.9831524439386321e-01  1.0033163176578259e+00  9.9965995286014953e-01  9.9914757627212070e-01  9.9995780999445438e-01  1.1233085434660188e-05  -1.4985961731096859e-05  2.3629701834071078e-05  1.0004624613245987e+00  9.9865760626099753e-01  1.0022966678645753e+00  9.9984415530174098e-01  9.9847234154775655e-01  1.0013565317869053e+00  1.6092160974032902e-05  -1.3320567556591786e-04  1.7899153355757123e-04
3.3600000000001899e+01  1.0014205372522633e+00  9.9093877477908199e-01  1.0251056521252633e+00  1.0001725410496412e+00  9.7946520557544325e-01  1.0308207703234811e+00  -2.7656865508513577e-05  -1.5323678665990791e-03  4.2554882551160144e-04  1.0009941928437116e+00  9.9849199379883147e-01  1.0032764397818190e+00  9.9945501453575725e-01  9.9900678848581492e-01  9.9990372354316426e-01  6.0900001319011311e-06  -2.5608805138612613e-05  7.8675685903588539e-05  1.0007140232049236e+00  9.9831049589806753e-01  1.0033063969680829e+00  9.9965103474547579e-01  9.9915437095364512e-01  9.9995529450155640e-01  1.1114480838695165e-05  -1.7359539502815616e-05  2.1063045389747670e-05  1.0004665003964051e+00  9.9870296519047164e-01  1.0022637515898811e+00  9.9983142238737932e-01  9.9856594467373339e-01  1.0012332301334366e+00  1.5656944035438987e-05  -1.2778043005688941e-04  1.7721953223631145e-04
3.4000000000001798e+01  1.0014137405986459e+00  9.9081691264494209e-01  1.0255799301525861e+00  1.0002217577451227e+00  9.7899636288198322e-01  1.0315563463721973e+00  -3.0156016906627608e-05  -1.5723465774494577e-03  4.2391928801735674e-04  1.0009894059009370e+00  9.9855460694662479e-01  1.0032091612453919e+00  9.9945247219527034e-01  9.9901136773084542e-01  9.9989617662144792e-01  5.0560585520927012e-06  -2.9060271138911558e-05  8.1793151548366583e-05  1.0007168171736873e+00  9.9831059668396371e-01  1.0032953989988969e+00  9.9964214598093881e-01  9.9916172079849275e-01  9.9995255769703162e-01  1.1132598534120352e-05  -1.5398824301722753e-05  1.8823065437418694e-05  1.0004704832817013e+00  9.9874874210319597e-01  1.0022318065366065e+00  9.9981899122282791e-01  9.9866074339999522e-01  1.0011050952323624e+00  1.5334534220373009e-05  -1.2259258110321024e-04  1.7462137086433343e-04
3.4400000000001697e+01  1.0014070949014471e+00  9.9069250465181502e-01  1.0260629897797451e+00  1.0002731515145822e+00  9.7852494498322162e-01  1.0322969353769114e+00  -3.2699999852918836e-05  -1.6133275823196531e-03  4.2267092429813417e-04  1.0009841045087515e+00  9.9861805612837951e-01  1.0031406705687229e+00  9.9945087662477361e-01  9.9901592917038384e-01  9.9988923909938032e-01  3.9959576530828101e-06  -3.2189360379939682e-05  8.4792416486010268e-05  1.0007196328470433e+00  9.9831455127371627e-01  1.0032851800626656e+00  9.9963324753408955e-01  9.9916646081259131e-01  9.9995741856312603e-01  1.1112868484645097e-05  -1.1428696142324385e-05  1.9184746207367254e-05  1.0004743952787698e+00  9.9879412921349287e-01  1.0022022905207917e+00  9.9980684303550760e-01  9.9875412561441468e-01  1.0009744718612186e+00  1.4932889699342023e-05  -1.1517510595258973e-04  1.7207320111715512e-04
3.4800000000001603e+01  1.0014006122032439e+00  9.9056574653277174e-01  1.0265543210408954e+00  1.0003267554254247e+00  9.7805087142510128e-01  1.0330430184158184e+00  -3.5326417550621527e-05  -1.6549754871464926e-03  4.2198752114107151e-04  1.0009782760887780e+00  9.9868023686717566e-01  1.0030710419690569e+00  9.9945025640164031e-01  9.9902008746919557e-01  9.9988324721759425e-01  2.9009955577582501e-06  -3.5011285522010522e-05  8.7580285819032299e-05  1.0007224061250428e+00  9.9832059978358667e-01  1.0032762202682790e+00  9.9962442006317853e-01  9.9916774839377187e-01  9.9996057661234394e-01  1.0944303068302932e-05  -5.5286376846196874e-06  1.9340790199965104e-05  1.0004781448318889e+00  9.9883841447024735e-01  1.0021762059777859e+00  9.9979511669145626e-01  9.9884291106716516e-01  1.0008433360259370e+00  1.4275140222587358e-05  -1.0775824168622529e-04  1.6809628046737313e-04
3.5200000000001602e+01  1.0013942992459692e+00  9.9043671174031744e-01  1.0270536352061845e+00  1.0003826243334448e+00  9.7757419772542431e-01  1.0337947601338349e+00  -3.8052186025299739e-05  -1.6968360919227784e-03  4.2151987381535615e-04  1.0009719020008423e+00  9.9873292776859668e-01  1.0030001152309778e+00  9.9945065095255203e-01  9.9902235687847718e-01  9.9987961125960223e-01  1.7539523556458340e-06  -3.7732070255073932e-05  9.0243187565296272e-05  1.0007250646524866e+00  9.9832773033089373e-01  1.0032676384544696e+00  9.9961579578560622e-01  9.9916626480289084e-01  9.9996158459650741e-01  1.0607054783842202e-05  -1.2354535398321491e-06  1.8527347232744823e-05  1.0004816191617547e+00  9.9888111863093465e-01  1.0021534841319593e+00  9.9978403600539978e-01  9.9892462342128496e-01  1.0007134782737164e+00  1.3346348081345550e-05  -9.9133672784689804e-05  1.6664018720498252e-04
3.5600000000001501e+01  1.0013881662754489e+00  9.9030538161575021e-01  1.0275608210107567e+00  1.0004408177659654e+00  9.7709516175149902e-01  1.0345523582710414e+00  -4.0873979260265596e-05  -1.7385402102765345e-03  4.2187013188988142e-04  1.0009649575332109e+00  9.9878613652318504e-01  1.0029275678885028e+00  9.9945211336111295e-01  9.9902351514390464e-01  9.9987953188699752e-01  5.4107188686137954e-07  -4.0561435579091310e-05  9.2916542553243573e-05  1.0007275567512095e+00  9.9833580892836671e-01  1.0032582707299886e+00  9.9960749766409918e-01  9.9916401667529187e-01  9.9995996637312412e-01  1.0136752208960232e-05  1.0287384602108569e-07  1.9078846360674676e-05  1.0004847703404827e+00  9.9892224360122051e-01  1.0021330583923818e+00  9.9977375097353727e-01  9.9899871294463716e-01  1.0005861417044706e+00  1.2342411019072044e-05  -9.0423470445093212e-05  1.6468973138697890e-04
3.6000000000001400e+01  1.0013822317247416e+00  9.9017175110426525e-01  1.0280758563759826e+00  1.0005013871719908e+00  9.7661406337280710e-01  1.0353154260253399e+00  -4.3778229207595998e-05  -1.7798562806390927e-03  4.2200998634781299e-04  1.0009574186352057e+00  9.9883699660913572e-01  1.0028612743355958e+00  9.9945470042707263e-01  9.9902509936342387e-01  9.9988139263536091e-01  -7.3055374423489056e-07  -4.3521346217831177e-05  9.5521601725727143e-05  1.0007298567812855e+00  9.9834465808633321e-01  1.0032476166711435e+00  9.9959961233665195e-01  9.9916246401244946e-01  9.9995672299211280e-01  9.5828834860967174e-06  -3.4768002842702811e-07  2.1095890905982725e-05  1.0004876666510580e+00  9.9896204480437134e-01  1.0021138239434615e+00  9.9976420517075426e-01  9.9906652012760266e-01  1.0004615731282116e+00  1.1553713287103318e-05  -8.3009880765854731e-05  1.5991842897148897e-04
3.6400000000001299e+01  1.0013765217214823e+00  9.9003591502304022e-01  1.0285987464809236e+00  1.0005643721069206e+00  9.7613111064957636e-01  1.0360831005550979e+00  -4.6752253001067933e-05  -1.8206307157766406e-03  4.2111394076956254e-04  1.0009492719856103e+00  9.9888378596248628e-01  1.0027964231181570e+00  9.9945845307921632e-01  9.9902683090797195e-01  9.9988444706641089e-01  -2.0292343659829525e-06  -4.6285288305660678e-05  9.7747861459197973e-05  1.0007319570335835e+00  9.9835378511688277e-01  1.0032359597466789e+00  9.9959219049081516e-01  9.9916159788710268e-01  9.9995366462006818e-01  8.9828037767887960e-06  -3.2102333291279512e-07  2.1783436386082771e-05  1.0004904603345877e+00  9.9900009530373723e-01  1.0020959247541572e+00  9.9975514215727190e-01  9.9912834491976144e-01  1.0003404356627585e+00  1.1155883616636407e-05  -7.5667116406028770e-05  1.5107395925237230e-04
