# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -1.1485965650493984e-04  4.2677446748009574e-07  1.6610700801645107e-06  -2.6883129656630436e-07
4.0000000000000002e-01  -9.0582538047012754e-05  -5.4643614100107964e-07  -3.0791524038180101e-06  -1.6745292004978207e-07
8.0000000000000004e-01  -8.0607921708136066e-05  -7.6268048918131563e-08  -2.9421112500367198e-06  -1.0861348044309453e-07
1.2000000000000000e+00  -7.9212597967212096e-05  -1.0941628363552125e-07  -2.4243636302994241e-06  -2.2324097373715711e-08
1.6000000000000001e+00  -7.4692086122768065e-05  -6.6905479078776688e-07  -2.3537558692039716e-06  7.9965120712324705e-08
2.0000000000000000e+00  -7.3000878655172979e-05  9.1382283218576816e-07  -2.6689888958699920e-06  1.4876271369375751e-08
2.3999999999999901e+00  -7.1092236625610331e-05  -7.1507087527433095e-07  -3.1695658662668998e-06  -2.0140268379519729e-07
2.7999999999999798e+00  -6.5864262577478916e-05  -5.6428469286882488e-07  -2.5586166531700322e-06  2.9841568433524241e-07
3.1999999999999802e+00  -6.0994069708531976e-05  2.4140423834896376e-07  -7.1515557798343241e-07  3.2954021425396531e-08
3.5999999999999699e+00  -5.5984201604141812e-05  1.5891529634436196e-07  -1.9319231067103386e-06  -3.7653856406661606e-07
3.9999999999999600e+00  -4.7572713585440335e-05  5.9374931990585028e-07  -3.8533146358532780e-06  3.1767335468384067e-08
4.3999999999999497e+00  -3.7987410285124499e-05  3.6533581281290103e-07  -2.6716750365421763e-06  3.0266108948332088e-07
4.7999999999999403e+00  -3.0310549861632422e-05  -3.4858503672808799e-07  -1.6213457974174685e-06  2.5639530387419486e-07
5.1999999999999300e+00  -2.3075737355200428e-05  -3.7897979276873884e-07  -1.2717968265615386e-06  1.3976586468243567e-07
5.5999999999999304e+00  -1.4187311356919759e-05  -1.6392401424091899e-07  -1.1596467858626934e-06  -4.6662178220042079e-07
5.9999999999999201e+00  -4.3880569355208233e-06  -3.2203734043433015e-07  -2.1386139976698049e-06  -4.4204772305620949e-07
6.3999999999999098e+00  5.0999756025704535e-06  -3.5415794270810349e-07  -2.8274792665943562e-06  2.7808227061824944e-07
6.7999999999999003e+00  1.5083007011888831e-05  2.3506754946590709e-07  -1.9082234661305193e-06  1.1397568564354684e-07
7.1999999999998900e+00  2.5757559441566725e-05  6.0514945376959769e-07  2.8647037082796657e-08  5.1448618437791034e-08
7.5999999999998797e+00  3.5634008895145828e-05  1.5349806799266546e-07  1.2771771307029932e-06  3.9966962385513396e-07
7.9999999999998703e+00  4.5421036579926206e-05  -3.3885326939953082e-07  1.2194123042975268e-06  1.6898709926270398e-07
8.3999999999998707e+00  5.6818583678297491e-05  -4.1524130092020421e-07  1.0308517686863086e-06  -2.0101734506816856e-07
8.7999999999998604e+00  6.9294977220257613e-05  9.6067187049541792e-09  1.2246839793334088e-06  -4.1422248256552236e-07
9.1999999999998501e+00  8.2490008405025487e-05  3.6341950797159811e-07  2.1886556750278404e-06  -2.3293192352508588e-07
9.5999999999998398e+00  9.7070672585526950e-05  -1.4170674083209006e-07  4.7847290733119800e-06  3.2824308355781947e-07
9.9999999999998295e+00  1.1357534163751348e-04  -4.8711099996607130e-07  7.6855768176095933e-06  2.4220997834986576e-07
1.0399999999999800e+01  1.3230875284982969e-04  -1.1938269967031487e-07  9.1569886313348056e-06  -3.6525862414864821e-07
1.0799999999999800e+01  1.5225680320948013e-04  -6.2518621884366699e-08  1.0936406018326976e-05  -2.9405903837712425e-07
1.1199999999999800e+01  1.7228592291313900e-04  -1.8280011938698847e-07  1.5311552296445194e-05  2.3459249266492295e-07
1.1599999999999801e+01  1.9381596631317790e-04  -5.8905003014213022e-09  2.1140667174121760e-05  2.1844594008641831e-07
1.1999999999999799e+01  2.1904012600501885e-04  1.1091393234406965e-07  2.6745892130162824e-05  -8.8346728069288575e-08
1.2399999999999800e+01  2.4718193602517676e-04  1.6775645943311974e-07  3.2951150787260137e-05  7.0708543742535271e-08
1.2799999999999800e+01  2.7529571671924087e-04  7.2573418204856167e-08  4.0108091909376698e-05  3.5986627102986530e-07
1.3199999999999800e+01  3.0246993245735187e-04  -2.7648979353903901e-07  4.6707069153779408e-05  1.1291580034198399e-07
1.3599999999999801e+01  3.3027079514909871e-04  -3.1569029360375952e-07  5.2688222034676894e-05  -4.2633617777649151e-07
1.3999999999999700e+01  3.5936464864439366e-04  -5.1771744596002418e-08  5.9188578623530088e-05  -5.3926875250211818e-07
1.4399999999999700e+01  3.8919694546345597e-04  -7.3779451046790030e-08  6.5756993637307591e-05  -6.0931782841330625e-08
1.4799999999999701e+01  4.2020192792748727e-04  -2.4454983434920340e-07  7.1728497503162434e-05  3.1066599713030490e-07
1.5199999999999701e+01  4.5337997577914613e-04  -1.6392621969044489e-07  7.7731533550976301e-05  1.4103999013566123e-07
1.5599999999999699e+01  4.8870307828233987e-04  3.9444214088797191e-08  8.4218339996575489e-05  2.0277584924180752e-08
1.5999999999999700e+01  5.2558771222199372e-04  1.1994137643910121e-07  9.0908287206999805e-05  1.9886078462689314e-07
1.6399999999999800e+01  5.6401692873941694e-04  5.7752992149688032e-08  9.7391743420202924e-05  1.7351103297671550e-07
1.6799999999999802e+01  6.0448207374598256e-04  -7.1007634733088585e-08  1.0362954784799870e-04  -4.2755489252953302e-08
1.7199999999999900e+01  6.4744045916486693e-04  -1.8140213800732810e-07  1.1068467598306908e-04  -1.2951639151022136e-07
1.7600000000000001e+01  6.9311053488716270e-04  -2.1316583488365471e-07  1.1998617484880015e-04  -1.2830060943265984e-07
1.8000000000000000e+01  7.4145241440267068e-04  -1.6382511844530563e-07  1.3123221627961955e-04  -9.0621847692282096e-08
1.8400000000000102e+01  7.9220587001532588e-04  -7.5625819922275860e-08  1.4263457936496200e-04  -9.5316349687828512e-08
1.8800000000000100e+01  8.4508220734795102e-04  -9.5857373169472512e-09  1.5350309056460742e-04  -1.8879799895631371e-07
1.9200000000000198e+01  8.9999062666480450e-04  -1.1334069386160017e-08  1.6476292564111212e-04  -9.2527958144129697e-08
1.9600000000000300e+01  9.5707910046439614e-04  -7.0999022437243158e-08  1.7693199774898946e-04  2.1376491116289794e-07
2.0000000000000298e+01  1.0165889097365653e-03  -1.3056643091259928e-07  1.8949937434630497e-04  3.0253855792622922e-07
2.0400000000000400e+01  1.0786958553070688e-03  -1.4275128952187388e-07  2.0216263443880865e-04  1.0218648171586035e-07
2.0800000000000502e+01  1.1434756575411846e-03  -1.1222701477803715e-07  2.1493834490880569e-04  -5.3352276935199160e-08
2.1200000000000500e+01  1.2109871786710486e-03  -7.7531879914572833e-08  2.2724942401477574e-04  -6.2067237413281148e-08
2.1600000000000598e+01  1.2813469970948958e-03  -6.6568225021349002e-08  2.3831336707588724e-04  -6.0285647217389687e-08
2.2000000000000600e+01  1.3546930991872098e-03  -7.7024279198297555e-08  2.4835964141806105e-04  -9.8819535630479486e-08
2.2400000000000698e+01  1.4310894029241116e-03  -9.1027975723961391e-08  2.5856838899022223e-04  -1.2649092628285595e-07
2.2800000000000800e+01  1.5105030072868103e-03  -9.6663560787765645e-08  2.6980577695908395e-04  -8.8923672568281813e-08
2.3200000000000799e+01  1.5928799085575371e-03  -9.4101991214021931e-08  2.8189930189212285e-04  2.0729704260660585e-08
2.3600000000000900e+01  1.6782206752287707e-03  -8.8705379903944903e-08  2.9415602022269820e-04  1.3456884644274273e-07
2.4000000000000998e+01  1.7665891778789000e-03  -8.4147163399175130e-08  3.0627826279196565e-04  1.6267050097710936e-07
2.4400000000001000e+01  1.8580896487230204e-03  -8.1298328781383913e-08  3.1866928314483998e-04  8.5752672340317974e-08
2.4800000000001098e+01  1.9528634799758091e-03  -7.9813596658531105e-08  3.3199396086725142e-04  -3.2158611077295762e-08
2.5200000000001101e+01  2.0511014526093502e-03  -7.8951153510677172e-08  3.4659208242100433e-04  -1.1021090809984093e-07
2.5600000000001199e+01  2.1530366448646804e-03  -7.7786115441973797e-08  3.6229729874787705e-04  -1.1139316982040906e-07
2.6000000000001300e+01  2.2589035061661967e-03  -7.5847400034591316e-08  3.7867207654499043e-04  -5.3912928889273069e-08
2.6400000000001299e+01  2.3688846343064276e-03  -7.3650928442099218e-08  3.9532389459113364e-04  1.4369678795494604e-08
2.6800000000001400e+01  2.4830815684214252e-03  -7.2271175068977147e-08  4.1206945996374303e-04  5.0620065628756127e-08
2.7200000000001499e+01  2.6015273072606867e-03  -7.2346036986008875e-08  4.2893527078113577e-04  4.0772263048151802e-08
2.7600000000001501e+01  2.7242275787125649e-03  -7.3582565512955306e-08  4.4606188036110382e-04  2.7709764403836105e-09
2.8000000000001599e+01  2.8512035359077635e-03  -7.5149533697799223e-08  4.6358729686478352e-04  -3.0738318218610848e-08
2.8400000000001601e+01  2.9825158598727995e-03  -7.6398369203454914e-08  4.8159135871366095e-04  -3.7960067271568433e-08
2.8800000000001699e+01  3.1182674802225576e-03  -7.7211596299441824e-08  5.0012298959751958e-04  -2.1678582366575912e-08
2.9200000000001801e+01  3.2585949876082747e-03  -7.7861690841209887e-08  5.1923600709473383e-04  -9.0927498841136179e-10
2.9600000000001799e+01  3.4036585430130611e-03  -7.8740819050961878e-08  5.3896200025656065e-04  8.7613743714488703e-09
3.0000000000001901e+01  3.5536310202696183e-03  -8.0211305191027023e-08  5.5925020442170684e-04  6.3734034006334878e-09
3.0400000000001999e+01  3.7086815600683850e-03  -8.2510466026223834e-08  5.7995716518448629e-04  8.1527473433027603e-10
3.0800000000002001e+01  3.8689527004743913e-03  -8.5631380136313419e-08  6.0090990797337222e-04  -4.7448524398039639e-10
3.1200000000002099e+01  4.0345391470644875e-03  -8.9280857608170134e-08  6.2198604124810513e-04  3.0534092856950502e-09
3.1600000000002101e+01  4.2054810333404047e-03  -9.3008835595679063e-08  6.4314733734679736e-04  7.9238880254550368e-09
3.2000000000002203e+01  4.3817796106390798e-03  -9.6404686105672331e-08  6.6442098221955567e-04  1.1634287217843684e-08
3.2400000000002102e+01  4.5634314094439524e-03  -9.9219258570153143e-08  6.8587117172567340e-04  1.4224118214283229e-08
3.2800000000002001e+01  4.7504663692387282e-03  -1.0142510604874062e-07  7.0759471438676608e-04  1.6565770141032154e-08
3.3200000000001999e+01  4.9429731042720977e-03  -1.0328263737377186e-07  7.2972961564479201e-04  1.8739225369703692e-08
3.3600000000001899e+01  5.1411013274172915e-03  -1.0534938436486205e-07  7.5244096469674311e-04  2.0291744147264200e-08
3.4000000000001798e+01  5.3450421420353639e-03  -1.0826807542363740e-07  7.7586826883353343e-04  2.1278295673526134e-08
3.4400000000001697e+01  5.5549949279943642e-03  -1.1240326739944980e-07  8.0006027860669610e-04  2.2418882892077503e-08
3.4800000000001603e+01  5.7711335269512252e-03  -1.1762623535285437e-07  8.2494665540168823e-04  2.4331097104962591e-08
3.5200000000001602e+01  5.9935831012913957e-03  -1.2344294797546474e-07  8.5037517809899953e-04  2.6939865379536076e-08
3.5600000000001501e+01  6.2224129901337528e-03  -1.2926301644228446e-07  8.7619348219472679e-04  2.9610450052726004e-08
3.6000000000001400e+01  6.4576426355949599e-03  -1.3454307681036248e-07  9.0232116386567448e-04  3.1580545407407588e-08
3.6400000000001299e+01  6.6992544914730263e-03  -1.3884982888292191e-07  9.2877041101435307e-04  3.2232426371619272e-08
3.6800000000001198e+01  6.9472125526623529e-03  -1.4204946259223753e-07  9.5561507443002328e-04  3.1256784288597741e-08
3.7200000000001197e+01  7.2014895197723113e-03  -1.4458408052117611e-07  9.8294067187598157e-04  2.8828083260777365e-08
3.7600000000001103e+01  7.4620995844523943e-03  -1.4747422606240278e-07  1.0108087488635306e-03  2.5610231190309635e-08
3.8000000000001002e+01  7.7291219990337856e-03  -1.5184419787623705e-07  1.0392468902077991e-03  2.2444451773536726e-08
3.8400000000000901e+01  8.0026982970783540e-03  -1.5828058380305945e-07  1.0682544281216718e-03  1.9945028555872763e-08
3.8800000000000800e+01  8.2829998055744015e-03  -1.6653412544694544e-07  1.0978080054565758e-03  1.8347551989261650e-08
3.9200000000000799e+01  8.5701808651733984e-03  -1.7575893698240256e-07  1.1278596311558482e-03  1.7649885558659478e-08
3.9600000000000698e+01  8.8643411234774587e-03  -1.8503018040390906e-07  1.1583347912348389e-03  1.7773779400317224e-08
