# time  total_activity  peak_activity  rms_radius  confined_frac  bary_x  bary_y  bary_z  r_conf  total_activity_proper  rms_radius_proper  confined_frac_proper  rms_radius_canon  confined_frac_canon  rms_radius_phantom  confined_frac_phantom  canon_mass_frac  min_chi
0.0000000000000000e+00  8.1069436195107265e+00  2.4526815217727038e-02  7.4117312065991126e+00  1.5977081571823429e-01  3.1789044329901621e+01  3.2000004950550604e+01  3.2000004950550604e+01  4.7999999999999998e+00  8.1029962304598975e+00  7.4125671587008775e+00  1.5718099735806068e-01  4.3375426056053650e+00  7.4559055646303052e-01  4.3742599528453949e+00  7.4011201823581274e-01  4.8240085302386332e-01  9.8936786967149648e-01
8.0000000000000004e-01  8.1131507234132041e+00  2.4595350083818270e-02  7.4117137486773625e+00  1.5978617681811536e-01  3.1788438837573235e+01  3.2000006676554719e+01  3.2000006676553319e+01  4.7999999999999998e+00  8.1091881859929327e+00  7.4125625148803076e+00  1.5719853408337961e-01  4.3377544929684024e+00  7.4556943385104579e-01  4.3741406992884748e+00  7.4014904521584912e-01  4.8234800075857659e-01  9.8934088300126444e-01
1.6000000000000001e+00  8.1195084769258230e+00  2.4533336196890639e-02  7.4116909846567935e+00  1.5981802905128864e-01  3.1787585349042743e+01  3.2000010906618591e+01  3.2000010906603713e+01  4.7999999999999998e+00  8.1155225517870537e+00  7.4125600007330590e+00  1.5722365327668433e-01  4.3381751789722758e+00  7.4558197381022218e-01  4.3739432242575393e+00  7.4026165541546352e-01  4.8227193289227949e-01  9.8933676282450533e-01
2.3999999999999901e+00  8.1260836896014368e+00  2.4461926549079381e-02  7.4116600615589432e+00  1.5985070654108616e-01  3.1788098200491756e+01  3.2000015931797947e+01  3.2000015931750674e+01  4.7999999999999998e+00  8.1220712135195861e+00  7.4125756763690296e+00  1.5724068016574186e-01  4.3384799089580763e+00  7.4556187884913128e-01  4.3737222838791281e+00  7.4028399600862693e-01  4.8231072851762841e-01  9.8941797490853456e-01
3.1999999999999802e+00  8.1326022771794158e+00  2.4560925132996451e-02  7.4116711896123224e+00  1.5987028526202743e-01  3.1790485551811138e+01  3.2000019744971247e+01  3.2000019744878294e+01  4.7999999999999998e+00  8.1285673081970184e+00  7.4126320529531187e+00  1.5844678469350612e-01  4.3388404306003752e+00  7.4518200124687739e-01  4.3733436855418422e+00  7.4023867616787042e-01  4.8250638353150638e-01  9.8935258423293437e-01
3.9999999999999600e+00  8.1388694859517265e+00  2.4587665526304571e-02  7.4116910681577828e+00  1.5989019360475534e-01  3.1793779537069639e+01  3.2000023506426729e+01  3.2000023506281700e+01  4.7999999999999998e+00  8.1348248643907795e+00  7.4126700477454390e+00  1.5846251826299876e-01  4.3395593623319275e+00  7.4474718906255111e-01  4.3726280258156605e+00  7.4057067963990364e-01  4.8277369593008668e-01  9.8931968141779558e-01
4.7999999999999403e+00  8.1445220787253021e+00  2.4527716339342847e-02  7.4116252352216758e+00  1.5993326504249081e-01  3.1796407258804148e+01  3.2000032971527467e+01  3.2000032971326441e+01  4.7999999999999998e+00  8.1404806606699935e+00  7.4126092493871321e+00  1.5868244313277499e-01  4.3406678584878398e+00  7.4446855921088584e-01  4.3716226011990891e+00  7.4109523385858511e-01  4.8297786763615125e-01  9.8941698394589239e-01
5.5999999999999304e+00  8.1498225786252281e+00  2.4489862112907709e-02  7.4113855891701936e+00  1.5999490853324388e-01  3.1797928200564353e+01  3.2000050795404690e+01  3.2000050795143594e+01  4.7999999999999998e+00  8.1457920293886392e+00  7.4123764817543751e+00  1.5863108356068800e-01  4.3417706346187765e+00  7.4444936669375250e-01  4.3704408577290783e+00  7.4150901263065128e-01  4.8308370347688595e-01  9.8940298985630593e-01
6.3999999999999098e+00  8.1556344867183039e+00  2.4506296850110479e-02  7.4110189798715780e+00  1.6038182378103241e-01  3.1799618813830222e+01  3.2000072141253504e+01  3.2000072140930669e+01  4.7999999999999998e+00  8.1516206106551170e+00  7.4120145470695196e+00  1.5869195044281176e-01  4.3426439901081793e+00  7.4437099360691050e-01  4.3690896435952942e+00  7.4156601584246296e-01  4.8320152727517957e-01  9.8942579056782676e-01
7.1999999999998900e+00  8.1623088406011153e+00  2.4539650588132605e-02  7.4106711999983279e+00  1.5943810787249915e-01  3.1802594242695125e+01  3.2000093409962922e+01  3.2000093409577879e+01  4.7999999999999998e+00  8.1583157518107594e+00  7.4116656622436432e+00  1.5875502968218597e-01  4.3437661486038168e+00  7.4427114328060673e-01  4.3674498300950635e+00  7.4165471241148029e-01  4.8342354557833428e-01  9.8942910591147948e-01
