# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -3.8203036993402956e-05  1.2168366267182130e-06  -1.8071119960451195e-07  1.8344357590406879e-09
8.0000000000000004e-01  -3.3265246096524507e-05  -3.7154812699607352e-07  -8.8193685045597999e-07  -2.2674592123637732e-09
1.6000000000000001e+00  -3.1802851981495517e-05  -1.9372167998695677e-07  -8.6608373158910222e-07  -3.7578556342043285e-10
2.3999999999999901e+00  -3.0806619327319317e-05  -1.4730920123430464e-08  -9.1874944815199096e-07  2.1894004992211849e-08
3.1999999999999802e+00  -2.8244093680376339e-05  -2.8525117547700540e-07  -8.3342443872847265e-07  -2.9706948118298804e-08
3.9999999999999600e+00  -2.7858194385111289e-05  -2.4019161873201596e-07  -8.7809902418529392e-07  -2.2374451975953698e-08
4.7999999999999403e+00  -2.5729872816536850e-05  -1.3516585689117968e-07  -9.0848062113539639e-07  6.1807808810939336e-08
5.5999999999999304e+00  -2.3932460686651398e-05  -1.6207230564080278e-07  -7.3458637475788595e-07  -1.5799331134807521e-08
6.3999999999999098e+00  -2.3527068591795811e-05  -2.2365305756092549e-07  -8.1773494935061305e-07  -5.8141221027376970e-08
7.1999999999998900e+00  -2.2236367406963111e-05  -1.5827949995999506e-07  -9.2445436544369656e-07  2.6202010915798201e-08
7.9999999999998703e+00  -2.2027538016872018e-05  -1.4108377270723250e-07  -7.8246548401621303e-07  3.5503061066094292e-08
8.7999999999998604e+00  -2.1748310551578088e-05  -1.9685917260173040e-07  -3.1745566426471763e-07  -6.3004641236116332e-09
9.5999999999998398e+00  -2.0946618240148490e-05  -5.1058661172860467e-08  -5.5199718676940971e-07  -4.3919083081546675e-08
1.0399999999999800e+01  -2.0649317733890561e-05  -1.3739890626811748e-07  -3.7630337660482479e-07  1.1635431218039237e-08
1.1199999999999800e+01  -2.0196323219727168e-05  -1.3638121111604585e-07  -1.7362884597074316e-07  -1.8609713400750766e-08
1.1999999999999799e+01  -1.9021900059435711e-05  2.2859696005558803e-09  5.2046184130355380e-08  5.2415137861864895e-10
1.2799999999999800e+01  -1.8556368205670912e-05  -1.3343694381713622e-07  5.4298683148845374e-07  7.4765457346676038e-08
1.3599999999999801e+01  -1.8247938533432621e-05  -1.5333111774097933e-07  7.0658838303875413e-07  -2.9475134215121646e-08
1.4399999999999700e+01  -1.7601080563718789e-05  -5.0153101327355346e-08  4.0087514879138013e-07  -1.1228387627241174e-07
1.5199999999999701e+01  -1.6923413320157123e-05  -1.2760926492177005e-09  4.4007017425853022e-07  1.1140002053493386e-07
1.5999999999999700e+01  -1.6416325527740523e-05  -8.1706942806586257e-08  2.1405977907022463e-07  -2.0897422263695068e-08
1.6799999999999802e+01  -1.6011431669950242e-05  -1.0954987160690645e-07  -6.1822926760810204e-07  -5.8403535738437929e-08
1.7600000000000001e+01  -1.5495975934248918e-05  -3.9822973682202698e-08  -8.6985980460876386e-07  1.7144128871067586e-08
1.8400000000000102e+01  -1.4901503887765858e-05  -3.3743347619099347e-08  -1.1274034020767529e-06  -9.3291155287237532e-09
1.9200000000000198e+01  -1.4429022518053665e-05  -6.6493187884303325e-08  -1.0187617231220497e-06  3.9802824784411523e-08
2.0000000000000298e+01  -1.4011119246290592e-05  -5.2717423550139569e-08  -7.9265803229216396e-07  2.0094993964156279e-08
2.0800000000000502e+01  -1.3571007552047652e-05  -4.1779190586552814e-08  -8.2248803250435567e-07  -2.0593701997714768e-08
2.1600000000000598e+01  -1.3112699723580192e-05  -4.5014989178244157e-08  -9.4085855752270464e-07  -6.7518997623187391e-08
2.2400000000000698e+01  -1.2655870769521518e-05  -4.4510960591934689e-08  -8.8448720174048786e-07  2.8789122398894761e-08
2.3200000000000799e+01  -1.2210258198021193e-05  -4.1003816430350741e-08  -6.7645057296924144e-07  6.6225484197495533e-08
2.4000000000000998e+01  -1.1772036797010939e-05  -3.7614640375995411e-08  -6.2538977821888110e-07  -2.3243353435201665e-08
2.4800000000001098e+01  -1.1332096741897936e-05  -3.4111534717730335e-08  -6.7231783623482592e-07  -4.4932308944143608e-08
2.5600000000001199e+01  -1.0890675856371723e-05  -3.0832610965737955e-08  -5.8804142840581439e-07  1.4023965615856866e-08
2.6400000000001299e+01  -1.0459942037687346e-05  -2.8623880618330922e-08  -4.3600688519326663e-07  1.3824753654682833e-08
2.7200000000001499e+01  -1.0051855071519347e-05  -2.6283623741786623e-08  -3.5079052067349809e-07  -1.6756279729766868e-08
2.8000000000001599e+01  -9.6588502091151889e-06  -2.2794079117060199e-08  -3.0847299235333763e-07  -8.9835444174882955e-09
2.8800000000001699e+01  -9.2613419229106917e-06  -1.9587408735941029e-08  -2.6865290627520028e-07  -2.5790882239100637e-09
2.9600000000001799e+01  -8.8534593391555669e-06  -1.8090982603624041e-08  -2.2137181015809810e-07  -7.9399067420729887e-09
3.0400000000001999e+01  -8.4441327482943439e-06  -1.7324275244958853e-08  -1.5280055009058470e-07  -9.0784901156488768e-09
3.1200000000002099e+01  -8.0427196504929605e-06  -1.5820001077723686e-08  -7.5842032418655916e-08  -7.8383336691966072e-09
3.2000000000002203e+01  -7.6442320972214825e-06  -1.4079849272801849e-08  -4.2994115765931145e-09  -6.4139793432765118e-09
3.2800000000002001e+01  -7.2334012910930675e-06  -1.3431691321116995e-08  5.6885832347602042e-08  -5.1575596940271993e-09
3.3600000000001899e+01  -6.8035834807233659e-06  -1.3813151110453240e-08  9.9832539204754148e-08  -3.8333697681757090e-09
3.4400000000001697e+01  -6.3657584248962541e-06  -1.4080278568991663e-08  1.3059434360776227e-07  -2.2316853481900307e-09
3.5200000000001602e+01  -5.9279946365369319e-06  -1.3702139817359478e-08  1.6395470549888039e-07  -1.3022541002630176e-09
3.6000000000001400e+01  -5.4777926959152553e-06  -1.3383072791649438e-08  1.9121981082232972e-07  -3.8669756378930674e-10
3.6800000000001198e+01  -5.0143414939528554e-06  -1.3646547675274717e-08  1.8736696897428898e-07  1.4517494755384990e-09
3.7600000000001103e+01  -4.5369180781470647e-06  -1.3967260448082148e-08  1.8904642982737917e-07  2.1374458361311873e-09
3.8400000000000901e+01  -4.0450567196121387e-06  -1.3604860488261571e-08  2.1867647839442167e-07  1.0463208576792160e-09
3.9200000000000799e+01  -3.5500522061305453e-06  -1.2721725477554881e-08  2.3501518548195944e-07  7.3516234532916347e-10
4.0000000000000597e+01  -3.0495384567664868e-06  -1.1811280857802424e-08  2.4537994997753364e-07  1.1473077083551668e-09
4.0800000000000502e+01  -2.5380902653017911e-06  -1.0648852436131042e-08  2.6380553745789975e-07  -1.4588065515134266e-10
4.1600000000000300e+01  -2.0162447840205737e-06  -9.0427346902675287e-09  2.9350183987787900e-07  -2.2942865993018489e-09
4.2400000000000098e+01  -1.4932606450447564e-06  -7.1931707493998119e-09  3.4348174958009257e-07  -3.3628871453115184e-09
4.3200000000000003e+01  -9.6725345435380224e-07  -5.2898911889392136e-09  3.9694166420775067e-07  -4.3631609622397468e-09
4.3999999999999801e+01  -4.4023531604251113e-07  -2.5749032866845483e-09  4.4484490170092516e-07  -6.1004811792539359e-09
4.4799999999999699e+01  8.9627456116266732e-08  3.5819859635038260e-10  5.0410600021278603e-07  -7.8028295792943614e-09
4.5599999999999497e+01  6.3637696761136926e-07  1.8517891207964915e-09  5.8762440997539721e-07  -8.9581743528508400e-09
4.6399999999999302e+01  1.1879738800811580e-06  3.8615731788390669e-09  6.7584281601230214e-07  -8.9123587149008126e-09
4.7199999999999200e+01  1.7379373760601978e-06  6.7089217858826100e-09  7.3335325575064080e-07  -8.9603242449270473e-09
4.7999999999998998e+01  2.2940060001848397e-06  8.3455880292376468e-09  8.0799225651193729e-07  -1.1282258967384601e-08
4.8799999999998903e+01  2.8807004613265262e-06  1.0074272062508883e-08  9.5750638962581159e-07  -1.2935641119115529e-08
4.9599999999998701e+01  3.5199080608545486e-06  1.1532440832605179e-08  1.0839025216067516e-06  -8.0354529263383895e-09
5.0399999999998499e+01  4.1149225330985511e-06  9.9480116958870028e-09  1.0939460585452421e-06  -4.5749421937765290e-10
5.1199999999998397e+01  4.4849760461429851e-06  9.6746422351280982e-09  1.1009602191778197e-06  -2.5663942598052819e-09
5.1999999999998202e+01  4.6489580548982780e-06  1.2514320156940539e-08  1.2386492845727323e-06  -1.2676749245475910e-08
5.2799999999998100e+01  4.9097297470200596e-06  1.3644114537233932e-08  1.4117243718439688e-06  -1.3923014917564503e-08
5.3599999999997898e+01  5.5168441219551835e-06  1.1361167490852908e-08  1.4452747919164014e-06  2.0133682164209987e-10
5.4399999999997704e+01  6.3783443435461313e-06  9.3846383921892096e-09  1.4022917471516176e-06  1.3685789057284471e-08
5.5199999999997601e+01  7.2127788847757084e-06  1.1482252918560867e-08  1.4895993682381968e-06  8.5280431700632112e-09
5.5999999999997399e+01  7.8850162048085470e-06  1.9015161661545428e-08  1.6802379770923463e-06  -8.1464075453841492e-09
5.6799999999997297e+01  8.4891564768972468e-06  2.4892752771650757e-08  1.7668589304453829e-06  -1.0842895768064724e-08
5.7599999999997102e+01  9.1435950940043006e-06  1.4152478587824765e-08  1.7632245372387001e-06  2.3020320516214535e-09
5.8399999999997000e+01  9.8268030066896853e-06  -1.1297768662831397e-08  1.7966897620758692e-06  8.0635281011717729e-09
5.9199999999996798e+01  1.0424862949511445e-05  -1.8037909060088365e-08  1.7288974847683259e-06  -5.3599867914780930e-10
5.9999999999996597e+01  1.0965911689633365e-05  1.5588178250331274e-08  1.4141058525252115e-06  -7.7969698544927204e-09
6.0799999999996501e+01  1.1591799245979275e-05  5.5017271609237314e-08  1.1236547903955750e-06  -6.2753166507533572e-09
6.1599999999996299e+01  1.2305551142309689e-05  5.1712499521499965e-08  1.2248007682955390e-06  -3.9389786491693985e-09
6.2399999999996197e+01  1.3038870986071487e-05  1.7421252088758090e-08  1.6284160474798429e-06  -6.1920947032104423e-09
6.3199999999996002e+01  1.3716827964214492e-05  7.7747928096993233e-10  1.9594044223233633e-06  -7.4063556829198581e-09
6.3999999999995801e+01  1.4315247795935139e-05  1.2817644412214680e-08  2.1058489849697981e-06  -2.5883206064947271e-09
6.4799999999996203e+01  1.4981535152121305e-05  3.4430724770907665e-08  2.1965152312861963e-06  -2.4046633907652590e-09
6.5599999999996697e+01  1.5774420298531247e-05  4.7629197334387970e-08  2.2785323999305163e-06  -1.6076914429402279e-08
6.6399999999997107e+01  1.6498005087149987e-05  4.3444183108095966e-08  2.2969821806447381e-06  -3.1930199272173844e-08
6.7199999999997502e+01  1.7146399428818066e-05  3.4170120848332355e-08  2.2874624868222371e-06  -3.4760047227678168e-08
6.7999999999997897e+01  1.7828848602576988e-05  3.3372471476385045e-08  2.3952857446462130e-06  -1.1545032124999854e-08
6.8799999999998306e+01  1.8496249363904932e-05  3.5924023523426923e-08  2.5238323495934658e-06  2.5064822783221041e-08
6.9599999999998701e+01  1.9242866673235727e-05  4.2565096431344158e-08  2.4907628827298288e-06  2.3563135968993831e-08
7.0399999999999096e+01  2.0070575926238966e-05  4.9621351398872865e-08  2.5142825439674070e-06  -1.3030860055770569e-08
7.1199999999999505e+01  2.0758510796063602e-05  4.5882636022766093e-08  2.7269064847962147e-06  -2.8622835168314898e-08
