# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  1.2632352784633017e-04  5.9655837623550951e-04  5.5927560138784613e-04  -2.1277189160272367e-04  -2.4254337147645697e-04  8.2571595947914477e-05  -5.6998629537655717e-04  1.4252730628012007e-04  4.5354417458322305e-04  -5.1862019440517351e-04  -9.7222257637316793e-05  2.7954763855621808e-06  7.0956026830844271e-05  4.6868017085874983e-06  -5.8615856792114179e-05  -4.8405690575019252e-08  6.8814558013457323e-05  -3.9810665066039101e-06  -1.0002302505113181e-04  -2.6171477586018192e-06
8.0000000000000004e-01  4.5504305164901040e-04  8.0637041879565770e-04  6.9160694704720519e-04  2.2991153100167887e-04  -2.5882275314659660e-04  2.8462200015406540e-04  -7.2904906748570849e-04  -1.0957430216251004e-04  1.0719425192560047e-04  -5.8276088736549400e-04  -4.1355488546203688e-05  5.5489057760442991e-06  4.7394575196505135e-06  5.1713350261996293e-06  4.4542963453971139e-05  -1.7759925959511968e-06  -7.9754800183060697e-06  -7.6069765276503767e-06  -5.4931174570844284e-05  -7.0051123465557372e-06
1.6000000000000001e+00  6.3901416599656462e-04  4.1544018930387682e-04  5.4768413742965934e-04  1.4724691156068861e-04  -4.0678938926374733e-04  -1.7547196074497448e-04  -4.9565146702490155e-04  2.5515093826757530e-05  4.7181217657023164e-04  -5.5419001173694549e-04  -4.2496109920888968e-05  1.8391869262649634e-05  1.9628134116460368e-05  1.9712936483028027e-05  5.1138622984786090e-05  -3.6842514311627694e-06  -2.1742695619283729e-05  -2.5274906904755597e-05  -8.7872093016225515e-05  -2.1447633709182162e-05
2.3999999999999901e+00  6.5545305116963197e-04  -3.6704703693099359e-04  -2.6430385102749356e-04  3.3083416428980752e-04  -1.8967161048523171e-04  -1.9818055921075822e-04  3.1703147265163789e-04  -3.8150752819204111e-04  -9.1747044839205754e-05  2.1050257538466878e-04  -3.8873682186700486e-05  2.3191621737130254e-05  2.6928349734715831e-05  2.6983473704269558e-05  5.9353024572394425e-05  -4.3163825662675891e-06  -2.1955499739846753e-05  -3.3647886492431747e-05  -9.8927111932493205e-05  -2.6877729475347403e-05
3.1999999999999802e+00  3.8523907844115505e-04  -4.8802985723004055e-04  -4.8482843279422464e-04  3.7428895350753477e-04  6.7968062237189683e-05  2.7181333983596146e-05  5.2031732892390088e-04  -5.1658320632622513e-04  -5.2067916172238854e-04  5.1018176310802519e-04  -7.6180984013687311e-05  1.2728057968263284e-05  1.6155199867369556e-05  1.8963797893804177e-05  8.3214207353851205e-05  -1.5605422099793266e-06  -9.8951036079794271e-06  -2.1847414345757245e-05  -1.1432774635503036e-04  -1.4330335252339341e-05
3.9999999999999600e+00  -2.7614976415145593e-05  -1.8568740020491887e-04  -2.1098544162042254e-04  5.2099340014649429e-05  1.5817127152675098e-04  9.3802577805794917e-05  2.4900917623141869e-04  -2.0741692721589383e-04  -2.9636319487724125e-04  2.5658088712857856e-04  -5.0351641124270473e-05  3.8478560262874038e-05  3.0200898243957502e-05  4.5608699812409913e-05  6.6757885429331875e-05  1.5358110627337211e-05  -2.9576223884740597e-05  -2.1760184445488934e-05  -1.1008282845097290e-04  -2.6165682172373637e-05
4.7999999999999403e+00  -4.4050767447342495e-04  -4.7890816231663087e-05  -5.3286262400260176e-05  -2.1156309027547531e-04  2.4247216912041977e-04  2.7664667269761822e-05  7.4573167734882074e-05  1.0146952795937717e-04  -1.3383020878346386e-04  6.4411497499812116e-05  -4.4745784368868968e-05  5.2317476527220658e-05  6.5264625210111646e-05  1.7105842935035222e-05  7.4390997148393964e-05  -9.1694240296233032e-06  -5.1574018188355774e-05  -3.5801188755664729e-05  -1.0539455256741001e-04  -5.9343703860568087e-05
5.5999999999999304e+00  -7.8369506590668706e-04  2.3889294372670873e-06  7.5204540737265992e-06  -4.4401644945324967e-04  2.9674147763075070e-04  -2.0969789491003194e-07  -7.6947937565957278e-06  3.8297611287664123e-04  2.8250018198408650e-05  -7.0193403343636472e-06  -1.2937337327692397e-04  -2.8071483908391012e-05  -5.3714080187667359e-06  -7.0440012752669129e-05  8.8902647432993986e-05  -6.0279747919336635e-05  3.5704698800713430e-06  -3.1681382718060155e-05  -8.8988182791258633e-05  -2.1982639896063665e-05
6.3999999999999098e+00  -9.9067548314317228e-04  -3.8354363386900695e-05  -2.5112771352152493e-05  -4.6802234322461205e-04  4.0519116125685255e-04  -1.9081273778525298e-05  1.3679739479188877e-05  5.0725700321025975e-04  -4.8029404191001629e-05  2.0303894409168495e-05  -3.4067145744408274e-04  -8.0045166213387397e-05  -7.6165158730401653e-05  -2.3280678774858591e-04  1.0172503070783953e-04  -2.8738014194722134e-05  6.1433380121547119e-05  1.5982473222964484e-04  5.8880354922518843e-05  5.3940849910051464e-05
7.1999999999998900e+00  -1.1654084642436005e-03  -1.5018528380788965e-04  -1.2807663354518100e-04  -4.7881199042146142e-04  5.4268349944876378e-04  -4.6258095974791729e-05  1.0821943625967806e-04  5.4603191172913348e-04  -1.8098923477450745e-04  1.0908613430271415e-04  -3.5108059414188628e-04  3.4848088674384393e-05  3.3722271537937480e-05  -3.0269365697826491e-04  5.8200887666289193e-05  -7.4654170477057879e-06  -3.8919884392170321e-05  2.3445477300505633e-04  1.9374675364918693e-04  -3.9665473024088087e-05
