# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  8.0001180103537220e-07  1.4922373739263246e-06  2.0350398560970367e-06  7.0885487760913402e-11  -4.9214809540551427e-07  1.6233598192365480e-17  2.0350398577377463e-06  -7.0887068250797065e-11  8.0001180108595277e-07  -1.4922373738884980e-06  4.5647199340535070e-08  1.8568812770886385e-08  4.9833988222917027e-08  1.2774885209468376e-08  -3.9499885991183882e-08  3.2883341024739037e-18  4.9833991359799785e-08  -1.2774888383407062e-08  4.5647199382374540e-08  -1.8568812775282125e-08
8.0000000000000004e-01  1.3472850462707502e-07  1.4780827267959155e-06  1.6666082203146965e-06  5.7223492228725526e-09  4.0969657959985044e-08  -9.9345529768141497e-17  1.6666082202940831e-06  -5.7223493491874989e-09  1.3472850444495317e-07  -1.4780827268858013e-06  4.1371272940831597e-08  1.8570636055710000e-08  5.0124353670534882e-08  1.2780655833614076e-08  -3.5942450409195710e-08  1.6611630154777931e-16  5.0124353636810688e-08  -1.2780655699609734e-08  4.1371272835252811e-08  -1.8570636048876088e-08
1.6000000000000001e+00  4.4144700436817225e-07  1.4388573526980966e-06  1.9196949005775843e-06  5.1322010171063660e-09  -1.3218387517624854e-07  4.3738875572080747e-17  1.9196949007690680e-06  -5.1322011204667095e-09  4.4144700412863642e-07  -1.4388573525286752e-06  3.5583855748621211e-08  1.8526021363068206e-08  5.1695897987139091e-08  1.2801999863386898e-08  -3.1593322773857169e-08  7.8381434545095511e-18  5.1695898143666121e-08  -1.2801999429420501e-08  3.5583855899336907e-08  -1.8526021386222864e-08
2.3999999999999901e+00  -3.1280589251453184e-09  1.4496209448461866e-06  1.9269664081355588e-06  1.1548115984967818e-09  1.4886324335427278e-07  9.9352941306429972e-17  1.9269664081540580e-06  -1.1548120491954576e-09  -3.1280581895892193e-09  -1.4496209448338830e-06  2.6605692251964996e-08  1.8345763395674707e-08  6.1921778508914553e-08  1.2752995157049067e-08  -2.6115889439128490e-08  -7.7827678484021887e-17  6.1921778250404332e-08  -1.2752995037746007e-08  2.6605691949746099e-08  -1.8345763196114685e-08
3.1999999999999802e+00  -3.1254628339113048e-07  1.4571336687397331e-06  2.1083160748183239e-06  5.0970944335575656e-09  3.6142796433390293e-07  -9.0439401844236156e-17  2.1083160746298082e-06  -5.0970942898632535e-09  -3.1254628343009347e-07  -1.4571336684436209e-06  1.9319638945156904e-08  1.9184986146611462e-08  4.8423147507230474e-08  1.2868526586512994e-08  -1.5865597260792615e-08  2.3987935346805853e-16  4.8423147492592897e-08  -1.2868526688097305e-08  1.9319638898416197e-08  -1.9184985723642724e-08
3.9999999999999600e+00  -1.3351920578725579e-06  1.4706353632599023e-06  2.1842864083630411e-06  4.5064329824096931e-09  1.1719707271285529e-06  3.3672270158789652e-16  2.1842864083541100e-06  -4.5064325943886835e-09  -1.3351920585266763e-06  -1.4706353635073490e-06  1.9237400512389077e-08  1.7927546073067217e-08  6.1135182378953299e-08  1.2825050177817911e-08  -2.9952165264392056e-08  3.2325650892672110e-17  6.1135182848002876e-08  -1.2825050144422092e-08  1.9237400033464496e-08  -1.7927545933488906e-08
4.7999999999999403e+00  -1.9930495040579661e-06  1.4496275521989664e-06  2.1075414767882919e-06  6.4900904587949354e-09  1.8108852097607092e-06  -4.9192708961214374e-17  2.1075414767959626e-06  -6.4900909318956904e-09  -1.9930495037424103e-06  -1.4496275520123970e-06  -3.9371367538837095e-08  1.8188560440997242e-08  2.2822941420214861e-08  1.3040221182644706e-08  4.1630849675853338e-08  -5.6330605976889609e-17  2.2822936289427556e-08  -1.3040222543076909e-08  -3.9371365681787953e-08  -1.8188560765715349e-08
5.5999999999999304e+00  -2.8453645246790845e-06  1.4444242310120435e-06  1.9546242078271524e-06  6.8290549300940272e-09  2.4485246943549970e-06  1.7857402703899336e-16  1.9546242080119817e-06  -6.8290542030041233e-09  -2.8453645241562394e-06  -1.4444242313590903e-06  -3.2958801751953357e-08  1.8691777991875685e-08  5.1191001404169714e-08  1.0459537901509286e-08  3.7637128762060550e-08  -7.2878909599337870e-15  5.1191035817590737e-08  -1.0459527591857203e-08  -3.2958804479208315e-08  -1.8691776590976652e-08
6.3999999999999098e+00  -3.4947522955275654e-06  1.4471931332755833e-06  1.9276400771106686e-06  7.5399575483935314e-09  3.0139482376874117e-06  7.7532102035738314e-17  1.9276400766756867e-06  -7.5399573704010173e-09  -3.4947522956861588e-06  -1.4471931332227227e-06  -4.8056804694077639e-08  1.9396980479563143e-08  6.9254320418741552e-08  1.3387277886209320e-08  1.3109962421566616e-08  3.6804967793791980e-14  6.9254152079185340e-08  -1.3387341484676771e-08  -4.8056792550695815e-08  -1.9396971555455585e-08
7.1999999999998900e+00  -3.3668224555907474e-06  1.4508964171316649e-06  2.2064816709462779e-06  1.0089269879695863e-08  2.8830195038139121e-06  8.5476000531562769e-17  2.2064816710162631e-06  -1.0089269426596277e-08  -3.3668224562974376e-06  -1.4508964172535726e-06  -1.3348512544575046e-07  1.7158964892870638e-08  2.3667818473367564e-08  2.1619872917495206e-08  1.2711257764085910e-07  -1.1410773607265150e-13  2.3668550936592633e-08  -2.1619567687724065e-08  -1.3348519642121678e-07  -1.7159012138031105e-08
7.9999999999998703e+00  -3.2987190426550281e-06  1.4472535200133451e-06  1.9433926210678237e-06  7.9832696808829621e-09  2.9020792667066030e-06  4.8417462056239875e-17  1.9433926209841640e-06  -7.9832701345589719e-09  -3.2987190424435540e-06  -1.4472535199487829e-06  -2.4449818224710256e-07  2.2498138029536990e-08  6.4901010541648840e-08  -1.7421994919116107e-09  1.8557250520908995e-07  2.5822481734364174e-13  6.4898047972362286e-08  1.7409423337596780e-09  -2.4449787433976341e-07  -2.2498015909789660e-08
8.7999999999998604e+00  -2.4819892289900231e-06  1.4512470480110595e-06  2.0988158341051665e-06  9.3021062803731948e-09  2.1399718163927917e-06  2.8190230572512458e-16  2.0988158337422976e-06  -9.3021055374177186e-09  -2.4819892284899099e-06  -1.4512470480616938e-06  -2.6958494728981879e-07  1.5766434342582393e-08  8.1881386031379647e-08  2.3596144976761742e-08  2.3587314178632368e-07  -1.5559075984824291e-13  8.1890902252032368e-08  -2.3592100585620530e-08  -2.6958575614776964e-07  -1.5766578146711605e-08
9.5999999999998398e+00  -2.0966515521411142e-06  1.4369708192696359e-06  2.0173255326860848e-06  1.1420193450578764e-08  1.8264220173415890e-06  -2.6915636569307868e-16  2.0173255319872352e-06  -1.1420193943427387e-08  -2.0966515526038737e-06  -1.4369708189234810e-06  -6.0983665728046474e-07  1.5486925650704383e-08  3.3206479197256030e-08  1.2732052576633304e-08  4.9188229879982447e-07  -5.1639460240248936e-13  3.3194481673699245e-08  -1.2735380970311772e-08  -6.0983785778938809e-07  -1.5487517952942629e-08
1.0399999999999800e+01  -2.0697728299834159e-06  1.4426038921799719e-06  1.9895270051736695e-06  1.2572114767396891e-08  1.8650858838461777e-06  9.0721188529963980e-16  1.9895270107529061e-06  -1.2572114045657847e-08  -2.0697728305370561e-06  -1.4426038938915860e-06  -7.2396262265039225e-07  1.9926827876673431e-08  1.0355792023566233e-08  6.8017885655784528e-09  5.9961387389740798e-07  1.0331103045000152e-12  1.0350174138374934e-08  -6.8072967706357645e-09  -7.2395636660119749e-07  -1.9924215580736750e-08
1.1199999999999800e+01  -2.2401305669758892e-06  1.4468169513316145e-06  2.0967550305436356e-06  1.4618762036645901e-08  2.0083468364281281e-06  -5.6049804893405254e-15  2.0967550116795342e-06  -1.4618763454305839e-08  -2.2401305646831014e-06  -1.4468169445732267e-06  -1.1332880187314481e-06  2.1664527423900954e-08  4.0624647733980543e-08  1.8513762504555007e-08  9.2863573888718044e-07  -7.4579820481905901e-13  4.0638373155992393e-08  -1.8502657552766048e-08  -1.1332912554566818e-06  -2.1667654127108379e-08
1.1999999999999799e+01  -2.5802385964522653e-06  1.4457372894625878e-06  2.0299301849668704e-06  1.4953308221286355e-08  2.2748715372212535e-06  3.2470285302131359e-14  2.0299301292967887e-06  -1.4953357879308535e-08  -2.5802385812602157e-06  -1.4457373206798524e-06  -1.7936219618053577e-06  1.8861480109647356e-08  1.1966952867373709e-07  1.8687109394920117e-08  1.4802836314916891e-06  1.0443111381328981e-13  1.1965285175351210e-07  -1.8696829961860284e-08  -1.7936273071346705e-06  -1.8862212722452816e-08
