# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -4.9214809540551427e-07  1.6233598192365480e-17  -3.9499885991183882e-08  3.2883341024739037e-18
8.0000000000000004e-01  4.0969657959985044e-08  -9.9345529768141497e-17  -3.5942450409195710e-08  1.6611630154777931e-16
1.6000000000000001e+00  -1.3218387517624854e-07  4.3738875572080747e-17  -3.1593322773857169e-08  7.8381434545095511e-18
2.3999999999999901e+00  1.4886324335427278e-07  9.9352941306429972e-17  -2.6115889439128490e-08  -7.7827678484021887e-17
3.1999999999999802e+00  3.6142796433390293e-07  -9.0439401844236156e-17  -1.5865597260792615e-08  2.3987935346805853e-16
3.9999999999999600e+00  1.1719707271285529e-06  3.3672270158789652e-16  -2.9952165264392056e-08  3.2325650892672110e-17
4.7999999999999403e+00  1.8108852097607092e-06  -4.9192708961214374e-17  4.1630849675853338e-08  -5.6330605976889609e-17
5.5999999999999304e+00  2.4485246943549970e-06  1.7857402703899336e-16  3.7637128762060550e-08  -7.2878909599337870e-15
6.3999999999999098e+00  3.0139482376874117e-06  7.7532102035738314e-17  1.3109962421566616e-08  3.6804967793791980e-14
7.1999999999998900e+00  2.8830195038139121e-06  8.5476000531562769e-17  1.2711257764085910e-07  -1.1410773607265150e-13
7.9999999999998703e+00  2.9020792667066030e-06  4.8417462056239875e-17  1.8557250520908995e-07  2.5822481734364174e-13
8.7999999999998604e+00  2.1399718163927917e-06  2.8190230572512458e-16  2.3587314178632368e-07  -1.5559075984824291e-13
9.5999999999998398e+00  1.8264220173415890e-06  -2.6915636569307868e-16  4.9188229879982447e-07  -5.1639460240248936e-13
1.0399999999999800e+01  1.8650858838461777e-06  9.0721188529963980e-16  5.9961387389740798e-07  1.0331103045000152e-12
1.1199999999999800e+01  2.0083468364281281e-06  -5.6049804893405254e-15  9.2863573888718044e-07  -7.4579820481905901e-13
1.1999999999999799e+01  2.2748715372212535e-06  3.2470285302131359e-14  1.4802836314916891e-06  1.0443111381328981e-13
1.2799999999999800e+01  2.7618167077795182e-06  -1.4266986085133065e-13  1.9388721096001183e-06  2.7300580693247868e-12
1.3599999999999801e+01  3.2416588351057877e-06  4.6239350798396627e-13  2.3435719805453464e-06  -5.4213844244481795e-12
1.4399999999999700e+01  3.6110469309955792e-06  -8.9599910984223326e-13  2.3244214267712918e-06  5.8840698340180615e-13
1.5199999999999701e+01  3.8324568237140614e-06  4.7019174243560964e-13  2.1558032551935261e-06  4.9397323257150953e-12
1.5999999999999700e+01  4.1415180571375664e-06  1.2691394417906380e-12  1.5318112826031617e-06  2.0485748803623542e-12
1.6799999999999802e+01  4.5260199832096937e-06  -2.0895893238687439e-12  7.2438733286631544e-07  -3.1524207191528517e-12
1.7600000000000001e+01  4.9084326350771759e-06  1.2038636589562906e-12  1.1658805109431843e-07  -8.5808497738800956e-12
1.8400000000000102e+01  5.3346975180456115e-06  3.5412053534307649e-13  -1.0096458006217893e-07  -7.9315510988892506e-13
1.9200000000000198e+01  5.7656451844404850e-06  1.8790068376073847e-12  -2.6038615527663153e-07  4.2206424995774451e-12
2.0000000000000298e+01  6.1811028894149384e-06  9.0765272465582949e-12  -8.3842434103684618e-08  2.4111091013484774e-12
2.0800000000000502e+01  6.6218123000673400e-06  9.2641749901661814e-12  2.1229051813084057e-07  -2.2799698129887191e-12
2.1600000000000598e+01  7.0871164149817238e-06  2.6643788527725993e-12  4.3169766798786397e-07  -1.1451421505178079e-11
2.2400000000000698e+01  7.5682450830039480e-06  -4.7962773478428522e-12  4.9928326495308030e-07  -1.9724593583733105e-12
2.3200000000000799e+01  8.0537405205194998e-06  -2.2867086785983534e-11  4.4948617653042498e-07  1.6984053676296829e-11
2.4000000000000998e+01  8.5400020196229497e-06  -3.2920375917442604e-11  4.9551255518856528e-07  1.6988549793638200e-11
2.4800000000001098e+01  9.0345902992137339e-06  -4.7133369681792242e-11  6.2415394681410233e-07  5.6233972904103357e-12
2.5600000000001199e+01  9.5344024349814290e-06  -5.7330563562377654e-11  7.2169823417507680e-07  -2.9513041253228809e-12
2.6400000000001299e+01  1.0031363383063827e-05  2.6603628689499131e-11  8.3289163838854921e-07  -3.8781345026831505e-12
2.7200000000001499e+01  1.0518193031882792e-05  3.2307055995639333e-11  9.5511323429329502e-07  2.0607544615220102e-12
2.8000000000001599e+01  1.0993084468720668e-05  -2.0797189816221007e-11  1.0609159687437341e-06  -1.7443485134863122e-13
2.8800000000001699e+01  1.1465860129217750e-05  5.7407215008916813e-11  1.1710687583706871e-06  -1.6433813868390297e-11
2.9600000000001799e+01  1.1948538852324623e-05  1.1458385924702417e-10  1.2814471613735254e-06  1.4628540061663513e-11
3.0400000000001999e+01  1.2443370309895433e-05  8.2151114392175562e-11  1.3856196345964262e-06  3.9344649778920497e-11
3.1200000000002099e+01  1.2944665259304125e-05  5.1397505600308131e-11  1.4920718294420422e-06  -3.3088169013582004e-11
3.2000000000002203e+01  1.3449897819362756e-05  4.8389550443602835e-11  1.5960991319240009e-06  -6.9628182217509979e-11
3.2800000000002001e+01  1.3968616410166368e-05  4.8170803749175961e-11  1.6856538197958621e-06  -6.4845160265596307e-11
3.3600000000001899e+01  1.4513909300486610e-05  1.6487947448264422e-11  1.7533765657115634e-06  -3.4080993292293005e-11
3.4400000000001697e+01  1.5089909550045309e-05  1.9667071382304595e-11  1.8004087044854314e-06  2.8079852514832677e-11
3.5200000000001602e+01  1.5687603125031536e-05  4.7292571503532928e-11  1.8339707664789893e-06  -4.5598440482429525e-11
3.6000000000001400e+01  1.6296890795588668e-05  -4.7477131197102152e-11  1.8555147641281555e-06  -1.8905008165540247e-10
3.6800000000001198e+01  1.6927359072473038e-05  -1.7700262144967310e-10  1.8613893282604439e-06  -1.7860234510412900e-10
3.7600000000001103e+01  1.7588468330575169e-05  -2.2740672639354821e-11  1.8566425399492571e-06  -8.7716814992409957e-11
3.8400000000000901e+01  1.8276806088922295e-05  3.4621609689269238e-10  1.8558307661234115e-06  -9.9585777740794264e-11
3.9200000000000799e+01  1.8983061841308453e-05  -1.6113702793934661e-11  1.8634151443481919e-06  -1.0654745695588525e-10
4.0000000000000597e+01  1.9695914559965134e-05  -1.7631231676164748e-09  1.8761099553974265e-06  -8.1634901446607956e-12
4.0800000000000502e+01  2.0420330589483683e-05  -3.6876260121033261e-09  1.8965102578970077e-06  -7.4027969009547848e-11
4.1600000000000300e+01  2.1165835467621702e-05  -3.7652900688095163e-09  1.9283929820536661e-06  -3.4994828154316686e-10
4.2400000000000098e+01  2.1926343517320783e-05  -1.8222187049561386e-09  1.9769069305626201e-06  -4.0466657770137682e-10
4.3200000000000003e+01  2.2686479024293735e-05  -2.0161846857582864e-11  2.0453311805389804e-06  -1.7367160106359873e-10
4.3999999999999801e+01  2.3441567534448691e-05  4.1714696568126924e-10  2.1285939967337525e-06  -2.8042676694425163e-11
4.4799999999999699e+01  2.4205781679395036e-05  7.9392496729345686e-10  2.2193545755346154e-06  -1.3503919011447052e-10
4.5599999999999497e+01  2.4989466610727156e-05  1.7912811879989159e-09  2.3194327384097811e-06  -1.1428392287898499e-10
4.6399999999999302e+01  2.5788800695038061e-05  2.2615597810386639e-09  2.4326264421414073e-06  2.2802407307039718e-10
4.7199999999999200e+01  2.6589346147715464e-05  1.8239876487529199e-09  2.5544365559218685e-06  -1.0963750519336174e-10
4.7999999999998998e+01  2.7384922269383311e-05  1.5874924689562551e-09  2.6822276577271547e-06  -1.8235114729805160e-09
4.8799999999998903e+01  2.8215139660503133e-05  2.4754114767235192e-09  2.8087277977359757e-06  -3.4040025069411995e-09
4.9599999999998701e+01  2.9113183963451986e-05  4.4758396658153749e-09  2.9204980968583829e-06  -2.5629360543111477e-09
5.0399999999998499e+01  2.9976013700020467e-05  5.2603022690667580e-09  3.0165512813161642e-06  4.7056436713180117e-10
5.1199999999998397e+01  3.0620726455037362e-05  1.0103887573929973e-09  3.1122365322316525e-06  2.7026547657339210e-09
5.1999999999998202e+01  3.1068380578695546e-05  -3.0443051753901413e-09  3.2207861574308113e-06  2.5512358929936891e-09
5.2799999999998100e+01  3.1615744467953106e-05  9.2923724362754641e-09  3.3254647742136913e-06  2.0480455203338721e-09
5.3599999999997898e+01  3.2498450406033629e-05  3.6225429608757698e-08  3.3985375836209749e-06  3.3335058935845013e-09
5.4399999999997704e+01  3.3622484613380984e-05  4.0407108597678962e-08  3.4493304574967412e-06  5.1833457230596367e-09
5.5199999999997601e+01  3.4733162006913779e-05  -4.3829030474713651e-09  3.5101817203685208e-06  4.9635653237952956e-09
5.5999999999997399e+01  3.5723034992629457e-05  -6.2108903954712020e-08  3.5906143029630794e-06  2.8838064632989184e-09
5.6799999999997297e+01  3.6666523248498191e-05  -7.3088716712169555e-08  3.6922790937490076e-06  2.3989387115537205e-09
5.7599999999997102e+01  3.7644718362440937e-05  -3.1685429170419247e-08  3.8101217676126031e-06  5.5642620426690674e-09
5.8399999999997000e+01  3.8658600086494854e-05  1.5562006174775864e-08  3.8531022754012762e-06  7.8063481599922738e-09
5.9199999999996798e+01  3.9668606269907216e-05  3.5104741470985294e-08  3.6854887826356676e-06  2.4263417142065555e-09
5.9999999999996597e+01  4.0645824112636417e-05  3.2643802066023446e-08  3.3589916146544937e-06  -3.9679254772201993e-09
6.0799999999996501e+01  4.1595870509975597e-05  2.5537245673176379e-08  3.1622244075806929e-06  7.2386311069841202e-09
6.1599999999996299e+01  4.2538638937987091e-05  1.8178855727213516e-08  3.3006434826001734e-06  3.3204960440351736e-08
6.2399999999996197e+01  4.3516002690475604e-05  4.5645747414606183e-09  3.6552302190583159e-06  3.5273085425312910e-08
6.3199999999996002e+01  4.4556963142989176e-05  -1.6021814480297615e-08  3.9666954789325794e-06  -1.0762609450077597e-08
6.3999999999995801e+01  4.5640162620866599e-05  -3.0523857744436717e-08  4.1377956640510269e-06  -6.6620556046917819e-08
6.4799999999996203e+01  4.6728778288283488e-05  -2.2840127151832557e-08  4.2476901995600342e-06  -7.2930195091032137e-08
6.5599999999996697e+01  4.7790066693048912e-05  6.6027360878138560e-09  4.3698307796180080e-06  -2.5909940682237849e-08
6.6399999999997107e+01  4.8839268267339100e-05  3.4488177013449233e-08  4.5031008529087480e-06  2.4904979396951674e-08
6.7199999999997502e+01  4.9903239713656246e-05  3.2077006309573918e-08  4.6152195402692892e-06  4.3298152356239714e-08
6.7999999999997897e+01  5.0993302955645594e-05  -3.6144555960232876e-09  4.6934243551242709e-06  3.6158556159906536e-08
6.8799999999998306e+01  5.2091003016168193e-05  -3.9231321850799692e-08  4.7367735241593288e-06  2.4823497435556580e-08
6.9599999999998701e+01  5.3172072156329575e-05  -3.9009360203486786e-08  4.7590475664112036e-06  1.5427144673526506e-08
7.0399999999999096e+01  5.4278816452660529e-05  -6.4298500570956559e-09  4.8096074960556803e-06  1.1305484367175005e-09
7.1199999999999505e+01  5.5430807498092294e-05  2.3537994188106364e-08  4.9109966664043266e-06  -1.8963144753087655e-08
7.1999999999999901e+01  5.6575581909630080e-05  2.9327082923683991e-08  5.0478243834084522e-06  -3.1363660733965827e-08
7.2800000000000296e+01  5.7682313935557516e-05  1.9749551000853453e-08  5.1732493954750512e-06  -2.0924473918765267e-08
7.3600000000000705e+01  5.8819671025849280e-05  8.3004668168190549e-09  5.2562175440607237e-06  9.7058992277237741e-09
7.4400000000001199e+01  6.0086961815954688e-05  -4.2415214367401952e-09  5.3180690611751667e-06  3.5747403222115281e-08
7.5200000000001594e+01  6.1465099571019231e-05  -1.6804204443776014e-08  5.3871329295677602e-06  2.9684099846290829e-08
7.6000000000002004e+01  6.2769093520853017e-05  -2.0952698584766591e-08  5.4715161262571273e-06  -8.0024952357468237e-09
7.6800000000002399e+01  6.3861884650842724e-05  -1.4346422620328454e-08  5.5487305544114441e-06  -4.1638836573531641e-08
7.7600000000002794e+01  6.4965261733334088e-05  -4.5877527646949538e-09  5.6135315980593213e-06  -3.7082674418188534e-08
7.8400000000003203e+01  6.6399127616189967e-05  3.4433671607157346e-09  5.6805722061754820e-06  -1.8063984260381710e-09
7.9200000000003598e+01  6.7954738041002967e-05  1.0726488634847709e-08  5.7677814429975222e-06  2.7349458563912019e-08
8.0000000000003993e+01  6.9087299081292350e-05  1.5103229972922196e-08  5.8809748984104530e-06  3.0508017200881612e-08
8.0800000000004403e+01  6.9781303968730559e-05  1.1624000211147154e-08  5.9752072276435299e-06  1.8503048411185446e-08
8.1600000000004798e+01  7.0690142329328461e-05  2.2613929842000751e-09  6.0404402835146330e-06  5.2889907791581346e-09
8.2400000000005207e+01  7.2338312700349525e-05  -4.5353228420508424e-09  6.1771870160072949e-06  -7.9236970539243356e-09
8.3200000000005701e+01  7.4511583303064994e-05  -5.1607677324393992e-09  6.4381982241510539e-06  -1.9460524488767728e-08
8.4000000000006096e+01  7.6469943494118217e-05  -4.1415917205460304e-09  6.6591188910697306e-06  -2.1502792849317439e-08
8.4800000000006506e+01  7.7645708880352252e-05  -5.0720578682961500e-09  6.6643554910352456e-06  -1.3038182934411376e-08
8.5600000000006901e+01  7.8160576118311136e-05  -5.3073414784993165e-09  6.6165319551395623e-06  -2.3306491033678213e-09
8.6400000000007296e+01  7.8731272621231581e-05  -1.7965189130545048e-09  6.8279242241274320e-06  5.7937443131461151e-09
8.7200000000007705e+01  8.0052157652975769e-05  3.0992001590032028e-09  7.1947099007061102e-06  1.2537970081693375e-08
8.8000000000008100e+01  8.2108900299664172e-05  4.3416289227766722e-09  7.2260253033689683e-06  1.5902085267819046e-08
8.8800000000008495e+01  8.4156149428856372e-05  4.7245850723813619e-10  6.8049986180668435e-06  1.1131260623620482e-08
8.9600000000008905e+01  8.5552341818309873e-05  -4.3128894378986312e-09  6.5198732305520001e-06  6.5472392668407686e-10
9.0400000000009300e+01  8.6425451555172702e-05  -4.1905136767396148e-09  6.9538962000004686e-06  -6.5648545404575538e-09
9.1200000000009794e+01  8.7422560639259902e-05  1.6325862525396497e-09  7.9246274338712015e-06  -6.8502101152435334e-09
9.2000000000010203e+01  8.9034254143280397e-05  7.0086828202140226e-09  8.6452234061187145e-06  -5.0943619754610299e-09
9.2800000000010598e+01  9.1061279963942411e-05  5.7355753752444756e-09  8.5178704228220623e-06  -5.2612627807125347e-09
9.3600000000010994e+01  9.2725858771608273e-05  -7.5871174499183860e-10  7.7112337942539027e-06  -4.9052302794130749e-09
9.4400000000011403e+01  9.3701664852099986e-05  -5.7190750821696675e-09  7.0381077738894258e-06  -1.1562521978516613e-09
9.5200000000011798e+01  9.4695250312592418e-05  -5.3671278653903301e-09  7.1958141975652720e-06  3.4962198477637190e-09
9.6000000000012193e+01  9.6405949600200728e-05  -1.0732740168022886e-09  8.0419298657991072e-06  4.2684337759417628e-09
9.6800000000012602e+01  9.8490166193788427e-05  4.1428718928261636e-09  8.7681753034101495e-06  3.2262996887764725e-10
9.7600000000012997e+01  1.0016329433329353e-04  6.7207091802150749e-09  8.8167720603885754e-06  -3.9070793392360322e-09
9.8400000000013407e+01  1.0129879841940269e-04  3.5132247673580157e-09  8.3974845083945045e-06  -3.2876522358454130e-09
9.9200000000013802e+01  1.0248154446544370e-04  -3.6678169624168319e-09  8.1385967706885118e-06  2.2019670072185718e-09
1.0000000000001400e+02  1.0418716531609539e-04  -8.1299328874733960e-09  8.4536533805417741e-06  6.7942316705231994e-09
1.0080000000001500e+02  1.0616289165393517e-04  -6.5760046671134680e-09  9.1075950036637262e-06  5.2521602265709416e-09
1.0160000000001500e+02  1.0778303044270296e-04  -2.3996448572453595e-09  9.3906557073381780e-06  -1.0045061850730853e-09
1.0240000000001500e+02  1.0894139095224178e-04  1.8886127320297156e-09  9.0496440727756233e-06  -5.9506463910840497e-09
1.0320000000001600e+02  1.1019918636013360e-04  7.7731484735991565e-09  8.7476746422790629e-06  -5.7041885422478460e-09
1.0400000000001600e+02  1.1196944055813752e-04  1.2343267248768927e-08  9.1035532487631295e-06  -9.2741203546896330e-10
1.0480000000001699e+02  1.1396988526436009e-04  6.9387520555120583e-09  9.7763901468399998e-06  4.9864711747916762e-09
1.0560000000001700e+02  1.1566677990845306e-04  -7.9562644941375545e-09  1.0036373275639873e-05  7.2339439886530945e-09
1.0640000000001800e+02  1.1697056036826068e-04  -1.6287377150551222e-08  9.7901973470979590e-06  2.6496182354706921e-09
1.0720000000001799e+02  1.1828921606593273e-04  -6.5368046962341410e-09  9.6066284586882161e-06  -5.2621942429992215e-09
1.0800000000001801e+02  1.1998921913834253e-04  9.5938897322769706e-09  9.9145698127954758e-06  -8.6095844097617624e-09
1.0880000000001900e+02  1.2195261873022646e-04  1.2265862353356643e-08  1.0442054383887001e-05  -5.2116067751332892e-09
1.0960000000001899e+02  1.2375192742655169e-04  8.8588825237125921e-10  1.0592424161309316e-05  -5.1256358068689033e-10
1.1040000000002000e+02  1.2519647196008126e-04  -8.3413877880966952e-09  1.0300317133484761e-05  2.7253207168160666e-09
1.1120000000002000e+02  1.2653710701757335e-04  -6.8947575152222180e-09  1.0140751578489292e-05  7.5334027931993790e-09
1.1200000000001999e+02  1.2812444429581858e-04  -8.1313908147776352e-10  1.0497271537230775e-05  1.1838292210880522e-08
1.1280000000002100e+02  1.2999786446994519e-04  2.8732513433516469e-09  1.1044906226039900e-05  6.3415747863133554e-09
1.1360000000002100e+02  1.3188209702741775e-04  2.8128387850534105e-09  1.1248521941429787e-05  -8.7699803542891114e-09
1.1440000000002200e+02  1.3356688071221334e-04  -1.1274319573276046e-12  1.1056481679969044e-05  -1.6786929658458009e-08
1.1520000000002200e+02  1.3516563809450478e-04  -1.8403724358448741e-09  1.0897858499541773e-05  -6.1498658506010922e-09
1.1600000000002200e+02  1.3689359227051645e-04  1.9053769034840439e-09  1.1126524247206561e-05  1.0455647018878618e-08
1.1680000000002300e+02  1.3871709264666444e-04  7.6072469491717424e-09  1.1610545780573124e-05  1.2654878839934501e-08
1.1760000000002300e+02  1.4041926201771018e-04  5.1065352923803693e-09  1.1912159631856974e-05  4.0024430498296287e-10
