# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
0.0000000000000000e+00  3.9109682562319019e+00  3.7000248053567361e+01  3.1999999999999904e+01  3.1999999999999961e+01  4.3375306793037725e+00  3.5766290692857563e+00  2.7000374961686248e+01  3.1999999999999599e+01  3.1999999999999819e+01  4.6336092895483096e+00
8.0000000000000004e-01  3.9135882864837606e+00  3.7000275869819575e+01  3.1999999999999957e+01  3.2000000000000000e+01  4.3377246229954611e+00  3.5801085974180795e+00  2.7000417849283608e+01  3.1999999999999851e+01  3.2000000000000007e+01  4.6334897041182810e+00
1.6000000000000001e+00  3.9161243353116313e+00  3.7000331749497981e+01  3.1999999999998334e+01  3.2000000000000007e+01  4.3381124233439197e+00  3.5837250205044331e+00  2.7000507116919511e+01  3.1999999999997577e+01  3.1999999999999968e+01  4.6332808503580498e+00
2.3999999999999901e+00  3.9196191695297360e+00  3.7000373159611662e+01  3.1999999999996071e+01  3.2000000000000028e+01  4.3383823751195534e+00  3.5863405594459712e+00  2.7000582880703881e+01  3.1999999999993012e+01  3.2000000000000050e+01  4.6331315344428061e+00
3.1999999999999802e+00  3.9242325955051323e+00  3.7000406579220872e+01  3.2000000000003844e+01  3.2000000000000092e+01  4.3386960570900062e+00  3.5875125082509731e+00  2.7000668492720131e+01  3.1999999999989043e+01  3.2000000000000249e+01  4.6329894123540525e+00
3.9999999999999600e+00  3.9292230891511402e+00  3.7000489528719235e+01  3.2000000000037240e+01  3.2000000000000163e+01  4.3393401699256273e+00  3.5879142911304758e+00  2.7000842212350737e+01  3.1999999999991747e+01  3.2000000000000547e+01  4.6326676205017074e+00
4.7999999999999403e+00  3.9334494878806994e+00  3.7000666539614109e+01  3.2000000000079403e+01  3.2000000000000298e+01  4.3403373393992997e+00  3.5885733469329968e+00  2.7001124390984074e+01  3.2000000000015625e+01  3.2000000000001052e+01  4.6320334854500125e+00
5.5999999999999304e+00  3.9368071770887143e+00  3.7000917225731925e+01  3.2000000000091262e+01  3.2000000000000526e+01  4.3413117776283032e+00  3.5897767449659268e+00  2.7001454578910749e+01  3.2000000000062521e+01  3.2000000000001968e+01  4.6310669070768826e+00
6.3999999999999098e+00  3.9405159296323680e+00  3.7001194621748724e+01  3.2000000000079169e+01  3.2000000000000995e+01  4.3420553292420223e+00  3.5907593196898508e+00  2.7001799606674751e+01  3.2000000000120551e+01  3.2000000000003702e+01  4.6298092138264195e+00
7.1999999999998900e+00  3.9453991924731451e+00  3.7001510371890774e+01  3.2000000000119449e+01  3.2000000000001926e+01  4.3430160822299841e+00  3.5907823437895265e+00  2.7002224901152520e+01  3.2000000000206015e+01  3.2000000000006956e+01  4.6281937985206927e+00
7.9999999999998703e+00  3.9505588868642540e+00  3.7001937921235843e+01  3.2000000000296311e+01  3.2000000000003787e+01  4.3447286695748604e+00  3.5901608082580241e+00  2.7002806636560649e+01  3.2000000000355875e+01  3.2000000000013081e+01  4.6260765525522691e+00
8.7999999999998604e+00  3.9544139934740699e+00  3.7002514797036206e+01  3.2000000000634678e+01  3.2000000000007475e+01  4.3470102164853408e+00  3.5898084284280394e+00  2.7003519906897882e+01  3.2000000000580506e+01  3.2000000000024521e+01  4.6234481028575738e+00
9.5999999999998398e+00  3.9569359002518034e+00  3.7003186705415978e+01  3.2000000001107388e+01  3.2000000000015206e+01  4.3493150584481270e+00  3.5900436775617166e+00  2.7004288468559494e+01  3.2000000000879361e+01  3.2000000000046178e+01  4.6204470113057408e+00
1.0399999999999800e+01  3.9598575214624581e+00  3.7003881451859506e+01  3.2000000001695149e+01  3.2000000000028429e+01  4.3521497963333546e+00  3.5903109366235046e+00  2.7005123702770032e+01  3.2000000001270145e+01  3.2000000000084285e+01  4.6172158867899613e+00
1.1199999999999800e+01  3.9643824117200026e+00  3.7004604727778670e+01  3.2000000002450918e+01  3.2000000000062251e+01  4.3576240806160289e+00  3.5901089497059928e+00  2.7006125441518151e+01  3.2000000001797964e+01  3.2000000000162942e+01  4.6138716026333872e+00
1.1999999999999799e+01  3.9695384714627897e+00  3.7005424367335117e+01  3.2000000003489397e+01  3.2000000000147082e+01  4.3674400146893948e+00  3.5897559885758099e+00  2.7007331770649142e+01  3.2000000002498233e+01  3.2000000000294264e+01  4.6105225327613812e+00
1.2799999999999800e+01  3.9738098855430684e+00  3.7006325036334957e+01  3.2000000005155037e+01  3.2000000000472120e+01  4.3818508202114206e+00  3.5899798191531866e+00  2.7008656795453287e+01  3.2000000003606729e+01  3.2000000000623828e+01  4.6073633487657792e+00
1.3599999999999801e+01  3.9776480847020155e+00  3.7007238388525820e+01  3.2000000007633247e+01  3.2000000001055135e+01  4.4019032461370529e+00  3.5910814421752058e+00  2.7010027219072136e+01  3.2000000004982866e+01  3.2000000001014072e+01  4.6053175077554860e+00
1.4399999999999700e+01  3.9823757394178516e+00  3.7008221099468457e+01  3.2000000011049707e+01  3.2000000001992660e+01  4.4266381428350785e+00  3.5928147978458860e+00  2.7011520102597611e+01  3.2000000006957357e+01  3.2000000001752063e+01  4.6063480070348630e+00
1.5199999999999701e+01  3.9882165008857280e+00  3.7009379480255610e+01  3.2000000013967721e+01  3.2000000002435009e+01  4.4544897771336096e+00  3.5948490943977012e+00  2.7013271569147204e+01  3.2000000010243305e+01  3.2000000003072721e+01  4.6114363014924278e+00
1.5999999999999700e+01  3.9937421905765271e+00  3.7010787857472266e+01  3.2000000017799628e+01  3.2000000003181690e+01  4.4840877489561910e+00  3.5974268614578335e+00  2.7015193736827257e+01  3.2000000014169736e+01  3.2000000004701064e+01  4.6210037494289651e+00
