# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  9.9940437768639256e-01  9.9228118072692517e-01  1.0056699384718057e+00  9.9965614554571247e-01  9.9572382565059792e-01  1.0030190435355013e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  9.9972898546898203e-01  9.9850944448025614e-01  1.0008513022934293e+00  9.9982270674840523e-01  9.9921968940781491e-01  1.0003759812456372e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  9.9940436259089638e-01  9.9228040362061554e-01  1.0056715030997867e+00  9.9965622929783537e-01  9.9572139812762761e-01  1.0030227539816217e+00  -2.4452309542554363e-08  -3.6112537009307447e-05  3.4017848248785675e-05  9.9972898471642491e-01  9.9850947877675100e-01  1.0008512712570312e+00  9.9982270920339533e-01  9.9921965813188895e-01  1.0003760142457234e+00  -2.8967728597253951e-09  -9.6840827466625098e-08  1.0517749990270342e-07
1.6000000000000001e+00  9.9940432389340594e-01  9.9227600961811946e-01  1.0056764207645634e+00  9.9965638033221305e-01  9.9573087508074154e-01  1.0030179395093382e+00  -9.5678765143494171e-08  -2.6003532837503420e-05  2.4787240346501353e-05  9.9972898231402252e-01  9.9850953569734680e-01  1.0008512216947905e+00  9.9982271658127708e-01  9.9921954775670818e-01  1.0003761217516669e+00  -6.1432541947422927e-09  -9.8734193588399657e-08  1.0460095824337508e-07
2.3999999999999901e+00  9.9940423828876102e-01  9.9227022646338048e-01  1.0056838238010859e+00  9.9965666540295750e-01  9.9576060535672750e-01  1.0029884455218321e+00  -5.6538784319889204e-08  -1.2371823930687719e-05  1.3142548371619906e-05  9.9972897806952044e-01  9.9850981636280445e-01  1.0008509571017359e+00  9.9982272937235439e-01  9.9921901686565406e-01  1.0003766394973967e+00  -9.5805254361425178e-09  -3.9872640311312654e-07  4.0720905783922174e-07
3.1999999999999802e+00  9.9940428053537089e-01  9.9228609368738718e-01  1.0056734159066505e+00  9.9965666372709805e-01  9.9573945760483584e-01  1.0029999365487405e+00  1.1848509476498558e-08  -1.0848989602655535e-05  1.3488745479362115e-05  9.9972897101344194e-01  9.9850927137934753e-01  1.0008514088135669e+00  9.9982274937742543e-01  9.9921998421612790e-01  1.0003758403124925e+00  -1.5598239948803147e-08  -1.0998007984426545e-06  1.0234961503740220e-06
3.9999999999999600e+00  9.9940426886744482e-01  9.9228249254653356e-01  1.0056787155596327e+00  9.9965661541322359e-01  9.9574065662212630e-01  1.0029903003757230e+00  1.4668149172175833e-07  -8.8512904455393510e-06  8.5675043658994238e-06  9.9972896128872502e-01  9.9851349567395142e-01  1.0008473175811816e+00  9.9982277770771621e-01  9.9921219330778677e-01  1.0003834531607148e+00  -1.8462173402480757e-08  -6.9237252149569783e-06  7.2113475116280935e-06
4.7999999999999403e+00  9.9940429719180301e-01  9.9228035102099210e-01  1.0056796809509183e+00  9.9965644759339378e-01  9.9574361844266923e-01  1.0029837657890608e+00  1.5346703178140231e-07  -9.2347712236696435e-06  1.1597353603924225e-05  9.9972895525306127e-01  9.9851489139033489e-01  1.0008459262419567e+00  9.9982280179259531e-01  9.9920653114903346e-01  1.0003890310575936e+00  -1.2885458962115293e-08  -7.7449339279982970e-06  7.3255626080236311e-06
5.5999999999999304e+00  9.9940431343145841e-01  9.9229014213867694e-01  1.0056618034160445e+00  9.9965625906001976e-01  9.9572509943382692e-01  1.0030145241949551e+00  1.4452819728790566e-07  -2.7354825472814546e-05  1.9477342886273523e-05  9.9972892982371786e-01  9.9851287428903635e-01  1.0008474356028010e+00  9.9982285862609421e-01  9.9920852911611235e-01  1.0003880771290357e+00  -6.0772709847520429e-08  -7.1014778564293320e-06  6.5732696394290170e-06
6.3999999999999098e+00  9.9940423538874668e-01  9.9229232688363245e-01  1.0056555990455507e+00  9.9965617058880962e-01  9.9570804942420088e-01  1.0030387770287081e+00  1.1601774872667106e-07  -2.8275355867388444e-05  2.5698928628681513e-05  9.9972889298462086e-01  9.9851240580656875e-01  1.0008479333030311e+00  9.9982295431442036e-01  9.9920924120753285e-01  1.0003874671559836e+00  -5.1115111785660193e-08  -5.8289906118364166e-06  5.7779258783335796e-06
7.1999999999998900e+00  9.9940423818332458e-01  9.9228933311525014e-01  1.0056590188207390e+00  9.9965592021472660e-01  9.9571067526725610e-01  1.0030415612702330e+00  2.7881003646092395e-07  -1.8528359735045971e-05  1.4952718583647599e-05  9.9972886287199936e-01  9.9851228308809048e-01  1.0008473166520704e+00  9.9982304345391426e-01  9.9920964371481225e-01  1.0003887509658620e+00  -6.9211366401218491e-08  -4.8747308284533639e-06  5.1188713699993583e-06
7.9999999999998703e+00  9.9940419396298785e-01  9.9229074680000928e-01  1.0056632939393464e+00  9.9965572893037202e-01  9.9571043238638557e-01  1.0030381008127907e+00  1.1030211281858059e-08  -1.3085394426422983e-05  9.9993134601572519e-06  9.9972880689575416e-01  9.9851317212045332e-01  1.0008466770004039e+00  9.9982318662128744e-01  9.9920819689480989e-01  1.0003903471996947e+00  -9.8237425663454664e-08  -4.6238117525268096e-06  4.7862260134538236e-06
8.7999999999998604e+00  9.9940399381141809e-01  9.9229125370521176e-01  1.0056652836664639e+00  9.9965596177787053e-01  9.9570824472553221e-01  1.0030343425508721e+00  -1.7223128177931840e-07  -1.2507465508349365e-05  1.0108509504756760e-05  9.9972877287720352e-01  9.9851564920284863e-01  1.0008462530749602e+00  9.9982330786430595e-01  9.9920237992209748e-01  1.0003921256612103e+00  -3.8491856316703957e-08  -5.9266915073007655e-06  5.1775859343990103e-06
9.5999999999998398e+00  9.9940369627440040e-01  9.9228787890722359e-01  1.0056655722064824e+00  9.9965649772440202e-01  9.9570894743853733e-01  1.0030306084599370e+00  -3.9780279971902680e-07  -1.1878957288645196e-05  9.1670696144798255e-06  9.9972880074316584e-01  9.9851458112462887e-01  1.0008475733256619e+00  9.9982329770834344e-01  9.9920252511866281e-01  1.0003901206703072e+00  3.3111060898209160e-08  -4.8059584625996567e-06  3.9824113433406770e-06
1.0399999999999800e+01  9.9940324482631682e-01  9.9228387976637378e-01  1.0056644035840470e+00  9.9965738300136131e-01  9.9571050450094434e-01  1.0030282208622223e+00  -6.1243610355713364e-07  -8.2177897874769895e-06  4.7640799210788996e-06  9.9972880904069639e-01  9.9851344461409419e-01  1.0008477257357713e+00  9.9982328129625364e-01  9.9920476884907539e-01  1.0003893072460610e+00  -2.1239652203720647e-08  -4.9231990539651733e-06  5.4313983384998730e-06
1.1199999999999800e+01  9.9940266339246397e-01  9.9228321410078346e-01  1.0056621390298792e+00  9.9965859832024240e-01  9.9570757138146126e-01  1.0030300603600644e+00  -7.2779858984181523e-07  -1.1696221490884073e-05  7.8767735850874544e-06  9.9972878277105404e-01  9.9851546226573462e-01  1.0008455835248060e+00  9.9982333566799841e-01  9.9920132809128570e-01  1.0003933095950741e+00  -2.3429297498336306e-08  -4.5055842991690013e-06  4.2571545233777292e-06
1.1999999999999799e+01  9.9940225560244700e-01  9.9228302800827028e-01  1.0056634648448222e+00  9.9965962015934018e-01  9.9570396053685806e-01  1.0030276403241922e+00  -4.1167859957352002e-07  -8.1793764947214506e-06  7.1556710281925631e-06  9.9972882504806471e-01  9.9851844240997500e-01  1.0008432800396840e+00  9.9982327558531581e-01  9.9919403246640226e-01  1.0003994074455065e+00  1.0859658908935104e-07  -9.0281728727022514e-06  7.6986563436876326e-06
1.2799999999999800e+01  9.9940209750076803e-01  9.9227918419079175e-01  1.0056667683217699e+00  9.9966013205236626e-01  9.9570544028626717e-01  1.0030193356442179e+00  -1.4540754818934990e-07  -1.1123699950025585e-05  8.2722434925214623e-06  9.9972892092626586e-01  9.9851880387848824e-01  1.0008434879374999e+00  9.9982305987721309e-01  9.9919075407010949e-01  1.0004010505332999e+00  1.1424642529523853e-07  -7.6681955279808846e-06  6.1654137478705181e-06
1.3599999999999801e+01  9.9940203945994011e-01  9.9227391664892406e-01  1.0056659899039295e+00  9.9966030246069948e-01  9.9570712706660369e-01  1.0030153668033850e+00  2.2792413280711770e-08  -9.6441997818677267e-06  4.2612690071070422e-06  9.9972887447062775e-01  9.9851772127966887e-01  1.0008441972339504e+00  9.9982306956470135e-01  9.9919148740177088e-01  1.0004003764282274e+00  -1.4721114270608324e-07  -5.7824461926547554e-06  4.5779791312152927e-06
1.4399999999999700e+01  9.9940197615410520e-01  9.9226938706704693e-01  1.0056627928886213e+00  9.9966031448842108e-01  9.9570573899691772e-01  1.0030163689588445e+00  5.5067214761355943e-08  -9.0069988344632001e-06  3.7669487915260836e-06  9.9972866776136293e-01  9.9851686023808162e-01  1.0008445402992117e+00  9.9982347042046305e-01  9.9919291689157641e-01  1.0003997858944746e+00  -3.2560238808475294e-07  -7.0917471574089035e-06  5.4030339232469949e-06
1.5199999999999701e+01  9.9940184806995669e-01  9.9226622479757787e-01  1.0056615139109861e+00  9.9966035323423419e-01  9.9570325794934245e-01  1.0030155417916296e+00  -2.0899288335384992e-09  -8.8647181895547971e-06  5.9131252564776888e-06  9.9972840677416452e-01  9.9851573734868315e-01  1.0008456603918285e+00  9.9982409059458122e-01  9.9919521728715843e-01  1.0003975226961916e+00  -4.5595668430014263e-07  -5.4924889734862596e-06  4.3726678246005242e-06
1.5999999999999700e+01  9.9940166134307928e-01  9.9226486283777704e-01  1.0056614360475986e+00  9.9966052127294547e-01  9.9569915281517130e-01  1.0030129448044505e+00  -9.0010207570916862e-08  -8.1785659243705273e-06  6.4978688764607489e-06  9.9972807051799806e-01  9.9851483493068915e-01  1.0008461914105613e+00  9.9982493782361903e-01  9.9919751638654231e-01  1.0003957533321621e+00  -6.0417743285705033e-07  -7.4561208084828975e-06  4.6853027101635160e-06
1.6799999999999802e+01  9.9940149923234611e-01  9.9226354713550369e-01  1.0056606754770188e+00  9.9966072934496675e-01  9.9569299019114610e-01  1.0030108326809430e+00  -1.6571197356992362e-08  -7.4750102760270204e-06  6.2087573149909469e-06  9.9972767059113476e-01  9.9851484028803716e-01  1.0008452680046189e+00  9.9982599339542033e-01  9.9919795062646199e-01  1.0003971926378463e+00  -6.8400792111723611e-07  -6.1359694982056260e-06  4.2481286857367186e-06
1.7600000000000001e+01  9.9940148260016359e-01  9.9226038534416827e-01  1.0056586566138277e+00  9.9966067039913153e-01  9.9568591706799303e-01  1.0030096912295046e+00  1.9605649204661114e-07  -8.3772860284794418e-06  6.1000574547002645e-06  9.9972733446060835e-01  9.9851423237703574e-01  1.0008455675960899e+00  9.9982700182914641e-01  9.9919887308668176e-01  1.0003972593188200e+00  -5.5977712737150596e-07  -5.9178427225087179e-06  3.0308478019609592e-06
1.8400000000000102e+01  9.9940149865581551e-01  9.9225507648334599e-01  1.0056561953275127e+00  9.9966041521677718e-01  9.9568114476587544e-01  1.0030086963823133e+00  1.8353341363315879e-07  -1.0838797207216731e-05  6.6568010925168795e-06  9.9972708017139356e-01  9.9851202295822938e-01  1.0008475043330010e+00  9.9982782910743162e-01  9.9920317561039340e-01  1.0003934944696538e+00  -4.9610686208849134e-07  -4.4557698789609131e-06  2.7698522246844550e-06
1.9200000000000198e+01  9.9940135220047344e-01  9.9225014377673915e-01  1.0056544016911555e+00  9.9966038256681733e-01  9.9567845611345795e-01  1.0030069313896548e+00  -3.8709376038416551e-08  -1.1589953312309815e-05  7.5263168525196708e-06  9.9972681906201255e-01  9.9851049404364678e-01  1.0008481312942381e+00  9.9982861806580070e-01  9.9920723561656610e-01  1.0003911222175019e+00  -4.9205047024767606e-07  -2.4829456428741399e-06  1.8609475362967880e-06
2.0000000000000298e+01  9.9940107140025725e-01  9.9224708293320940e-01  1.0056533505657772e+00  9.9966068816324982e-01  9.9567481845948791e-01  1.0030043236154551e+00  -2.1352729121633206e-07  -1.1196822995788925e-05  8.2014948024928509e-06  9.9972654220926138e-01  9.9851038927582769e-01  1.0008474322664793e+00  9.9982941766448219e-01  9.9920833227195949e-01  1.0003918726099321e+00  -5.1228577142238622e-07  -1.3994493187090890e-06  1.6418954352544525e-06
2.0800000000000502e+01  9.9940075700702224e-01  9.9224334108220313e-01  1.0056520724186651e+00  9.9966119655384245e-01  9.9567083845649396e-01  1.0030015566855348e+00  -2.9959010810476487e-07  -1.2540950968411004e-05  8.2233882893133108e-06  9.9972624196290494e-01  9.9851005980917162e-01  1.0008472961680936e+00  9.9983026339712733e-01  9.9920892900767377e-01  1.0003923872300000e+00  -5.4156277951579003e-07  -1.5822527390367306e-06  1.5369410043066496e-06
2.1600000000000598e+01  9.9940043936797007e-01  9.9223660037629369e-01  1.0056494400699019e+00  9.9966179285575008e-01  9.9566941525860919e-01  1.0029999562474541e+00  -3.2492642525485695e-07  -1.4834721888452778e-05  7.4079500444779372e-06  9.9972593996162762e-01  9.9850920037615931e-01  1.0008473584265885e+00  9.9983112814443431e-01  9.9921047318768175e-01  1.0003924561285402e+00  -5.3009697605394759e-07  -1.9766900463098139e-06  1.8561519402113024e-06
2.2400000000000698e+01  9.9940011135201023e-01  9.9222869217159115e-01  1.0056458461453999e+00  9.9966241565029845e-01  9.9566936138911255e-01  1.0030000371373993e+00  -3.5496286770825758e-07  -1.5036083538137182e-05  7.1016862459220912e-06  9.9972566461471646e-01  9.9850814146437483e-01  1.0008469499065045e+00  9.9983194518537077e-01  9.9921233167390089e-01  1.0003933654655668e+00  -4.9378900704981684e-07  -2.1488434670521492e-06  1.9577863432732107e-06
