# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.5019486600327234e-01  2.5000000000000000e-01
8.0000000000000004e-01  2.5019545414344124e-01  2.5000000000000000e-01
1.6000000000000001e+00  2.5019481901929347e-01  2.5000000000000000e-01
2.3999999999999901e+00  2.5019498299766829e-01  2.5000000000000000e-01
3.1999999999999802e+00  2.5019507365010968e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.5019473657900709e-01  2.5000000000000000e-01
4.7999999999999403e+00  2.5019458372938325e-01  2.5000000000000000e-01
5.5999999999999304e+00  2.5019475632408256e-01  2.5000000000000000e-01
6.3999999999999098e+00  2.5019462688076083e-01  2.5000000000000000e-01
7.1999999999998900e+00  2.5019440665176396e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.5019509644724558e-01  2.5000000000000000e-01
8.7999999999998604e+00  2.5019529574552157e-01  2.5000000000000000e-01
9.5999999999998398e+00  2.5019503819880062e-01  2.5000000000000000e-01
1.0399999999999800e+01  2.5019469065415112e-01  2.5000000000000000e-01
1.1199999999999800e+01  2.5019445544853824e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.5019442956451204e-01  2.5000000000000000e-01
1.2799999999999800e+01  2.5019441602842546e-01  2.5000000000000000e-01
1.3599999999999801e+01  2.5019417328434462e-01  2.5000000000000000e-01
1.4399999999999700e+01  2.5019376354796274e-01  2.5000000000000000e-01
1.5199999999999701e+01  2.5019346604487958e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.5019338152298981e-01  2.5000000000000000e-01
1.6799999999999802e+01  2.5019330335121726e-01  2.5000000000000000e-01
1.7600000000000001e+01  2.5019300409591855e-01  2.5000000000000000e-01
1.8400000000000102e+01  2.5019254409655700e-01  2.5000000000000000e-01
1.9200000000000198e+01  2.5019217937828186e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.5019198439216794e-01  2.5000000000000000e-01
2.0800000000000502e+01  2.5019181113946898e-01  2.5000000000000000e-01
2.1600000000000598e+01  2.5019149032173715e-01  2.5000000000000000e-01
2.2400000000000698e+01  2.5019089108066955e-01  2.5000000000000000e-01
2.3200000000000799e+01  2.5019025787909932e-01  2.5000000000000000e-01
2.4000000000000998e+01  2.5018996489165501e-01  2.5000000000000000e-01
2.4800000000001098e+01  2.5018983409022089e-01  2.5000000000000000e-01
2.5600000000001199e+01  2.5018953846260644e-01  2.5000000000000000e-01
2.6400000000001299e+01  2.5018911346202699e-01  2.5000000000000000e-01
2.7200000000001499e+01  2.5018873401735126e-01  2.5000000000000000e-01
2.8000000000001599e+01  2.5018843778876326e-01  2.5000000000000000e-01
2.8800000000001699e+01  2.5018810747863429e-01  2.5000000000000000e-01
2.9600000000001799e+01  2.5018764384846742e-01  2.5000000000000000e-01
3.0400000000001999e+01  2.5018709245026022e-01  2.5000000000000000e-01
3.1200000000002099e+01  2.5018655571205595e-01  2.5000000000000000e-01
3.2000000000002203e+01  2.5018607971438300e-01  2.5000000000000000e-01
3.2800000000002001e+01  2.5018559743518393e-01  2.5000000000000000e-01
3.3600000000001899e+01  2.5018499770438091e-01  2.5000000000000000e-01
3.4400000000001697e+01  2.5018428638239498e-01  2.5000000000000000e-01
3.5200000000001602e+01  2.5018355996980413e-01  2.5000000000000000e-01
3.6000000000001400e+01  2.5018285456220030e-01  2.5000000000000000e-01
3.6800000000001198e+01  2.5018212226493708e-01  2.5000000000000000e-01
3.7600000000001103e+01  2.5018131717130421e-01  2.5000000000000000e-01
3.8400000000000901e+01  2.5018044387405453e-01  2.5000000000000000e-01
3.9200000000000799e+01  2.5017955961644212e-01  2.5000000000000000e-01
4.0000000000000597e+01  2.5017871364255928e-01  2.5000000000000000e-01
4.0800000000000502e+01  2.5017787401945635e-01  2.5000000000000000e-01
4.1600000000000300e+01  2.5017696529589728e-01  2.5000000000000000e-01
4.2400000000000098e+01  2.5017597155498478e-01  2.5000000000000000e-01
4.3200000000000003e+01  2.5017497196481292e-01  2.5000000000000000e-01
4.3999999999999801e+01  2.5017403882319567e-01  2.5000000000000000e-01
4.4799999999999699e+01  2.5017311461712671e-01  2.5000000000000000e-01
4.5599999999999497e+01  2.5017209994396417e-01  2.5000000000000000e-01
4.6399999999999302e+01  2.5017100251528174e-01  2.5000000000000000e-01
4.7199999999999200e+01  2.5016990083977514e-01  2.5000000000000000e-01
4.7999999999998998e+01  2.5016883926986772e-01  2.5000000000000000e-01
4.8799999999998903e+01  2.5016778875344492e-01  2.5000000000000000e-01
4.9599999999998701e+01  2.5016668643809498e-01  2.5000000000000000e-01
5.0399999999998499e+01  2.5016551460724473e-01  2.5000000000000000e-01
5.1199999999998397e+01  2.5016431909095571e-01  2.5000000000000000e-01
5.1999999999998202e+01  2.5016313757524727e-01  2.5000000000000000e-01
5.2799999999998100e+01  2.5016196773959470e-01  2.5000000000000000e-01
5.3599999999997898e+01  2.5016076684457783e-01  2.5000000000000000e-01
5.4399999999997704e+01  2.5015947578307790e-01  2.5000000000000000e-01
5.5199999999997601e+01  2.5015816305499738e-01  2.5000000000000000e-01
5.5999999999997399e+01  2.5015689455538676e-01  2.5000000000000000e-01
5.6799999999997297e+01  2.5015559117211461e-01  2.5000000000000000e-01
5.7599999999997102e+01  2.5015424123663893e-01  2.5000000000000000e-01
5.8399999999997000e+01  2.5015286938692666e-01  2.5000000000000000e-01
5.9199999999996798e+01  2.5015144878184542e-01  2.5000000000000000e-01
5.9999999999996597e+01  2.5015000389913788e-01  2.5000000000000000e-01
6.0799999999996501e+01  2.5014856058392865e-01  2.5000000000000000e-01
6.1599999999996299e+01  2.5014708931757279e-01  2.5000000000000000e-01
6.2399999999996197e+01  2.5014559549373500e-01  2.5000000000000000e-01
6.3199999999996002e+01  2.5014410116319158e-01  2.5000000000000000e-01
6.3999999999995801e+01  2.5014254242730544e-01  2.5000000000000000e-01
6.4799999999996203e+01  2.5014090375025849e-01  2.5000000000000000e-01
6.5599999999996697e+01  2.5013930521149141e-01  2.5000000000000000e-01
6.6399999999997107e+01  2.5013779195326696e-01  2.5000000000000000e-01
6.7199999999997502e+01  2.5013617306137714e-01  2.5000000000000000e-01
6.7999999999997897e+01  2.5013436822652685e-01  2.5000000000000000e-01
6.8799999999998306e+01  2.5013261792421759e-01  2.5000000000000000e-01
6.9599999999998701e+01  2.5013092016495775e-01  2.5000000000000000e-01
7.0399999999999096e+01  2.5012912851047847e-01  2.5000000000000000e-01
7.1199999999999505e+01  2.5012729738144301e-01  2.5000000000000000e-01
7.1999999999999901e+01  2.5012546090410520e-01  2.5000000000000000e-01
7.2800000000000296e+01  2.5012362254952797e-01  2.5000000000000000e-01
7.3600000000000705e+01  2.5012182635629027e-01  2.5000000000000000e-01
7.4400000000001199e+01  2.5012001142598833e-01  2.5000000000000000e-01
7.5200000000001594e+01  2.5011807586165524e-01  2.5000000000000000e-01
7.6000000000002004e+01  2.5011610826094061e-01  2.5000000000000000e-01
7.6800000000002399e+01  2.5011413836560653e-01  2.5000000000000000e-01
7.7600000000002794e+01  2.5011217009715803e-01  2.5000000000000000e-01
7.8400000000003203e+01  2.5011018905252180e-01  2.5000000000000000e-01
7.9200000000003598e+01  2.5010812644669128e-01  2.5000000000000000e-01
8.0000000000003993e+01  2.5010599914626580e-01  2.5000000000000000e-01
8.0800000000004403e+01  2.5010386105555055e-01  2.5000000000000000e-01
8.1600000000004798e+01  2.5010175802725698e-01  2.5000000000000000e-01
8.2400000000005207e+01  2.5009959109777624e-01  2.5000000000000000e-01
8.3200000000005701e+01  2.5009737281127975e-01  2.5000000000000000e-01
8.4000000000006096e+01  2.5009516615062805e-01  2.5000000000000000e-01
8.4800000000006506e+01  2.5009290428100162e-01  2.5000000000000000e-01
8.5600000000006901e+01  2.5009059082765067e-01  2.5000000000000000e-01
8.6400000000007296e+01  2.5008826312331589e-01  2.5000000000000000e-01
8.7200000000007705e+01  2.5008592568797433e-01  2.5000000000000000e-01
8.8000000000008100e+01  2.5008356211512262e-01  2.5000000000000000e-01
8.8800000000008495e+01  2.5008114285809785e-01  2.5000000000000000e-01
8.9600000000008905e+01  2.5007867546643697e-01  2.5000000000000000e-01
9.0400000000009300e+01  2.5007619960336797e-01  2.5000000000000000e-01
9.1200000000009794e+01  2.5007371420784447e-01  2.5000000000000000e-01
9.2000000000010203e+01  2.5007117707300697e-01  2.5000000000000000e-01
9.2800000000010598e+01  2.5006857775711583e-01  2.5000000000000000e-01
9.3600000000010994e+01  2.5006594907733143e-01  2.5000000000000000e-01
9.4400000000011403e+01  2.5006332034039747e-01  2.5000000000000000e-01
9.5200000000011798e+01  2.5006068202362669e-01  2.5000000000000000e-01
9.6000000000012193e+01  2.5005798720787431e-01  2.5000000000000000e-01
9.6800000000012602e+01  2.5005521907114359e-01  2.5000000000000000e-01
9.7600000000012997e+01  2.5005242818724166e-01  2.5000000000000000e-01
9.8400000000013407e+01  2.5004964470951774e-01  2.5000000000000000e-01
