# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
0.0000000000000000e+00  3.7000164809735423e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4519000848159736e-02  2.7000188097806099e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4133855930011317e-02  9.9999767119293246e+00  1.0005854674571911e+01  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  3.7000247236565805e+01  3.1999999999999790e+01  3.2000000000000000e+01  2.4587710377503517e-02  2.7000271529928586e+01  3.2000000000000156e+01  3.2000000000000000e+01  2.4218324691395472e-02  9.9999757066372190e+00  1.0005861678735485e+01  1.3076543751713727e-06  1.3286984533116352e-06  -2.1044078140262414e-08  -4.7108145662325642e-07  1.2088499040195361e-06  1.0618504303428746e-05
1.6000000000000001e+00  3.7000460555067114e+01  3.1999999999997485e+01  3.2000000000000000e+01  2.4526342268980435e-02  2.7000524102756852e+01  3.2000000000001464e+01  3.2000000000000000e+01  2.4084645087592227e-02  9.9999364523102621e+00  1.0005837367480126e+01  2.6310552124959567e-06  2.6570713219931664e-06  -2.6016109497209754e-08  -2.8622333899107415e-06  3.9199934201684351e-06  1.7759710625230885e-05
2.3999999999999901e+00  3.7000735044506371e+01  3.1999999999983444e+01  3.2000000000000000e+01  2.4452285038873353e-02  2.7000897562994506e+01  3.2000000000008697e+01  3.2000000000000000e+01  2.4053913379989536e-02  9.9998374815118645e+00  1.0005745778978778e+01  3.9809586071239937e-06  4.0008492921468242e-06  -1.9890685022830501e-08  -9.6767135315544425e-06  1.0137864657142446e-05  3.0263380668146722e-05
3.1999999999999802e+00  3.7001065051750402e+01  3.1999999999935245e+01  3.2000000000000000e+01  2.4548001441744557e-02  2.7001344602081410e+01  3.2000000000036742e+01  3.1999999999999996e+01  2.4119891334278231e-02  9.9997204496689918e+00  1.0005635254165369e+01  5.3466291442386350e-06  5.3708438776250596e-06  -2.4214733386424576e-08  7.2476662946922343e-06  -8.9033594451621140e-06  2.8946150349188178e-05
3.9999999999999600e+00  3.7001484741372373e+01  3.1999999999907793e+01  3.2000000000000000e+01  2.4574507392058624e-02  2.7001867676783487e+01  3.2000000000071665e+01  3.1999999999999996e+01  2.4148644456199530e-02  9.9996170645888860e+00  1.0005533099927412e+01  6.7130581969224287e-06  6.7571940151876469e-06  -4.4135818265218133e-08  -2.3695592167303388e-05  1.7747821348535603e-05  4.4373366763241959e-05
4.7999999999999403e+00  3.7001960321528422e+01  3.1999999999978414e+01  3.1999999999999993e+01  2.4517594174558188e-02  2.7002435740095478e+01  3.2000000000146315e+01  3.2000000000000000e+01  2.4166051107282871e-02  9.9995245814329436e+00  1.0005442330826636e+01  8.0767188470217217e-06  8.1404106620855681e-06  -6.3691815063846355e-08  -7.7640753975246297e-06  3.5091419809949713e-06  1.8267398292425299e-05
5.5999999999999304e+00  3.7002425309819195e+01  3.2000000000061050e+01  3.2000000000000000e+01  2.4484027560564833e-02  2.7003024249054789e+01  3.2000000000370846e+01  3.2000000000000000e+01  2.4187908609676675e-02  9.9994010607644057e+00  1.0005325656123901e+01  9.4412291238887665e-06  9.5153815336127964e-06  -7.4152409724029909e-08  -1.1651982953538782e-05  7.8948710103571532e-06  2.3061468763292148e-05
6.3999999999999098e+00  3.7002897167348763e+01  3.2000000000165883e+01  3.2000000000000000e+01  2.4501475820280852e-02  2.7003680879305495e+01  3.2000000000633491e+01  3.2000000000000000e+01  2.4178581560121495e-02  9.9992162880432680e+00  1.0005153315153454e+01  1.0815116975910966e-05  1.0895873758871449e-05  -8.0756782960482280e-08  -1.1534037991803429e-05  1.1390551055761656e-05  2.0681129254671555e-05
7.1999999999998900e+00  3.7003460586793778e+01  3.2000000000457966e+01  3.2000000000000000e+01  2.4530258791489189e-02  2.7004459025775287e+01  3.2000000000899675e+01  3.2000000000000000e+01  2.4148521098183346e-02  9.9990015610184919e+00  1.0004951871470141e+01  1.2192313188488919e-05  1.2287753856408549e-05  -9.5440667919629809e-08  -1.2598299145204319e-05  1.5601315702659024e-05  1.9510666858220724e-05
7.9999999999998703e+00  3.7004158468999449e+01  3.2000000000978766e+01  3.2000000000000000e+01  2.4538648211901947e-02  2.7005341915383692e+01  3.2000000001247486e+01  3.2000000000000000e+01  2.4139679051916781e-02  9.9988165536157574e+00  1.0004779175737298e+01  1.3560464483927307e-05  1.3682859379988066e-05  -1.2239489606075852e-07  -1.5176034109020496e-05  1.5625165376346342e-05  2.1058120495830569e-05
8.7999999999998604e+00  3.7004940154324615e+01  3.2000000001728324e+01  3.2000000000000000e+01  2.4516812239410515e-02  2.7006278932432181e+01  3.2000000001670081e+01  3.2000000000000000e+01  2.4162010368084422e-02  9.9986612218924336e+00  1.0004637765737108e+01  1.4926802197865746e-05  1.5079130931032722e-05  -1.5232873316697576e-07  -1.7884030394119916e-05  1.7423570421565586e-05  2.4612132585985367e-05
9.5999999999998398e+00  3.7005742389494650e+01  3.2000000002658574e+01  3.2000000000000000e+01  2.4494662532954535e-02  2.7007274468035476e+01  3.2000000002153556e+01  3.1999999999999996e+01  2.4188194349828527e-02  9.9984679214591736e+00  1.0004461610108972e+01  1.6314983307590314e-05  1.6486117438436371e-05  -1.7113413084605703e-07  -1.9305931819772685e-05  1.8859931104008423e-05  2.8856204411364584e-05
