time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  9.2799918719611995e-09
8.0000000000000004e-01  -6.3657075260696039e-17  3.7248615737563572e-08
1.6000000000000001e+00  -4.2514695855463820e-17  3.7132536207675078e-08
2.3999999999999901e+00  3.4235755133501177e-17  6.3267408938090290e-08
3.1999999999999802e+00  7.0637999319236264e-17  8.0951879161669242e-08
3.9999999999999600e+00  2.3990832487912045e-17  7.4693258848051626e-08
4.7999999999999403e+00  -4.6724886635495980e-17  6.2534008907494488e-08
5.5999999999999304e+00  -5.2122571664207679e-17  5.3359871544960032e-08
6.3999999999999098e+00  1.6470246409899028e-17  4.6930898554522221e-08
7.1999999999998900e+00  7.3404682378697785e-17  4.2065308492208899e-08
7.9999999999998703e+00  4.5798758713059574e-17  3.8295224595979500e-08
8.7999999999998604e+00  -3.2356835624752470e-17  3.5399511997606393e-08
9.5999999999998398e+00  -6.1308790895087041e-17  3.3104806287292038e-08
1.0399999999999800e+01  -2.9201560216168326e-18  3.1472476716055619e-08
1.1199999999999800e+01  6.9493924377696306e-17  2.9490730088297043e-08
1.1999999999999799e+01  5.8018454213170151e-17  3.0016919330487534e-08
1.2799999999999800e+01  -9.0956562893339577e-18  2.9141941986770992e-08
1.3599999999999801e+01  -4.7525250789255506e-17  3.3981103560632302e-08
1.4399999999999700e+01  9.0372537225503388e-17  3.4625782777220179e-08
1.5199999999999701e+01  5.7236259080793302e-16  3.6598127903233059e-08
1.5999999999999700e+01  2.9527995699695199e-15  3.3821232473963589e-08
1.6799999999999802e+01  1.3112424635658008e-14  3.2542955936867493e-08
1.7600000000000001e+01  8.0567010395553702e-14  3.4367322516494356e-08
1.8400000000000102e+01  1.5635492457262091e-13  3.6312016115237667e-08
1.9200000000000198e+01  7.2743206500166705e-13  3.4202347158156489e-08
2.0000000000000298e+01  2.5654281700645700e-12  3.0148056489630397e-08
2.0800000000000502e+01  3.6966799937925705e-12  3.4675540704703517e-08
2.1600000000000598e+01  1.6733130646354808e-11  4.3325758736867004e-08
2.2400000000000698e+01  2.2291015917015082e-11  5.0362983366066157e-08
2.3200000000000799e+01  6.1873392849215989e-11  6.6593848428895224e-08
2.4000000000000998e+01  8.3347125240372084e-11  7.1412560521751832e-08
2.4800000000001098e+01  1.7518334116997615e-10  7.8185937720067849e-08
2.5600000000001199e+01  1.8895535195143493e-10  7.8673242476343374e-08
2.6400000000001299e+01  3.4171092119398126e-10  9.3657382853331748e-08
2.7200000000001499e+01  2.9123170772845761e-10  1.0037929017739373e-07
2.8000000000001599e+01  4.5168707751794266e-10  9.9280732418257082e-08
2.8800000000001699e+01  3.4601220482519696e-10  9.8864701769628872e-08
2.9600000000001799e+01  4.9757583025731354e-10  9.4999851247509200e-08
3.0400000000001999e+01  5.0906647409774974e-10  9.3753458245573830e-08
3.1200000000002099e+01  6.8965054451752079e-10  8.5029955218799645e-08
3.2000000000002203e+01  7.5284238769241296e-10  8.9534495933744513e-08
3.2800000000002001e+01  9.2683730669590261e-10  7.7507649946161894e-08
3.3600000000001899e+01  7.9560876921619954e-10  8.6308054693917467e-08
3.4400000000001697e+01  8.5056528927986090e-10  7.6838847302956903e-08
3.5200000000001602e+01  6.9344286156927035e-10  5.9141188063324362e-08
3.6000000000001400e+01  6.3447285662763914e-10  5.1160973689655991e-08
3.6800000000001198e+01  6.5251768263577084e-10  3.7455207454572272e-08
3.7600000000001103e+01  5.8183877500434802e-10  4.1915058972035820e-08
3.8400000000000901e+01  6.3737570005997152e-10  4.7178074894386752e-08
3.9200000000000799e+01  6.2978280873707509e-10  4.2832197035405444e-08
4.0000000000000597e+01  5.7637920460655496e-10  4.3034064721499998e-08
4.0800000000000502e+01  5.8689854899986715e-10  3.7219090932867937e-08
4.1600000000000300e+01  5.1830973807611533e-10  4.3426155337080614e-08
4.2400000000000098e+01  5.0019668097170435e-10  4.4113055081602407e-08
4.3200000000000003e+01  4.0604519301952722e-10  4.5593683029840368e-08
4.3999999999999801e+01  3.8936195114455367e-10  4.9712645015999207e-08
4.4799999999999699e+01  2.9927492433856059e-10  4.7301024177884075e-08
4.5599999999999497e+01  2.7167105780948369e-10  5.3829849645259278e-08
4.6399999999999302e+01  2.5164979997047575e-10  5.2234603756436269e-08
4.7199999999999200e+01  3.4533925271125231e-10  5.3798106427630887e-08
4.7999999999998998e+01  3.1124549010509299e-10  5.9978683175313015e-08
4.8799999999998903e+01  3.2321648751873571e-10  5.7363806160154152e-08
4.9599999999998701e+01  3.9295817044752019e-10  5.6742600890633636e-08
5.0399999999998499e+01  3.0824393410470005e-10  6.1285149631179379e-08
5.1199999999998397e+01  2.8002501323214922e-10  5.9660269597789416e-08
5.1999999999998202e+01  3.3082046699643029e-10  7.1125988483203796e-08
5.2799999999998100e+01  3.5896175069826685e-10  6.0310118096071741e-08
5.3599999999997898e+01  2.4974737135558282e-10  6.8412456516326235e-08
5.4399999999997704e+01  3.1631480923663522e-10  6.9421257196472008e-08
5.5199999999997601e+01  2.9492941764183089e-10  7.0263978349903659e-08
5.5999999999997399e+01  2.6492643076361308e-10  8.3262657560546402e-08
5.6799999999997297e+01  2.4657040680623314e-10  6.6136897081540158e-08
5.7599999999997102e+01  3.2635623582240951e-10  7.8859920468233865e-08
5.8399999999997000e+01  3.4628422000347948e-10  7.3270799153221729e-08
5.9199999999996798e+01  2.5682289060385865e-10  8.9495177969346505e-08
5.9999999999996597e+01  2.8009390908619182e-10  8.7448270140820012e-08
6.0799999999996501e+01  2.7973196734120288e-10  7.7267297050085765e-08
6.1599999999996299e+01  2.4621182802772473e-10  8.8733769490409751e-08
6.2399999999996197e+01  2.2181453410394181e-10  8.8327669721513410e-08
6.3199999999996002e+01  2.9555088152217582e-10  8.8170251669556078e-08
6.3999999999995801e+01  3.0146383922419408e-10  9.3444602164427253e-08
6.4799999999996203e+01  2.1928728815426092e-10  8.6198011846584895e-08
6.5599999999996697e+01  2.2638284204371786e-10  9.0199951535761939e-08
6.6399999999997107e+01  2.2027149943012422e-10  9.4648777615907780e-08
6.7199999999997502e+01  2.1633664052447898e-10  9.1789525505806030e-08
6.7999999999997897e+01  1.9214753437731284e-10  1.0375588841214230e-07
6.8799999999998306e+01  2.3498463493613051e-10  1.0077988038527083e-07
6.9599999999998701e+01  2.4934008954781735e-10  1.0782554473922167e-07
7.0399999999999096e+01  1.8632807443927220e-10  1.1069155883300602e-07
7.1199999999999505e+01  1.8092201145097878e-10  1.0635786793864837e-07
7.1999999999999901e+01  1.7397802577699517e-10  1.1682621431318453e-07
7.2800000000000296e+01  1.8454422641869847e-10  1.1297185881393984e-07
7.3600000000000705e+01  1.7971437508463416e-10  1.3200227611829057e-07
7.4400000000001199e+01  1.8077282546978648e-10  1.0166593857839467e-07
7.5200000000001594e+01  1.8546127721353748e-10  1.2554524686606384e-07
7.6000000000002004e+01  1.5777949256261898e-10  1.0222774372781660e-07
7.6800000000002399e+01  1.4682841070491838e-10  1.2371374791000736e-07
7.7600000000002794e+01  1.3049103117740725e-10  1.1601482478439558e-07
7.8400000000003203e+01  1.5396324145566845e-10  1.1785252748818469e-07
7.9200000000003598e+01  1.5819719029246514e-10  1.2683029956765504e-07
8.0000000000003993e+01  1.4299998445397579e-10  1.1731020143638419e-07
8.0800000000004403e+01  1.3331277080827265e-10  1.3951948733871999e-07
8.1600000000004798e+01  1.2608493609993562e-10  1.2012287545434283e-07
8.2400000000005207e+01  1.3767924304462561e-10  1.4283690450556619e-07
8.3200000000005701e+01  1.1791683366386607e-10  1.3515464041254333e-07
8.4000000000006096e+01  1.2188348913958258e-10  1.4571792912337828e-07
8.4800000000006506e+01  1.3533040326938320e-10  1.4710346628864714e-07
8.5600000000006901e+01  1.2316124355632709e-10  1.5236467729874886e-07
8.6400000000007296e+01  9.1176785786433503e-11  1.5575848990484560e-07
8.7200000000007705e+01  8.9667080191554124e-11  1.5801492385629569e-07
8.8000000000008100e+01  1.2030516189963966e-10  1.6778688574058160e-07
8.8800000000008495e+01  1.0587342510449709e-10  1.6060719027571735e-07
8.9600000000008905e+01  9.1907995599205741e-11  1.7497677041353610e-07
9.0400000000009300e+01  9.6094511057633539e-11  1.8168872604142964e-07
9.1200000000009794e+01  1.0637560292976802e-10  1.7063861138248380e-07
9.2000000000010203e+01  8.3849966797334818e-11  1.9675469623153762e-07
9.2800000000010598e+01  6.2053086621552578e-11  1.7988816164965416e-07
9.3600000000010994e+01  9.7318067748356073e-11  2.0490501555727134e-07
9.4400000000011403e+01  9.8959520943790998e-11  1.9744014871169419e-07
9.5200000000011798e+01  7.4726653330745373e-11  2.0071230428122047e-07
9.6000000000012193e+01  6.2031387084724036e-11  2.0869013546146581e-07
9.6800000000012602e+01  8.0588515736650185e-11  2.1263705499043770e-07
9.7600000000012997e+01  9.0306977065112403e-11  2.3373971585919679e-07
9.8400000000013407e+01  5.8719915522454527e-11  2.1205745623268542e-07
9.9200000000013802e+01  6.3596033725997214e-11  2.3366307252739214e-07
1.0000000000001400e+02  8.8755390258237154e-11  2.1416625228316235e-07
1.0080000000001500e+02  7.0193405071686729e-11  2.4499543851592799e-07
1.0160000000001500e+02  3.8452347436213785e-11  2.3260808614972446e-07
1.0240000000001500e+02  5.0361035301880628e-11  2.1680887248109974e-07
1.0320000000001600e+02  7.6074519281183512e-11  2.3114613267613426e-07
1.0400000000001600e+02  5.9854904357143933e-11  2.0622234097697926e-07
1.0480000000001699e+02  4.1974958910382721e-11  2.3019345338814626e-07
1.0560000000001700e+02  5.7633950781932332e-11  1.9654815609816940e-07
1.0640000000001800e+02  7.3528276956186735e-11  2.0218034482881131e-07
1.0720000000001799e+02  4.7777517284101821e-11  1.9415928370665424e-07
1.0800000000001801e+02  3.3399725178069450e-11  2.0608491024048809e-07
1.0880000000001900e+02  5.7066318496393577e-11  2.0886339314690466e-07
1.0960000000001899e+02  6.4296355372010363e-11  1.8704702071376572e-07
1.1040000000002000e+02  3.3812480171481243e-11  2.0391037985968299e-07
1.1120000000002000e+02  1.8760811915491770e-11  1.9421236117788113e-07
1.1200000000001999e+02  4.8829855799088862e-11  2.1868389539862386e-07
1.1280000000002100e+02  4.6723389500006155e-11  1.9856795756940002e-07
1.1360000000002100e+02  2.0093748427017332e-11  1.8997917981377814e-07
1.1440000000002200e+02  2.6985617217191500e-11  2.0126547144287008e-07
1.1520000000002200e+02  4.6973606898669129e-11  1.9823565950082632e-07
1.1600000000002200e+02  3.9416863154262292e-11  1.9858437267664033e-07
1.1680000000002300e+02  1.5006832154297504e-11  2.1133553885534607e-07
1.1760000000002300e+02  2.3451477329245265e-11  1.9836412627457123e-07
1.1840000000002399e+02  4.6145389214901605e-11  2.0575763196214533e-07
1.1920000000002400e+02  3.7978644831674989e-11  1.9732654623545801e-07
1.2000000000002400e+02  1.5486679472101039e-11  1.8085661692062555e-07
1.2080000000002499e+02  2.0820890785468536e-11  1.5778495590749615e-07
1.2160000000002501e+02  4.5048150513839266e-11  1.5167171302546679e-07
1.2240000000002600e+02  2.7310287503402015e-11  1.4966607807556164e-07
1.2320000000002599e+02  6.9900841518181995e-12  1.4846528583719718e-07
1.2400000000002700e+02  2.8952222738948346e-11  1.5705850029368617e-07
1.2480000000002700e+02  4.7312051911516850e-11  1.3289841279044314e-07
1.2560000000002699e+02  1.8539813997997606e-11  1.3533065211298781e-07
1.2640000000002800e+02  3.0880826834081264e-12  1.0948584082854428e-07
1.2720000000002800e+02  3.1847582291409990e-11  1.1615861778093974e-07
1.2800000000002899e+02  4.0210663066527801e-11  1.0659305304596532e-07
1.2880000000002801e+02  1.3481746194869052e-11  1.1280602938007468e-07
1.2960000000002699e+02  1.0042133563159103e-11  9.9628592644396488e-08
1.3040000000002601e+02  3.9281610054144171e-11  1.0711326433766851e-07
1.3120000000002599e+02  3.1300307446129531e-11  1.0918433690237596e-07
1.3200000000002501e+02  1.8891419057082600e-12  1.1489625826869282e-07
1.3280000000002400e+02  1.2456767832601983e-11  1.0917493411118489e-07
1.3360000000002299e+02  3.4131184644130869e-11  1.0802839338572404e-07
1.3440000000002300e+02  2.2863983570085321e-11  1.0988932426150519e-07
1.3520000000002199e+02  6.0441869232101800e-12  1.1880015856000585e-07
1.3600000000002100e+02  1.5538253108596231e-11  1.2231269483625416e-07
1.3680000000002099e+02  2.6944669946548778e-11  1.1784361550085104e-07
1.3760000000002000e+02  1.7248144333761567e-11  1.1584661192194278e-07
1.3840000000001899e+02  7.7185000576407145e-12  1.1959799877750978e-07
1.3920000000001801e+02  1.4932092131125233e-11  1.2834968254399002e-07
1.4000000000001799e+02  2.9370151805451070e-11  1.2912424738480903e-07
1.4080000000001701e+02  2.1992849948532425e-11  1.2533046684436733e-07
1.4160000000001600e+02  5.1219270019621290e-12  1.2477515081003584e-07
1.4240000000001501e+02  1.4132969109947227e-11  1.2484112539459901e-07
1.4320000000001500e+02  3.2654342160942099e-11  1.2738443718372795e-07
1.4400000000001401e+02  2.0097555386164750e-11  1.3204215707637394e-07
1.4480000000001300e+02  4.1014289254866092e-12  1.2010036577798647e-07
1.4560000000001301e+02  2.0962875762236116e-11  1.2501224043560631e-07
1.4640000000001200e+02  3.1655321560474749e-11  1.2607191270873030e-07
1.4720000000001099e+02  1.0168181057884260e-11  1.3585926071213979e-07
1.4800000000001000e+02  -4.2382869330545896e-13  1.3352504018761929e-07
1.4880000000000999e+02  1.9957314754446594e-11  1.1750161502460985e-07
1.4960000000000900e+02  2.8522549256895732e-11  1.1967180514006756e-07
1.5040000000000799e+02  4.1605351460926213e-12  1.2077016550631416e-07
1.5120000000000701e+02  9.1729882674399346e-13  1.2324004797014426e-07
1.5200000000000699e+02  2.3178494989822856e-11  1.1687201517630033e-07
1.5280000000000601e+02  2.2148092999750185e-11  1.1337669504711508e-07
1.5360000000000500e+02  -6.0162516187257418e-13  1.1432169275686015e-07
1.5440000000000501e+02  2.4287099957660082e-12  1.2206112185014416e-07
1.5520000000000400e+02  2.6319809605948488e-11  1.2018675312527775e-07
1.5600000000000301e+02  1.6160058925806779e-11  1.1877371539704577e-07
1.5680000000000200e+02  -4.8455676301025179e-12  1.1432889706914830e-07
1.5760000000000201e+02  5.5806653317412639e-12  1.2387066877630159e-07
1.5840000000000100e+02  2.3633669883477922e-11  1.1903515788734597e-07
1.5919999999999999e+02  1.0228134396159965e-11  1.2733955261517694e-07
1.5999999999999901e+02  -6.0126706806660128e-12  1.3156410550768374e-07
1.6079999999999899e+02  1.2381276206090119e-11  1.2383101225262314e-07
1.6159999999999800e+02  1.9312503596059034e-11  1.2829086893739214e-07
1.6239999999999699e+02  5.3350370046987000e-13  1.2610044329717864e-07
1.6319999999999700e+02  -3.8428106545397977e-12  1.4408469221536538e-07
1.6399999999999599e+02  1.1407566931485528e-11  1.3129776146181504e-07
1.6479999999999501e+02  1.2294733000581917e-11  1.3179008727393174e-07
1.6559999999999400e+02  1.8021839591664934e-12  1.3085337695561775e-07
1.6639999999999401e+02  2.9271165505291175e-12  1.4707874212844512e-07
1.6719999999999300e+02  1.0918075171748350e-11  1.4849321017129642e-07
1.6799999999999201e+02  1.4050701072708892e-11  1.3879945856553409e-07
1.6879999999999100e+02  6.0085672266647492e-12  1.4013311091705383e-07
1.6959999999999101e+02  4.1758601690421032e-12  1.4135187132902679e-07
