# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -3.3898007921791302e-05  1.2086791223030047e-07  5.7889274485530488e-07  1.2807190495317899e-09
8.0000000000000004e-01  -2.6441944541100688e-05  -5.8447129387958995e-08  -2.5738619248311425e-08  -1.6564090357943780e-09
1.6000000000000001e+00  -2.6037623928717253e-05  1.7602250987697123e-09  -1.2234123078613705e-08  -4.0046372008032406e-09
2.3999999999999901e+00  -2.4405219785242429e-05  -6.5233251094839809e-07  -7.1747453851336658e-08  2.4674137942515832e-08
3.1999999999999802e+00  -2.2784147779099651e-05  1.5094159151729583e-07  -2.5998975023402861e-08  -3.8198825304383808e-08
3.9999999999999600e+00  -2.0511485346415314e-05  -6.0307316305792387e-07  -3.4956187841695394e-09  3.7543955542803426e-08
4.7999999999999403e+00  -1.9834168010858959e-05  6.1784113972973570e-08  -4.4985395922862466e-08  -3.5731827438404745e-08
5.5999999999999304e+00  -1.7626605655754665e-05  -1.7880187052264992e-07  -2.6081640536790493e-08  2.4909615152160472e-08
6.3999999999999098e+00  -1.5176427975400363e-05  -6.4729757629042285e-08  1.4183671157055026e-07  1.1819911475384699e-08
7.1999999999998900e+00  -1.5198293963094548e-05  -3.6059893943041307e-07  -3.6319045454308146e-08  -5.5068985882000929e-08
7.9999999999998703e+00  -1.4688877291175099e-05  -3.5923887313313767e-08  3.1998542884106660e-08  3.1350827458470871e-08
8.7999999999998604e+00  -1.4568580736687834e-05  -2.5210873146049275e-07  1.2702521531797402e-07  5.8810988092537495e-08
9.5999999999998398e+00  -1.3526355949184026e-05  3.4390263070801770e-08  6.6449621226250575e-07  -1.2777922767375391e-07
1.0399999999999800e+01  -1.3618599578046406e-05  -1.3812169331111692e-07  2.4521401733265157e-07  1.5134526873636100e-07
1.1199999999999800e+01  -1.2395269469269065e-05  -5.9668952063511868e-08  8.8234843254766878e-07  -1.5368894382489503e-07
1.1999999999999799e+01  -1.1303929092144218e-05  -1.0275356560524666e-07  1.4887626785874868e-06  9.9436248529951131e-08
1.2799999999999800e+01  -1.0998411626152450e-05  -1.5235382422160882e-07  1.5373253780807451e-06  -8.0533646343279621e-08
1.3599999999999801e+01  -1.0029123262509379e-05  -7.7939366144699060e-08  1.7962508052807681e-06  9.4633560534146538e-08
1.4399999999999700e+01  -8.8185132380125440e-06  6.8312331484509827e-09  2.3129497548588992e-06  -2.4540565458231158e-09
1.5199999999999701e+01  -8.1561609301669293e-06  -5.3523525814937063e-08  2.4856083454716767e-06  -6.1561471939642943e-09
1.5999999999999700e+01  -7.6929637252854572e-06  -1.3300664558072145e-07  9.3840654479916945e-07  -8.8990002649831540e-08
1.6799999999999802e+01  -6.9696577001807084e-06  -5.7907472148836297e-08  3.9181218137294091e-07  -2.2073567672803545e-08
1.7600000000000001e+01  -6.1321531373125654e-06  -2.4388217826821748e-08  -3.5572810100790392e-08  4.2705089589325221e-08
1.8400000000000102e+01  -5.4091071014169383e-06  -6.6987219716154780e-08  -3.7418091925725786e-07  5.6156917462044655e-08
1.9200000000000198e+01  -4.7084268826024111e-06  -5.9154817915233394e-08  -2.1795676823773732e-07  7.1787178455236868e-09
2.0000000000000298e+01  -4.0033497670914491e-06  -4.8571997237640608e-08  -9.3600666559036304e-08  -3.0503210122571080e-08
2.0800000000000502e+01  -3.3003330494880832e-06  -4.6508498983928098e-08  -2.2958682706346311e-07  -7.1344407274171159e-08
2.1600000000000598e+01  -2.5797112582443902e-06  -4.6150692571273690e-08  -7.1083601425263914e-08  1.6092814058497496e-08
2.2400000000000698e+01  -1.8652940867051692e-06  -4.5645704493598943e-08  3.6803897662990055e-07  7.4198462735449004e-08
