# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
0.0000000000000000e+00  3.6999717538995448e+01  3.1999530863031605e+01  3.1999530863031605e+01  2.4517615550827536e-02  2.7000688283775908e+01  3.2000460375983813e+01  3.2000460375983813e+01  2.4430081657772419e-02  9.9990292552195399e+00  9.5007421027186822e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  3.6999739117786611e+01  3.1999459860965533e+01  3.1999459860984661e+01  2.4585842373064840e-02  2.7000875772341420e+01  3.2000531775162877e+01  3.2000531775153632e+01  2.4500563122603715e-02  9.9988633454451907e+00  9.5008351678763638e+00  -3.0324613022698658e-07  3.5487995774191977e-06  -3.8520457076461841e-06  -2.8360525598952503e-05  3.8438837963043769e-05  7.5389427734789028e-05
1.6000000000000001e+00  3.6999723597639964e+01  3.1999203392978185e+01  3.1999203393089555e+01  2.4525106282091577e-02  2.7001431631710840e+01  3.2000790264157068e+01  3.2000790264108495e+01  2.4412903677423492e-02  9.9982919659291234e+00  1.0003408152801164e+01  -1.1205778303579334e-07  6.6399366657012985e-06  -6.7519944487370915e-06  -1.6594958054913788e-04  1.0770840708248191e-04  3.0866123358235442e-04
2.3999999999999901e+00  3.6999694943657659e+01  3.1998860176607476e+01  3.1998860176822181e+01  2.4456989831219324e-02  2.7002162430642571e+01  3.2001136294899965e+01  3.2001136294816995e+01  2.4302277808574461e-02  9.9975325130150878e+00  1.0002870337195400e+01  5.7698208666436920e-07  9.3259615916975641e-06  -8.7489795050331945e-06  -4.9834849570842669e-05  4.5246712430123996e-05  1.1384194974528296e-04
3.1999999999999802e+00  3.6999789562113534e+01  3.1998578911047151e+01  3.1998578911344030e+01  2.4556945166215205e-02  2.7002906958225925e+01  3.2001418846614250e+01  3.2001418846499597e+01  2.4377872114292910e-02  9.9968826038876095e+00  9.5002294512221255e+00  1.2973207586892629e-06  1.2044695258433496e-05  -1.0747374499744233e-05  4.1585988082312146e-05  -5.8394815771080987e-05  1.4576341000161058e-04
3.9999999999999600e+00  3.6999874108616694e+01  3.1998195586307183e+01  3.1998195586728798e+01  2.4581820982045168e-02  2.7003879625244760e+01  3.2001796329811327e+01  3.2001796329677695e+01  2.4422483438039239e-02  9.9959944833719341e+00  9.5001263241456329e+00  1.7577365898558404e-06  1.4997873268584138e-05  -1.3240136678728298e-05  1.9108939161485702e-05  8.9389235187079248e-06  1.1981262599681294e-04
4.7999999999999403e+00  3.6999937076651186e+01  3.1997728718205138e+01  3.1997728718688503e+01  2.4518256396386238e-02  2.7005001041968097e+01  3.2002248989786139e+01  3.2002248989655136e+01  2.4422731060921580e-02  9.9949360346830893e+00  9.5000201582018615e+00  2.1962523027006581e-06  1.7864767840894078e-05  -1.5668515538193420e-05  2.3855701132295212e-05  -7.1368026341359852e-06  8.8345168992136347e-05
5.5999999999999304e+00  3.7000084425759411e+01  3.1997346755140576e+01  3.1997346755485335e+01  2.4477923006427309e-02  2.7005999051560057e+01  3.2002612629302597e+01  3.2002612629103048e+01  2.4438701321187375e-02  9.9940853741993543e+00  9.4999508134690807e+00  2.7832304778928318e-06  2.0495278020913748e-05  -1.7712047543020918e-05  1.6426230764623723e-05  1.2326490740472468e-05  6.6998193979389095e-05
6.3999999999999098e+00  3.7000303640151806e+01  3.1997030155070927e+01  3.1997030155181459e+01  2.4496162940490805e-02  2.7006953942098683e+01  3.2002918589673826e+01  3.2002918589361592e+01  2.4440281704683205e-02  9.9933496980531231e+00  1.0002419166969268e+01  3.4729020730202903e-06  2.3027622498997951e-05  -1.9554720425977659e-05  -8.6975516179317656e-06  2.8699781700205252e-05  5.3097965343212454e-05
7.1999999999998900e+00  3.7000538800394885e+01  3.1996640194398246e+01  3.1996640194258038e+01  2.4532015116802249e-02  2.7008126965994069e+01  3.2003306172072776e+01  3.2003306171663297e+01  2.4416479067842407e-02  9.9924118344008157e+00  1.0002259495336320e+01  4.1875072322765276e-06  2.5561577701983064e-05  -2.1374070469706536e-05  -1.3135250523047332e-05  2.0336162503324758e-05  4.5636799185596500e-05
7.9999999999998703e+00  3.7000772187652295e+01  3.1996096089635785e+01  3.1996096089225802e+01  2.4545445865187542e-02  2.7009620365609994e+01  3.2003843621608389e+01  3.2003843621103265e+01  2.4401215028073204e-02  9.9911518220423012e+00  1.0002143654574310e+01  4.8784257544843705e-06  2.8109833332431104e-05  -2.3231407577946733e-05  6.7406679476961200e-06  6.7539314400877716e-06  4.4368075695652457e-05
8.7999999999998604e+00  3.7001031667865860e+01  3.1995478747328725e+01  3.1995478746579870e+01  2.4521318614926575e-02  2.7011268377173270e+01  3.2004440862119026e+01  3.2004440861516642e+01  2.4407556901512539e-02  9.9897632906925899e+00  1.0002104687211741e+01  5.5755529533387195e-06  3.0621467192883694e-05  -2.5045914239544975e-05  1.2777936394922209e-05  2.0423423396440470e-05  4.1444429181837732e-05
9.5999999999998398e+00  3.7001350570609596e+01  3.1994911014473942e+01  3.1994911013325591e+01  2.4494104056001886e-02  2.7012887483532808e+01  3.2004981650720559e+01  3.2004981650033905e+01  2.4421953084844818e-02  9.9884630870767879e+00  1.0002061659927165e+01  6.3606949651022591e-06  3.3061083171193132e-05  -2.6700388206090875e-05  -4.4434225296245652e-06  2.8652098286123126e-05  3.9968539032822881e-05
1.0399999999999800e+01  3.7001738345029850e+01  3.1994382868635093e+01  3.1994382867027998e+01  2.4504407845829048e-02  2.7014532172856597e+01  3.2005491213678198e+01  3.2005491212892707e+01  2.4425921952876392e-02  9.9872061721732521e+00  1.0002004962947558e+01  7.2726016216100546e-06  3.5449690409980758e-05  -2.8177088788370704e-05  -1.0726521700383061e-05  2.6929381545116295e-05  3.7647133988917855e-05
1.1199999999999800e+01  3.7002168058664054e+01  3.1993774498614624e+01  3.1993774496442846e+01  2.4542756209188249e-02  2.7016414784809296e+01  3.2006090569082758e+01  3.2006090568169334e+01  2.4418229670488865e-02  9.9857532738547583e+00  1.0001952560777582e+01  8.2697562823382766e-06  3.7814709436385805e-05  -2.9544953154047528e-05  -1.0306822624666012e-05  3.1116438483059301e-05  3.7407445838149049e-05
1.1999999999999799e+01  3.7002616896025813e+01  3.1993038275132058e+01  3.1993038272305355e+01  2.4560767284597943e-02  2.7018734348139585e+01  3.2006893496747090e+01  3.2006893495690868e+01  2.4413219821529438e-02  9.9838825478862283e+00  1.0001897112149214e+01  9.3017601628465312e-06  4.0139418253081227e-05  -3.0837658090234694e-05  -1.0969841742346473e-05  3.6984329511534903e-05  4.4718641788659185e-05
1.2799999999999800e+01  3.7003112070788077e+01  3.1992267950155256e+01  3.1992267946611122e+01  2.4537173955556640e-02  2.7021130866867750e+01  3.2007633392679800e+01  3.2007633391475537e+01  2.4420508409341062e-02  9.9819812039203271e+00  1.0001841855046056e+01  1.0351701676520938e-05  4.2415940977259612e-05  -3.2064239300738672e-05  -1.2451810147537856e-05  4.0247172016549296e-05  4.6958276490438732e-05
1.3599999999999801e+01  3.7003690579019562e+01  3.1991555330557400e+01  3.1991555326225221e+01  2.4506782716261291e-02  2.7023542497871581e+01  3.2008361399224569e+01  3.2008361397866722e+01  2.4432769898447473e-02  9.9801480811479806e+00  1.0001791130423907e+01  1.1419357173626550e-05  4.4678149138053152e-05  -3.3258791964426601e-05  -1.5847276797292554e-05  4.0376610919804282e-05  4.5855877925894750e-05
