   0.8750000    8.5262945874e-03    3.3642062009e-04
   0.8800000    8.5270398815e-03    3.3771051433e-04
   0.8850000    8.5276971686e-03    3.3899333752e-04
   0.8900000    8.5282634469e-03    3.4026913111e-04
   0.8950000    8.5288064525e-03    3.4153803869e-04
   0.9000000    8.5293910447e-03    3.4280021735e-04
   0.9050000    8.5300417772e-03    3.4405581990e-04
   0.9100000    8.5307314131e-03    3.4530527488e-04
   0.9150000    8.5310710669e-03    3.4655209918e-04
   0.9200000    8.5298918577e-03    3.4778568557e-04
   0.9250000    8.5283849352e-03    3.4901186387e-04
   0.9300000    8.5275235825e-03    3.5023188618e-04
   0.9350000    8.5274787720e-03    3.5144616806e-04
   0.9400000    8.5280465111e-03    3.5265457644e-04
   0.9450000    8.5289046178e-03    3.5385670075e-04
   0.9500000    8.5298026983e-03    3.5505215679e-04
   0.9550000    8.5306344211e-03    3.5624077843e-04
   0.9600000    8.5313970692e-03    3.5742266249e-04
   0.9650000    8.5320888757e-03    3.5859865943e-04
   0.9700000    8.5323511742e-03    3.5976860108e-04
   0.9750000    8.5319004628e-03    3.6092818918e-04
   0.9800000    8.5315270519e-03    3.6208068422e-04
   0.9850000    8.5316952135e-03    3.6322693179e-04
   0.9900000    8.5324232011e-03    3.6436717225e-04
   0.9950000    8.5335115530e-03    3.6550140274e-04
   1.0000000    8.5342683163e-03    3.6663561524e-04
   1.0050000    8.5324276185e-03    3.6775225183e-04
   1.0100000    8.5297653992e-03    3.6886024700e-04
   1.0150000    8.5279663258e-03    3.6996227486e-04
   1.0200000    8.5274132077e-03    3.7105912442e-04
   1.0250000    8.5279201259e-03    3.7215052210e-04
   1.0300000    8.5290238252e-03    3.7323572599e-04
   1.0350000    8.5302757340e-03    3.7431398190e-04
   1.0400000    8.5314329584e-03    3.7538488801e-04
   1.0450000    8.5324658368e-03    3.7644844085e-04
   1.0500000    8.5334626888e-03    3.7750483511e-04
   1.0550000    8.5345245264e-03    3.7855425745e-04
   1.0600000    8.5357013314e-03    3.7959681409e-04
   1.0650000    8.5369696339e-03    3.8063273193e-04
   1.0700000    8.5378639460e-03    3.8166660089e-04
   1.0750000    8.5365206641e-03    3.8268538145e-04
   1.0800000    8.5344481861e-03    3.8369604412e-04
   1.0850000    8.5330129629e-03    3.8470037825e-04
   1.0900000    8.5325017718e-03    3.8569891770e-04
   1.0950000    8.5327567805e-03    3.8669147318e-04
   1.1000000    8.5334486751e-03    3.8767751503e-04
   1.1050000    8.5342980765e-03    3.8865650835e-04
   1.1100000    8.5351837659e-03    3.8962815913e-04
   1.1150000    8.5361124531e-03    3.9059245862e-04
   1.1200000    8.5371222034e-03    3.9154979733e-04
   1.1250000    8.5376749082e-03    3.9250369753e-04
   1.1300000    8.5361125837e-03    3.9344349977e-04
   1.1350000    8.5341898328e-03    3.9437543692e-04
   1.1400000    8.5330729085e-03    3.9530090834e-04
   1.1450000    8.5328974273e-03    3.9622030410e-04
   1.1500000    8.5333944547e-03    3.9713346374e-04
   1.1550000    8.5341690575e-03    3.9803998442e-04
   1.1600000    8.5349259200e-03    3.9893949552e-04
   1.1650000    8.5355591480e-03    3.9983186801e-04
   1.1700000    8.5360965493e-03    4.0071742073e-04
   1.1750000    8.5361200097e-03    4.0159983923e-04
   1.1800000    8.5340758168e-03    4.0246793132e-04
   1.1850000    8.5318389827e-03    4.0332805571e-04
   1.1900000    8.5307384934e-03    4.0418181159e-04
   1.1950000    8.5309904777e-03    4.0502981424e-04
   1.2000000    8.5323172792e-03    4.0587212417e-04
   1.2050000    8.5342315232e-03    4.0670850312e-04
   1.2100000    8.5362895436e-03    4.0753866978e-04
   1.2150000    8.5382162883e-03    4.0836261355e-04
   1.2200000    8.5397644883e-03    4.0918542574e-04
   1.2250000    8.5390743098e-03    4.0999455344e-04
   1.2300000    8.5368417788e-03    4.1079387149e-04
   1.2350000    8.5348959648e-03    4.1158731328e-04
   1.2400000    8.5337351229e-03    4.1237635569e-04
   1.2450000    8.5333061450e-03    4.1316150974e-04
   1.2500000    8.5333822680e-03    4.1394258862e-04
   1.2550000    8.5337910388e-03    4.1471902596e-04
   1.2600000    8.5345097645e-03    4.1549043209e-04
   1.2650000    8.5355641060e-03    4.1625932601e-04
   1.2700000    8.5356734733e-03    4.1702501628e-04
   1.2750000    8.5339246194e-03    4.1777378066e-04
   1.2800000    8.5324223461e-03    4.1851749939e-04
   1.2850000    8.5318586240e-03    4.1925874192e-04
   1.2900000    8.5321094981e-03    4.1999828896e-04
   1.2950000    8.5327903776e-03    4.2073587669e-04
   1.3000000    8.5335147206e-03    4.2147069613e-04
   1.3050000    8.5340817673e-03    4.2220210231e-04
   1.3100000    8.5344956627e-03    4.2293026966e-04
   1.3150000    8.5348044276e-03    4.2366467944e-04
   1.3200000    8.5331950883e-03    4.2438672373e-04
   1.3250000    8.5299579597e-03    4.2509499034e-04
   1.3300000    8.5274930347e-03    4.2580160142e-04
   1.3350000    8.5265342382e-03    4.2650914129e-04
   1.3400000    8.5270466999e-03    4.2721776604e-04
   1.3450000    8.5286315994e-03    4.2792632297e-04
   1.3500000    8.5307706180e-03    4.2863322320e-04
   1.3550000    8.5330416335e-03    4.2933767087e-04
   1.3600000    8.5351955682e-03    4.3004028486e-04
   1.3650000    8.5371335339e-03    4.3074349574e-04
   1.3700000    8.5380795422e-03    4.3146421243e-04
   1.3750000    8.5359005086e-03    4.3215231175e-04
   1.3800000    8.5332262142e-03    4.3283853853e-04
   1.3850000    8.5316312618e-03    4.3352807238e-04
   1.3900000    8.5313266690e-03    4.3422142766e-04
   1.3950000    8.5319666006e-03    4.3491748072e-04
   1.4000000    8.5329754401e-03    4.3561464463e-04
   1.4050000    8.5339185930e-03    4.3631172028e-04
   1.4100000    8.5347135830e-03    4.3700878811e-04
   1.4150000    8.5355909170e-03    4.3770699436e-04
   1.4200000    8.5368957894e-03    4.3840798752e-04
   1.4250000    8.5387416269e-03    4.3913477180e-04
   1.4300000    8.5385091682e-03    4.3983432136e-04
   1.4350000    8.5366526966e-03    4.4051890037e-04
   1.4400000    8.5354168843e-03    4.4120666302e-04
   1.4450000    8.5351265547e-03    4.4189982143e-04
   1.4500000    8.5355104336e-03    4.4259837282e-04
   1.4550000    8.5361419885e-03    4.4330243584e-04
   1.4600000    8.5367148845e-03    4.4401163508e-04
   1.4650000    8.5372463460e-03    4.4472542561e-04
   1.4700000    8.5380471469e-03    4.4544361970e-04
   1.4750000    8.5395240970e-03    4.4616611442e-04
   1.4800000    8.5419452202e-03    4.4689246831e-04
   1.4850000    8.5452710692e-03    4.4762576121e-04
   1.4900000    8.5477979654e-03    4.4838169872e-04
   1.4950000    8.5469878121e-03    4.4908308472e-04
   1.5000000    8.5454595938e-03    4.4978622641e-04
   1.5050000    8.5443091380e-03    4.5049977992e-04
   1.5100000    8.5437711240e-03    4.5122562844e-04
   1.5150000    8.5439244313e-03    4.5196322681e-04
   1.5200000    8.5447762444e-03    4.5270979864e-04
   1.5250000    8.5463527121e-03    4.5346122539e-04
   1.5300000    8.5486781247e-03    4.5421419959e-04
   1.5350000    8.5516687508e-03    4.5496695163e-04
   1.5400000    8.5550675480e-03    4.5571914894e-04
   1.5450000    8.5584860867e-03    4.5647210839e-04
   1.5500000    8.5615332428e-03    4.5723165136e-04
   1.5550000    8.5627386278e-03    4.5802607354e-04
   1.5600000    8.5597936022e-03    4.5875868487e-04
   1.5650000    8.5561594087e-03    4.5949640550e-04
   1.5700000    8.5537693546e-03    4.6024401821e-04
   1.5750000    8.5532317053e-03    4.6099864883e-04
   1.5800000    8.5544840478e-03    4.6175725442e-04
   1.5850000    8.5569559202e-03    4.6251668379e-04
   1.5900000    8.5599230743e-03    4.6327369235e-04
   1.5950000    8.5628150787e-03    4.6402712840e-04
   1.6000000    8.5653472240e-03    4.6477815834e-04
   1.6050000    8.5675142227e-03    4.6552859429e-04
   1.6100000    8.5695064983e-03    4.6627942905e-04
   1.6150000    8.5715992724e-03    4.6703104649e-04
   1.6200000    8.5738885833e-03    4.6782225563e-04
   1.6250000    8.5734228390e-03    4.6855113890e-04
   1.6300000    8.5711767679e-03    4.6925557160e-04
   1.6350000    8.5698494369e-03    4.6996142523e-04
   1.6400000    8.5699281375e-03    4.7066866711e-04
   1.6450000    8.5711812302e-03    4.7137499411e-04
   1.6500000    8.5730709201e-03    4.7207937602e-04
   1.6550000    8.5750544936e-03    4.7277969488e-04
   1.6600000    8.5768588609e-03    4.7347348448e-04
   1.6650000    8.5785281805e-03    4.7415979743e-04
   1.6700000    8.5802906069e-03    4.7483919543e-04
   1.6750000    8.5823763765e-03    4.7551290817e-04
   1.6800000    8.5848925438e-03    4.7618208537e-04
   1.6850000    8.5877935321e-03    4.7684802132e-04
   1.6900000    8.5907457170e-03    4.7755163356e-04
   1.6950000    8.5903117062e-03    4.7818420098e-04
   1.7000000    8.5875265164e-03    4.7879263113e-04
   1.7050000    8.5852217380e-03    4.7940035452e-04
   1.7100000    8.5841656975e-03    4.8000549634e-04
   1.7150000    8.5844824774e-03    4.8060523477e-04
   1.7200000    8.5859102253e-03    4.8119968148e-04
