# time  Re(R=12)  Im(R=12)  Re(R=16)  Im(R=16)  Re(R=20)  Im(R=20)  Re(R=24)  Im(R=24)
5.0000000000000003e-02  -8.4155442701469176e-12  -3.2999111999528417e-17  -6.7290254203757553e-13  -2.8228623604541206e-16  -1.4314320497891702e-13  2.7943654174690577e-17  -4.7013206399615216e-14  -2.6451628505878008e-16
5.5000000000000000e-02  -8.5222953762342176e-12  -2.4147482507122479e-17  -6.8626899436608687e-13  -2.1322933852243032e-17  -1.4061469034033933e-13  -5.6082678166795418e-17  -5.7422099680668005e-14  3.0457544616145908e-16
5.9999999999999998e-02  -8.6493067519860632e-12  -1.8124274600375479e-16  -6.9670715742839062e-13  2.4032600675048031e-16  -1.4068279783159324e-13  -1.3984999716690259e-16  -6.2940546627785553e-14  -4.6129462018848619e-16
6.5000000000000002e-02  -8.7476288385992314e-12  -3.6089011938736999e-16  -7.0412192558928938e-13  6.3733718209119528e-17  -1.4627159409903362e-13  2.4346541775982552e-16  -6.0300339609090651e-14  -7.7220018616437883e-17
7.0000000000000007e-02  -8.8612999618281817e-12  5.0621122962863771e-17  -7.1153653440901450e-13  3.2711276287617126e-17  -1.5079877253546643e-13  3.6066804895335977e-16  -5.6791286907107986e-14  -2.5215603424765425e-16
7.4999999999999997e-02  -8.9808332621045884e-12  2.0046557637525951e-16  -7.1684612435193742e-13  -4.0687739421104073e-16  -1.4931506024674400e-13  -2.2525827124130730e-16  -5.7737923749652288e-14  -1.2112039804785614e-16
8.0000000000000002e-02  -9.0970547425163651e-12  1.0855611242827501e-16  -7.2739531439219588e-13  -3.1954206711361246e-17  -1.5553699655504124e-13  -3.0172611811806575e-16  -5.8111260206534632e-14  3.0393066271773386e-16
8.5000000000000006e-02  -9.2071550602725594e-12  -2.6569672798639552e-16  -7.4195499006389915e-13  1.2416482571184851e-16  -1.6114901966643530e-13  -2.5652606276788629e-16  -6.3806707779274618e-14  -1.9693597888568308e-16
8.9999999999999997e-02  -9.3148241811215615e-12  2.7028434538938433e-17  -7.4716721855250956e-13  -2.3464520835685815e-16  -1.6066170205306962e-13  7.1788745640772838e-17  -5.6726836126310726e-14  -3.9398293520394757e-16
9.5000000000000001e-02  -9.4313841272837181e-12  1.2248981657610312e-16  -7.6081110284199881e-13  1.5867183592259308e-16  -1.6323725388934881e-13  1.7757720086478051e-16  -6.5958073462746177e-14  -2.0568232276057801e-16
1.0000000000000001e-01  -9.5546394454327415e-12  3.4534851051195853e-17  -7.7225898415109225e-13  -1.0342993847645685e-16  -1.6480735332079287e-13  -1.3903585300703980e-16  -6.3070623543531523e-14  1.6173993430114884e-16
1.0500000000000000e-01  -9.6636518029867765e-12  -2.0061559773703436e-16  -7.7993089363787240e-13  -6.3301808118088206e-17  -1.7470828393692965e-13  2.3157992434003657e-17  -7.0912772726052977e-14  -4.8206239822432188e-16
1.1000000000000000e-01  -9.7878709753075518e-12  -3.2009251755911934e-16  -7.9678791266059207e-13  -2.1349125777545816e-16  -1.6635877826931551e-13  -1.3300654945518120e-16  -6.7048944517417771e-14  -2.7764057005939500e-17
1.1500000000000000e-01  -9.8995022031732389e-12  2.5520576202093560e-16  -8.0387226287937114e-13  7.8543665217826420e-17  -1.7412420349186545e-13  1.4235231492866076e-16  -6.2601933735285643e-14  -3.2228377873108548e-16
1.2000000000000000e-01  -1.0010600784307876e-11  -3.6511022071406399e-17  -8.1347903491505385e-13  -1.2464492707035240e-16  -1.7114455118935568e-13  -4.2873489970981483e-16  -6.5669433605897222e-14  9.9465271881646923e-17
1.2500000000000000e-01  -1.0122650988893170e-11  1.2205130598885235e-16  -8.3260759762137010e-13  7.2720721843334267e-17  -1.6970273765669422e-13  3.5050314395285795e-17  -6.6392122338865783e-14  3.8416645543715973e-16
1.3000000000000000e-01  -1.0243520010979438e-11  1.8253522452210713e-16  -8.4371557163369382e-13  7.8418656041196353e-17  -1.8153513355495081e-13  2.5365837435971785e-16  -5.8473630355423078e-14  -1.8552663445938104e-16
1.3500000000000001e-01  -1.0362550830138388e-11  -1.1478405329244899e-16  -8.5635921903887541e-13  -5.6598991211681495e-17  -1.8771250640716495e-13  -2.3053566644017216e-16  -6.3464169874538914e-14  -2.6092231626911093e-16
1.4000000000000001e-01  -1.0486951400694459e-11  -6.0086940642101262e-18  -8.6778358085785763e-13  -6.8072489532694057e-17  -1.8512835159717451e-13  -1.5641157031794213e-16  -6.9092084724233901e-14  -4.3092082864214182e-16
1.4499999999999999e-01  -1.0606941938331551e-11  -2.0652306440693555e-16  -8.6823599988977339e-13  2.7202471785314661e-17  -1.9000747615768622e-13  2.8267842864960577e-17  -7.0282816067121375e-14  1.9151307637963057e-17
1.4999999999999999e-01  -1.0739981654338547e-11  3.0226624166734993e-17  -8.8112392664203816e-13  -1.2201978973553440e-16  -1.8553453326552695e-13  -4.5488262842713908e-16  -6.9052859508539450e-14  -1.9230527089967567e-16
1.5500000000000000e-01  -1.0861187870476272e-11  -4.5631558417135492e-17  -8.7863600926642386e-13  -3.8675324496770379e-17  -1.8795449721697213e-13  2.4604014237329073e-17  -6.8030767463691414e-14  -1.2247368908531146e-16
1.6000000000000000e-01  -1.0977205433150764e-11  6.1813761211995505e-17  -8.8760181877376853e-13  1.8290378904252822e-16  -1.9191364763873824e-13  2.9017958328123744e-16  -7.2257569518448413e-14  -3.5849837418465911e-16
1.6500000000000001e-01  -1.1088403965233911e-11  8.9714219738610569e-17  -8.9846104663009849e-13  -1.6171190419296529e-16  -1.9240095484387701e-13  1.3848648555509179e-16  -7.4986119009381363e-14  -1.2465763749131429e-16
1.7000000000000001e-01  -1.1206827986490655e-11  -1.1347420097802349e-16  -9.0933045959218993e-13  -1.6673293199600122e-16  -1.9398990158719893e-13  1.4399420657529121e-16  -6.3640116337393612e-14  3.5385439767000595e-16
1.7499999999999999e-01  -1.1335452187830512e-11  2.8265542765946646e-17  -9.2122241652355530e-13  -1.9103457003633507e-16  -1.9309214494603820e-13  -4.5051106972602263e-17  -6.8059564282165592e-14  -3.2039016116675440e-16
1.7999999999999999e-01  -1.1451670441710361e-11  1.4225194331472444e-16  -9.4005456213221121e-13  2.1820643098443271e-16  -1.9696377191279720e-13  1.4161170451843329e-16  -7.1315454155454133e-14  -4.0278173073342212e-16
1.8500000000000000e-01  -1.1567250713280444e-11  -6.9458516472182860e-18  -9.4881448487036379e-13  5.6994381979511118e-17  -1.8860412900407063e-13  -3.8469262414055549e-16  -7.5153846532719955e-14  -5.3932206109223657e-16
1.9000000000000000e-01  -1.1692872861374205e-11  4.6261781646205376e-17  -9.6076456656368778e-13  -5.1017077996685768e-17  -1.9155162475434723e-13  -2.6537219254039262e-17  -7.5620845579655981e-14  9.0313844469818485e-17
1.9500000000000001e-01  -1.1811962657024307e-11  -9.1048234891728944e-18  -9.6604588483715289e-13  -4.9385724231538753e-17  -1.9917260773381933e-13  -3.2197737808020141e-16  -7.1637134907715671e-14  -4.3729008743814841e-16
2.0000000000000001e-01  -1.1922317762860243e-11  1.6451798312095186e-17  -9.6385995668948703e-13  -5.4866416051649797e-17  -1.9039172341658079e-13  -5.5670082417369345e-17  -7.7961804507952428e-14  -4.6291472555497279e-17
2.0499999999999999e-01  -1.2047663834812095e-11  2.2038989454531377e-16  -9.7400915576682264e-13  1.5538464752350897e-16  -2.0007006509339692e-13  -2.0027862591412681e-16  -7.9250517709427779e-14  -3.0563433282944568e-16
2.0999999999999999e-01  -1.2192582146313529e-11  3.1322086461554300e-16  -9.7614568172812268e-13  2.1059511579565591e-16  -1.9637752657512006e-13  -2.5442732823549177e-16  -7.4737584618794900e-14  -1.5141386649489208e-16
2.1500000000000000e-01  -1.2314525747200465e-11  5.8923935858577509e-17  -9.7707076609914063e-13  -4.0014210189894932e-17  -1.9592055356246005e-13  -2.2712464589601650e-16  -7.3654184640109580e-14  2.1888731865906764e-16
2.2000000000000000e-01  -1.2437218455704903e-11  1.8564149581109514e-17  -9.9470653794836858e-13  4.6566539259267269e-17  -2.0287321666265702e-13  -2.0996838212204943e-16  -8.1738040917057833e-14  -1.7217452067712647e-16
2.2500000000000001e-01  -1.2571274102639757e-11  7.2579688530727626e-17  -1.0121214234920158e-12  3.2557730352809993e-16  -2.0876092687681623e-13  -4.3657174132240727e-16  -8.3923315017581084e-14  -2.3449160846396820e-16
2.3000000000000001e-01  -1.2703561261718478e-11  1.2787257395528791e-16  -1.0338479760719321e-12  -2.0030231124567923e-16  -2.0591763531065890e-13  -4.5931989492865321e-16  -8.4097453242724246e-14  -2.9779765572311995e-16
2.3499999999999999e-01  -1.2844181366372654e-11  2.0908176558300357e-16  -1.0466916526275756e-12  1.1594457818331869e-16  -2.0776706238953759e-13  6.6085634430681170e-17  -8.2363936590877657e-14  -1.9512397399668078e-16
2.3999999999999999e-01  -1.2974943550935921e-11  -5.1323249294660392e-17  -1.0661829974660803e-12  -2.6890928995709967e-17  -2.0719957274182790e-13  6.7150411914636406e-17  -8.9122364126703046e-14  2.3065842178276405e-17
2.4500000000000000e-01  -1.3093644013123663e-11  -1.4190818447343779e-16  -1.0855069267718545e-12  -5.2616257164664487e-17  -2.0792326132700632e-13  -1.7461080258845078e-16  -9.1337677663395924e-14  8.8858259288129166e-17
2.5000000000000000e-01  -1.3238863929829743e-11  1.6645451135912668e-16  -1.1080168683997871e-12  3.6814764450974928e-17  -2.0956225230156826e-13  -1.0959296767755640e-16  -8.2163457561281012e-14  -1.6271160990329760e-16
2.5500000000000000e-01  -1.3363427084929665e-11  -1.2323965310268167e-16  -1.1259863267948149e-12  1.1381902196587082e-18  -2.0967710308874372e-13  -2.1518028703336888e-16  -8.2557848259607926e-14  4.1577449396478913e-17
2.6000000000000001e-01  -1.3492100861863406e-11  -1.8437537974615244e-16  -1.1375705550346284e-12  -3.3473132417652514e-16  -2.1821029828127548e-13  1.5136238527600019e-16  -8.4920139349060335e-14  1.0414052220792989e-16
2.6500000000000001e-01  -1.3618983752479093e-11  1.2969029899746188e-16  -1.1435993683629202e-12  -2.4570577407730729e-16  -2.1473352023724130e-13  3.2937379297613985e-16  -8.8447586138489098e-14  1.6429483256754140e-16
2.7000000000000002e-01  -1.3753126015280924e-11  5.2502685692822433e-17  -1.1502313133560124e-12  -3.4263198335174416e-17  -2.1235626202161630e-13  1.8171505558067561e-16  -8.9437832278181165e-14  -5.9247035294367704e-16
2.7500000000000002e-01  -1.3878931196447224e-11  -2.6794895617214313e-17  -1.1534167551420216e-12  2.3995281386838531e-16  -2.1394881199519214e-13  -2.2820561222358596e-16  -8.7469331443133380e-14  -3.0042534407936339e-17
2.8000000000000003e-01  -1.4018787433025074e-11  -2.2917782728711771e-17  -1.1584414033928902e-12  -3.2948938331742325e-18  -2.0826661363953242e-13  -7.3340846664972805e-17  -9.1263998721366629e-14  -2.2407266284012470e-16
2.8499999999999998e-01  -1.4151662424205912e-11  -8.5731355824993550e-17  -1.1616242433502822e-12  3.3607015737807221e-17  -2.1583286896284552e-13  3.2551631101701098e-17  -8.7219571048378657e-14  -7.6481643771271782e-17
2.8999999999999998e-01  -1.4294996331758810e-11  1.9929545676245500e-16  -1.1688889655710299e-12  -6.7278032892748320e-17  -2.1130920677715624e-13  -4.7046899663483772e-16  -8.2574836057887846e-14  6.0679426431881700e-16
2.9499999999999998e-01  -1.4435599651824633e-11  3.0592088070081527e-17  -1.1704274053262150e-12  -6.0334415367715584e-17  -2.2306645683125119e-13  -2.9661539312047807e-17  -8.2681154203382593e-14  4.2752068774202101e-16
2.9999999999999999e-01  -1.4571116684016957e-11  -4.0002970237351081e-17  -1.1772168410373497e-12  1.5808031880626829e-17  -2.2124990024265218e-13  -3.2205620603922647e-16  -8.5426405430011417e-14  -2.3536283626663646e-16
3.0499999999999999e-01  -1.4712044809720498e-11  -1.7332997537120878e-17  -1.1965144338960636e-12  -1.7032635584514701e-16  -2.2657332518174673e-13  1.7089116439514905e-16  -8.6072335059360908e-14  1.3731225867062180e-16
3.1000000000000000e-01  -1.4841008245442347e-11  -1.9861312855149352e-16  -1.2041113014158490e-12  2.4614166229166303e-18  -2.2493374074735363e-13  2.5010667876148102e-16  -9.0849587709651184e-14  -2.3535359393532148e-17
3.1500000000000000e-01  -1.4973699010049631e-11  2.1374725346660014e-16  -1.2126981548943607e-12  1.0228280082638281e-16  -2.3417411755176270e-13  -2.0072498681228721e-16  -9.1209306267174727e-14  1.3201536080953571e-16
3.2000000000000001e-01  -1.5111635461337692e-11  1.3693677821874416e-16  -1.2318855413214437e-12  3.4651747075110220e-16  -2.3297325473350291e-13  7.4857885985679738e-18  -9.5318070965212842e-14  -8.4457053516335252e-16
3.2500000000000001e-01  -1.5256063806817186e-11  -4.8288950685384919e-17  -1.2341198374030025e-12  -8.3912098324013801e-17  -2.3742508775808416e-13  4.1564559822075052e-16  -9.3734086242513088e-14  3.3833992341833971e-16
3.3000000000000002e-01  -1.5385926936974501e-11  -2.5184959732504790e-17  -1.2469404742756257e-12  -1.9816589354538913e-17  -2.3552040971850510e-13  -2.3656072498126057e-16  -8.9209790351745460e-14  3.9872545000275130e-16
3.3500000000000002e-01  -1.5530439975887025e-11  -1.2576389714207789e-16  -1.2477451114530065e-12  -2.0720892993279316e-17  -2.3606354334198870e-13  5.3043994537767653e-16  -9.2673437742387056e-14  4.4459369824676464e-16
3.4000000000000002e-01  -1.5665292864505657e-11  9.5971929202046740e-17  -1.2600784932368693e-12  -1.4017822130419678e-18  -2.3806829454483135e-13  -5.4584681190937083e-16  -9.3932702198240105e-14  9.5994892932546648e-16
3.4499999999999997e-01  -1.5807354798405906e-11  1.0261391009399647e-16  -1.2843464376837072e-12  -1.6148351894011328e-16  -2.3189166311612438e-13  1.7362279817922897e-16  -9.5729742047769171e-14  5.4356287632576740e-16
3.4999999999999998e-01  -1.5951189092998093e-11  2.0537669151013805e-16  -1.2838228691038902e-12  -1.2228906270666995e-16  -2.2549089426242197e-13  2.0316642107667378e-16  -9.8246664577782268e-14  -3.0416315033690250e-16
3.5499999999999998e-01  -1.6100837828514509e-11  -8.1234906594460818e-17  -1.2882847276695079e-12  -8.3683601291574995e-17  -2.1620761314714875e-13  6.1671679545885014e-17  -9.6069027039326262e-14  6.9895490937235224e-16
3.5999999999999999e-01  -1.6243018394256062e-11  -9.9827986972868813e-17  -1.2963783518770885e-12  1.3562110627845039e-16  -2.1505665739192166e-13  1.2048671015146025e-16  -1.0169568225859284e-13  -2.3802872505123230e-16
3.6499999999999999e-01  -1.6380200143199629e-11  -3.7595825844273235e-18  -1.3137666147616687e-12  -2.8399786821486809e-16  -2.1712861397750857e-13  1.1889541385471505e-17  -9.8952516350758380e-14  -4.7306011742643381e-16
3.7000000000000000e-01  -1.6519835162670641e-11  -4.9160508569697540e-17  -1.3197407525799804e-12  -7.5649388761714405e-17  -1.9886927211771548e-13  7.0297117135405021e-16  -9.6798227924339523e-14  -1.3710987277664775e-16
3.7500000000000000e-01  -1.6673626526137326e-11  2.1737795295718887e-16  -1.3390055601157040e-12  2.1192359874432749e-16  -2.0772829535701757e-13  1.7885281572881027e-16  -9.7136423103301143e-14  -6.3844242401585415e-16
3.8000000000000000e-01  -1.6819611585075508e-11  4.3047130671200086e-17  -1.3507767641266054e-12  2.3053779960883686e-16  -2.2423504254569846e-13  -6.4778821359826761e-17  -1.0425821015285222e-13  -1.0389802164232985e-16
3.8500000000000001e-01  -1.6955762568143971e-11  1.6042926797550419e-16  -1.3691897359726251e-12  -9.2055965883183843e-17  -2.2385861734359094e-13  -3.9379217809245564e-17  -1.0419461437489459e-13  -6.0772806414803216e-16
3.9000000000000001e-01  -1.7104917470780416e-11  -1.1543130950743069e-16  -1.3932152323965150e-12  1.0886637206626945e-16  -2.3001580222230565e-13  3.2922374815377402e-16  -1.1017317093992150e-13  2.0151064345462112e-16
3.9500000000000002e-01  -1.7255554025975338e-11  7.4767244448666674e-17  -1.4075179987964139e-12  2.9574435514193339e-16  -2.3523147019234110e-13  5.0941359124761416e-16  -1.0500521371688652e-13  6.5899820139780531e-16
4.0000000000000002e-01  -1.7396847859319583e-11  -3.5417814498324360e-17  -1.4345035017619666e-12  2.6542465982035052e-17  -2.3991938428805248e-13  5.0396886072518099e-16  -1.1136545972986171e-13  -1.0456249981272280e-16
4.0500000000000003e-01  -1.7545065110341378e-11  2.4217897833366146e-16  -1.4550403289697945e-12  -3.2982282109421929e-16  -2.4556389386187415e-13  1.1412403856264101e-15  -1.1046831226808822e-13  -2.2501621113793240e-16
4.0999999999999998e-01  -1.7705379061121737e-11  1.8858389306732449e-16  -1.4707519082814506e-12  3.4558171754250094e-17  -2.3791483007632664e-13  8.3841690064218138e-16  -1.0696059736000057e-13  -2.3703177751353617e-16
4.1499999999999998e-01  -1.7853942861061817e-11  -1.0081346183805993e-16  -1.4884497998886518e-12  4.1305829994835388e-17  -2.5206405326326099e-13  2.8199212882324917e-16  -1.0541892766609980e-13  -2.4617150595300623e-16
4.1999999999999998e-01  -1.8003538792969727e-11  3.8316744360510059e-16  -1.5091797145895815e-12  -5.6154533981216304e-18  -2.6204763502465624e-13  1.5054943143416446e-15  -1.0288965419060413e-13  -6.8063824235028670e-16
4.2499999999999999e-01  -1.8167769982191944e-11  -1.5727608695612165e-17  -1.5205482486398144e-12  1.3282388632097058e-16  -2.7953195839144675e-13  4.0559209188985417e-16  -1.0546682426323059e-13  8.9149027979629340e-16
4.2999999999999999e-01  -1.8317929191368391e-11  -3.8263619716859917e-18  -1.5239680279208483e-12  4.7741128951297213e-16  -2.7376431436117097e-13  -4.9354422735099952e-16  -1.0834156599818926e-13  9.2801618013305435e-16
4.3500000000000000e-01  -1.8467398256398976e-11  5.3493563575550795e-17  -1.5414495454161055e-12  -1.8322454992985179e-16  -2.8962767834256675e-13  3.5798043930205479e-16  -1.0591403726321957e-13  3.5372331109482298e-16
4.4000000000000000e-01  -1.8623981036832912e-11  -2.5747989211228228e-16  -1.5614908841669423e-12  -8.4211989244246353e-16  -2.8453568765013182e-13  3.9765218132837586e-16  -1.1138558189852716e-13  -1.8211211758661254e-16
4.4500000000000001e-01  -1.8781096755657916e-11  9.8771270915852171e-17  -1.5723618235065276e-12  -1.9746232913826968e-16  -2.9285770491510211e-13  5.1876545282301949e-16  -1.1341255340255972e-13  6.3726550273377362e-16
4.5000000000000001e-01  -1.8946446013297549e-11  -1.2478812734959358e-16  -1.5983154446404365e-12  -4.6154276898538534e-16  -2.8260505694298244e-13  4.1134168709209589e-16  -1.1493679699499451e-13  5.7805722412200647e-16
4.5500000000000002e-01  -1.9104338574506501e-11  -8.3379895038454928e-17  -1.6032230965527441e-12  -2.6807749061664480e-16  -2.8865867542434648e-13  3.1456736384805352e-16  -1.1364759628242087e-13  -1.8555193806975395e-17
4.6000000000000002e-01  -1.9260434552362312e-11  8.8653275783056465e-17  -1.6071249482382440e-12  -3.1082311987760376e-16  -2.9110569204358991e-13  6.0397122718600556e-16  -1.2148615074832001e-13  7.9673055280313906e-16
4.6500000000000002e-01  -1.9420973263977614e-11  -1.3086593344153372e-17  -1.6169938743037615e-12  -5.1399444295940097e-17  -2.9539338448417567e-13  -2.6680655022119445e-16  -1.1657175508937834e-13  6.9542210280786853e-16
4.6999999999999997e-01  -1.9575664830571145e-11  6.7279904221149097e-17  -1.6186731182670844e-12  -5.9747230419788821e-16  -2.8396291222924789e-13  3.6175607091804309e-16  -1.1092644046821927e-13  -3.8455648995993723e-16
4.7499999999999998e-01  -1.9741604755995856e-11  -1.2655447138580535e-16  -1.6285523682021608e-12  -6.1561312421012293e-16  -2.9656689668969255e-13  1.8882660030374202e-17  -1.1863879661457447e-13  -7.3796044721034189e-16
4.7999999999999998e-01  -1.9898698681666840e-11  -1.6325094492766598e-16  -1.6283106203803743e-12  -5.4322598593855159e-16  -2.9669852817094033e-13  4.9304089432450445e-17  -1.2095647899442956e-13  1.5722060718533557e-16
4.8499999999999999e-01  -2.0067257812230888e-11  -9.9511785014457467e-17  -1.6263123811533496e-12  -2.9491769479757670e-16  -3.0249472594030691e-13  -2.9765710932111732e-16  -1.2687692607663605e-13  1.3127120473584906e-15
4.8999999999999999e-01  -2.0219571141218394e-11  1.7749378097576748e-17  -1.6237896315651232e-12  -6.7364559219667770e-17  -2.9393693093909874e-13  -6.5448193000089623e-16  -1.2418793780094568e-13  -5.4687628482709372e-16
4.9500000000000000e-01  -2.0392981539292577e-11  -2.2400567862601646e-16  -1.6316778203384844e-12  -4.9840995647901702e-16  -3.0255502381895909e-13  -1.1558301379767178e-15  -1.2513257498878648e-13  3.6063284147760139e-16
5.0000000000000000e-01  -2.0550956717918609e-11  1.9227349125316078e-17  -1.6377719364984152e-12  -6.4563178803248365e-16  -3.0431907178712158e-13  -2.1634980909319915e-16  -1.2698610777196966e-13  -1.0157721304921569e-16
5.0500000000000000e-01  -2.0712481328934215e-11  -2.5898323936807586e-17  -1.6383084143011141e-12  -4.1848716499661267e-16  -3.0737196637370494e-13  -5.5997134004575675e-16  -1.2857145052814624e-13  -8.2458876154948974e-16
5.1000000000000001e-01  -2.0881472939835571e-11  2.6801021509188645e-17  -1.6485814189607712e-12  -5.4957596197823580e-18  -2.9812738537327171e-13  5.4066246094730790e-16  -1.3880700490219555e-13  -1.3048722515710917e-15
5.1500000000000001e-01  -2.1050744039506573e-11  -8.0556907759972574e-17  -1.6586176769543698e-12  9.8003137191345048e-17  -2.9185619000395427e-13  -8.1439219162163396e-16  -1.3064330828762366e-13  -5.0341227415397273e-16
5.2000000000000002e-01  -2.1218683873589039e-11  2.5206719629724260e-16  -1.6647294700562442e-12  -5.3045596301103808e-16  -2.7651720914250199e-13  -3.8856458514702524e-16  -1.3627770891005174e-13  1.3807826989801392e-15
5.2500000000000002e-01  -2.1383662891317963e-11  -1.9697485342190113e-17  -1.6768936533019909e-12  4.8578647263767808e-17  -2.7548354401214914e-13  9.6332998916361207e-17  -1.4305280189098780e-13  -2.4585141138210958e-16
5.3000000000000003e-01  -2.1553058948422013e-11  -9.6503024704069777e-17  -1.6859807642857423e-12  4.7814560309183076e-16  -2.7318105297095741e-13  -2.4499559641988469e-16  -1.3563611887177985e-13  4.9353270789857026e-16
5.3500000000000003e-01  -2.1725977134881011e-11  3.2498866055357199e-17  -1.6998229247877110e-12  8.2676953931690868e-16  -2.8787399270069276e-13  5.9039255808592811e-17  -1.3025734200338337e-13  -1.0892774856971624e-15
5.4000000000000004e-01  -2.1903193883826204e-11  -1.4639425969557571e-16  -1.7168074767146977e-12  8.5189919194926597e-17  -2.7415788997739337e-13  -4.3033703949189252e-16  -1.3978468403535965e-13  3.7470319382577080e-16
5.4500000000000004e-01  -2.2072946742461119e-11  -4.8174060021926498e-16  -1.7229391986904237e-12  3.9115061499226950e-16  -2.9178659031939782e-13  1.5344156976234192e-15  -1.3643818178318198e-13  -1.0270192624019815e-15
5.5000000000000004e-01  -2.2242391361832326e-11  1.4645346209605201e-17  -1.7278169607460565e-12  -1.6314172649527397e-16  -2.8770869182360025e-13  4.1111429842418211e-16  -1.3779339861569237e-13  5.6315331411754842e-16
5.5500000000000005e-01  -2.2417717525640139e-11  -3.0275173351151583e-17  -1.7456462660099883e-12  4.2963011662670087e-16  -3.0036072271728999e-13  1.8204325907499095e-16  -1.4024843153205835e-13  1.0997173772456560e-15
5.6000000000000005e-01  -2.2590434347697139e-11  8.4412409959470678e-19  -1.7492988019455748e-12  2.4385560120945311e-17  -2.9960883885470193e-13  -7.4695884502833837e-17  -1.4003399322351771e-13  -9.1777708653346571e-17
5.6499999999999995e-01  -2.2771054878610115e-11  7.3972189295103401e-17  -1.7692185858489152e-12  1.7377473892023110e-16  -3.0113395002995991e-13  2.9912530528536516e-16  -1.3676854816506465e-13  -4.3939213078609234e-17
5.6999999999999995e-01  -2.2940540959941952e-11  1.2084460523131321e-16  -1.7802557914111059e-12  4.5697595418686873e-16  -3.0019483442257775e-13  2.1699432829297019e-16  -1.4714253054153398e-13  9.0266356891625234e-16
5.7499999999999996e-01  -2.3112939208972427e-11  4.0863292748214557e-16  -1.8014647507312161e-12  -2.3291559934125061e-16  -3.0348717847259260e-13  4.4795081022269205e-16  -1.4408786881631066e-13  8.6554595110163851e-16
5.7999999999999996e-01  -2.3287490378701208e-11  -4.7187276553166396e-16  -1.8211323587873199e-12  -5.3855010181540553e-16  -3.0239712579623577e-13  -4.6672006513140274e-16  -1.4187541913610862e-13  -4.7355369863979090e-16
5.8499999999999996e-01  -2.3458888495365078e-11  -1.7919566870088402e-16  -1.8404665825013922e-12  3.7889625712324633e-16  -3.0630338841814256e-13  5.7706077109164003e-16  -1.4218156077719132e-13  4.9127750647703173e-16
5.8999999999999997e-01  -2.3642379548365401e-11  -2.3109099678367662e-16  -1.8513765001320574e-12  2.3497824987904311e-16  -3.1198968905391471e-13  3.0559576344354193e-16  -1.3226689281157352e-13  -1.2905613567963139e-15
5.9499999999999997e-01  -2.3830314127025390e-11  -4.6133366562361852e-17  -1.8642953781053049e-12  1.1069208176127728e-16  -3.0806674918916616e-13  -8.3579076592002193e-16  -1.2641162445618536e-13  1.2708823733237838e-16
5.9999999999999998e-01  -2.4016048877657957e-11  -2.2612075017706503e-16  -1.8762288791173611e-12  -7.8273449218741187e-16  -3.0987313541481608e-13  2.2492283282784162e-16  -1.2756247122368105e-13  -1.7034649622082974e-16
