# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  4.9993409248300175e-01  2.4609375000000000e-01
5.0000000000000001e-03  4.9993409436588915e-01  2.4609375000000000e-01
1.0000000000000000e-02  4.9993409607279432e-01  2.4609375000000000e-01
1.4999999999999999e-02  4.9993409761610985e-01  2.4609375000000000e-01
2.0000000000000000e-02  4.9993409900304309e-01  2.4609375000000000e-01
2.5000000000000001e-02  4.9993410023570800e-01  2.4609375000000000e-01
2.9999999999999999e-02  4.9993410131130578e-01  2.4609375000000000e-01
3.5000000000000003e-02  4.9993410222240009e-01  2.4609375000000000e-01
4.0000000000000001e-02  4.9993410295729507e-01  2.4609375000000000e-01
4.4999999999999998e-02  4.9993410350052769e-01  2.4609375000000000e-01
5.0000000000000003e-02  4.9993410383348197e-01  2.4609375000000000e-01
5.5000000000000000e-02  4.9993410393513638e-01  2.4609375000000000e-01
5.9999999999999998e-02  4.9993410378295139e-01  2.4609375000000000e-01
6.5000000000000002e-02  4.9993410335390093e-01  2.4609375000000000e-01
7.0000000000000007e-02  4.9993410262565086e-01  2.4609375000000000e-01
7.4999999999999997e-02  4.9993410157787621e-01  2.4609375000000000e-01
8.0000000000000002e-02  4.9993410019370682e-01  2.4609375000000000e-01
8.5000000000000006e-02  4.9993409846128151e-01  2.4609375000000000e-01
8.9999999999999997e-02  4.9993409637536185e-01  2.4609375000000000e-01
9.5000000000000001e-02  4.9993409393891153e-01  2.4609375000000000e-01
1.0000000000000001e-01  4.9993409116479104e-01  2.4609375000000000e-01
1.0500000000000000e-01  4.9993408807771489e-01  2.4609375000000000e-01
1.1000000000000000e-01  4.9993408471510470e-01  2.4609375000000000e-01
1.1500000000000000e-01  4.9993408112530002e-01  2.4609375000000000e-01
1.2000000000000000e-01  4.9993407736820916e-01  2.4609375000000000e-01
1.2500000000000000e-01  4.9993407352692321e-01  2.4609375000000000e-01
1.3000000000000000e-01  4.9993406971730153e-01  2.4609375000000000e-01
1.3500000000000001e-01  4.9993406605611002e-01  2.4609375000000000e-01
1.4000000000000001e-01  4.9993406259074114e-01  2.4609375000000000e-01
1.4499999999999999e-01  4.9993405930548818e-01  2.4609375000000000e-01
1.4999999999999999e-01  4.9993405632110832e-01  2.4609375000000000e-01
1.5500000000000000e-01  4.9993405413335967e-01  2.4609375000000000e-01
1.6000000000000000e-01  4.9993405342485558e-01  2.4609375000000000e-01
1.6500000000000001e-01  4.9993405420886344e-01  2.4609375000000000e-01
1.7000000000000001e-01  4.9993405499399940e-01  2.4609375000000000e-01
1.7499999999999999e-01  4.9993405340510438e-01  2.4609375000000000e-01
1.7999999999999999e-01  4.9993404889483695e-01  2.4609375000000000e-01
1.8500000000000000e-01  4.9993404571017586e-01  2.4609375000000000e-01
1.9000000000000000e-01  4.9993405226790316e-01  2.4609375000000000e-01
1.9500000000000001e-01  4.9993407449207589e-01  2.4609375000000000e-01
2.0000000000000001e-01  4.9993410603277672e-01  2.4609375000000000e-01
2.0499999999999999e-01  4.9993412390366326e-01  2.4609375000000000e-01
2.0999999999999999e-01  4.9993409805503902e-01  2.4609375000000000e-01
2.1500000000000000e-01  4.9993401487503464e-01  2.4609375000000000e-01
2.2000000000000000e-01  4.9993390171026053e-01  2.4609375000000000e-01
2.2500000000000001e-01  4.9993383189081014e-01  2.4609375000000000e-01
2.3000000000000001e-01  4.9993389583006603e-01  2.4609375000000000e-01
2.3499999999999999e-01  4.9993414332694269e-01  2.4609375000000000e-01
2.3999999999999999e-01  4.9993452455702858e-01  2.4609375000000000e-01
2.4500000000000000e-01  4.9993486724112207e-01  2.4609375000000000e-01
2.5000000000000000e-01  4.9993491563408954e-01  2.4609375000000000e-01
2.5500000000000000e-01  4.9993442678659411e-01  2.4609375000000000e-01
2.6000000000000001e-01  4.9993328664520614e-01  2.4609375000000000e-01
