time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  3.9839702543859814e-08
8.0000000000000004e-01  -1.2872092491961959e-16  8.8900070623319918e-07
1.6000000000000001e+00  -8.6147323939751856e-17  3.4094566570368156e-07
2.3999999999999901e+00  6.9001390290935152e-17  2.0453279370183308e-06
3.1999999999999802e+00  1.4284013009486737e-16  2.9496163130333861e-06
3.9999999999999600e+00  4.8762566489603604e-17  2.7178596051392359e-06
4.7999999999999403e+00  -9.4336030700077145e-17  2.1251805170305918e-06
5.5999999999999304e+00  -1.0571638305400765e-16  1.6703643164165021e-06
6.3999999999999098e+00  3.2692614623205253e-17  1.4151484474957462e-06
7.1999999999998900e+00  1.4818291903280263e-16  1.2611567392359114e-06
7.9999999999998703e+00  9.3052743332578642e-17  1.1371622021947513e-06
8.7999999999998604e+00  -6.4871335673932907e-17  1.0240988987147009e-06
9.5999999999998398e+00  -1.2418706241226909e-16  9.2431474894238304e-07
1.0399999999999800e+01  -6.8965850236141833e-18  8.4045626390424387e-07
1.1199999999999800e+01  1.3986305171071884e-16  7.7029145342825147e-07
1.1999999999999799e+01  1.1816797001093751e-16  7.1070824740705035e-07
1.2799999999999800e+01  -1.9019916011271790e-17  6.6027121193345468e-07
1.3599999999999801e+01  -9.9394821914477551e-17  6.1918097415777180e-07
1.4399999999999700e+01  1.6736869191069887e-16  5.8567482611472914e-07
1.5199999999999701e+01  1.0168878610205088e-15  5.5843425338813546e-07
1.5999999999999700e+01  4.9810404012866914e-15  5.3519589783630138e-07
1.6799999999999802e+01  2.3850790536092813e-14  5.1460225217923199e-07
1.7600000000000001e+01  1.3415221230697490e-13  4.9365265925864293e-07
1.8400000000000102e+01  2.5013790090740914e-13  4.7598356889260939e-07
1.9200000000000198e+01  1.1807016262937647e-12  4.6118212420322717e-07
2.0000000000000298e+01  3.7617333841517679e-12  4.4583621598342659e-07
2.0800000000000502e+01  5.2269624991807782e-12  4.3299255963012902e-07
