time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  4.7903622418716848e-09
8.0000000000000004e-01  -9.3433567107659765e-19  9.9442128902665435e-08
1.6000000000000001e+00  -6.5747119773088410e-19  1.0453068096663667e-07
2.3999999999999901e+00  4.6932174661511674e-19  1.7471514713984743e-07
3.1999999999999802e+00  1.0167577133492485e-18  2.3096699166986081e-07
3.9999999999999600e+00  3.1035433549204337e-19  2.1648980600312795e-07
4.7999999999999403e+00  -7.5138344786224593e-19  1.8307477808065798e-07
5.5999999999999304e+00  -8.2026714744340480e-19  1.5911999835668838e-07
6.3999999999999098e+00  2.0469912161989369e-19  1.4327250382681449e-07
7.1999999999998900e+00  1.0299679856344679e-18  1.3132225047636680e-07
7.9999999999998703e+00  6.0217386702150684e-19  1.2177944700658394e-07
8.7999999999998604e+00  -5.4260529511810700e-19  1.1381375676323242e-07
9.5999999999998398e+00  -9.4528387730238826e-19  1.0720273071396285e-07
1.0399999999999800e+01  -8.2706219798648727e-20  1.0175805945261757e-07
1.1199999999999800e+01  9.5039918826467149e-19  9.7116845473652277e-08
1.1999999999999799e+01  8.3017743604541181e-19  9.3720767210207701e-08
1.2799999999999800e+01  -2.9643336599488872e-19  9.1254753070543785e-08
1.3599999999999801e+01  -9.9059225742093614e-19  8.9931737064458625e-08
1.4399999999999700e+01  -3.4928993519960826e-19  8.7910280912839778e-08
1.5199999999999701e+01  6.8915874511340090e-19  8.8958363059893503e-08
1.5999999999999700e+01  1.6543704769707728e-18  9.0023711720082623e-08
1.6799999999999802e+01  1.0892536188076427e-18  9.2498329111134893e-08
1.7600000000000001e+01  9.5903451684750284e-18  9.2833210039610108e-08
1.8400000000000102e+01  1.3894267656959315e-16  8.8326461057763185e-08
1.9200000000000198e+01  5.2702970419764253e-16  8.4914858120603520e-08
2.0000000000000298e+01  1.5010366148731520e-15  8.6807807708738229e-08
2.0800000000000502e+01  1.7653210395778996e-14  8.5147941212922021e-08
2.1600000000000598e+01  6.3012136900954905e-14  8.4216936573810584e-08
2.2400000000000698e+01  1.6557846887803827e-13  8.5545624195528678e-08
2.3200000000000799e+01  9.2271838182133987e-13  8.8247254656031760e-08
2.4000000000000998e+01  2.8708972015398498e-12  8.4129474385491905e-08
2.4800000000001098e+01  6.7331861670826575e-12  9.2102466319547887e-08
2.5600000000001199e+01  1.7390068754991483e-11  1.0727212627221475e-07
2.6400000000001299e+01  4.6231144935572557e-11  8.2441152153147010e-08
2.7200000000001499e+01  7.5368627575252388e-11  1.1244080259413099e-07
2.8000000000001599e+01  8.2865316398558500e-11  8.7072072391035245e-08
2.8800000000001699e+01  3.7847892463582587e-10  1.6470128573204565e-07
2.9600000000001799e+01  9.8781367531339778e-11  1.0165553701410779e-07
3.0400000000001999e+01  6.7800339443491070e-10  1.2855750381159714e-07
3.1200000000002099e+01  7.4679137469401771e-10  8.1555895719023964e-08
