# time  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)  Re_m-2(R=24)  Im_m-2(R=24)  Re_m-1(R=24)  Im_m-1(R=24)  Re_m0(R=24)  Im_m0(R=24)  Re_m1(R=24)  Im_m1(R=24)  Re_m2(R=24)  Im_m2(R=24)  Re_m-2(R=32)  Im_m-2(R=32)  Re_m-1(R=32)  Im_m-1(R=32)  Re_m0(R=32)  Im_m0(R=32)  Re_m1(R=32)  Im_m1(R=32)  Re_m2(R=32)  Im_m2(R=32)  Re_m-2(R=40)  Im_m-2(R=40)  Re_m-1(R=40)  Im_m-1(R=40)  Re_m0(R=40)  Im_m0(R=40)  Re_m1(R=40)  Im_m1(R=40)  Re_m2(R=40)  Im_m2(R=40)
2.0800000000000502e+01  -2.6074698070229429e-04  8.2470572303208013e-06  7.6799016250797306e-06  -1.3322425157659853e-06  2.2192214924444031e-04  2.0936908531716391e-08  -8.4136572218649487e-06  1.8763928579423226e-06  -2.5781652218374325e-04  -8.1935477155046181e-06  -5.4685194877521654e-05  4.4010251930440512e-07  5.0536927693527387e-07  -3.6494906252265721e-07  4.4397438448530000e-05  1.3935964942656841e-08  -2.4423330432879906e-07  8.8230552563600372e-07  -5.3304271966979058e-05  -3.8282658673344106e-07  -3.0836203845234941e-06  8.2435029185877207e-07  5.6247669715416188e-07  -9.9284122945864081e-07  2.0363175414923966e-06  7.3805261361599150e-07  -5.3498693371083205e-07  8.9146470730706601e-07  -1.2275351991588811e-06  -2.3398809478561423e-07  1.0650360376650265e-06  -8.6553071452595049e-08  1.8792997328589699e-07  3.0753621078870586e-08  -1.0072528686082616e-06  1.7170904198716164e-07  3.0865097140441829e-07  -6.4937918851477355e-07  6.3023199160655629e-07  1.5155398002457554e-07
2.1200000000000500e+01  -2.7564837361768581e-04  8.0967467588418986e-06  7.8152514215172341e-06  -8.7225888510436074e-07  2.3523109104556507e-04  -2.6895450055576394e-07  -8.1889339445881805e-06  1.3954781607540984e-06  -2.7360922340644039e-04  -8.3128906422043232e-06  -6.0808829118078398e-05  5.3917111053552438e-07  5.8522321691521906e-07  -8.9383711500431392e-07  4.8859292207384064e-05  -2.7701714505722438e-07  -6.4814105490683055e-07  1.0489780744372485e-06  -5.8721636176054235e-05  -6.7763250522108782e-07  -4.8622388649986266e-06  1.3124137708446086e-06  1.3868724968873142e-06  -6.4340096719027798e-07  3.0525201160366356e-06  2.2860508659438986e-07  -1.1501777595840567e-06  1.0177192819052423e-06  -3.1687386686478810e-06  -1.0481848655200088e-06  -1.3639440432707193e-06  2.1224669124537853e-07  4.2934819245656312e-07  -6.8882452040872546e-07  4.4631460588760181e-07  1.1165417379812709e-07  -3.4733223082210198e-08  5.6084976640935757e-07  7.9651276717034035e-09  -1.3034018336764765e-07
2.1600000000000598e+01  -2.8948805574095066e-04  7.7402750412811936e-06  7.5790462343286416e-06  5.4032924920097130e-08  2.4791393570081273e-04  -3.1583212033485235e-07  -7.7963913494598790e-06  7.5648339760717682e-07  -2.8899437397171866e-04  -8.0238684199966489e-06  -6.6260104333450495e-05  6.0368208504303188e-07  5.6758297417719330e-07  -1.0169121845561376e-06  5.3160621258236118e-05  -2.3880842087818088e-07  -8.0327981160779985e-07  1.1281825632896311e-06  -6.4183236820324397e-05  -7.7318054574015360e-07  -8.6850058270152372e-07  1.5592237946450666e-07  4.7997296001363280e-07  4.3021152551015938e-07  3.8036557436957519e-07  -6.1524117547277485e-07  -3.4977108498559203e-07  5.0263655687308208e-08  -1.2292469736420745e-06  -5.8635325078857014e-07  -1.9057298156916531e-06  2.5233749748414759e-07  1.4021221134746687e-08  -6.9285016805420951e-07  1.1266360655083307e-06  -5.2909118883770082e-08  -4.1571743910991221e-07  1.2807788408844409e-06  -1.6235000934641062e-07  -2.3486122881031368e-07
2.2000000000000600e+01  -3.0240531558567202e-04  7.4683426610612140e-06  7.2312119315369821e-06  9.2342169426946241e-07  2.5988535147582193e-04  -2.2279766090950580e-07  -7.5510194896102458e-06  4.7525632470967306e-08  -3.0352676075817513e-04  -7.6714808507252024e-06  -7.1518790999189422e-05  7.3358228677226976e-07  6.9385170044777926e-07  3.3141000481503542e-07  5.8607432083489257e-05  1.3645835173359733e-07  -6.2345782195811151e-07  3.0059336288669578e-07  -7.1729458465680137e-05  -6.7110857747278023e-07  3.2645678699678493e-06  -1.0092453140347422e-06  -8.3499516319074735e-07  7.3858352449607200e-07  -2.1110069317372893e-06  -4.8501838146195026e-07  8.5807567608471828e-07  -8.0374133912796652e-07  1.7031398165455149e-06  5.9032158709577523e-07  6.1768500646949560e-07  6.9119937944308867e-08  -2.7807252230591669e-07  1.4565890449912546e-07  -4.2469124147049088e-07  -1.5690603313226774e-07  -3.7898762516044153e-07  4.8496381364918440e-07  7.2598931138598867e-07  -1.6436896614177883e-07
2.2400000000000698e+01  -3.1556387531241244e-04  7.4067675141678494e-06  7.0228976795017856e-06  1.0615713244398090e-06  2.7161837553747975e-04  -8.6530686944689912e-08  -7.5094855768589668e-06  -2.7937618193777476e-07  -3.1716686091929757e-04  -7.4835447040028197e-06  -7.8559488442135009e-05  9.3462244753264759e-07  9.3868009500743484e-07  1.8273196027563536e-06  6.5616597905267292e-05  2.4469811802396332e-07  -6.8760828109671069e-07  -9.0664479630987780e-07  -8.1254026099819387e-05  -7.8703723997603091e-07  1.6281818786511486e-06  -5.6474972278588217e-07  -6.4495101486271040e-07  1.4699537845019425e-07  -5.8684391704403438e-07  3.2298005875704909e-07  7.9977086127335248e-07  -6.2388773376608925e-07  8.6299179142242191e-07  7.5854732140002163e-07  2.5852149912215212e-06  -5.7068292383898340e-09  4.3071251972725873e-08  1.0250700877844039e-06  -1.5176804908915679e-06  -9.4308899603069597e-08  -2.1044833802625330e-08  -1.1108318984853926e-06  5.6412515483871128e-07  -8.4434371326874643e-08
2.2800000000000800e+01  -3.2953247572569088e-04  7.5858515027475567e-06  7.1233786847707149e-06  3.8053260721015048e-07  2.8342279536284923e-04  2.7984490658035119e-08  -7.6368999108085298e-06  -2.2233647484383946e-08  -3.3017686151947957e-04  -7.5564709396831263e-06  -8.6942836169810294e-05  1.0701219060272649e-06  1.0142917752896712e-06  1.6752845291576330e-06  7.2336522317325167e-05  5.9470137242033825e-08  -1.0226877701125564e-06  -1.2983383524362547e-06  -8.9649796375485436e-05  -1.0139935975551934e-06  -3.4929756529830106e-06  5.6490001431777493e-07  5.3867828005296032e-07  -2.5687957408745059e-07  3.2110805307600337e-06  3.8375341668025722e-07  -2.7099936282107186e-07  -4.3822467332227849e-08  -3.2264714983808591e-06  -2.7579159235836023e-07  1.4301398644524442e-06  -3.4258004307647683e-08  3.5468587273524674e-07  7.4753185407518050e-07  -4.9670209516342900e-07  -1.6721800439783654e-08  3.2577178250304211e-07  -1.5560972848840372e-06  -5.8049561393408185e-07  -1.3973709886046160e-09
2.3200000000000799e+01  -3.4360189955720977e-04  7.9458759052094718e-06  7.5431445713520471e-06  -6.1474161904925127e-07  2.9508305929148147e-04  1.0090152076034078e-07  -7.8351003841407331e-06  6.2445382192353707e-07  -3.4258897463650161e-04  -7.8477887050609826e-06  -9.4039295316761875e-05  1.0386649682167916e-06  9.2592449039407806e-07  2.3641101701207924e-07  7.7125807530169731e-05  -4.9562889533521820e-08  -1.1646518489960162e-06  -6.1721519385315313e-07  -9.4744921229316070e-05  -1.0282086022432920e-06  -6.1962645335141628e-06  5.2151777521902049e-07  6.3380678776048135e-07  -2.9581435555437546e-07  4.9899413685137403e-06  -3.0062350364069080e-07  -6.6154061667106110e-07  1.8275789598147999e-07  -5.7028500813860714e-06  -7.4126055217900882e-07  -8.9138625106337717e-07  -3.3700279208153738e-07  -1.0980060974419757e-07  -4.4839117361758588e-07  7.0281203191377490e-07  -4.3201103447746467e-08  5.2749483697384801e-07  -1.0878193817941218e-07  -4.5136294132938032e-07  2.7624319955302633e-07
2.3600000000000900e+01  -3.5693802192563162e-04  8.3680400869308961e-06  8.1206856252613993e-06  -1.2259786046185057e-06  3.0647674773183421e-04  1.4797777650986864e-07  -8.0298475627722519e-06  1.2632194128577438e-06  -3.5469493515458177e-04  -8.2314366416096688e-06  -9.9179858989542209e-05  8.4945029441619714e-07  7.8726380517434686e-07  -3.9921998044927165e-07  8.1001790429159495e-05  -3.0045054235358202e-08  -9.9559829328291821e-07  7.0506742091659461e-08  -9.8786952909536664e-05  -8.6024662920167038e-07  -5.6027450254316742e-06  -5.6008134738355562e-07  -6.3008125079408097e-07  -7.2970603182703369e-07  3.9531747870966336e-06  -4.1408594170096594e-07  8.7823277853890398e-08  5.8464999204301991e-07  -4.3647477033886702e-06  2.3275714175030338e-07  -1.4944542635085190e-06  -5.3948354820895595e-07  -7.5969421389178358e-07  -8.9131500339755115e-07  5.8901613733246115e-07  7.4032746327167843e-08  3.9982588107935221e-07  1.3203363675596677e-06  5.2141663674364240e-07  5.6868785114887412e-07
2.4000000000000998e+01  -3.6989782325568357e-04  8.7389492061441594e-06  8.6213377682970127e-06  -1.0280002407099078e-06  3.1821082914505852e-04  1.6311330471760341e-07  -8.2443072043596251e-06  1.5081489938909734e-06  -3.6765768227966529e-04  -8.6013826750236147e-06  -1.0369255864789545e-04  6.7828214107472074e-07  5.7607514894755737e-07  7.7929223646828513e-07  8.5488093261395086e-05  2.2765309030224665e-08  -8.3587244951151200e-07  -3.4050934732877508e-07  -1.0487274030994157e-04  -7.0940218612529335e-07  -4.9149323939363045e-06  -9.5776648043326934e-07  -1.3482442011083887e-06  -1.2983986155841856e-06  2.7763922049302322e-06  3.0515066565236109e-07  6.9106346778681968e-07  1.5140545301697459e-06  -2.1810448888463864e-06  1.1839945156022376e-06  -6.1988707718732474e-07  4.4445298991515312e-09  -3.3813122061469303e-07  -2.1842606829372266e-07  1.4685121582594107e-07  3.3931096596245177e-07  -1.8446253644135556e-07  9.4964439240132471e-07  2.8493107828406504e-07  2.6594670695944474e-07
2.4400000000001000e+01  -3.8395603502485115e-04  8.9906933513321693e-06  8.8899927835506631e-06  -1.4640435631223647e-07  3.3136071778134288e-04  1.1885514787594510e-07  -8.5094147709578573e-06  1.2066976953963051e-06  -3.8294637122448383e-04  -8.9046906428065162e-06  -1.0887983869694941e-04  6.4125652783204381e-07  4.1981595003607723e-07  2.2921623666866510e-06  9.0682651584499623e-05  7.2360415438885374e-08  -7.5040749494712717e-07  -1.5001515409901322e-06  -1.1259685251096405e-04  -6.1076485454322841e-07  -5.2632639422083345e-06  4.4824398796837953e-08  -4.0530770760223838e-07  -1.0421451803462814e-06  3.0918984609436480e-06  7.5774143919496140e-07  1.1004834678293695e-07  1.8851982696716850e-06  -2.3440501329636263e-06  5.7999748387163823e-07  -3.9883617190953786e-07  8.4530174670546088e-07  8.2765178522592364e-07  2.1137035931762931e-07  3.6565543643506319e-07  2.8971755068723508e-07  -7.7610349182613541e-07  -1.9933045027513778e-07  -8.4122022277607803e-07  -5.5859176171499450e-07
2.4800000000001098e+01  -4.0039282532584181e-04  9.1151564567059232e-06  8.9531459091196191e-06  8.4765788258751725e-07  3.4655325218556951e-04  2.2042505135169821e-08  -8.7534323324439426e-06  5.5617407035195789e-07  -4.0104074093443221e-04  -9.1150904282449922e-06  -1.1616263409490257e-04  6.7202449246898636e-07  5.7692387056815869e-07  2.4422514826909954e-06  9.6830652517260337e-05  1.0299747743210098e-07  -5.0431545543449332e-07  -2.0790584113341614e-06  -1.2056627896025646e-04  -5.4185232663341644e-07  -5.7155868731522111e-06  1.3092575325874436e-06  1.1147302523638872e-06  -3.2248638319324970e-07  4.1906361741061386e-06  3.0488715655508677e-07  -1.0624836229888556e-06  1.0566664031804176e-06  -4.3121358865689424e-06  -9.9618585712749914e-07  -8.2686773390136654e-07  8.3852353654078409e-07  1.0430091009045772e-06  1.5173595933509850e-08  6.0292172546359819e-07  -1.7131159599721579e-07  -7.1598797094550803e-07  -4.8100642701217605e-07  -1.1005934909433510e-06  -8.9999443841648971e-07
2.5200000000001101e+01  -4.1919603040560261e-04  9.1610430032141751e-06  8.9847670884085612e-06  1.3539895592330046e-06  3.6340871276586989e-04  -7.2662779768140761e-08  -8.8462839196559297e-06  -2.3683788863384618e-08  -4.2090581029762626e-04  -9.2288205456069744e-06  -1.2612210010738454e-04  7.9702086770477053e-07  1.0494345175390609e-06  1.8197619755144003e-06  1.0464682638648312e-04  1.1949103413653910e-07  -2.9965827123061044e-07  -1.7737786628683212e-06  -1.2959704192568895e-04  -6.5499376207633027e-07  -6.5326849309864591e-06  1.3948710691874729e-06  1.6291912891884441e-06  -1.6523310550112943e-07  5.3391105823631289e-06  -4.8339894675705665e-07  -1.3695991333152908e-06  1.0701926250487501e-07  -6.2037637519138614e-06  -1.7425790641796653e-06  2.8576467066800590e-07  -2.1022250706613467e-07  -1.3641250301519955e-07  1.1226437752856303e-07  -2.1879378404649775e-07  -5.6396982769047420e-07  7.9342628723111920e-08  -2.1347906236463007e-07  1.5264195475190926e-07  -2.3055744749816482e-07
2.5600000000001199e+01  -4.3925797069143692e-04  9.2035523367584055e-06  9.1543301012595195e-06  1.1533775722363893e-06  3.8093151641044223e-04  -1.1126398483840227e-07  -8.7421664504287155e-06  -1.8527413636968122e-07  -4.4089111167814926e-04  -9.2831083076196045e-06  -1.3691106882172526e-04  1.0505256085725535e-06  1.4848081559193922e-06  1.8564172710605732e-06  1.1341397955925917e-04  2.7274848303170154e-08  -6.0005999465569913e-07  -1.5875046311558592e-06  -1.4022583827802832e-04  -1.0529742177131483e-06  -8.2326058133367570e-06  2.4442437893519951e-07  8.0019881331821335e-07  -3.7435533802331548e-07  6.6440044530769159e-06  -7.6669259465742010e-07  -3.4096591236196705e-07  -1.0080418553763012e-08  -7.7623732157696865e-06  -8.9976797995177603e-07  2.5363698303277852e-06  -1.1704161030310299e-06  -1.2001503439835161e-06  4.5663579638029830e-07  -1.5530876839903201e-06  -4.3641633695470389e-07  9.5811008312265718e-07  -2.2025722948808923e-07  1.8256974886762715e-06  7.3188141832871461e-07
2.6000000000001300e+01  -4.5944747331591942e-04  9.3019573675804514e-06  9.4938926814903854e-06  5.1290152872428266e-07  3.9837276230223124e-04  -8.4875718964879034e-08  -8.5461406086886354e-06  1.1141614219847751e-07  -4.6011875593328496e-04  -9.3475384343229205e-06  -1.4649634075363776e-04  1.1508185017110703e-06  1.4536756452868759e-06  2.2920594192959003e-06  1.2150864001260147e-04  -2.6109167055217409e-07  -1.1908395769627195e-06  -1.9227351967667647e-06  -1.5061861240717124e-04  -1.4124253923734458e-06  -1.0484378851619606e-05  -9.1678214041605418e-07  -4.9801788628245035e-07  -4.6191484903899327e-07  8.3091976021031250e-06  -4.3451668228622226e-07  8.5177798365813858e-07  4.7039278122903193e-07  -9.5175904260890544e-06  5.0323314171681280e-07  2.0723457547213843e-06  -8.4066528206267812e-07  -8.0082766556289861e-07  1.5563911982586651e-07  -1.2673211897060022e-06  2.0100094598766450e-07  9.3281518096164487e-07  -1.4101280871152923e-07  1.6325665300245773e-06  9.0321034491193169e-07
2.6400000000001299e+01  -4.7935385231612839e-04  9.4797717975841846e-06  9.9078434211807408e-06  -6.2100046152694591e-08  4.1566784338731158e-04  -2.4387007512042816e-08  -8.4327347220043090e-06  5.9748364827576891e-07  -4.7896512938945231e-04  -9.4831680718518738e-06  -1.5556686563874341e-04  8.4763184634101933e-07  8.8271535481819342e-07  1.9575194461677251e-06  1.2880441862909742e-04  -5.1873453708615514e-07  -1.3798194317407328e-06  -1.9306213270143730e-06  -1.5942469354033673e-04  -1.2893451179126695e-06  -1.3881079804061247e-05  -1.0974704753756178e-06  -1.1554527700059116e-06  -1.0495804511928014e-06  1.0652752545744799e-05  -1.7667700637338076e-08  9.9368661439393665e-07  1.3149710452272691e-06  -1.1630949080663598e-05  1.0559296723956357e-06  -1.7917871922570591e-06  5.1253840182727096e-07  5.1478932389682467e-07  -4.9365249811924306e-07  1.0923693436643607e-06  6.8337143800159543e-07  -2.2060122292666891e-07  3.2381260192023205e-07  -1.0530236059907195e-06  4.9667851012198929e-08
2.6800000000001400e+01  -4.9916896394929867e-04  9.7298687899618330e-06  1.0295233460077329e-05  -2.1334274719561717e-07  4.3316517261381013e-04  3.2026190883430455e-08  -8.4996577037685711e-06  9.1842586177913391e-07  -4.9833479098837432e-04  -9.7072146810974878e-06  -1.6608155090585782e-04  4.1573743243040438e-07  2.4276737364202995e-07  7.8129649638130600e-07  1.3660155300849883e-04  -4.2386854640700946e-07  -1.0147144482577880e-06  -1.0184229883642845e-06  -1.6786250834115193e-04  -7.6129661967880981e-07  -1.9300196459431041e-05  -3.8359389811976094e-07  -7.0471076290542833e-07  -2.3773398575103799e-06  1.4133137161025102e-05  2.2230454527219906e-07  3.2603695774902049e-07  2.4716908395835649e-06  -1.4545267389556654e-05  5.6655004303882010e-07  -3.9088898151862108e-06  1.1906557989317045e-06  1.0638452943152772e-06  -3.9669144005526527e-07  2.6104133152496102e-06  3.1708877426178002e-07  -1.1543736731547688e-06  4.4912381624743268e-07  -3.0692352578533045e-06  -8.2556553872325233e-07
2.7200000000001499e+01  -5.1918529148699906e-04  1.0022442058449331e-05  1.0642365200890800e-05  4.8277619517381487e-08  4.5112707787384903e-04  6.0028651198075285e-08  -8.6935148731345714e-06  8.9789153061215907e-07  -5.1867440001808268e-04  -9.9900401905039240e-06  -1.7848830580202932e-04  3.5452541814495480e-07  1.3456959162497380e-07  -4.3082383044125558e-07  1.4567801508098024e-04  -2.1350538278521012e-08  -5.7449715281197373e-07  3.4874942783088938e-07  -1.7763945261895479e-04  -3.6622181187647715e-07  -2.5840894321256123e-05  6.1215226286444295e-07  4.3590275083299925e-07  -3.0271237641258966e-06  1.9011992247917367e-05  4.7706208220746436e-07  -3.2690240424919437e-07  3.1765455416796007e-06  -1.9558521059991979e-05  -2.1990321773273268e-07  -1.1263127028380026e-06  2.8982447494238584e-07  2.2025752587434035e-07  2.9095202025653564e-07  1.0354883800755452e-06  -4.1606112849168933e-07  -5.3362771902685807e-07  -1.2606129136399672e-07  -1.5207643028293810e-06  -5.6305776321288558e-07
2.7600000000001501e+01  -5.3954695902508473e-04  1.0314787113132854e-05  1.1004000771034791e-05  4.3147199563131443e-07  4.6954718270360567e-04  5.3732846357813629e-08  -8.8705419278332375e-06  6.3301186695403626e-07  -5.3971795659716010e-04  -1.0281851499438359e-05  -1.9185476872757903e-04  8.1058769042615725e-07  7.0029642949732826e-07  -1.2279722267112571e-06  1.5575412521471601e-04  3.6248957336001918e-07  -5.0545387369645022e-07  1.4776110380476220e-06  -1.8899769003131214e-04  -4.8955131799385547e-07  -3.2519291006764176e-05  1.3689649643800443e-06  1.4124087713389495e-06  -1.9026434593993964e-06  2.5366422794802167e-05  6.3846867739016920e-07  -8.4912544897940391e-07  2.5951913227947556e-06  -2.7886775689120748e-05  -8.5582984497581581e-07  2.2379583706156032e-06  -8.2285957413761182e-07  -7.4026219963901608e-07  3.9780731720943710e-07  -1.3568682976164506e-06  -3.7877585976384512e-07  7.2309423848531025e-07  -5.1533465079411719e-07  1.3783669446672466e-06  4.5645552276161191e-07
2.8000000000001599e+01  -5.6033905724126997e-04  1.0573928295544417e-05  1.1426545955699054e-05  6.4697455469879014e-07  4.8833184135696982e-04  2.4550983292312616e-08  -8.9267709264010748e-06  3.6479557714683404e-07  -5.6099959946140506e-04  -1.0547943647104344e-05  -2.0534018642772296e-04  1.5264374400056630e-06  1.5659250225791465e-06  -1.6463169091939706e-06  1.6631008470802616e-04  4.9553405986409129e-07  -9.1018376702675837e-07  2.0969996184517859e-06  -2.0137709431679613e-04  -1.0803744723755316e-06  -3.9807925933500358e-05  1.5634748669728089e-06  1.6476894440980777e-06  -1.8279794208238774e-07  3.2574239866719135e-05  3.4720915396308651e-07  -1.3263094936696614e-06  1.1839104206009539e-06  -3.8426350377379536e-05  -1.2897673582126081e-06  1.1980098972854480e-06  -4.9107524114566661e-07  -4.3467318824818720e-07  -2.1133773495630088e-07  -1.0331502240311886e-06  2.8631229938667568e-07  6.5648579746734230e-07  -4.1288837361261144e-08  1.4329668257567927e-06  6.3535760577459589e-07
2.8400000000001601e+01  -5.8171198452892762e-04  1.0798590689661122e-05  1.1906999331755772e-05  6.2202556660736617e-07  5.0752337030711739e-04  -5.6840436526218760e-09  -8.8710952523746086e-06  2.6273487690782760e-07  -5.8242642400663973e-04  -1.0786440005590318e-05  -2.1846661524762791e-04  2.1378131523639895e-06  2.2504168297481152e-06  -1.7231394393208763e-06  1.7695314946577075e-04  3.5563054719057382e-07  -1.6006326661969973e-06  2.1837702900113864e-06  -2.1434356897780658e-04  -1.8196409954033182e-06  -4.7484503060852423e-05  1.1709547690644825e-06  1.2486491678774589e-06  1.7031606547717903e-07  3.8972858561370516e-05  -2.2042826319540496e-07  -1.3438954525724303e-06  3.3330849431195684e-07  -4.7403476056099313e-05  -1.3327207921816992e-06  -2.1905511294401961e-06  6.6594616803871896e-07  6.2518758368857883e-07  -4.8748498916236887e-07  1.3525918274719768e-06  3.3648685648340080e-07  -5.6633509436446993e-07  5.5108507728487971e-07  -1.1225233535925539e-06  -3.8447190366702894e-07
2.8800000000001699e+01  -6.0385112683429369e-04  1.1015242483087592e-05  1.2413483366958287e-05  4.8755750829540181e-07  5.2731684862131287e-04  -1.9101184924364024e-08  -8.7843113499055903e-06  3.1765318917409276e-07  -6.0434645376491504e-04  -1.1017535095664470e-05  -2.3070691731741708e-04  2.3935710264392691e-06  2.5085734367374572e-06  -1.3835419625470631e-06  1.8722733780071962e-04  6.0374424300643503e-08  -2.1877555297084952e-06  1.7780746502727346e-06  -2.2741156760787629e-04  -2.3527762158705813e-06  -5.4055926451938308e-05  5.1620337203159293e-07  7.0822298255361247e-07  -8.5964262004919855e-07  4.3580777412123357e-05  -5.1666963758363877e-07  -7.0395418979782256e-07  6.6256398527362799e-07  -5.2542297872134821e-05  -8.8889265989289271e-07  -2.7445357335146569e-06  7.8583717369245284e-07  8.0615185408715657e-07  -1.0419790055385747e-07  2.1654455714110891e-06  -3.6227031800050628e-07  -9.1403503448884906e-07  3.8631074556201216e-07  -2.2687405192955261e-06  -9.9601890715507643e-07
2.9200000000001801e+01  -6.2685891471532724e-04  1.1250263722713178e-05  1.2924962094747877e-05  4.0667402102555308e-07  5.4789893968128028e-04  -1.3552884543160531e-08  -8.7258819069445213e-06  4.0748804070263092e-07  -6.2717376978176434e-04  -1.1258964263874527e-05  -2.4157510924199875e-04  2.2492319050546692e-06  2.3840833274081910e-06  -6.2741627722409462e-07  1.9667232283241147e-04  -2.0965973599509333e-07  -2.3142228345516610e-06  1.0277044074265365e-06  -2.3987336357162743e-04  -2.4613269730067318e-06  -5.9084620793675396e-05  5.8912275261858710e-08  2.9873678484689363e-07  -1.3492314196221968e-06  4.7453560538095101e-05  -3.8593917787394187e-07  -7.9480135051706684e-08  1.2383352731934954e-06  -5.6333171481403503e-05  -3.4909186144326657e-07  -2.1102606251201327e-07  -3.4146142513903651e-07  -2.5870153020550417e-07  1.4955296997796887e-07  4.1342444695398365e-07  -5.9835257037405776e-07  1.9163355606813584e-07  -6.6502815662286459e-08  -4.7725383830496406e-07  -1.0847081873210333e-07
2.9600000000001799e+01  -6.5067943901829951e-04  1.1506938514889489e-05  1.3445826714485868e-05  4.3268089832791500e-07  5.6928758137895922e-04  -7.9463559097803815e-11  -8.6860866840143548e-06  4.3485437164502992e-07  -6.5100981917372606e-04  -1.1511115747418210e-05  -2.5110606696520819e-04  1.8703307594332976e-06  2.0797950717879105e-06  3.2374229120939391e-07  2.0516570203771506e-04  -3.1544807158281243e-07  -1.9584306088277069e-06  1.8134039825365698e-07  -2.5121004659671594e-04  -2.1776923391224083e-06  -6.3523054274608010e-05  7.7649757709828859e-08  3.3651622123704762e-08  -2.0848725775630752e-07  5.1954419889795199e-05  -1.0236303481542461e-07  -1.8456774333965162e-07  8.2288645227603721e-07  -6.2284353642466983e-05  -1.9441758020182675e-07  1.4784141913995702e-06  -1.0912828512535248e-06  -1.1870349753890111e-06  8.2176103631357028e-09  -1.2115026554141387e-06  8.9115671771643110e-08  1.0526056837133670e-06  -5.4286522141199275e-08  1.3228991950537834e-06  1.1065934997846993e-06
3.0000000000001901e+01  -6.7511170547758254e-04  1.1767595412529364e-05  1.3991556108216885e-05  5.0586235781036386e-07  5.9130328426306670e-04  1.0540987751460043e-08  -8.6136866252907977e-06  3.9864059857104936e-07  -6.7557841660876444e-04  -1.1760765626155732e-05  -2.5999787965216858e-04  1.5207868587213389e-06  1.7986451470304045e-06  1.0461923046980437e-06  2.1301632200258097e-04  -2.4619639992694758e-07  -1.4571240150447932e-06  -4.8346776087713274e-07  -2.6140042879740162e-04  -1.7527033852616015e-06  -6.8394431739040985e-05  4.5222482817884809e-07  2.8943244724777302e-08  1.2447180011141543e-06  5.7084632002677810e-05  8.6125365912437932e-08  -7.4115437385957430e-07  -3.8144540503447405e-07  -6.9994522243590910e-05  -4.2351007354020210e-07  4.6641467363305222e-07  -4.5211950112842252e-07  -7.4220741767608727e-07  9.8287546101184234e-09  -6.0132038257374708e-07  7.1016106320428856e-07  4.5435820750342530e-07  6.8454007534428726e-08  4.3379014281164582e-07  9.6338743012123148e-07
3.0400000000001999e+01  -6.9988642211662273e-04  1.2013898009087987e-05  1.4571064304541489e-05  5.4435207210099282e-07  6.1367107765140699e-04  1.7092412070716839e-08  -8.4718806996289818e-06  3.5949594617172277e-07  -7.0044601799771592e-04  -1.1995509800979954e-05  -2.6906453288409976e-04  1.3983584566800833e-06  1.6579464268785467e-06  1.1372881465143632e-06  2.2059560715132669e-04  -9.5825124699710690e-08  -1.2000652240023414e-06  -7.2792095336067588e-07  -2.7067117973148951e-04  -1.4722958857620464e-06  -7.4558843727947954e-05  8.2703551918106216e-07  4.2587538229322044e-07  1.3357631124904514e-06  6.2471089671000218e-05  1.6344362384277489e-07  -9.7289356089992038e-07  -1.0348152923189175e-06  -7.7070605417724734e-05  -6.9580295436492931e-07  -1.9004088258041644e-06  7.0493219290418598e-07  6.2619240889340803e-07  1.2140351790083038e-07  1.4880612679352000e-06  4.3406715714327475e-07  -6.2717287490107690e-07  -1.7170140095258670e-07  -2.1568008502560341e-06  -3.4300246186849292e-07
3.0800000000002001e+01  -7.2475958103047878e-04  1.2243865194476556e-05  1.5185040755724924e-05  5.1971947891772379e-07  6.3615855565533452e-04  2.4781041484035765e-08  -8.2651541492597389e-06  3.6418763510197057e-07  -7.2528563476108321e-04  -1.2215696332960405e-05  -2.7845996439678037e-04  1.5427097081212868e-06  1.6959703721152444e-06  5.2777730829311798e-07  2.2791247450365616e-04  3.5435825377919156e-08  -1.3251454420165613e-06  -4.5763539156445510e-07  -2.7909719004807500e-04  -1.4784309190132325e-06  -8.1993397347695544e-05  1.0328773345797949e-06  1.0332839808000411e-06  5.0391586272437135e-07  6.8066719638257468e-05  2.0353937888546974e-07  -8.0034975409364208e-07  -6.8308074238944816e-07  -8.3235360680945504e-05  -8.5643339531617070e-07  -4.1227778012740778e-06  9.5805914645250577e-07  1.3575238910937141e-06  -1.2296649859810852e-07  3.4044150501582068e-06  -2.9381361482326011e-07  -7.0039855012357007e-07  -2.9869921702432786e-07  -4.0918971454636089e-06  -1.1356978477357791e-06
