# time  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16  chi_mean_R24  chi_min_R24  chi_max_R24  lapse_mean_R24  lapse_min_R24  lapse_max_R24  K_mean_R24  K_min_R24  K_max_R24  chi_mean_R32  chi_min_R32  chi_max_R32  lapse_mean_R32  lapse_min_R32  lapse_max_R32  K_mean_R32  K_min_R32  K_max_R32  chi_mean_R40  chi_min_R40  chi_max_R40  lapse_mean_R40  lapse_min_R40  lapse_max_R40  K_mean_R40  K_min_R40  K_max_R40
3.9999999999999600e+00  1.0013907000370450e+00  9.9699960539509713e-01  1.0062321062567245e+00  1.0008325261805662e+00  9.9853947706116442e-01  1.0033419438266105e+00  -2.9390708981640163e-07  -5.9673255737849615e-05  7.5404012190248158e-05  1.0007942478636824e+00  9.9896538938851864e-01  1.0027232433519699e+00  1.0005490406264406e+00  9.9954509140037162e-01  1.0016027988434191e+00  -8.0500932919800574e-08  -1.9662096069794549e-06  2.8536181355792121e-06  1.0004990467714467e+00  9.9953790674719700e-01  1.0014996646094889e+00  1.0004106509750017e+00  9.9985344229517481e-01  1.0009901036461433e+00  -3.8663776288397344e-08  -5.7368291687826188e-08  -3.1226650378543478e-08  1.0003213554071018e+00  9.9976736671455102e-01  1.0008854996900685e+00  1.0003280517349715e+00  9.9997353683610790e-01  1.0006944635767854e+00  -1.5684858651908451e-08  -2.0852047852506867e-08  -1.3513945149268745e-08
4.3999999999999497e+00  1.0013910382089131e+00  9.9695853816910751e-01  1.0062797745797869e+00  1.0008324081822446e+00  9.9861532381788098e-01  1.0032552150859022e+00  1.1281941867151291e-06  -1.4028497433462057e-04  1.7757557390784336e-04  1.0007942280129796e+00  9.9896546894914628e-01  1.0027231778381229e+00  1.0005491111039242e+00  9.9954494537993777e-01  1.0016029201297434e+00  -8.6689052791589022e-08  -2.0362878428058227e-06  3.1409368800325585e-06  1.0004990357078900e+00  9.9953789709571073e-01  1.0014996483254290e+00  1.0004106836274054e+00  9.9985347186221774e-01  1.0009901500913190e+00  -4.3063418869525829e-08  -6.2656371642340631e-08  -3.5243720541340468e-08  1.0003213509542837e+00  9.9976736234206898e-01  1.0008854936773686e+00  1.0003280649553985e+00  9.9997354978350572e-01  1.0006944806717730e+00  -1.7397296640230259e-08  -2.2743718825829662e-08  -1.5277398922668221e-08
4.7999999999999403e+00  1.0013922057945144e+00  9.9688899675625831e-01  1.0063762038195909e+00  1.0008306018106192e+00  9.9874594164728081e-01  1.0030839543326833e+00  3.9614585108031970e-06  -2.2144609074383246e-04  3.2474893057460200e-04  1.0007942079537999e+00  9.9896522892909911e-01  1.0027226927420567e+00  1.0005491838489649e+00  9.9954533439989768e-01  1.0016038328424040e+00  -8.3016061702908045e-08  -2.1638746925365274e-06  3.4323800572081286e-06  1.0004990234009816e+00  9.9953788641482655e-01  1.0014996307191688e+00  1.0004107198739964e+00  9.9985350449709431e-01  1.0009902008155334e+00  -4.7651338553724823e-08  -6.8774764188141300e-08  -3.7766881730022699e-08  1.0003213460253417e+00  9.9976735759584301e-01  1.0008854874378486e+00  1.0003280795656075e+00  9.9997356404262416e-01  1.0006944989643285e+00  -1.9159037102954203e-08  -2.4470188703244066e-08  -1.6989378862945109e-08
5.1999999999999300e+00  1.0013947319762755e+00  9.9679955117703301e-01  1.0065172968766634e+00  1.0008258823152263e+00  9.9888892235638160e-01  1.0028669738613889e+00  8.4890484749558909e-06  -2.8808449490700646e-04  4.5095308130754417e-04  1.0007941940972536e+00  9.9896457844656072e-01  1.0027222313893192e+00  1.0005492471079989e+00  9.9954654381129315e-01  1.0016049960084985e+00  -6.2314678326617171e-08  -2.1788867719481771e-06  4.1140522447906258e-06  1.0004990097936834e+00  9.9953787451475684e-01  1.0014996112884369e+00  1.0004107598655181e+00  9.9985354055381448e-01  1.0009902566319890e+00  -5.2417148550592849e-08  -7.5417508708754113e-08  -2.9742468436025267e-08  1.0003213406050513e+00  9.9976735274927431e-01  1.0008854808426197e+00  1.0003280956061880e+00  9.9997357902229678e-01  1.0006945184938933e+00  -2.0972207026607082e-08  -2.6601824176261894e-08  -1.8502516349952620e-08
5.5999999999999304e+00  1.0013993158588712e+00  9.9670243267764247e-01  1.0066776461967439e+00  1.0008166350459300e+00  9.9905964518933421e-01  1.0026191829114350e+00  1.5333526652037803e-05  -3.1852341623643277e-04  5.2179978069686987e-04  1.0007941896853600e+00  9.9896392768900000e-01  1.0027224946203936e+00  1.0005492915960543e+00  9.9954800331637517e-01  1.0016049385038328e+00  -4.0183929894231031e-08  -1.7477672300103092e-06  4.3829757502435056e-06  1.0004989948400640e+00  9.9953786103547115e-01  1.0014995896492909e+00  1.0004108037382640e+00  9.9985358073761910e-01  1.0009903184037174e+00  -5.7367622821078958e-08  -8.2862393872774729e-08  -2.2499479640056250e-08  1.0003213346801840e+00  9.9976734750446827e-01  1.0008854733819497e+00  1.0003281131160588e+00  9.9997359509068040e-01  1.0006945401373819e+00  -2.2830452939383830e-08  -2.9083367385087731e-08  -2.0036787186153381e-08
5.9999999999999201e+00  1.0014066938769581e+00  9.9660477160797500e-01  1.0068352724575234e+00  1.0008009395901523e+00  9.9925276474679747e-01  1.0023301755082490e+00  2.4481161334768690e-05  -3.5532765745657725e-04  5.6002696115195168e-04  1.0007941861066119e+00  9.9896349362043990e-01  1.0027238014393063e+00  1.0005493288323102e+00  9.9954924169801618e-01  1.0016027190950483e+00  -4.6694213168356407e-08  -2.1924217041474116e-06  4.5465288672978128e-06  1.0004989784458589e+00  9.9953784603463480e-01  1.0014995662202046e+00  1.0004108517066084e+00  9.9985362522829724e-01  1.0009903856280398e+00  -6.2694383499608373e-08  -1.3763500207825553e-07  4.4455482078433370e-09  1.0003213282388934e+00  9.9976734130500378e-01  1.0008854650754762e+00  1.0003281321316364e+00  9.9997361329983991e-01  1.0006945640521385e+00  -2.4738386527101331e-08  -3.1586118345902421e-08  -2.1875185786379457e-08
6.3999999999999098e+00  1.0014172816049527e+00  9.9650384224824151e-01  1.0069877754182275e+00  1.0007772838369391e+00  9.9947178032026207e-01  1.0020645392955367e+00  3.5103846441413521e-05  -3.9177397003197856e-04  5.8868005765418661e-04  1.0007941723787952e+00  9.9896323995060277e-01  1.0027260042374599e+00  1.0005493814493489e+00  9.9955025511629270e-01  1.0015983831575612e+00  -6.8315285039794073e-08  -3.1732084669316998e-06  6.5796328109064920e-06  1.0004989604566117e+00  9.9953783001389618e-01  1.0014995409576790e+00  1.0004109041216345e+00  9.9985367310709961e-01  1.0009904581491715e+00  -6.8431443295151679e-08  -1.8084413613053923e-07  4.3572956287053479e-08  1.0003213212625226e+00  9.9976733427400510e-01  1.0008854562201985e+00  1.0003281527010470e+00  9.9997363373622294e-01  1.0006945897661568e+00  -2.6717329051905659e-08  -3.3887796153410425e-08  -2.3726343965366706e-08
6.7999999999999003e+00  1.0014311889898866e+00  9.9639453495772334e-01  1.0071397870239704e+00  1.0007447884791185e+00  9.9965871498626180e-01  1.0017303353645219e+00  4.6565075806287089e-05  -4.3084189883778253e-04  6.1642018302898423e-04  1.0007941617556568e+00  9.9896323864308445e-01  1.0027276026595502e+00  1.0005494335372069e+00  9.9955076173117241e-01  1.0015942717278925e+00  -3.3149627847974675e-08  -3.1106460814298342e-06  5.6595281056147794e-06  1.0004989408962843e+00  9.9953781178338375e-01  1.0014995121509651e+00  1.0004109610815264e+00  9.9985372624117030e-01  1.0009905391131999e+00  -7.3911599634249915e-08  -2.3543217378803848e-07  6.9428618155412424e-08  1.0003213137270353e+00  9.9976732717979044e-01  1.0008854467629973e+00  1.0003281748850543e+00  9.9997365509164615e-01  1.0006946172992588e+00  -2.8773873134456057e-08  -3.6175644584094463e-08  -2.5480579140400793e-08
7.1999999999998900e+00  1.0014483488469788e+00  9.9627698461695391e-01  1.0072892897109686e+00  1.0007030311711280e+00  9.9990941679380463e-01  1.0014386191862350e+00  5.8165085638685592e-05  -4.6850394665148913e-04  6.3951972793083926e-04  1.0007941834198504e+00  9.9896314949243648e-01  1.0027260160517955e+00  1.0005494284202006e+00  9.9955121441222039e-01  1.0015955090297188e+00  6.2609526922605588e-08  -8.7001889005862960e-06  7.6004469446869125e-06  1.0004989200275964e+00  9.9953779076643057e-01  1.0014994816384510e+00  1.0004110221774933e+00  9.9985378660788271e-01  1.0009906268905062e+00  -7.8877158068605476e-08  -3.1744594325171826e-07  1.2061749231598899e-07  1.0003213056102109e+00  9.9976731989404288e-01  1.0008854365702038e+00  1.0003281987447314e+00  9.9997367725865860e-01  1.0006946468889055e+00  -3.0906278938975464e-08  -3.8821442656247434e-08  -2.7544403383913267e-08
7.5999999999998797e+00  1.0014682005635764e+00  9.9615410901494328e-01  1.0074331844398450e+00  1.0006525840279203e+00  1.0000193346329236e+00  1.0011538193743743e+00  6.8023458045210535e-05  -5.0583482577615192e-04  6.4957234107634312e-04  1.0007942261933640e+00  9.9896181488752844e-01  1.0027210164633034e+00  1.0005493675431441e+00  9.9955369041138953e-01  1.0016044836958506e+00  7.5678565951867021e-08  -1.4678815954934858e-05  6.0084379961841790e-06  1.0004988977214877e+00  9.9953777207614625e-01  1.0014994548101921e+00  1.0004110875116807e+00  9.9985384570916080e-01  1.0009907102275937e+00  -8.4788412264698078e-08  -4.5378372726898765e-07  1.8332013462324492e-07  1.0003212968891448e+00  9.9976731152324616e-01  1.0008854256106896e+00  1.0003282243438238e+00  9.9997370179041789e-01  1.0006946786453983e+00  -3.3123481652031606e-08  -4.1594208945732861e-08  -2.9714088122992736e-08
7.9999999999998703e+00  1.0014893031169676e+00  9.9602703799910886e-01  1.0075702214177686e+00  1.0005959174889147e+00  9.9951307440454540e-01  1.0012297791904738e+00  7.3597219932531680e-05  -5.4011644184892072e-04  6.5283540903969528e-04  1.0007942100545755e+00  9.9895932513008201e-01  1.0027168869942922e+00  1.0005493887654235e+00  9.9955883317396732e-01  1.0016142501324112e+00  -1.6110369731689567e-07  -1.6901797963770767e-05  6.1133939934525844e-06  1.0004988734105296e+00  9.9953775443884207e-01  1.0014994207364334e+00  1.0004111581377626e+00  9.9985390154029585e-01  1.0009908045792726e+00  -9.1772255412161886e-08  -5.6648939671662499e-07  2.9308789786240912e-07  1.0003212875374980e+00  9.9976730219840948e-01  1.0008854138508319e+00  1.0003282517539747e+00  9.9997372882859170e-01  1.0006947126793095e+00  -3.5434325245328435e-08  -4.4505453373833851e-08  -3.1636203193966285e-08
8.3999999999998707e+00  1.0015097527772809e+00  9.9589696038075881e-01  1.0076978259338565e+00  1.0005369846165351e+00  9.9900993359556101e-01  1.0016675156862305e+00  7.4133133965239255e-05  -5.6218950854262440e-04  6.4799476129206199e-04  1.0007940330390579e+00  9.9895804449306957e-01  1.0027176601669052e+00  1.0005497068358171e+00  9.9956286188477772e-01  1.0016158329202418e+00  -6.4269182614851209e-07  -1.7946704085550324e-05  7.5829226262329514e-06  1.0004988475790335e+00  9.9953771785450352e-01  1.0014993601008604e+00  1.0004112335745248e+00  9.9985399054297242e-01  1.0009909505036003e+00  -9.6075914298965809e-08  -7.2525699503721495e-07  4.0885527353025769e-07  1.0003212775268600e+00  9.9976729252656316e-01  1.0008854012611073e+00  1.0003282810528522e+00  9.9997375735438476e-01  1.0006947490815659e+00  -3.7846465206350527e-08  -4.7512491244013102e-08  -3.3857716681352244e-08
8.7999999999998604e+00  1.0015283200531682e+00  9.9577016953923003e-01  1.0078142757853903e+00  1.0004791435357798e+00  9.9851623879036733e-01  1.0021184741930411e+00  7.1670491594729249e-05  -5.6680074672194177e-04  6.3768793166133538e-04  1.0007936810475266e+00  9.9895961480633078e-01  1.0027214782267335e+00  1.0005504137061778e+00  9.9956169538000139e-01  1.0016100766332290e+00  -1.0577426178365106e-06  -1.8270803077509880e-05  1.1761641140634162e-05  1.0004988220553686e+00  9.9953766305642289e-01  1.0014993090336430e+00  1.0004113105109842e+00  9.9985412202634427e-01  1.0009911020178659e+00  -9.5731729089508191e-08  -9.2074699106065531e-07  5.3375728617626484e-07  1.0003212668250161e+00  9.9976728222072253e-01  1.0008853878113511e+00  1.0003283123270497e+00  9.9997378770265355e-01  1.0006947879406893e+00  -4.0374588585220956e-08  -5.0653194018282517e-08  -3.6249108030325365e-08
9.1999999999998501e+00  1.0015448547980363e+00  9.9565884716711905e-01  1.0079185345815900e+00  1.0004238485672379e+00  9.9803610240985963e-01  1.0025579364439010e+00  6.8258325215752924e-05  -5.3550565896565399e-04  6.1934580121996883e-04  1.0007933133597544e+00  9.9896108482901536e-01  1.0027258381753534e+00  1.0005512784678294e+00  9.9955926321969291e-01  1.0016018053147744e+00  -9.7742884040952959e-07  -1.7666008826609985e-05  1.7274614222559913e-05  1.0004987975757871e+00  9.9953765182289833e-01  1.0014993327410122e+00  1.0004113866684623e+00  9.9985419675248610e-01  1.0009911191768208e+00  -9.5201907148932296e-08  -1.1140355420647271e-06  7.5100340933908716e-07  1.0003212553953666e+00  9.9976727100438800e-01  1.0008853734547833e+00  1.0003283456744705e+00  9.9997382044875927e-01  1.0006948293796405e+00  -4.3029388488632607e-08  -5.3947781234901269e-08  -3.8668029617554058e-08
9.5999999999998398e+00  1.0015593425000948e+00  9.9557537281161090e-01  1.0080050390197148e+00  1.0003718608355945e+00  9.9758091580477648e-01  1.0029564048621660e+00  6.3482120122162366e-05  -4.9142336050996146e-04  5.8728437281301211e-04  1.0007931632727023e+00  9.9895475731053485e-01  1.0027364195440631e+00  1.0005518500873969e+00  9.9956951329532473e-01  1.0015818064547026e+00  -3.5504628944164391e-07  -2.8480189463462590e-05  4.2481947899674946e-05  1.0004987725733987e+00  9.9953770559918409e-01  1.0014993747099519e+00  1.0004114639855426e+00  9.9985413074674245e-01  1.0009910735873537e+00  -9.8822013818581062e-08  -1.4533367699817681e-06  1.1116754451880338e-06  1.0003212432017201e+00  9.9976725910345809e-01  1.0008853581893153e+00  1.0003283811965988e+00  9.9997385528511951e-01  1.0006948734545618e+00  -4.5811193721008008e-08  -5.7190569682127171e-08  -4.1069338801152803e-08
9.9999999999998295e+00  1.0015712006311341e+00  9.9552451321158575e-01  1.0080620800762892e+00  1.0003247138163076e+00  9.9717500673908865e-01  1.0032950126832105e+00  5.6396179239560287e-05  -4.2538390765175702e-04  5.4600440809533140e-04  1.0007933443179216e+00  9.9893326586505193e-01  1.0027659253410506e+00  1.0005518031942975e+00  9.9960770619507000e-01  1.0015358963694465e+00  5.3893398692675175e-07  -7.3353603361511632e-05  1.0408377307929576e-04  1.0004987459738046e+00  9.9953770265022357e-01  1.0014992204685174e+00  1.0004115447495214e+00  9.9985412495131432e-01  1.0009913304576454e+00  -1.0225877129885210e-07  -1.6029606593311194e-06  1.5197491923909563e-06  1.0003212302054458e+00  9.9976724642241110e-01  1.0008853420831434e+00  1.0003284190005877e+00  9.9997389233291445e-01  1.0006949200672102e+00  -4.8739625066373046e-08  -6.0371049635231245e-08  -4.3412285983803331e-08
1.0399999999999800e+01  1.0015799578046769e+00  9.9550194531873126e-01  1.0080774351913415e+00  1.0002838925746163e+00  9.9684601391345151e-01  1.0035729602868342e+00  4.8324692512061279e-05  -3.4626286210599397e-04  4.6992776669361867e-04  1.0007939419244918e+00  9.9889472739474550e-01  1.0028218320412325e+00  1.0005508729764325e+00  9.9965753042488925e-01  1.0014727644091463e+00  1.9641950258159924e-06  -1.2260806628977973e-04  1.8113835295233846e-04  1.0004987206759841e+00  9.9953746428330836e-01  1.0014987980688139e+00  1.0004116246070631e+00  9.9985453566589688e-01  1.0009921523926280e+00  -9.4939635154924035e-08  -1.6402302186063319e-06  2.1717578061864677e-06  1.0003212163549478e+00  9.9976723270011636e-01  1.0008853249533156e+00  1.0003284592188160e+00  9.9997393212226826e-01  1.0006949695022469e+00  -5.1849444736642306e-08  -6.4472844909659944e-08  -4.4745162722740716e-08
1.0799999999999800e+01  1.0015861853904573e+00  9.9550341286395849e-01  1.0080483369702715e+00  1.0002490288930743e+00  9.9661089276878345e-01  1.0037947199556538e+00  4.2263554683295292e-05  -2.8912353453190899e-04  3.6827373233752099e-04  1.0007953383894321e+00  9.9884289795459447e-01  1.0029014302382615e+00  1.0005482869205380e+00  9.9972126426781294e-01  1.0013820041383927e+00  4.8287790072577572e-06  -1.6352518455300095e-04  2.5517939855420908e-04  1.0004987018339275e+00  9.9953696846030016e-01  1.0014984209636157e+00  1.0004116932746769e+00  9.9985547999464519e-01  1.0009931210605478e+00  -7.6001685852484905e-08  -1.7032294323915349e-06  2.9881508754047109e-06  1.0003212015979850e+00  9.9976721797862611e-01  1.0008853064116516e+00  1.0003285019947668e+00  9.9997397473064664e-01  1.0006950225707236e+00  -5.5126190497349485e-08  -6.9169218827476027e-08  -4.2973943652275810e-08
1.1199999999999800e+01  1.0015914687881411e+00  9.9553544992845422e-01  1.0079853582896170e+00  1.0002174633411762e+00  9.9645986518116070e-01  1.0039502800783651e+00  4.0636452075163717e-05  -2.4621691610487772e-04  2.8221519328752639e-04  1.0007981913976112e+00  9.9878438163212369e-01  1.0029957578430297e+00  1.0005426505635144e+00  9.9980792833301346e-01  1.0012681624424991e+00  9.5817431523867035e-06  -1.8721874176179845e-04  3.0808149100086245e-04  1.0004986889165193e+00  9.9953638819276225e-01  1.0014987052245936e+00  1.0004117482278665e+00  9.9985675951172137e-01  1.0009930059982273e+00  -6.4922314972344912e-08  -1.7379845048808228e-06  3.2617781556646116e-06  1.0003211858958176e+00  9.9976720251531825e-01  1.0008852867583093e+00  1.0003285474524981e+00  9.9997401976681721e-01  1.0006950789845421e+00  -5.8559295026654843e-08  -7.7632328066872512e-08  -4.1805956792532309e-08
