# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -4.9235960538747590e-07  -2.6641515531752695e-17  -3.9512680088369725e-08  4.9407809007702663e-17
8.0000000000000004e-01  4.0766641265631059e-08  -1.6776503959908123e-16  -3.5955171405139649e-08  5.5186972531753395e-17
1.6000000000000001e+00  -1.3236992151522811e-07  6.4678800577627933e-17  -3.1605917429475220e-08  1.3685390891290543e-16
2.3999999999999901e+00  1.4869652701714024e-07  2.6265856419645413e-17  -2.6128299127649503e-08  6.7085375036371335e-17
3.1999999999999802e+00  3.6128302479763820e-07  1.0151626345371745e-16  -1.5877740179814654e-08  2.5178339569009286e-16
3.9999999999999600e+00  1.1718522237835230e-06  3.5926267183080708e-17  -2.9963934858278794e-08  6.0432316701854256e-17
4.7999999999999403e+00  1.8107939181009931e-06  1.0117130928594814e-16  4.1619671200839885e-08  -3.6696670780132586e-16
5.5999999999999304e+00  2.4484583531783465e-06  2.6929506733819157e-17  3.7626606568911178e-08  7.0231287298558227e-15
6.3999999999999098e+00  3.0139014173643042e-06  1.7200465125832582e-16  1.3100173192036053e-08  -3.2344470995304423e-14
7.1999999999998900e+00  2.8829801384151375e-06  -1.4137488109442625e-16  1.2710496748711450e-07  1.0539580732142562e-13
7.9999999999998703e+00  2.9020392239276298e-06  6.3103531053971748e-17  1.8556735668773374e-07  -2.7700020826649877e-13
8.7999999999998604e+00  2.1399292713514404e-06  -3.0150773032227261e-17  2.3586927715499346e-07  3.8028140400421703e-13
9.5999999999998398e+00  1.8263807700113686e-06  -3.6965216620359152e-16  4.9188448650362414e-07  1.1425998755162038e-14
1.0399999999999800e+01  1.8650519903903910e-06  -1.4431345014668823e-16  5.9962355686938080e-07  -5.4830886053811163e-13
1.1199999999999800e+01  2.0083268725549925e-06  1.2328136795647978e-15  9.2865587955065309e-07  1.6788248320868605e-13
1.1999999999999799e+01  2.2748691367006986e-06  -1.3804798343474843e-14  1.4803199644187238e-06  5.8715307663481922e-13
1.2799999999999800e+01  2.7618321788965878e-06  8.5343336749056143e-14  1.9388941359227498e-06  3.2510687653051095e-13
1.3599999999999801e+01  3.2416978820144906e-06  -3.3695276441845850e-13  2.3436452955694903e-06  -3.2017927828457477e-12
