# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  7.1358669290895101e-12  2.8697076671078053e-12  4.0849804235887877e-01  2.6339921694355151e+00  8.9156902754358647e-01
8.0000000000000004e-01  4.9869698409957360e-12  2.2050735332651782e-12  4.1235513862965412e-01  2.6494205545186165e+00  8.7665488527445545e-01
1.6000000000000001e+00  5.9645349008766315e-12  2.2670690739676400e-12  3.5286488662813503e-01  2.4114595465125399e+00  8.9103956622812930e-01
2.3999999999999901e+00  5.8312333085752330e-12  2.1025135683614767e-12  2.7743343939139581e-01  2.1097337575655830e+00  8.8537328895406342e-01
3.1999999999999802e+00  6.7346330556469784e-12  2.2215990337194514e-12  2.7476533836368161e-01  2.0990613534547267e+00  9.1423028574251464e-01
3.9999999999999600e+00  9.4080186708761983e-12  3.9458150857599374e-12  2.7839415651091060e-01  2.1135766260436424e+00  9.1146582594247583e-01
4.7999999999999403e+00  1.2158010939058277e-11  6.0750902845947348e-12  5.2331013596981124e-01  3.0932405438792450e+00  9.3492579519417163e-01
5.5999999999999304e+00  1.7004998529634879e-11  1.0183401530626132e-11  4.4669665057944014e-01  2.7867866023177603e+00  9.3449777888493779e-01
6.3999999999999098e+00  2.2572680259262552e-11  1.4309889574335230e-11  4.9031021879684900e-01  2.9612408751873960e+00  9.2853798518240516e-01
7.1999999999998900e+00  2.2491957800687100e-11  1.3458324878399633e-11  6.3185566723801712e-01  3.5274226689520685e+00  8.6983582835396245e-01
7.9999999999998703e+00  2.1045255002031273e-11  1.3036001599667531e-11  6.7833982852742603e-01  3.7133593141097041e+00  7.7798857058946580e-01
8.7999999999998604e+00  1.5068939464123327e-11  8.3390327982884788e-12  6.1385343542290716e-01  3.4554137416916286e+00  7.0950491114817826e-01
9.5999999999998398e+00  1.2692615944924602e-11  6.8327530757454991e-12  6.4118894742786092e-01  3.5647557897114437e+00  4.2588652585760484e-01
1.0399999999999800e+01  1.2766988157748383e-11  6.8894225843822705e-12  6.3612311832247204e-01  3.5444924732898881e+00  3.4832217583935698e-01
1.1199999999999800e+01  1.5242709375469872e-11  8.3961800738516947e-12  6.3682927472737139e-01  3.5473170989094855e+00  1.6766285549566942e-01
