time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  9.3546769092583675e-09
8.0000000000000004e-01  -6.3650695834244031e-17  1.2660436820604071e-08
1.6000000000000001e+00  -4.2503089371884590e-17  2.1963046121163624e-08
2.3999999999999901e+00  3.4242365434776265e-17  2.9256451592588623e-08
3.1999999999999802e+00  7.0629228384874760e-17  3.1228838191393258e-08
3.9999999999999600e+00  2.3971437233481597e-17  3.0664961768413865e-08
4.7999999999999403e+00  -4.6733096626514954e-17  2.9169678477722935e-08
5.5999999999999304e+00  -5.2103669153585785e-17  2.6970240507883542e-08
6.3999999999999098e+00  1.6499651755532536e-17  2.4528585376782911e-08
7.1999999999998900e+00  7.3407250901418730e-17  2.2453713386703801e-08
7.9999999999998703e+00  4.5764097395083316e-17  2.0950304694305955e-08
8.7999999999998604e+00  -3.2389445810157126e-17  1.9996094415208370e-08
9.5999999999998398e+00  -6.1293686810907475e-17  1.9375195627492472e-08
1.0399999999999800e+01  -2.8675488664906077e-18  1.9275630383068299e-08
1.1199999999999800e+01  6.9517645977340679e-17  1.8564453898544153e-08
1.1999999999999799e+01  5.7964585557502371e-17  2.0559466198315492e-08
1.2799999999999800e+01  -9.0756756316747354e-18  2.3528611419238084e-08
1.3599999999999801e+01  -4.7369059241607026e-17  2.8835283004318443e-08
1.4399999999999700e+01  9.0966566079880289e-17  3.3443241523678323e-08
1.5199999999999701e+01  5.7867671910993274e-16  3.4403054660000851e-08
1.5999999999999700e+01  3.0017361419330260e-15  3.1110910476956607e-08
1.6799999999999802e+01  1.3215850837784032e-14  2.9720025649472709e-08
1.7600000000000001e+01  8.1896190366929475e-14  3.1730838135946514e-08
1.8400000000000102e+01  1.5967405045900987e-13  3.5786764141669608e-08
1.9200000000000198e+01  7.3994475431594519e-13  3.4347390426442564e-08
2.0000000000000298e+01  2.6365651608068053e-12  2.8598566287751496e-08
2.0800000000000502e+01  3.8043885654665254e-12  3.1223718393086238e-08
2.1600000000000598e+01  1.7416712350619345e-11  4.1503025711237521e-08
2.2400000000000698e+01  2.3230648958006496e-11  5.0355936082902017e-08
