# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
0.0000000000000000e+00  3.9105682550128442e+00  3.7000308984201602e+01  3.1999999999999979e+01  3.2000000000000007e+01  4.3375355098768127e+00  4.0366783287368033e+00  2.7000322330213184e+01  3.2000000000000043e+01  3.2000000000000021e+01  4.4068764575966286e+00
8.0000000000000004e-01  3.9130948600945015e+00  3.7000343883965719e+01  3.2000000000000618e+01  3.2000000000000000e+01  4.3377548561509824e+00  4.0402970591502685e+00  2.7000359750469396e+01  3.1999999999999915e+01  3.2000000000000000e+01  4.4067498789261048e+00
1.6000000000000001e+00  3.9154931035156038e+00  3.7000414052389388e+01  3.2000000000007518e+01  3.1999999999999996e+01  4.3381880570584741e+00  4.0441711972561558e+00  2.7000436380009642e+01  3.1999999999997758e+01  3.1999999999999993e+01  4.4065370621125721e+00
2.3999999999999901e+00  3.9190476635090632e+00  3.7000465975771299e+01  3.2000000000022915e+01  3.1999999999999996e+01  4.3384936001175083e+00  4.0470916828070767e+00  2.7000495873327388e+01  3.1999999999992724e+01  3.1999999999999986e+01  4.4063192880792847e+00
3.1999999999999802e+00  3.9239797138472232e+00  3.7000507783073019e+01  3.2000000000041240e+01  3.2000000000000007e+01  4.3388631306704504e+00  4.0485698812350686e+00  2.7000549313511165e+01  3.1999999999988137e+01  3.1999999999999950e+01  4.4059612552664840e+00
3.9999999999999600e+00  3.9293852251564161e+00  3.7000611680859095e+01  3.2000000000056644e+01  3.2000000000000007e+01  4.3396234811626222e+00  4.0492956677608838e+00  2.7000672564563384e+01  3.1999999999992109e+01  3.1999999999999908e+01  4.4052728086135309e+00
4.7999999999999403e+00  3.9339037238864654e+00  3.7000833098030292e+01  3.2000000000039179e+01  3.2000000000000021e+01  4.3407917928918218e+00  4.0502736171737412e+00  2.7000917083669595e+01  3.2000000000020712e+01  3.1999999999999826e+01  4.4042805258995541e+00
5.5999999999999304e+00  3.9374007327005600e+00  3.7001145724741477e+01  3.1999999999953168e+01  3.2000000000000078e+01  4.3419497948197998e+00  4.0519120241286695e+00  2.7001249666342918e+01  3.2000000000072383e+01  3.1999999999999662e+01  4.4030752096158841e+00
6.3999999999999098e+00  3.9412897037004342e+00  3.7001490569311713e+01  3.1999999999781579e+01  3.2000000000000171e+01  4.3428776146911323e+00  4.0536508431988905e+00  2.7001613539778926e+01  3.2000000000137106e+01  3.1999999999999339e+01  4.4016544365869112e+00
7.1999999999998900e+00  3.9465327551413649e+00  3.7001882507268597e+01  3.1999999999500933e+01  3.2000000000000362e+01  4.3440812489280978e+00  4.0548485366909981e+00  2.7002034708638128e+01  3.2000000000234223e+01  3.1999999999998696e+01  4.3998906595533684e+00
7.9999999999998703e+00  3.9520997460405374e+00  3.7002412960174290e+01  3.1999999999077211e+01  3.2000000000000753e+01  4.3461504338601902e+00  4.0557937145856542e+00  2.7002609601818431e+01  3.2000000000400995e+01  3.1999999999997399e+01  4.3977284230173401e+00
8.7999999999998604e+00  3.9561802140695015e+00  3.7003127254939542e+01  3.1999999998495628e+01  3.2000000000001542e+01  4.3488732205810905e+00  4.0572566890883675e+00  2.7003379156210109e+01  3.2000000000644199e+01  3.1999999999994902e+01  4.3953984511529187e+00
9.5999999999998398e+00  3.9587453479035113e+00  3.7003955846412538e+01  3.1999999997744329e+01  3.2000000000002991e+01  4.3516522781606684e+00  4.0594496969955323e+00  2.7004277381828327e+01  3.2000000000951140e+01  3.1999999999989846e+01  4.3932018436851834e+00
1.0399999999999800e+01  3.9617642151750143e+00  3.7004806868371837e+01  3.1999999996792102e+01  3.2000000000007013e+01  4.3550630837929631e+00  4.0619006207048320e+00  2.7005243091489493e+01  3.2000000001325802e+01  3.1999999999980147e+01  4.3913749937969344e+00
1.1199999999999800e+01  3.9665856120633407e+00  3.7005684818733286e+01  3.1999999995610359e+01  3.2000000000013642e+01  4.3614158729336703e+00  4.0643560374267036e+00  2.7006333545762306e+01  3.2000000001781352e+01  3.1999999999960377e+01  4.3905587890139541e+00
1.1999999999999799e+01  3.9720973604335366e+00  3.7006673379983738e+01  3.1999999994137372e+01  3.2000000000032998e+01  4.3725487209956899e+00  4.0672906984984145e+00  2.7007659159112386e+01  3.2000000002271420e+01  3.1999999999910884e+01  4.3919112564103919e+00
1.2799999999999800e+01  3.9765982066367398e+00  3.7007757084237518e+01  3.1999999992390858e+01  3.2000000000022006e+01  4.3887699956291577e+00  4.0712885490160238e+00  2.7009198168851256e+01  3.2000000002742439e+01  3.1999999999807777e+01  4.3963275300525533e+00
1.3599999999999801e+01  3.9805721448429452e+00  3.7008864631926762e+01  3.1999999990342328e+01  3.1999999999990155e+01  4.4110826271104449e+00  4.0765685119695361e+00  2.7010819954212607e+01  3.2000000003171330e+01  3.1999999999626525e+01  4.4053492586154626e+00
1.4399999999999700e+01  3.9854929195411497e+00  3.7010071698188682e+01  3.1999999988096402e+01  3.1999999999876028e+01  4.4382950708806597e+00  4.0831711404705224e+00  2.7012655267538452e+01  3.2000000003553311e+01  3.1999999999354703e+01  4.4219932464636829e+00
1.5199999999999701e+01  3.9916309757226087e+00  3.7011502589560799e+01  3.1999999984932554e+01  3.2000000000003496e+01  4.4687700706859728e+00  4.0906187893537833e+00  2.7014815513992723e+01  3.2000000003683951e+01  3.1999999998966732e+01  4.4464800512384928e+00
1.5999999999999700e+01  3.9974236147271798e+00  3.7013246057069757e+01  3.1999999980429294e+01  3.2000000000378620e+01  4.5011280743672906e+00  4.0984014135392517e+00  2.7017187444886879e+01  3.2000000002869434e+01  3.1999999998180758e+01  4.4762278221640708e+00
