# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
0.0000000000000000e+00  3.9115782386072437e+00  4.2000073045338887e+01  3.1999999999999929e+01  3.1999999999999993e+01  4.3374907620558343e+00  4.0356301269154224e+00  2.2000095030854428e+01  3.2000000000000121e+01  3.2000000000000057e+01  4.4068668314259023e+00
8.0000000000000004e-01  3.9143413079874492e+00  4.2000087482525501e+01  3.1999999999999993e+01  3.2000000000000000e+01  4.3376495700493800e+00  4.0390030980351268e+00  2.2000097575021517e+01  3.2000000000000007e+01  3.2000000000000007e+01  4.4068327592574681e+00
1.6000000000000001e+00  3.9170735173514655e+00  4.2000108091157379e+01  3.2000000000000028e+01  3.2000000000000007e+01  4.3379569308841770e+00  4.0425266861748455e+00  2.2000113313794721e+01  3.1999999999999993e+01  3.2000000000000000e+01  4.4067610048044346e+00
2.3999999999999901e+00  3.9204268822249917e+00  4.2000121036557644e+01  3.2000000000000085e+01  3.2000000000000014e+01  4.3381632925919265e+00  4.0456475512605818e+00  2.2000128322803171e+01  3.1999999999999922e+01  3.1999999999999986e+01  4.4066375830457627e+00
3.1999999999999802e+00  3.9244580578165804e+00  4.2000130515986932e+01  3.2000000000000128e+01  3.2000000000000028e+01  4.3383796540217894e+00  4.0480365375552090e+00  2.2000143028821157e+01  3.1999999999999826e+01  3.1999999999999936e+01  4.4064141393662712e+00
3.9999999999999600e+00  3.9286835021250637e+00  4.2000156157381909e+01  3.2000000000000142e+01  3.2000000000000057e+01  4.3388120636283869e+00  4.0499412816307689e+00  2.2000174867213790e+01  3.1999999999999705e+01  3.1999999999999854e+01  4.4060206633452843e+00
4.7999999999999403e+00  3.9323315413979332e+00  4.2000211773584276e+01  3.1999999999999996e+01  3.2000000000000114e+01  4.3394865938985028e+00  4.0517742534908248e+00  2.2000236214986028e+01  3.1999999999999677e+01  3.1999999999999734e+01  4.4054737490597802e+00
5.5999999999999304e+00  3.9353741372632625e+00  4.2000290265728765e+01  3.1999999999999496e+01  3.2000000000000227e+01  4.3401092352065076e+00  4.0538541511711870e+00  2.2000318496354762e+01  3.1999999999999819e+01  3.1999999999999524e+01  4.4047491404084411e+00
6.3999999999999098e+00  3.9387204736768200e+00  4.2000376849847910e+01  3.1999999999998202e+01  3.2000000000000433e+01  4.3405029445864773e+00  4.0561339742730693e+00  2.2000407519188816e+01  3.2000000000000355e+01  3.1999999999999083e+01  4.4038082773567648e+00
7.1999999999998900e+00  3.9429458458337523e+00  4.2000475544383320e+01  3.1999999999995538e+01  3.2000000000000860e+01  4.3410116712281415e+00  4.0583325701959447e+00  2.2000510134659887e+01  3.2000000000001606e+01  3.1999999999998234e+01  4.4026663205934131e+00
7.9999999999998703e+00  3.9473590952653410e+00  4.2000609526570507e+01  3.1999999999990379e+01  3.2000000000001720e+01  4.3420616465139368e+00  4.0603635897017529e+00  2.2000650569510764e+01  3.2000000000004150e+01  3.1999999999996586e+01  4.4013788684595045e+00
8.7999999999998604e+00  3.9507781798287187e+00  4.2000790459061982e+01  3.1999999999980897e+01  3.2000000000003425e+01  4.3435239042049503e+00  4.0623694338076701e+00  2.2000838470405821e+01  3.2000000000008711e+01  3.1999999999993332e+01  4.4000232508935406e+00
9.5999999999998398e+00  3.9532008571596977e+00  4.2001001391368959e+01  3.1999999999965720e+01  3.2000000000006928e+01  4.3449694192379882e+00  4.0645591450613647e+00  2.2001056371023044e+01  3.2000000000014779e+01  3.1999999999986763e+01  4.3986624151730078e+00
1.0399999999999800e+01  3.9559678587318308e+00  4.2001220718293212e+01  3.1999999999944269e+01  3.2000000000013408e+01  4.3468156662969832e+00  4.0670640169195078e+00  2.2001287831157551e+01  3.2000000000023661e+01  3.1999999999974253e+01  4.3975634165699686e+00
1.1199999999999800e+01  3.9600235126063863e+00  4.2001451717468818e+01  3.1999999999922952e+01  3.2000000000029019e+01  4.3508493684081015e+00  4.0699172113653059e+00  2.2001544887179637e+01  3.2000000000039620e+01  3.1999999999950536e+01  4.3975296435615192e+00
1.1999999999999799e+01  3.9646282811788565e+00  4.2001714411079014e+01  3.1999999999936222e+01  3.2000000000062343e+01  4.3585695542942817e+00  4.0730905420668773e+00  2.2001853306096002e+01  3.2000000000010594e+01  3.1999999999876430e+01  4.3994784487119984e+00
1.2799999999999800e+01  3.9685932470797489e+00  4.2002002086864913e+01  3.2000000000171497e+01  3.2000000000169756e+01  4.3701669028505430e+00  4.0766153279611732e+00  2.2002205157292330e+01  3.1999999999797271e+01  3.1999999999675445e+01  4.4038500810725489e+00
1.3599999999999801e+01  3.9723154230836313e+00  4.2002286564707561e+01  3.2000000000714152e+01  3.2000000000371543e+01  4.3867271857979944e+00  4.0808593282155829e+00  2.2002562736118694e+01  3.1999999999355325e+01  3.1999999999336570e+01  4.4120263237668853e+00
1.4399999999999700e+01  3.9768500243066418e+00  4.2002585061406890e+01  3.2000000001597151e+01  3.2000000000726004e+01  4.4076584627097528e+00  4.0861199793484078e+00  2.2002954193226095e+01  3.1999999998824020e+01  3.1999999998913559e+01  4.4256768526926544e+00
1.5199999999999701e+01  3.9823340457523035e+00  4.2002930477682682e+01  3.2000000001510990e+01  3.2000000001090960e+01  4.4315466028056960e+00  4.0920714345959910e+00  2.2003434130764028e+01  3.1999999998981288e+01  3.1999999998696069e+01  4.4444058110961340e+00
1.5999999999999700e+01  3.9875740616765660e+00  4.2003327162604819e+01  3.2000000000702492e+01  3.2000000001571095e+01  4.4570609154361893e+00  4.0980362762949323e+00  2.2004005844915184e+01  3.1999999999489226e+01  3.1999999998270209e+01  4.4662277645728476e+00
1.6799999999999802e+01  3.9915178965270837e+00  4.2003734586303892e+01  3.1999999999625015e+01  3.2000000002471815e+01  4.4825770833887315e+00  4.1040863539773351e+00  2.2004690277461972e+01  3.1999999999591420e+01  3.1999999996876191e+01  4.4909888019705164e+00
1.7600000000000001e+01  3.9947934156147484e+00  4.2004099880903333e+01  3.1999999999887681e+01  3.2000000004561606e+01  4.5083266610726787e+00  4.1107335877543800e+00  2.2005464453914112e+01  3.1999999998747960e+01  3.1999999993603048e+01  4.5202379036279741e+00
1.8400000000000102e+01  3.9987031482333544e+00  4.2004369225122232e+01  3.2000000004527713e+01  3.2000000009291156e+01  4.5357327147642774e+00  4.1174345689072638e+00  2.2006305219107062e+01  3.1999999992231075e+01  3.1999999984892817e+01  4.5513373619342641e+00
1.9200000000000198e+01  4.0034919893878662e+00  4.2004570245749605e+01  3.2000000016239987e+01  3.2000000018320591e+01  4.5655239110499624e+00  4.1238294249817677e+00  2.2007253279521358e+01  3.1999999975299012e+01  3.1999999967037393e+01  4.5831927828515697e+00
2.0000000000000298e+01  4.0084175955854988e+00  4.2004689443835744e+01  3.2000000048602509e+01  3.2000000035008448e+01  4.5979930342991917e+00  4.1299248963326587e+00  2.2008394828628632e+01  3.1999999930813502e+01  3.1999999930630526e+01  4.6164597298365155e+00
2.0800000000000502e+01  4.0126965077816692e+00  4.2004644813147031e+01  3.2000000142513109e+01  3.2000000067071390e+01  4.6318794537245429e+00  4.1359267873553378e+00  2.2009760322082617e+01  3.1999999813175641e+01  3.1999999855578039e+01  4.6517246724507944e+00
2.1600000000000598e+01  4.0166579215463276e+00  4.2004241867946519e+01  3.2000000337021618e+01  3.2000000122386645e+01  4.6662155690564617e+00  4.1421117787790624e+00  2.2011292152572210e+01  3.1999999580114451e+01  3.1999999726397803e+01  4.6894609041775377e+00
2.2400000000000698e+01  4.0213134341694854e+00  4.2003466915300244e+01  3.2000000609771860e+01  3.2000000200088614e+01  4.7026348736540724e+00  4.1484330466444632e+00  2.2013126685901742e+01  3.1999999261597910e+01  3.1999999561688771e+01  4.7294460451101097e+00
2.3200000000000799e+01  4.0270248535231516e+00  4.2002301014448726e+01  3.2000000881361075e+01  3.2000000288392975e+01  4.7435775066768082e+00  4.1547959658257785e+00  2.2015146861770230e+01  3.1999998949960780e+01  3.1999999409176159e+01  4.7723727785661723e+00
2.4000000000000998e+01  4.0327566013269989e+00  4.2000776491386596e+01  3.2000001106013990e+01  3.2000000375725179e+01  4.7868349338174134e+00  4.1610704397848970e+00  2.2017517461765284e+01  3.1999998682731594e+01  3.1999999289705016e+01  4.8185469305854358e+00
2.4800000000001098e+01  4.0378777879440531e+00  4.1999069438959800e+01  3.2000001314046415e+01  3.2000000459522738e+01  4.8302935659378265e+00  4.1668997787387667e+00  2.2020147640675678e+01  3.1999998409519311e+01  3.1999999175998376e+01  4.8657360299712531e+00
2.5600000000001199e+01  4.0430296210211418e+00  4.1996863972020662e+01  3.2000001553700670e+01  3.2000000545573634e+01  4.8753543469259633e+00  4.1722946049067025e+00  2.2023125892478912e+01  3.1999998077458148e+01  3.1999999036333893e+01  4.9125246625312267e+00
2.6400000000001299e+01  4.0491728880376048e+00  4.1994501475307928e+01  3.2000001829334757e+01  3.2000000639575788e+01  4.9260177323855130e+00  4.1773414594419886e+00  2.2026354691095875e+01  3.1999997697137658e+01  3.1999998876335059e+01  4.9591444591997051e+00
2.7200000000001499e+01  4.0556031180505041e+00  4.1991992488790828e+01  3.2000002108390127e+01  3.2000000739100187e+01  4.9788629469885581e+00  4.1818938779002472e+00  2.2029913941933916e+01  3.1999997318091030e+01  3.1999998723714661e+01  5.0052515599018115e+00
2.8000000000001599e+01  4.0615403788721514e+00  4.1989300096031478e+01  3.2000002355925744e+01  3.2000000832586501e+01  5.0306943635469681e+00  4.1859274737047940e+00  2.2033702894890411e+01  3.1999996980611211e+01  3.1999998594387250e+01  5.0506876363200357e+00
2.8800000000001699e+01  4.0672129324134261e+00  4.1986413503010105e+01  3.2000002551534315e+01  3.2000000909151495e+01  5.0831147647111399e+00  4.1896299813021916e+00  2.2037732383106569e+01  3.1999996700320093e+01  3.1999998489166099e+01  5.0954665019622061e+00
2.9600000000001799e+01  4.0733851579912521e+00  4.1983440716952146e+01  3.2000002684874502e+01  3.2000000965878733e+01  5.1403251744545457e+00  4.1931946109339453e+00  2.2041956459060632e+01  3.1999996485182262e+01  3.1999998411258428e+01  5.1395335280162406e+00
