# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0000059169640303e+00  9.9264988579940716e-01  1.0073939637262326e+00  9.9999605289828719e-01  9.9594531167825118e-01  1.0040564874484976e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0000027107027096e+00  9.9870720600541452e-01  1.0013012885579105e+00  9.9999723740770730e-01  9.9935576224323674e-01  1.0006386832137766e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  1.0000059210396772e+00  9.9264904610964355e-01  1.0073939531739486e+00  9.9999604308173851e-01  9.9594317588060854e-01  1.0040615924365131e+00  -2.6083171983111461e-08  -3.6204784444870275e-05  3.8321011255350474e-05  1.0000027096548965e+00  9.9870723928329819e-01  1.0013012511378141e+00  9.9999724054531647e-01  9.9935573444979164e-01  1.0006387241877335e+00  -3.9681263211495757e-09  -1.1767344335738527e-07  1.0260513425392489e-07
1.6000000000000001e+00  1.0000058482856251e+00  9.9264451617958660e-01  1.0073979249370859e+00  9.9999626085465598e-01  9.9595331995816461e-01  1.0040576047599901e+00  -1.5317166113479045e-07  -2.6289582637676165e-05  3.1003631221652856e-05  1.0000027064576020e+00  9.9870729526008251e-01  1.0013011800012073e+00  9.9999725012630847e-01  9.9935562741341455e-01  1.0006388669575306e+00  -8.0196075486573368e-09  -1.3419400802454719e-07  1.0051090162962751e-07
2.3999999999999901e+00  1.0000057023089886e+00  9.9263880988457587e-01  1.0074088481264443e+00  9.9999669424642157e-01  9.9598323404321643e-01  1.0040201387285121e+00  -2.8262143378704870e-07  -1.4321835004349243e-05  1.3273126737966860e-05  1.0000027006565260e+00  9.9870757280073896e-01  1.0013008767996554e+00  9.9999726698559743e-01  9.9935510395534910e-01  1.0006394655619943e+00  -1.3127686429629965e-08  -4.8167347831043103e-07  4.0145973431519990e-07
3.1999999999999802e+00  1.0000055707081252e+00  9.9265502648837056e-01  1.0073941404421343e+00  9.9999716781966219e-01  9.9596143887105371e-01  1.0040358211749461e+00  -2.1940421693077093e-07  -1.2230256782243272e-05  1.3808382889298974e-05  1.0000026940285212e+00  9.9870702446735315e-01  1.0013014702550251e+00  9.9999728847141101e-01  9.9935608206674864e-01  1.0006384012233802e+00  -1.5413506817231062e-08  -1.3557744124629024e-06  1.2472197002101592e-06
3.9999999999999600e+00  1.0000056328434717e+00  9.9265185188414973e-01  1.0074020642562045e+00  9.9999727321258158e-01  9.9596153087278494e-01  1.0040213978760437e+00  1.6660774674861710e-07  -1.0377550536543737e-05  8.9802587970844455e-06  1.0000026688173163e+00  9.9871124691258584e-01  1.0012960849566555e+00  9.9999734509064442e-01  9.9934829746152842e-01  1.0006485008177175e+00  -6.2276951503509064e-08  -8.4545306653429660e-06  7.1981661509790051e-06
4.7999999999999403e+00  1.0000058462599422e+00  9.9264941688440378e-01  1.0074045975526575e+00  9.9999689977999162e-01  9.9596396284848387e-01  1.0040088471673685e+00  2.1757730377557233e-07  -1.0169432231775398e-05  1.3642656978636648e-05  1.0000026108460225e+00  9.9871262742999856e-01  1.0012952746908186e+00  9.9999748048559511e-01  9.9934267116645048e-01  1.0006537062320293e+00  -9.9057692416612924e-08  -9.0254962235888012e-06  7.3191953784577613e-06
5.5999999999999304e+00  1.0000059452957437e+00  9.9265776069560585e-01  1.0073841814322597e+00  9.9999652990107868e-01  9.9594733207074082e-01  1.0040365722734061e+00  3.4112600812006164e-07  -2.8279617257494065e-05  1.8613836107557582e-05  1.0000025586487309e+00  9.9871059584548394e-01  1.0012973228101709e+00  9.9999763149860099e-01  9.9934470861017377e-01  1.0006516904741238e+00  -8.4393346546993169e-08  -7.9806118058585312e-06  6.5674288247477119e-06
6.3999999999999098e+00  1.0000059276806530e+00  9.9265971215224791e-01  1.0073740066792236e+00  9.9999620692215474e-01  9.9593077208080660e-01  1.0040675865767528e+00  1.6985279079000827e-07  -3.3904541762018506e-05  2.6035673779998975e-05  1.0000025049196564e+00  9.9871008605484846e-01  1.0012974293356296e+00  9.9999778937312045e-01  9.9934551457269849e-01  1.0006517073212267e+00  -1.2629701214087227e-07  -6.9240070998306671e-06  5.7701786571546380e-06
7.1999999999998900e+00  1.0000059176542393e+00  9.9265666243705830e-01  1.0073759096347707e+00  9.9999589061531813e-01  9.9593380997214087e-01  1.0040726290910638e+00  2.3321096778285551e-07  -2.0718208749392230e-05  1.4927495118890771e-05  1.0000024133525827e+00  9.9870991522853803e-01  1.0012973774272980e+00  9.9999803032909806e-01  9.9934604657451609e-01  1.0006520099708605e+00  -1.7483957710356084e-07  -5.9303507324767606e-06  5.1345932049937156e-06
7.9999999999998703e+00  1.0000058123411375e+00  9.9265836144512798e-01  1.0073782170487926e+00  9.9999581461464615e-01  9.9593366555708851e-01  1.0040722570283107e+00  -4.2933609331588825e-08  -1.4765032826223573e-05  9.7263386894324023e-06  1.0000022927729004e+00  9.9871083539847261e-01  1.0012967524016603e+00  9.9999835357166078e-01  9.9934458637124646e-01  1.0006531160580967e+00  -2.0777900831052892e-07  -5.3565903461056149e-06  4.4615719184890893e-06
8.7999999999998604e+00  1.0000056817597340e+00  9.9265973713583933e-01  1.0073803046276057e+00  9.9999598011023871e-01  9.9592957487589884e-01  1.0040686512151840e+00  -8.4044856715278259e-08  -1.2811524414503618e-05  1.0756655460029179e-05  1.0000022258516656e+00  9.9871335297562625e-01  1.0012951267198114e+00  9.9999860533986096e-01  9.9933868692725225e-01  1.0006573284131413e+00  -9.8630789732378945e-08  -6.5349419945609276e-06  5.7865335585649773e-06
9.5999999999998398e+00  1.0000054637624582e+00  9.9265552711088012e-01  1.0073816722400311e+00  9.9999638393296930e-01  9.9593023946298864e-01  1.0040611993929598e+00  -4.0613415361608161e-07  -1.3363449504097200e-05  1.3153795052458200e-05  1.0000022415453682e+00  9.9871241906161490e-01  1.0012973440146049e+00  9.9999867132918974e-01  9.9933856177090885e-01  1.0006543138248976e+00  2.6464685149236933e-08  -5.0594441880761008e-06  3.9761494836611143e-06
1.0399999999999800e+01  1.0000048822583014e+00  9.9265013456362960e-01  1.0073802474570068e+00  9.9999752689457866e-01  9.9593333786818850e-01  1.0040555425266191e+00  -8.9921337321691457e-07  -8.0521672045347842e-06  9.5048896650500236e-06  1.0000023228174504e+00  9.9871131574823069e-01  1.0012986109974942e+00  9.9999854713073555e-01  9.9934060623010512e-01  1.0006508705768680e+00  1.0069961395606615e-07  -5.3635245322015998e-06  6.1505983073720930e-06
1.1199999999999800e+01  1.0000041847980015e+00  9.9265005474565859e-01  1.0073764857957872e+00  9.9999908472595322e-01  9.9592859988962468e-01  1.0040561505131895e+00  -8.9086261572875288e-07  -1.2567583442385384e-05  8.4823612025351003e-06  1.0000024153059324e+00  9.9871305955558298e-01  1.0012962114232564e+00  9.9999834376329066e-01  9.9933767366697335e-01  1.0006546449087017e+00  1.7005345493998010e-07  -4.9213619086490114e-06  3.9877569843410917e-06
1.1999999999999799e+01  1.0000036307160607e+00  9.9265039130564425e-01  1.0073762104699255e+00  1.0000004880508155e+00  9.9592254757137677e-01  1.0040532648154763e+00  -7.5407762456888188e-07  -9.1740582605622111e-06  1.3826892519183552e-05  1.0000025472139484e+00  9.9871604361360422e-01  1.0012935376111636e+00  9.9999802493522461e-01  9.9933050880862051e-01  1.0006614224850767e+00  2.2288764014085453e-07  -9.5733049311872168e-06  8.1146433594347884e-06
1.2799999999999800e+01  1.0000033056922917e+00  9.9264584690331026e-01  1.0073784166805833e+00  1.0000014835826168e+00  9.9592363971320275e-01  1.0040442424029821e+00  -3.6090852654243436e-07  -1.1309613454259312e-05  1.5168651874276060e-05  1.0000026863110418e+00  9.9871633309124708e-01  1.0012937140116336e+00  9.9999764951633385e-01  9.9932741332060526e-01  1.0006633212533966e+00  2.1668236408115481e-07  -8.0820601812841943e-06  6.1565387870464704e-06
1.3599999999999801e+01  1.0000032673392594e+00  9.9263949724462552e-01  1.0073768162495795e+00  1.0000017869048123e+00  9.9592570107230471e-01  1.0040394451361772e+00  5.3927533269300657e-08  -9.8632243467934792e-06  1.0843310585385855e-05  1.0000027420862916e+00  9.9871547125378335e-01  1.0012943779861876e+00  9.9999741306852852e-01  9.9932781674272664e-01  1.0006628618624653e+00  8.8428264640619416e-08  -6.4436493223861856e-06  4.3050672760037667e-06
1.4399999999999700e+01  1.0000033296835271e+00  9.9263389504466581e-01  1.0073726018617504e+00  1.0000016125285742e+00  9.9592466500801646e-01  1.0040400189890843e+00  2.2364838082912074e-07  -9.3091078156775387e-06  1.0347732648021289e-05  1.0000027427880001e+00  9.9871515411957279e-01  1.0012950088952459e+00  9.9999732591959467e-01  9.9932800384838372e-01  1.0006618289162006e+00  8.0355109224350816e-09  -7.1279991212215125e-06  5.5238103544993052e-06
1.5199999999999701e+01  1.0000033291352921e+00  9.9262985970394368e-01  1.0073700792721687e+00  1.0000013517222239e+00  9.9592252917366986e-01  1.0040391929146268e+00  1.9089215323011462e-07  -8.8916621942319996e-06  1.2481266890835280e-05  1.0000026461793647e+00  9.9871390368749491e-01  1.0012967149920680e+00  9.9999746542324808e-01  9.9933012522126019e-01  1.0006582879125929e+00  -1.9842238389332776e-07  -5.6653863779601974e-06  4.5347632383682535e-06
1.5999999999999700e+01  1.0000032642256955e+00  9.9262835727898568e-01  1.0073690293835058e+00  1.0000011887941322e+00  9.9591764541066918e-01  1.0040362101342317e+00  1.3288550864195571e-07  -7.2704961074325412e-06  1.3626665772806429e-05  1.0000024264049492e+00  9.9871284677454719e-01  1.0012976834927065e+00  9.9999793178071128e-01  9.9933270181939937e-01  1.0006552836463782e+00  -3.5009691444268151e-07  -7.3785090308807564e-06  4.6352633258128833e-06
1.6799999999999802e+01  1.0000032329692765e+00  9.9262711954449112e-01  1.0073677701638515e+00  1.0000010289688195e+00  9.9590964498329204e-01  1.0040327920073115e+00  2.0552520256298460e-07  -6.4139399527463036e-06  1.3793611606757965e-05  1.0000022292500206e+00  9.9871354500422982e-01  1.0012970190148569e+00  9.9999846418580574e-01  9.9933180866498439e-01  1.0006558340584963e+00  -2.9747935418021889e-07  -5.8651515922042619e-06  4.4999446541488816e-06
1.7600000000000001e+01  1.0000033067806200e+00  9.9262333781270140e-01  1.0073652501680477e+00  1.0000006655328058e+00  9.9590121974344725e-01  1.0040301462611532e+00  3.6092109876282219e-07  -7.9206786751849243e-06  1.3550105534701533e-05  1.0000021104062087e+00  9.9871350994784003e-01  1.0012974878419720e+00  9.9999886888686296e-01  9.9933112326039675e-01  1.0006552804764608e+00  -1.9731603564883768e-07  -5.5755085173240914e-06  4.2089436647442807e-06
1.8400000000000102e+01  1.0000034093092864e+00  9.9261696703552549e-01  1.0073620380949728e+00  1.0000001300852457e+00  9.9589586479993564e-01  1.0040280044337853e+00  4.0013722513106885e-07  -1.0637901832752017e-05  1.4020272436290246e-05  1.0000020967002601e+00  9.9871123686148700e-01  1.0012995582897590e+00  9.9999903848491778e-01  9.9933500905835049e-01  1.0006510521757459e+00  -4.2250195813124674e-09  -4.1266605952357658e-06  3.2394420582051460e-06
1.9200000000000198e+01  1.0000034352864018e+00  9.9261124114497901e-01  1.0073595166521812e+00  9.9999964558685650e-01  9.9589256152365147e-01  1.0040250278505110e+00  3.1963845194248712e-07  -1.1172583754594279e-05  1.5091814353176681e-05  1.0000021997200532e+00  9.9870959745509891e-01  1.0013003380363099e+00  9.9999889498910011e-01  9.9933908341343591e-01  1.0006482266165584e+00  1.6971154253882443e-07  -2.2859526955612553e-06  1.8356322570681274e-06
2.0000000000000298e+01  1.0000034087575136e+00  9.9260777517193655e-01  1.0073577991487292e+00  9.9999928489237233e-01  9.9588783790711977e-01  1.0040211023110099e+00  2.6837077875863037e-07  -1.0475574293057590e-05  1.5671488192284974e-05  1.0000023464629049e+00  9.9870948937029114e-01  1.0012997643655333e+00  9.9999855689929684e-01  9.9934010649149663e-01  1.0006485672550232e+00  2.3495573943766111e-07  -9.0187717431248675e-07  2.1136637725665292e-06
2.0800000000000502e+01  1.0000034202133579e+00  9.9260377394136545e-01  1.0073558108857394e+00  9.9999892458076423e-01  9.9588221747190508e-01  1.0040173148376268e+00  3.2674580870294695e-07  -1.1366915185357135e-05  1.5595636072286631e-05  1.0000024792907365e+00  9.9870915906789504e-01  1.0012997891726645e+00  9.9999817626380993e-01  9.9934072431705845e-01  1.0006486545251165e+00  2.4068788588938975e-07  -9.0818347837178302e-07  2.0423752933516612e-06
2.1600000000000598e+01  1.0000035298620835e+00  9.9259677683645409e-01  1.0073527642367477e+00  9.9999838418610909e-01  9.9587831544706151e-01  1.0040142759143973e+00  4.8727085414052035e-07  -1.3213258952563801e-05  1.5382322010401209e-05  1.0000026156854720e+00  9.9870871621245338e-01  1.0013003645058063e+00  9.9999776820469000e-01  9.9934137387823829e-01  1.0006475515708730e+00  2.7697387875666794e-07  -7.5217759743998620e-07  2.1206187122599898e-06
2.2400000000000698e+01  1.0000037214715869e+00  9.9258847060322508e-01  1.0073490587314449e+00  9.9999759106590080e-01  9.9587591691767241e-01  1.0040120699519581e+00  6.1060520364855794e-07  -1.3815679835831026e-05  1.5409183283338784e-05  1.0000027825683417e+00  9.9870865149477805e-01  1.0013006768057771e+00  9.9999728395388610e-01  9.9934114143550123e-01  1.0006467056569974e+00  3.2220051318540526e-07  -1.1136075117879402e-06  2.4040349139847737e-06
2.3200000000000799e+01  1.0000038742798649e+00  9.9258195829908380e-01  1.0073455889059155e+00  9.9999675705481550e-01  9.9587223927128710e-01  1.0040096552853564e+00  5.2684838653225237e-07  -1.2876147365464900e-05  1.6059839558882857e-05  1.0000029418658698e+00  9.9870869783118477e-01  1.0013004497746472e+00  9.9999678257900537e-01  9.9934034801826144e-01  1.0006468923533844e+00  2.8603667687288010e-07  -1.1264478426070891e-06  2.5165787764073833e-06
