# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -4.9214809540551427e-07  1.6233598192365480e-17  -3.9499885991183882e-08  3.2883341024739037e-18
8.0000000000000004e-01  4.0969657959985044e-08  -9.9345529768141497e-17  -3.5942450409195684e-08  1.6611635945042219e-16
1.6000000000000001e+00  -1.3218387517624851e-07  4.3738875572080747e-17  -3.1593322776377787e-08  1.1122915717265801e-17
2.3999999999999901e+00  1.4886324335427207e-07  9.9351458998772277e-17  -2.6115889263692392e-08  -6.6010857494497602e-17
3.1999999999999802e+00  3.6142796435265396e-07  -9.2122456310430451e-17  -1.5865597457695211e-08  2.4736880224406880e-16
3.9999999999999600e+00  1.1719707271367026e-06  3.7011676377516050e-16  -2.9952164526995969e-08  -7.9587622696875436e-17
4.7999999999999403e+00  1.8108852101637609e-06  -2.2531055221140708e-16  4.1630848891851944e-08  4.4098070481275774e-17
5.5999999999999304e+00  2.4485246940914460e-06  3.4313685858097971e-16  3.7637125012927600e-08  1.0390835315275444e-15
6.3999999999999098e+00  3.0139482377136253e-06  -1.2417672413337494e-16  1.3109994493173711e-08  -4.9184233883725115e-15
7.1999999999998900e+00  2.8830195037651878e-06  7.8151071361944394e-17  1.2711243587341791e-07  1.9858353429537000e-14
7.9999999999998703e+00  2.9020792661096769e-06  1.9954889215361479e-16  1.8557296034533560e-07  -7.6659997485654270e-14
8.7999999999998604e+00  2.1399718165460395e-06  -2.7580748015315626e-16  2.3587215699399882e-07  2.6208930193996648e-13
9.5999999999998398e+00  1.8264220169301830e-06  2.8548589036672071e-16  4.9188276181920552e-07  -5.9257040786370114e-13
1.0399999999999800e+01  1.8650858852987291e-06  4.8787213113540059e-16  5.9962170907753064e-07  1.1892966862684100e-12
1.1199999999999800e+01  2.0083468332378946e-06  -1.6061233340346334e-15  9.2862164022232564e-07  -2.5004384782249055e-12
