# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
0.0000000000000000e+00  1.0007707101448473e+00  9.9485055435967540e-01  1.0078630546395073e+00  1.0004316734188148e+00  9.9726746035166280e-01  1.0043407624961693e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  1.0003506811061089e+00  9.9927923568118437e-01  1.0015519661234664e+00  1.0002213669947513e+00  9.9969281221170614e-01  1.0008134654429539e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  1.0007707316418983e+00  9.9484853791346961e-01  1.0078630826679422e+00  1.0004316337395220e+00  9.9726638113345967e-01  1.0043455081815122e+00  -4.9307857121021227e-08  -2.9656371704937922e-05  3.8401497660229697e-05  1.0003506802105910e+00  9.9927926058291783e-01  1.0015519288363584e+00  1.0002213694355073e+00  9.9969279021257296e-01  1.0008135053286757e+00  -3.3002737691679534e-09  -1.1703884071285316e-07  7.6684825213682314e-08
1.6000000000000001e+00  1.0007706786766786e+00  9.9484171897847140e-01  1.0078672154999682e+00  1.0004317793399125e+00  9.9727735915552174e-01  1.0043406827873527e+00  -1.2307891519399045e-07  -2.1006350043331101e-05  3.1329862877404339e-05  1.0003506776199453e+00  9.9927930295941969e-01  1.0015518583088083e+00  1.0002213769630759e+00  9.9969270932057908e-01  1.0008136453882508e+00  -6.3740917630245030e-09  -1.3224807060783791e-07  8.0400528239553333e-08
2.3999999999999901e+00  1.0007704806223321e+00  9.9484121401787440e-01  1.0078780028094658e+00  1.0004322372707748e+00  9.9729612588894323e-01  1.0043030667886914e+00  -4.6467346441293201e-07  -1.3619669295227280e-05  1.5939496870144314e-05  1.0003506726560385e+00  9.9927948839123915e-01  1.0015515564362667e+00  1.0002213906461939e+00  9.9969234684501596e-01  1.0008142393896027e+00  -1.1492281520243687e-08  -4.7836829536245262e-07  3.3701547402416599e-07
3.1999999999999802e+00  1.0007702738034825e+00  9.9485315122857121e-01  1.0078627929851776e+00  1.0004329225767870e+00  9.9727576145008068e-01  1.0043197008118443e+00  -2.8331981534858846e-07  -1.1206696638501611e-05  1.0046523920297153e-05  1.0003506705969760e+00  9.9927920716522967e-01  1.0015521507608749e+00  1.0002214022557117e+00  9.9969283721076085e-01  1.0008131691988991e+00  -5.0402409903776270e-09  -1.3621767634084651e-06  1.2527022485757992e-06
3.9999999999999600e+00  1.0007704468526279e+00  9.9485055066973371e-01  1.0078702409997229e+00  1.0004329680393171e+00  9.9727403854906138e-01  1.0043067082257879e+00  2.2215744490471361e-07  -1.0068387145849808e-05  7.7202302858570922e-06  1.0003506354482612e+00  9.9928202288829959e-01  1.0015467643381100e+00  1.0002214706109003e+00  9.9968763927691662e-01  1.0008232705912881e+00  -9.8348591193853365e-08  -8.4430233583082655e-06  5.4747695740724006e-06
4.7999999999999403e+00  1.0007708746290063e+00  9.9484641910641558e-01  1.0078727966840868e+00  1.0004322317824643e+00  9.9728049125195428e-01  1.0042951988662727e+00  4.5762334370787157e-07  -8.4954368116533672e-06  1.2045976210274378e-05  1.0003505288304169e+00  9.9928403298545576e-01  1.0015459706017045e+00  1.0002217047424358e+00  9.9968174438417390e-01  1.0008284374389622e+00  -1.7304836487459357e-07  -9.0135866076936435e-06  6.6884167676692684e-06
5.5999999999999304e+00  1.0007709610364566e+00  9.9485433771038989e-01  1.0078522700720054e+00  1.0004317911527760e+00  9.9726336247056580e-01  1.0043249272009829e+00  1.5937875445382164e-07  -2.8253208230945082e-05  1.5920195255423697e-05  1.0003504699877004e+00  9.9928266021009948e-01  1.0015480311940064e+00  1.0002219059109989e+00  9.9968231555430431e-01  1.0008263861824056e+00  -6.7775513690489391e-08  -7.9713540362633410e-06  6.2512673126865632e-06
6.3999999999999098e+00  1.0007709957570476e+00  9.9485481501584427e-01  1.0078441590071132e+00  1.0004314619784629e+00  9.9725401356549015e-01  1.0043529067136068e+00  3.0474756314182251e-07  -3.2459170389344624e-05  1.9790565454879574e-05  1.0003504210730494e+00  9.9928196723270768e-01  1.0015481856203674e+00  1.0002220672976534e+00  9.9968337574974198e-01  1.0008262973691286e+00  -1.6473476868405058e-07  -6.9076490491195910e-06  4.8261637001328077e-06
7.1999999999998900e+00  1.0007710987133023e+00  9.9485503873381098e-01  1.0078462370563830e+00  1.0004309988851174e+00  9.9724980474567804e-01  1.0043565709078190e+00  1.3722166801998494e-07  -1.9899439004426900e-05  1.2456216569785314e-05  1.0003502938527555e+00  9.9928228979102429e-01  1.0015481834422768e+00  1.0002223890432127e+00  9.9968283049222084e-01  1.0008264610321906e+00  -2.3549107637577662e-07  -5.9127123734382896e-06  4.3549793945750585e-06
