# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
0.0000000000000000e+00  3.7000180546583231e+01  3.2000000000000000e+01  3.2000000000000000e+01  2.4028023890751347e-02  2.7000155141782319e+01  3.2000000000000007e+01  3.2000000000000000e+01  2.4421037726824274e-02  1.0000025404800912e+01  9.9927322423410878e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00  0.0000000000000000e+00
8.0000000000000004e-01  3.7000254860869070e+01  3.2000000000000178e+01  3.2000000000000000e+01  2.4109516302337420e-02  2.7000235098105573e+01  3.2000000000000021e+01  3.2000000000000000e+01  2.4490788442729634e-02  1.0000019762763497e+01  9.9927344466097701e+00  1.2224064017913589e-06  1.2304090355990515e-06  -8.0026338076925957e-09  -1.1325202931227293e-06  4.7102933027858046e-07  1.1041890747489057e-05
1.6000000000000001e+00  3.7000495394581101e+01  3.2000000000001506e+01  3.1999999999999993e+01  2.3984233819601582e-02  2.7000439928784509e+01  3.1999999999999584e+01  3.1999999999999993e+01  2.4410401255975680e-02  1.0000055465796592e+01  9.9927901569024442e+00  2.4609346849456497e-06  2.4626274238408445e-06  -1.6927388951948600e-09  -2.6355184392741182e-06  3.0944481409030173e-06  1.6052889139670725e-05
2.3999999999999901e+00  3.7000867126512574e+01  3.1999999999999311e+01  3.2000000000000000e+01  2.4008233605275226e-02  2.7000703838066517e+01  3.2000000000000725e+01  3.2000000000000000e+01  2.4309167956667394e-02  1.0000163288446057e+01  9.9929178841576274e+00  3.7209933996041000e-06  3.7133978052954708e-06  7.5955943086292064e-09  -5.4209565747953551e-06  1.2035733219260173e-05  3.1218043811888997e-05
3.1999999999999802e+00  3.7001309369339367e+01  3.1999999999954394e+01  3.2000000000000000e+01  2.4088837221306354e-02  2.7001021473732479e+01  3.1999999999997957e+01  3.2000000000000007e+01  2.4384154419306459e-02  1.0000287895606888e+01  9.9930498203277480e+00  4.9941247712783074e-06  4.9891952412746119e-06  4.9295300036955196e-09  4.1247556626238874e-06  -1.0109458144432215e-05  2.7864362804342619e-05
3.9999999999999600e+00  3.7001815772902681e+01  3.1999999999880391e+01  3.2000000000000000e+01  2.4074994722845716e-02  2.7001423796907225e+01  3.1999999999943967e+01  3.2000000000000007e+01  2.4421273528944180e-02  1.0000391975995456e+01  9.9931576664867343e+00  6.2698287359884792e-06  6.2776839183567359e-06  -7.8551823682566910e-09  -2.3685621171603051e-05  1.9826143119940859e-05  4.9048852413936842e-05
4.7999999999999403e+00  3.7002367369898877e+01  3.1999999999768537e+01  3.2000000000000000e+01  2.4028095020420387e-02  2.7001875107003709e+01  3.1999999999746720e+01  3.2000000000000000e+01  2.4411313771429032e-02  1.0000492262895168e+01  9.9932645592102283e+00  7.5437352230320075e-06  7.5631008692528479e-06  -1.9365646220840418e-08  -7.4376611830700541e-06  3.1487611954527029e-06  1.6959386960311960e-05
5.5999999999999304e+00  3.7002952629036869e+01  3.1999999999380375e+01  3.2000000000000000e+01  2.4026147315109478e-02  2.7002315363223165e+01  3.1999999999360924e+01  3.2000000000000000e+01  2.4421577438691330e-02  1.0000637265813705e+01  9.9934239780502132e+00  8.8189467888259853e-06  8.8422809955147383e-06  -2.3334206688753031e-08  -9.6318734568087745e-06  7.9125504706593893e-06  1.7968498283903821e-05
6.3999999999999098e+00  3.7003612459127993e+01  3.1999999998787604e+01  3.2000000000000007e+01  2.4061485521453613e-02  2.7002767509866398e+01  3.1999999998812800e+01  3.1999999999999993e+01  2.4427225569553773e-02  1.0000844949261595e+01  9.9936493188292701e+00  1.0099818871180237e-05  1.0130372306158736e-05  -3.0553434978498848e-08  -1.0067811947916517e-05  8.6990221895950516e-06  1.3212042368391080e-05
7.1999999999998900e+00  3.7004381330391119e+01  3.1999999998152322e+01  3.1999999999999993e+01  2.4088183538314309e-02  2.7003312496078713e+01  3.1999999998053070e+01  3.2000000000000000e+01  2.4410702263513329e-02  1.0001068834312406e+01  9.9938915772328940e+00  1.1381830063847902e-05  1.1432158444486742e-05  -5.0328380638839238e-08  -1.2181540574457301e-05  1.1773458549121411e-05  1.7099749983233628e-05
7.9999999999998703e+00  3.7005239816218598e+01  3.1999999997398394e+01  3.2000000000000000e+01  2.4079850201927371e-02  2.7003983232393484e+01  3.1999999996964263e+01  3.2000000000000000e+01  2.4396538046829161e-02  1.0001256583825114e+01  9.9940984826865780e+00  1.2660172154756427e-05  1.2734673534365544e-05  -7.4501379609116545e-08  -1.6780680321761042e-05  1.4061404675667697e-05  2.2204067404530585e-05
8.7999999999998604e+00  3.7006155720579343e+01  3.1999999996621217e+01  3.2000000000000000e+01  2.4054190181607728e-02  2.7004725330896608e+01  3.1999999995528665e+01  3.2000000000000000e+01  2.4397425072003220e-02  1.0001430389682735e+01  9.9942922528238363e+00  1.3941852992429497e-05  1.4031493790456529e-05  -8.9640798027032140e-08  -1.9012713532926053e-05  1.6605731025387523e-05  2.4195627688511917e-05
9.5999999999998398e+00  3.7007143884837923e+01  3.1999999995813155e+01  3.2000000000000000e+01  2.4052371158824595e-02  2.7005483160916818e+01  3.1999999993831118e+01  3.2000000000000000e+01  2.4407432033828915e-02  1.0001660723921106e+01  9.9945473724247300e+00  1.5240143060475890e-05  1.5334392156724617e-05  -9.4249096248727086e-08  -1.7785180815515897e-05  1.7232912535275182e-05  2.2151464869404871e-05
1.0399999999999800e+01  3.7008241684849764e+01  3.1999999994865014e+01  3.2000000000000000e+01  2.4085170641646423e-02  2.7006281800357673e+01  3.1999999991883303e+01  3.1999999999999993e+01  2.4413071198887134e-02  1.0001959884492091e+01  9.9948735880327000e+00  1.6558865446364695e-05  1.6654278011001820e-05  -9.5412564637124857e-08  -2.0486542754814311e-05  1.6371318341224661e-05  2.0760262502390594e-05
1.1199999999999800e+01  3.7009449953918946e+01  3.1999999993869544e+01  3.2000000000000000e+01  2.4117640067966645e-02  2.7007188190365120e+01  3.1999999989649897e+01  3.2000000000000000e+01  2.4409435070773228e-02  1.0002261763553825e+01  9.9951982554041763e+00  1.7888099240655460e-05  1.7984571397875327e-05  -9.6472157219867259e-08  -2.5318657211135638e-05  1.8691434873951897e-05  2.5359357315399618e-05
1.1999999999999799e+01  3.7010737524161712e+01  3.1999999992826709e+01  3.1999999999999996e+01  2.4116165017946108e-02  2.7008212488892131e+01  3.1999999987139699e+01  3.2000000000000000e+01  2.4404163417635322e-02  1.0002525035269581e+01  9.9954801396395858e+00  1.9214628561485981e-05  1.9308340955613385e-05  -9.3712394127403402e-08  -2.6853763983429361e-05  2.2778000331635423e-05  2.9007736570947900e-05
1.2799999999999800e+01  3.7012094012113550e+01  3.1999999991680014e+01  3.2000000000000000e+01  2.4094138577831051e-02  2.7009295231547345e+01  3.1999999984371414e+01  3.2000000000000007e+01  2.4406052966617138e-02  1.0002798780566206e+01  9.9957734610936804e+00  2.0534470991672577e-05  2.0619713015146888e-05  -8.5242023474310625e-08  -2.8145981314650594e-05  2.4485291512715863e-05  3.1958352229178327e-05
1.3599999999999801e+01  3.7013547076376817e+01  3.1999999990443047e+01  3.1999999999999975e+01  2.4091435002358001e-02  2.7010399842758925e+01  3.1999999981342238e+01  3.1999999999999964e+01  2.4413406458466368e-02  1.0003147233617891e+01  9.9961447073483782e+00  2.1851364341016024e-05  2.1929729087307989e-05  -7.8364746291965248e-08  -2.9829320197725124e-05  2.5470660703955917e-05  3.2959704522847946e-05
1.4399999999999700e+01  3.7015116573027420e+01  3.1999999989128458e+01  3.2000000000000178e+01  2.4119090767634979e-02  2.7011567352704972e+01  3.1999999978045906e+01  3.2000000000000291e+01  2.4417035282793927e-02  1.0003549220322448e+01  9.9965710056346921e+00  2.3166811627492981e-05  2.3247028022003327e-05  -8.0216394510345459e-08  -3.0487298276393711e-05  2.7593120480811744e-05  3.2620494017496855e-05
1.5199999999999701e+01  3.7016780622474471e+01  3.1999999987726806e+01  3.1999999999999041e+01  2.4146731833477611e-02  2.7012850005255032e+01  3.1999999974473081e+01  3.1999999999997840e+01  2.4412966373796429e-02  1.0003930617219439e+01  9.9969752928682531e+00  2.4480854831619982e-05  2.4566475686118803e-05  -8.5620854498820372e-08  -3.1633935364222410e-05  3.0505295574062120e-05  3.5821403565918579e-05
