# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.4989258967566103e-01  2.5000000000000000e-01
8.0000000000000004e-01  2.4989350191623155e-01  2.5000000000000000e-01
1.6000000000000001e+00  2.4989212141705375e-01  2.5000000000000000e-01
2.3999999999999901e+00  2.4989255979201525e-01  2.5000000000000000e-01
3.1999999999999802e+00  2.4989266514373334e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.4989215974942730e-01  2.5000000000000000e-01
4.7999999999999403e+00  2.4989224806725432e-01  2.5000000000000000e-01
5.5999999999999304e+00  2.4989270259432056e-01  2.5000000000000000e-01
6.3999999999999098e+00  2.4989169255748872e-01  2.5000000000000000e-01
7.1999999999998900e+00  2.4989195119103086e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.4989277877197483e-01  2.5000000000000000e-01
8.7999999999998604e+00  2.4989271015495956e-01  2.5000000000000000e-01
9.5999999999998398e+00  2.4989248595964425e-01  2.5000000000000000e-01
1.0399999999999800e+01  2.4989232345246276e-01  2.5000000000000000e-01
1.1199999999999800e+01  2.4989215284498886e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.4989200079108884e-01  2.5000000000000000e-01
1.2799999999999800e+01  2.4989178534468917e-01  2.5000000000000000e-01
1.3599999999999801e+01  2.4989154313867790e-01  2.5000000000000000e-01
1.4399999999999700e+01  2.4989134667708141e-01  2.5000000000000000e-01
1.5199999999999701e+01  2.4989120091129774e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.4989104184799132e-01  2.5000000000000000e-01
1.6799999999999802e+01  2.4989080084011048e-01  2.5000000000000000e-01
1.7600000000000001e+01  2.4989049276094358e-01  2.5000000000000000e-01
1.8400000000000102e+01  2.4989020391971312e-01  2.5000000000000000e-01
1.9200000000000198e+01  2.4988996310831255e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.4988971833579063e-01  2.5000000000000000e-01
2.0800000000000502e+01  2.4988940989316943e-01  2.5000000000000000e-01
2.1600000000000598e+01  2.4988893151201205e-01  2.5000000000000000e-01
2.2400000000000698e+01  2.4988831998191971e-01  2.5000000000000000e-01
2.3200000000000799e+01  2.4988779004995754e-01  2.5000000000000000e-01
2.4000000000000998e+01  2.4988732467106997e-01  2.5000000000000000e-01
2.4800000000001098e+01  2.4988677261005354e-01  2.5000000000000000e-01
